 Timabil 	 Flodatafla (m)	Vindur (m/s)	Hvida (m/s)	Vindatt (deg)	
09:30 13.12.2019 	 2,93 	 3 	 4 	 95 	  
09:20 13.12.2019 	 3,07 	 3 	 4 	 89 	  
09:10 13.12.2019 	 3,2 	 3 	 4 	 86 	  
09:00 13.12.2019 	 3,32 	 3 	 4 	 80 	  
08:50 13.12.2019 	 3,44 	 3 	 4 	 108 	  
08:40 13.12.2019 	 3,55 	 3 	 4 	 98 	  
08:30 13.12.2019 	 3,65 	 2 	 4 	 102 	  
08:20 13.12.2019 	 3,75 	 2 	 4 	 98 	  
08:10 13.12.2019 	 3,83 	 3 	 4 	 110 	  
08:00 13.12.2019 	 3,91 	 3 	 4 	 114 	  
07:50 13.12.2019 	 3,98 	 3 	 4 	 122 	  
07:40 13.12.2019 	 4,03 	 4 	 5 	 126 	  
07:30 13.12.2019 	 4,08 	 4 	 5 	 122 	  
07:20 13.12.2019 	 4,11 	 3 	 5 	 109 	  
07:10 13.12.2019 	 4,13 	 4 	 5 	 120 	  
07:00 13.12.2019 	 4,14 	 4 	 5 	 116 	  
06:50 13.12.2019 	 4,14 	 3 	 5 	 124 	  
06:40 13.12.2019 	 4,12 	 2 	 3 	 153 	  
06:30 13.12.2019 	 4,1 	 2 	 3 	 180 	  
06:20 13.12.2019 	 4,06 	 2 	 3 	 177 	  
06:10 13.12.2019 	 4,01 	 2 	 3 	 163 	  
06:00 13.12.2019 	 3,95 	 3 	 4 	 131 	  
05:50 13.12.2019 	 3,87 	 3 	 4 	 128 	  
05:40 13.12.2019 	 3,79 	 2 	 3 	 134 	  
05:30 13.12.2019 	 3,7 	 3 	 4 	 131 	  
05:20 13.12.2019 	 3,59 	 3 	 4 	 129 	  
05:10 13.12.2019 	 3,48 	 2 	 4 	 128 	  
05:00 13.12.2019 	 3,36 	 2 	 3 	 132 	  
04:50 13.12.2019 	 3,23 	 1 	 3 	 151 	  
04:40 13.12.2019 	 3,09 	 2 	 3 	 130 	  
04:30 13.12.2019 	 2,95 	 3 	 3 	 139 	  
04:20 13.12.2019 	 2,8 	 3 	 4 	 132 	  
04:10 13.12.2019 	 2,65 	 3 	 4 	 140 	  
04:00 13.12.2019 	 2,5 	 2 	 3 	 153 	  
03:50 13.12.2019 	 2,35 	 2 	 3 	 151 	  
03:40 13.12.2019 	 2,19 	 2 	 4 	 165 	  
03:30 13.12.2019 	 2,03 	 3 	 5 	 156 	  
03:20 13.12.2019 	 1,88 	 4 	 5 	 146 	  
03:10 13.12.2019 	 1,73 	 3 	 4 	 154 	  
03:00 13.12.2019 	 1,58 	 3 	 4 	 119 	  
02:50 13.12.2019 	 1,44 	 4 	 5 	 114 	  
02:40 13.12.2019 	 1,31 	 4 	 5 	 118 	  
02:30 13.12.2019 	 1,18 	 4 	 5 	 113 	  
02:20 13.12.2019 	 1,06 	 3 	 5 	 110 	  
02:10 13.12.2019 	 0,95 	 3 	 4 	 101 	  
02:00 13.12.2019 	 0,85 	 4 	 5 	 108 	  
01:50 13.12.2019 	 0,76 	 4 	 5 	 105 	  
01:40 13.12.2019 	 0,68 	 4 	 5 	 78 	  
01:30 13.12.2019 	 0,61 	 4 	 6 	 71 	  
01:20 13.12.2019 	 0,56 	 4 	 5 	 96 	  
01:10 13.12.2019 	 0,52 	 4 	 6 	 110 	  
01:00 13.12.2019 	 0,5 	 5 	 6 	 125 	  
00:50 13.12.2019 	 0,49 	 4 	 6 	 135 	  
00:40 13.12.2019 	 0,49 	 2 	 5 	 95 	  
00:30 13.12.2019 	 0,51 	 3 	 5 	 109 	  
00:20 13.12.2019 	 0,54 	 3 	 5 	 94 	  
00:10 13.12.2019 	 0,58 	 2 	 3 	 100 	  
00:00 13.12.2019 	 0,64 	 2 	 4 	 96 	  
23:50 12.12.2019 	 0,7 	 3 	 5 	 108 	  
23:40 12.12.2019 	 0,78 	 4 	 5 	 110 	  
23:30 12.12.2019 	 0,87 	 4 	 5 	 126 	  
23:20 12.12.2019 	 0,97 	 3 	 5 	 97 	  
23:10 12.12.2019 	 1,08 	 2 	 4 	 94 	  
23:00 12.12.2019 	 1,19 	 1 	 1 	 240 	  
22:50 12.12.2019 	 1,31 	 1 	 2 	 258 	  
22:40 12.12.2019 	 1,44 	 1 	 2 	 259 	  
22:30 12.12.2019 	 1,57 	 2 	 4 	 134 	  
22:20 12.12.2019 	 1,71 	 2 	 4 	 119 	  
22:10 12.12.2019 	 1,84 	 3 	 4 	 64 	  
22:00 12.12.2019 	 1,98 	 2 	 4 	 84 	  
21:50 12.12.2019 	 2,12 	 5 	 10 	 52 	  
21:40 12.12.2019 	 2,25 	 3 	 7 	 55 	  
21:30 12.12.2019 	 2,39 	 3 	 6 	 95 	  
21:20 12.12.2019 	 2,52 	 4 	 6 	 95 	  
21:10 12.12.2019 	 2,65 	 3 	 5 	 70 	  
21:00 12.12.2019 	 2,78 	 4 	 6 	 46 	  
20:50 12.12.2019 	 2,9 	 8 	 10 	 7 	  
20:40 12.12.2019 	 3,01 	 8 	 12 	 13 	  
20:30 12.12.2019 	 3,12 	 9 	 13 	 2 	  
20:20 12.12.2019 	 3,23 	 11 	 14 	 2 	  
20:10 12.12.2019 	 3,32 	 11 	 15 	 3 	  
20:00 12.12.2019 	 3,41 	 11 	 15 	 0 	  
19:50 12.12.2019 	 3,49 	 11 	 15 	 4 	  
19:40 12.12.2019 	 3,56 	 10 	 14 	 7 	  
19:30 12.12.2019 	 3,61 	 10 	 13 	 12 	  
19:20 12.12.2019 	 3,67 	 8 	 11 	 13 	  
19:10 12.12.2019 	 3,7 	 9 	 12 	 24 	  
19:00 12.12.2019 	 3,73 	 8 	 11 	 22 	  
18:50 12.12.2019 	 3,75 	 9 	 11 	 15 	  
18:40 12.12.2019 	 3,76 	 9 	 12 	 7 	  
18:30 12.12.2019 	 3,76 	 10 	 13 	 8 	  
18:20 12.12.2019 	 3,74 	 11 	 14 	 359 	  
18:10 12.12.2019 	 3,72 	 11 	 14 	 3 	  
18:00 12.12.2019 	 3,68 	 11 	 15 	 11 	  
17:50 12.12.2019 	 3,64 	 11 	 16 	 7 	  
17:40 12.12.2019 	 3,58 	 11 	 15 	 13 	  
17:30 12.12.2019 	 3,51 	 11 	 14 	 11 	  
17:20 12.12.2019 	 3,43 	 10 	 14 	 13 	  
17:10 12.12.2019 	 3,35 	 11 	 16 	 9 	  
17:00 12.12.2019 	 3,25 	 12 	 16 	 12 	  
16:50 12.12.2019 	 3,15 	 12 	 15 	 10 	  
16:40 12.12.2019 	 3,04 	 11 	 15 	 14 	  
16:30 12.12.2019 	 2,92 	 12 	 15 	 10 	  
16:20 12.12.2019 	 2,79 	 13 	 15 	 10 	  
16:10 12.12.2019 	 2,67 	 12 	 15 	 15 	  
16:00 12.12.2019 	 2,53 	 13 	 17 	 15 	  
15:50 12.12.2019 	 2,4 	 13 	 16 	 11 	  
15:40 12.12.2019 	 2,26 	 13 	 16 	 10 	  
15:30 12.12.2019 	 2,12 	 13 	 17 	 12 	  
15:20 12.12.2019 	 1,98 	 13 	 16 	 16 	  
15:10 12.12.2019 	 1,84 	 13 	 15 	 16 	  
15:00 12.12.2019 	 1,71 	 12 	 15 	 17 	  
14:50 12.12.2019 	 1,57 	 12 	 16 	 15 	  
14:40 12.12.2019 	 1,45 	 12 	 16 	 19 	  
14:30 12.12.2019 	 1,32 	 12 	 17 	 19 	  
14:20 12.12.2019 	 1,2 	 12 	 15 	 22 	  
14:10 12.12.2019 	 1,09 	 13 	 17 	 24 	  
14:00 12.12.2019 	 0,99 	 13 	 17 	 17 	  
13:50 12.12.2019 	 0,9 	 13 	 16 	 14 	  
13:40 12.12.2019 	 0,82 	 13 	 16 	 12 	  
13:30 12.12.2019 	 0,75 	 13 	 17 	 13 	  
13:20 12.12.2019 	 0,69 	 12 	 16 	 7 	  
13:10 12.12.2019 	 0,64 	 11 	 15 	 7 	  
13:00 12.12.2019 	 0,6 	 12 	 15 	 7 	  
12:50 12.12.2019 	 0,58 	 11 	 14 	 11 	  
12:40 12.12.2019 	 0,57 	 11 	 14 	 12 	  
12:30 12.12.2019 	 0,58 	 12 	 15 	 18 	  
12:20 12.12.2019 	 0,59 	 12 	 15 	 29 	  
12:10 12.12.2019 	 0,62 	 11 	 15 	 24 	  
12:00 12.12.2019 	 0,67 	 10 	 13 	 15 	  
11:50 12.12.2019 	 0,72 	 11 	 14 	 10 	  
11:40 12.12.2019 	 0,79 	 12 	 16 	 10 	  
11:30 12.12.2019 	 0,87 	 11 	 15 	 10 	  
11:20 12.12.2019 	 0,96 	 11 	 14 	 14 	  
11:10 12.12.2019 	 1,05 	 11 	 13 	 13 	  
11:00 12.12.2019 	 1,16 	 11 	 15 	 13 	  
10:50 12.12.2019 	 1,28 	 11 	 14 	 11 	  
10:40 12.12.2019 	 1,4 	 12 	 15 	 10 	  
10:30 12.12.2019 	 1,53 	 12 	 15 	 14 	  
10:20 12.12.2019 	 1,66 	 11 	 15 	 7 	  
10:10 12.12.2019 	 1,8 	 10 	 16 	 11 	  
10:00 12.12.2019 	 1,94 	 9 	 13 	 21 	  
09:50 12.12.2019 	 2,08 	 9 	 15 	 9 	  
09:40 12.12.2019 	 2,23 	 9 	 13 	 358 	  
09:30 12.12.2019 	 2,37 	 11 	 14 	 355 	  
09:20 12.12.2019 	 2,51 	 11 	 15 	 2 	  
09:10 12.12.2019 	 2,65 	 11 	 16 	 1 	  
09:00 12.12.2019 	 2,79 	 9 	 14 	 0 	  
08:50 12.12.2019 	 2,92 	 2 	 5 	 330 	  
08:40 12.12.2019 	 3,05 	 2 	 4 	 144 	  
08:30 12.12.2019 	 3,18 	 2 	 4 	 133 	  
08:20 12.12.2019 	 3,29 	 2 	 5 	 83 	  
08:10 12.12.2019 	 3,41 	 3 	 6 	 30 	  
08:00 12.12.2019 	 3,51 	 7 	 11 	 11 	  
07:50 12.12.2019 	 3,61 	 8 	 12 	 356 	  
07:40 12.12.2019 	 3,7 	 2 	 8 	 61 	  
07:30 12.12.2019 	 3,78 	 5 	 10 	 1 	  
07:20 12.12.2019 	 3,85 	 9 	 15 	 5 	  
07:10 12.12.2019 	 3,91 	 8 	 13 	 6 	  
07:00 12.12.2019 	 3,96 	 10 	 14 	 2 	  
06:50 12.12.2019 	 4 	 9 	 14 	 9 	  
06:40 12.12.2019 	 4,02 	 4 	 7 	 68 	  
06:30 12.12.2019 	 4,04 	 3 	 5 	 76 	  
06:20 12.12.2019 	 4,05 	 6 	 13 	 48 	  
06:10 12.12.2019 	 4,04 	 10 	 13 	 15 	  
06:00 12.12.2019 	 4,02 	 11 	 15 	 12 	  
05:50 12.12.2019 	 3,99 	 12 	 17 	 7 	  
05:40 12.12.2019 	 3,95 	 12 	 17 	 13 	  
05:30 12.12.2019 	 3,9 	 12 	 18 	 10 	  
05:20 12.12.2019 	 3,84 	 10 	 15 	 15 	  
05:10 12.12.2019 	 3,77 	 9 	 14 	 14 	  
05:00 12.12.2019 	 3,68 	 10 	 14 	 20 	  
04:50 12.12.2019 	 3,59 	 9 	 14 	 3 	  
04:40 12.12.2019 	 3,49 	 3 	 10 	 46 	  
04:30 12.12.2019 	 3,38 	 4 	 9 	 74 	  
04:20 12.12.2019 	 3,26 	 8 	 12 	 12 	  
04:10 12.12.2019 	 3,13 	 8 	 13 	 19 	  
04:00 12.12.2019 	 3 	 6 	 13 	 33 	  
03:50 12.12.2019 	 2,86 	 10 	 19 	 31 	  
03:40 12.12.2019 	 2,72 	 5 	 15 	 47 	  
03:30 12.12.2019 	 2,57 	 6 	 13 	 38 	  
03:20 12.12.2019 	 2,43 	 9 	 15 	 22 	  
03:10 12.12.2019 	 2,28 	 6 	 13 	 31 	  
03:00 12.12.2019 	 2,13 	 9 	 16 	 16 	  
02:50 12.12.2019 	 1,98 	 4 	 13 	 21 	  
02:40 12.12.2019 	 1,84 	 3 	 7 	 11 	  
02:30 12.12.2019 	 1,69 	 3 	 5 	 48 	  
02:20 12.12.2019 	 1,55 	 7 	 15 	 46 	  
02:10 12.12.2019 	 1,42 	 7 	 11 	 360 	  
02:00 12.12.2019 	 1,29 	 4 	 8 	 22 	  
01:50 12.12.2019 	 1,17 	 2 	 5 	 83 	  
01:40 12.12.2019 	 1,06 	 9 	 15 	 45 	  
01:30 12.12.2019 	 0,96 	 6 	 16 	 356 	  
01:20 12.12.2019 	 0,87 	 4 	 11 	 52 	  
01:10 12.12.2019 	 0,79 	 7 	 11 	 354 	  
01:00 12.12.2019 	 0,72 	 5 	 10 	 3 	  
00:50 12.12.2019 	 0,66 	 3 	 11 	 37 	  
00:40 12.12.2019 	 0,62 	 5 	 10 	 26 	  
00:30 12.12.2019 	 0,59 	 4 	 7 	 45 	  
00:20 12.12.2019 	 0,57 	 8 	 12 	 2 	  
00:10 12.12.2019 	 0,56 	 4 	 6 	 350 	  
00:00 12.12.2019 	 0,57 	 5 	 10 	 44 	  
23:50 11.12.2019 	 0,59 	 10 	 17 	 10 	  
23:40 11.12.2019 	 0,63 	 10 	 19 	 11 	  
23:30 11.12.2019 	 0,67 	 10 	 15 	 12 	  
23:20 11.12.2019 	 0,73 	 10 	 15 	 16 	  
23:10 11.12.2019 	 0,8 	 13 	 18 	 10 	  
23:00 11.12.2019 	 0,87 	 12 	 16 	 7 	  
22:50 11.12.2019 	 0,96 	 10 	 14 	 14 	  
22:40 11.12.2019 	 1,06 	 12 	 18 	 7 	  
22:30 11.12.2019 	 1,16 	 10 	 15 	 359 	  
22:20 11.12.2019 	 1,27 	 11 	 15 	 3 	  
22:10 11.12.2019 	 1,39 	 14 	 19 	 356 	  
22:00 11.12.2019 	 1,51 	 14 	 19 	 358 	  
21:50 11.12.2019 	 1,64 	 14 	 20 	 354 	  
21:40 11.12.2019 	 1,77 	 15 	 19 	 351 	  
21:30 11.12.2019 	 1,9 	 15 	 19 	 357 	  
21:20 11.12.2019 	 2,03 	 15 	 20 	 352 	  
21:10 11.12.2019 	 2,16 	 16 	 21 	 353 	  
21:00 11.12.2019 	 2,29 	 15 	 20 	 354 	  
20:50 11.12.2019 	 2,42 	 16 	 20 	 355 	  
20:40 11.12.2019 	 2,55 	 15 	 19 	 356 	  
20:30 11.12.2019 	 2,67 	 15 	 20 	 357 	  
20:20 11.12.2019 	 2,79 	 15 	 20 	 356 	  
20:10 11.12.2019 	 2,91 	 15 	 18 	 352 	  
20:00 11.12.2019 	 3,01 	 15 	 19 	 352 	  
19:50 11.12.2019 	 3,12 	 14 	 18 	 356 	  
19:40 11.12.2019 	 3,21 	 14 	 17 	 0 	  
19:30 11.12.2019 	 3,3 	 14 	 16 	 358 	  
19:20 11.12.2019 	 3,38 	 13 	 17 	 356 	  
19:10 11.12.2019 	 3,45 	 12 	 16 	 356 	  
19:00 11.12.2019 	 3,51 	 13 	 16 	 2 	  
18:50 11.12.2019 	 3,57 	 12 	 15 	 356 	  
18:40 11.12.2019 	 3,61 	 12 	 15 	 356 	  
18:30 11.12.2019 	 3,65 	 11 	 14 	 353 	  
18:20 11.12.2019 	 3,67 	 10 	 13 	 357 	  
18:10 11.12.2019 	 3,69 	 9 	 11 	 355 	  
18:00 11.12.2019 	 3,69 	 10 	 15 	 352 	  
17:50 11.12.2019 	 3,68 	 10 	 13 	 357 	  
17:40 11.12.2019 	 3,67 	 11 	 14 	 351 	  
17:30 11.12.2019 	 3,64 	 12 	 16 	 352 	  
17:20 11.12.2019 	 3,6 	 12 	 17 	 350 	  
17:10 11.12.2019 	 3,55 	 14 	 18 	 351 	  
17:00 11.12.2019 	 3,49 	 14 	 18 	 350 	  
16:50 11.12.2019 	 3,43 	 15 	 18 	 350 	  
16:40 11.12.2019 	 3,35 	 13 	 17 	 346 	  
16:30 11.12.2019 	 3,26 	 12 	 16 	 344 	  
16:20 11.12.2019 	 3,17 	 11 	 14 	 335 	  
16:10 11.12.2019 	 3,07 	 10 	 13 	 333 	  
16:00 11.12.2019 	 2,96 	 11 	 14 	 335 	  
15:50 11.12.2019 	 2,85 	 12 	 15 	 329 	  
15:40 11.12.2019 	 2,73 	 13 	 15 	 325 	  
15:30 11.12.2019 	 2,61 	 13 	 15 	 327 	  
15:20 11.12.2019 	 2,48 	 13 	 16 	 325 	  
15:10 11.12.2019 	 2,35 	 13 	 18 	 321 	  
15:00 11.12.2019 	 2,22 	 12 	 15 	 317 	  
14:50 11.12.2019 	 2,09 	 12 	 14 	 318 	  
14:40 11.12.2019 	 1,96 	 11 	 13 	 316 	  
14:30 11.12.2019 	 1,83 	 11 	 14 	 319 	  
14:20 11.12.2019 	 1,7 	 12 	 15 	 314 	  
14:10 11.12.2019 	 1,58 	 11 	 14 	 319 	  
14:00 11.12.2019 	 1,46 	 11 	 14 	 324 	  
13:50 11.12.2019 	 1,34 	 12 	 18 	 333 	  
13:40 11.12.2019 	 1,24 	 10 	 14 	 333 	  
13:30 11.12.2019 	 1,14 	 10 	 14 	 329 	  
13:20 11.12.2019 	 1,05 	 11 	 14 	 333 	  
13:10 11.12.2019 	 0,96 	 12 	 16 	 329 	  
13:00 11.12.2019 	 0,89 	 12 	 16 	 328 	  
12:50 11.12.2019 	 0,83 	 13 	 16 	 325 	  
12:40 11.12.2019 	 0,78 	 12 	 16 	 335 	  
12:30 11.12.2019 	 0,74 	 13 	 20 	 335 	  
12:20 11.12.2019 	 0,71 	 13 	 17 	 334 	  
12:10 11.12.2019 	 0,69 	 13 	 19 	 336 	  
12:00 11.12.2019 	 0,69 	 13 	 19 	 343 	  
11:50 11.12.2019 	 0,69 	 14 	 20 	 345 	  
11:40 11.12.2019 	 0,71 	 15 	 20 	 345 	  
11:30 11.12.2019 	 0,75 	 15 	 20 	 339 	  
11:20 11.12.2019 	 0,79 	 14 	 21 	 340 	  
11:10 11.12.2019 	 0,85 	 16 	 21 	 341 	  
11:00 11.12.2019 	 0,91 	 17 	 24 	 340 	  
10:50 11.12.2019 	 0,99 	 18 	 22 	 340 	  
10:40 11.12.2019 	 1,07 	 17 	 22 	 341 	  
10:30 11.12.2019 	 1,17 	 16 	 21 	 337 	  
10:20 11.12.2019 	 1,27 	 15 	 19 	 331 	  
10:10 11.12.2019 	 1,38 	 14 	 18 	 330 	  
10:00 11.12.2019 	 1,49 	 15 	 18 	 329 	  
09:50 11.12.2019 	 1,61 	 15 	 19 	 325 	  
09:40 11.12.2019 	 1,74 	 15 	 19 	 326 	  
09:30 11.12.2019 	 1,87 	 16 	 20 	 328 	  
09:20 11.12.2019 	 2 	 16 	 20 	 329 	  
09:10 11.12.2019 	 2,13 	 17 	 21 	 330 	  
09:00 11.12.2019 	 2,26 	 17 	 21 	 329 	  
08:50 11.12.2019 	 2,39 	 17 	 22 	 331 	  
08:40 11.12.2019 	 2,53 	 19 	 23 	 331 	  
08:30 11.12.2019 	 2,66 	 19 	 24 	 329 	  
08:20 11.12.2019 	 2,78 	 20 	 25 	 328 	  
08:10 11.12.2019 	 2,91 	 18 	 23 	 332 	  
08:00 11.12.2019 	 3,02 	 19 	 23 	 327 	  
07:50 11.12.2019 	 3,14 	 20 	 24 	 327 	  
07:40 11.12.2019 	 3,25 	 20 	 24 	 328 	  
07:30 11.12.2019 	 3,35 	 20 	 24 	 328 	  
07:20 11.12.2019 	 3,44 	 20 	 24 	 329 	  
07:10 11.12.2019 	 3,53 	 20 	 26 	 329 	  
07:00 11.12.2019 	 3,61 	 20 	 26 	 330 	  
06:50 11.12.2019 	 3,68 	 20 	 25 	 331 	  
06:40 11.12.2019 	 3,74 	 20 	 24 	 328 	  
06:30 11.12.2019 	 3,79 	 20 	 24 	 328 	  
06:20 11.12.2019 	 3,83 	 19 	 24 	 330 	  
06:10 11.12.2019 	 3,86 	 18 	 22 	 329 	  
06:00 11.12.2019 	 3,89 	 18 	 22 	 327 	  
05:50 11.12.2019 	 3,9 	 19 	 25 	 328 	  
05:40 11.12.2019 	 3,9 	 19 	 24 	 329 	  
05:30 11.12.2019 	 3,89 	 20 	 25 	 326 	  
05:20 11.12.2019 	 3,87 	 20 	 24 	 327 	  
05:10 11.12.2019 	 3,83 	 21 	 26 	 326 	  
05:00 11.12.2019 	 3,79 	 21 	 27 	 323 	  
04:50 11.12.2019 	 3,74 	 20 	 26 	 325 	  
04:40 11.12.2019 	 3,68 	 21 	 26 	 326 	  
04:30 11.12.2019 	 3,61 	 21 	 27 	 325 	  
04:20 11.12.2019 	 3,52 	 22 	 28 	 329 	  
04:10 11.12.2019 	 3,43 	 23 	 28 	 326 	  
04:00 11.12.2019 	 3,33 	 22 	 27 	 328 	  
03:50 11.12.2019 	 3,23 	 23 	 31 	 329 	  
03:40 11.12.2019 	 3,11 	 23 	 31 	 328 	  
03:30 11.12.2019 	 3 	 23 	 29 	 330 	  
03:20 11.12.2019 	 2,87 	 23 	 30 	 331 	  
03:10 11.12.2019 	 2,74 	 24 	 31 	 330 	  
03:00 11.12.2019 	 2,61 	 25 	 31 	 330 	  
02:50 11.12.2019 	 2,47 	 23 	 29 	 331 	  
02:40 11.12.2019 	 2,33 	 21 	 27 	 328 	  
02:30 11.12.2019 	 2,2 	 21 	 27 	 326 	  
02:20 11.12.2019 	 2,06 	 21 	 26 	 327 	  
02:10 11.12.2019 	 1,92 	 21 	 26 	 328 	  
02:00 11.12.2019 	 1,79 	 22 	 27 	 327 	  
01:50 11.12.2019 	 1,66 	 23 	 28 	 326 	  
01:40 11.12.2019 	 1,53 	 22 	 27 	 325 	  
01:30 11.12.2019 	 1,41 	 22 	 27 	 324 	  
01:20 11.12.2019 	 1,3 	 19 	 25 	 327 	  
01:10 11.12.2019 	 1,19 	 21 	 26 	 325 	  
01:00 11.12.2019 	 1,09 	 21 	 27 	 329 	  
00:50 11.12.2019 	 1,01 	 21 	 28 	 328 	  
00:40 11.12.2019 	 0,93 	 21 	 26 	 328 	  
00:30 11.12.2019 	 0,86 	 22 	 27 	 328 	  
00:20 11.12.2019 	 0,8 	 22 	 28 	 328 	  
00:10 11.12.2019 	 0,75 	 22 	 28 	 327 	  
00:00 11.12.2019 	 0,72 	 22 	 28 	 326 	  
23:50 10.12.2019 	 0,7 	 23 	 28 	 324 	  
23:40 10.12.2019 	 0,68 	 22 	 28 	 323 	  
23:30 10.12.2019 	 0,68 	 23 	 29 	 319 	  
23:20 10.12.2019 	 0,7 	 22 	 28 	 319 	  
23:10 10.12.2019 	 0,72 	 22 	 29 	 320 	  
23:00 10.12.2019 	 0,76 	 22 	 29 	 320 	  
22:50 10.12.2019 	 0,8 	 23 	 30 	 319 	  
22:40 10.12.2019 	 0,86 	 23 	 30 	 320 	  
22:30 10.12.2019 	 0,93 	 24 	 32 	 322 	  
22:20 10.12.2019 	 1 	 25 	 31 	 322 	  
22:10 10.12.2019 	 1,09 	 24 	 32 	 322 	  
22:00 10.12.2019 	 1,18 	 25 	 32 	 323 	  
21:50 10.12.2019 	 1,28 	 24 	 30 	 324 	  
21:40 10.12.2019 	 1,38 	 25 	 32 	 322 	  
21:30 10.12.2019 	 1,49 	 26 	 34 	 323 	  
21:20 10.12.2019 	 1,61 	 26 	 34 	 322 	  
21:10 10.12.2019 	 1,72 	 25 	 32 	 321 	  
21:00 10.12.2019 	 1,85 	 25 	 33 	 321 	  
20:50 10.12.2019 	 1,97 	 26 	 34 	 321 	  
20:40 10.12.2019 	 2,09 	 24 	 33 	 321 	  
20:30 10.12.2019 	 2,21 	 25 	 34 	 323 	  
20:20 10.12.2019 	 2,33 	 26 	 35 	 321 	  
20:10 10.12.2019 	 2,45 	 24 	 32 	 323 	  
20:00 10.12.2019 	 2,57 	 26 	 34 	 324 	  
19:50 10.12.2019 	 2,68 	 26 	 34 	 324 	  
19:40 10.12.2019 	 2,79 	 26 	 35 	 324 	  
19:30 10.12.2019 	 2,9 	 27 	 35 	 324 	  
19:20 10.12.2019 	 2,99 	 26 	 35 	 323 	  
19:10 10.12.2019 	 3,09 	 27 	 34 	 323 	  
19:00 10.12.2019 	 3,17 	 28 	 35 	 322 	  
18:50 10.12.2019 	 3,25 	 27 	 35 	 322 	  
18:40 10.12.2019 	 3,32 	 27 	 36 	 322 	  
18:30 10.12.2019 	 3,39 	 27 	 36 	 322 	  
18:20 10.12.2019 	 3,44 	 26 	 34 	 324 	  
18:10 10.12.2019 	 3,49 	 28 	 35 	 322 	  
18:00 10.12.2019 	 3,52 	 27 	 34 	 322 	  
17:50 10.12.2019 	 3,55 	 25 	 31 	 323 	  
17:40 10.12.2019 	 3,57 	 26 	 34 	 322 	  
17:30 10.12.2019 	 3,58 	 25 	 33 	 323 	  
17:20 10.12.2019 	 3,58 	 25 	 34 	 324 	  
17:10 10.12.2019 	 3,57 	 25 	 32 	 322 	  
17:00 10.12.2019 	 3,55 	 25 	 32 	 322 	  
16:50 10.12.2019 	 3,52 	 25 	 32 	 322 	  
16:40 10.12.2019 	 3,48 	 24 	 31 	 322 	  
16:30 10.12.2019 	 3,43 	 23 	 30 	 323 	  
16:20 10.12.2019 	 3,38 	 23 	 29 	 322 	  
16:10 10.12.2019 	 3,31 	 21 	 26 	 324 	  
16:00 10.12.2019 	 3,24 	 21 	 28 	 326 	  
15:50 10.12.2019 	 3,15 	 22 	 28 	 328 	  
15:40 10.12.2019 	 3,07 	 21 	 27 	 328 	  
15:30 10.12.2019 	 2,97 	 19 	 25 	 328 	  
15:20 10.12.2019 	 2,87 	 18 	 24 	 329 	  
15:10 10.12.2019 	 2,76 	 18 	 22 	 327 	  
15:00 10.12.2019 	 2,65 	 16 	 22 	 328 	  
14:50 10.12.2019 	 2,54 	 16 	 21 	 328 	  
14:40 10.12.2019 	 2,42 	 18 	 23 	 328 	  
14:30 10.12.2019 	 2,3 	 17 	 22 	 324 	  
14:20 10.12.2019 	 2,18 	 15 	 20 	 326 	  
14:10 10.12.2019 	 2,06 	 16 	 20 	 329 	  
14:00 10.12.2019 	 1,94 	 16 	 22 	 338 	  
13:50 10.12.2019 	 1,82 	 18 	 23 	 342 	  
13:40 10.12.2019 	 1,71 	 17 	 24 	 342 	  
13:30 10.12.2019 	 1,6 	 16 	 21 	 339 	  
13:20 10.12.2019 	 1,49 	 16 	 20 	 337 	  
13:10 10.12.2019 	 1,39 	 15 	 19 	 343 	  
13:00 10.12.2019 	 1,3 	 13 	 17 	 345 	  
12:50 10.12.2019 	 1,21 	 14 	 18 	 342 	  
12:40 10.12.2019 	 1,13 	 12 	 16 	 351 	  
12:30 10.12.2019 	 1,06 	 9 	 12 	 350 	  
12:20 10.12.2019 	 1 	 8 	 11 	 348 	  
12:10 10.12.2019 	 0,95 	 11 	 14 	 346 	  
12:00 10.12.2019 	 0,91 	 12 	 15 	 340 	  
11:50 10.12.2019 	 0,88 	 11 	 13 	 324 	  
11:40 10.12.2019 	 0,85 	 10 	 13 	 316 	  
11:30 10.12.2019 	 0,84 	 11 	 13 	 322 	  
11:20 10.12.2019 	 0,84 	 11 	 13 	 317 	  
11:10 10.12.2019 	 0,86 	 11 	 13 	 319 	  
11:00 10.12.2019 	 0,88 	 11 	 12 	 323 	  
10:50 10.12.2019 	 0,91 	 11 	 13 	 325 	  
10:40 10.12.2019 	 0,95 	 9 	 12 	 325 	  
10:30 10.12.2019 	 1 	 7 	 10 	 323 	  
10:20 10.12.2019 	 1,07 	 7 	 9 	 321 	  
10:10 10.12.2019 	 1,14 	 7 	 8 	 315 	  
10:00 10.12.2019 	 1,21 	 8 	 9 	 317 	  
09:50 10.12.2019 	 1,3 	 6 	 8 	 325 	  
09:40 10.12.2019 	 1,39 	 7 	 9 	 323 	  
09:30 10.12.2019 	 1,49 	 6 	 8 	 313 	  
09:20 10.12.2019 	 1,6 	 4 	 5 	 317 	  
09:10 10.12.2019 	 1,71 	 5 	 6 	 340 	  
09:00 10.12.2019 	 1,82 	 6 	 7 	 348 	  
