Time [yyyy/MM/dd HH:mm:ss],Mjoeyrarhofn: water level (waterlevel) at Mjoeyrarhofn_ FlowFM [m]
2019/12/14 23:30:00,-0.60345
2019/12/14 23:35:00,-0.58612
2019/12/14 23:40:00,-0.56837
2019/12/14 23:45:00,-0.55015
2019/12/14 23:50:00,-0.53134
2019/12/14 23:55:00,-0.51192
2019/12/15 00:00:00,-0.49186
2019/12/15 00:05:00,-0.47097
2019/12/15 00:10:00,-0.44908
2019/12/15 00:15:00,-0.4261
2019/12/15 00:20:00,-0.4018
2019/12/15 00:25:00,-0.37598
2019/12/15 00:30:00,-0.34865
2019/12/15 00:35:00,-0.31995
2019/12/15 00:40:00,-0.28993
2019/12/15 00:45:00,-0.25867
2019/12/15 00:50:00,-0.22645
2019/12/15 00:55:00,-0.19356
2019/12/15 01:00:00,-0.16003
2019/12/15 01:05:00,-0.12591
2019/12/15 01:10:00,-0.091568
2019/12/15 01:15:00,-0.057214
2019/12/15 01:20:00,-0.022842
2019/12/15 01:25:00,0.011428
2019/12/15 01:30:00,0.045362
2019/12/15 01:35:00,0.078718
2019/12/15 01:40:00,0.11126
2019/12/15 01:45:00,0.1428
2019/12/15 01:50:00,0.17331
2019/12/15 01:55:00,0.20291
2019/12/15 02:00:00,0.23158
2019/12/15 02:05:00,0.25924
2019/12/15 02:10:00,0.28606
2019/12/15 02:15:00,0.31234
2019/12/15 02:20:00,0.33815
2019/12/15 02:25:00,0.36347
2019/12/15 02:30:00,0.38856
2019/12/15 02:35:00,0.41372
2019/12/15 02:40:00,0.43901
2019/12/15 02:45:00,0.46438
2019/12/15 02:50:00,0.48997
2019/12/15 02:55:00,0.51584
2019/12/15 03:00:00,0.54168
2019/12/15 03:05:00,0.56701
2019/12/15 03:10:00,0.59161
2019/12/15 03:15:00,0.6154
2019/12/15 03:20:00,0.63802
2019/12/15 03:25:00,0.65895
2019/12/15 03:30:00,0.67815
2019/12/15 03:35:00,0.69593
2019/12/15 03:40:00,0.7123
2019/12/15 03:45:00,0.72724
2019/12/15 03:50:00,0.74104
2019/12/15 03:55:00,0.75383
2019/12/15 04:00:00,0.76548
2019/12/15 04:05:00,0.77594
2019/12/15 04:10:00,0.78515
2019/12/15 04:15:00,0.79284
2019/12/15 04:20:00,0.79876
2019/12/15 04:25:00,0.80296
2019/12/15 04:30:00,0.80558
2019/12/15 04:35:00,0.80661
2019/12/15 04:40:00,0.80599
2019/12/15 04:45:00,0.8039
2019/12/15 04:50:00,0.80077
2019/12/15 04:55:00,0.79688
2019/12/15 05:00:00,0.79221
2019/12/15 05:05:00,0.78686
2019/12/15 05:10:00,0.78109
2019/12/15 05:15:00,0.775
2019/12/15 05:20:00,0.76846
2019/12/15 05:25:00,0.76126
2019/12/15 05:30:00,0.75308
2019/12/15 05:35:00,0.74368
2019/12/15 05:40:00,0.73294
2019/12/15 05:45:00,0.72066
2019/12/15 05:50:00,0.70661
2019/12/15 05:55:00,0.69094
2019/12/15 06:00:00,0.67403
2019/12/15 06:05:00,0.65602
2019/12/15 06:10:00,0.63706
2019/12/15 06:15:00,0.61761
2019/12/15 06:20:00,0.59799
2019/12/15 06:25:00,0.57805
2019/12/15 06:30:00,0.55754
2019/12/15 06:35:00,0.53645
2019/12/15 06:40:00,0.5148
2019/12/15 06:45:00,0.4923
2019/12/15 06:50:00,0.46851
2019/12/15 06:55:00,0.44308
2019/12/15 07:00:00,0.41599
2019/12/15 07:05:00,0.38757
2019/12/15 07:10:00,0.35796
2019/12/15 07:15:00,0.3273
2019/12/15 07:20:00,0.29601
2019/12/15 07:25:00,0.2646
2019/12/15 07:30:00,0.2334
2019/12/15 07:35:00,0.20275
2019/12/15 07:40:00,0.1731
2019/12/15 07:45:00,0.14447
2019/12/15 07:50:00,0.11656
2019/12/15 07:55:00,0.089337
2019/12/15 08:00:00,0.063103
2019/12/15 08:05:00,0.037706
2019/12/15 08:10:00,0.012633
2019/12/15 08:15:00,-0.01243
2019/12/15 08:20:00,-0.037503
2019/12/15 08:25:00,-0.062529
2019/12/15 08:30:00,-0.087571
2019/12/15 08:35:00,-0.1128
2019/12/15 08:40:00,-0.13825
2019/12/15 08:45:00,-0.16363
2019/12/15 08:50:00,-0.18874
2019/12/15 08:55:00,-0.2137
2019/12/15 09:00:00,-0.23867
2019/12/15 09:05:00,-0.26346
2019/12/15 09:10:00,-0.28775
2019/12/15 09:15:00,-0.31161
2019/12/15 09:20:00,-0.33534
2019/12/15 09:25:00,-0.35878
2019/12/15 09:30:00,-0.38132
2019/12/15 09:35:00,-0.40275
2019/12/15 09:40:00,-0.42318
2019/12/15 09:45:00,-0.44252
2019/12/15 09:50:00,-0.46036
2019/12/15 09:55:00,-0.47654
2019/12/15 10:00:00,-0.49113
2019/12/15 10:05:00,-0.50419
2019/12/15 10:10:00,-0.51572
2019/12/15 10:15:00,-0.52575
2019/12/15 10:20:00,-0.53423
2019/12/15 10:25:00,-0.54118
2019/12/15 10:30:00,-0.54674
2019/12/15 10:35:00,-0.55086
2019/12/15 10:40:00,-0.55343
2019/12/15 10:45:00,-0.55463
2019/12/15 10:50:00,-0.55476
2019/12/15 10:55:00,-0.55381
2019/12/15 11:00:00,-0.55167
2019/12/15 11:05:00,-0.54859
2019/12/15 11:10:00,-0.54501
2019/12/15 11:15:00,-0.54108
2019/12/15 11:20:00,-0.53688
2019/12/15 11:25:00,-0.53255
2019/12/15 11:30:00,-0.52819
2019/12/15 11:35:00,-0.52384
2019/12/15 11:40:00,-0.51932
2019/12/15 11:45:00,-0.51433
2019/12/15 11:50:00,-0.50837
2019/12/15 11:55:00,-0.50093
2019/12/15 12:00:00,-0.49169
2019/12/15 12:05:00,-0.48046
2019/12/15 12:10:00,-0.46704
2019/12/15 12:15:00,-0.45121
2019/12/15 12:20:00,-0.43299
2019/12/15 12:25:00,-0.41272
2019/12/15 12:30:00,-0.39083
2019/12/15 12:35:00,-0.3677
2019/12/15 12:40:00,-0.34369
2019/12/15 12:45:00,-0.3192
2019/12/15 12:50:00,-0.29472
2019/12/15 12:55:00,-0.27064
2019/12/15 13:00:00,-0.24695
2019/12/15 13:05:00,-0.22342
2019/12/15 13:10:00,-0.20006
2019/12/15 13:15:00,-0.17692
2019/12/15 13:20:00,-0.15371
2019/12/15 13:25:00,-0.13005
2019/12/15 13:30:00,-0.10601
2019/12/15 13:35:00,-0.081742
2019/12/15 13:40:00,-0.057104
2019/12/15 13:45:00,-0.032022
2019/12/15 13:50:00,-0.0068761
2019/12/15 13:55:00,0.018054
2019/12/15 14:00:00,0.042769
2019/12/15 14:05:00,0.067219
2019/12/15 14:10:00,0.091148
2019/12/15 14:15:00,0.11448
2019/12/15 14:20:00,0.13733
2019/12/15 14:25:00,0.15976
2019/12/15 14:30:00,0.18184
2019/12/15 14:35:00,0.20374
2019/12/15 14:40:00,0.2257
2019/12/15 14:45:00,0.24786
2019/12/15 14:50:00,0.27019
2019/12/15 14:55:00,0.29262
2019/12/15 15:00:00,0.31497
2019/12/15 15:05:00,0.33707
2019/12/15 15:10:00,0.35868
2019/12/15 15:15:00,0.37955
2019/12/15 15:20:00,0.39942
2019/12/15 15:25:00,0.41817
2019/12/15 15:30:00,0.43577
2019/12/15 15:35:00,0.45217
2019/12/15 15:40:00,0.46725
2019/12/15 15:45:00,0.48108
2019/12/15 15:50:00,0.49372
2019/12/15 15:55:00,0.50507
2019/12/15 16:00:00,0.51514
2019/12/15 16:05:00,0.52411
2019/12/15 16:10:00,0.53197
2019/12/15 16:15:00,0.53865
2019/12/15 16:20:00,0.54419
2019/12/15 16:25:00,0.54869
2019/12/15 16:30:00,0.55216
2019/12/15 16:35:00,0.55459
2019/12/15 16:40:00,0.55602
2019/12/15 16:45:00,0.55649
2019/12/15 16:50:00,0.55599
2019/12/15 16:55:00,0.55448
2019/12/15 17:00:00,0.55201
2019/12/15 17:05:00,0.54864
2019/12/15 17:10:00,0.54432
2019/12/15 17:15:00,0.53895
2019/12/15 17:20:00,0.53262
2019/12/15 17:25:00,0.5255
2019/12/15 17:30:00,0.51764
2019/12/15 17:35:00,0.50887
2019/12/15 17:40:00,0.49917
2019/12/15 17:45:00,0.48862
2019/12/15 17:50:00,0.47728
2019/12/15 17:55:00,0.46504
2019/12/15 18:00:00,0.45184
2019/12/15 18:05:00,0.43774
2019/12/15 18:10:00,0.42276
2019/12/15 18:15:00,0.40679
2019/12/15 18:20:00,0.3897
2019/12/15 18:25:00,0.37147
2019/12/15 18:30:00,0.3522
2019/12/15 18:35:00,0.33187
2019/12/15 18:40:00,0.31025
2019/12/15 18:45:00,0.28717
2019/12/15 18:50:00,0.26281
2019/12/15 18:55:00,0.23754
2019/12/15 19:00:00,0.21136
2019/12/15 19:05:00,0.18416
2019/12/15 19:10:00,0.15621
2019/12/15 19:15:00,0.12798
2019/12/15 19:20:00,0.099857
2019/12/15 19:25:00,0.07202
2019/12/15 19:30:00,0.04454
2019/12/15 19:35:00,0.017497
2019/12/15 19:40:00,-0.0089726
2019/12/15 19:45:00,-0.034767
2019/12/15 19:50:00,-0.059985
2019/12/15 19:55:00,-0.08477
2019/12/15 20:00:00,-0.10933
2019/12/15 20:05:00,-0.1339
2019/12/15 20:10:00,-0.15858
2019/12/15 20:15:00,-0.18332
2019/12/15 20:20:00,-0.20815
2019/12/15 20:25:00,-0.23335
2019/12/15 20:30:00,-0.25904
2019/12/15 20:35:00,-0.28495
2019/12/15 20:40:00,-0.31085
2019/12/15 20:45:00,-0.33686
2019/12/15 20:50:00,-0.36297
2019/12/15 20:55:00,-0.38894
2019/12/15 21:00:00,-0.41473
2019/12/15 21:05:00,-0.44045
2019/12/15 21:10:00,-0.46587
2019/12/15 21:15:00,-0.4907
2019/12/15 21:20:00,-0.51492
2019/12/15 21:25:00,-0.53836
2019/12/15 21:30:00,-0.5607
2019/12/15 21:35:00,-0.58182
2019/12/15 21:40:00,-0.60166
2019/12/15 21:45:00,-0.61997
2019/12/15 21:50:00,-0.63655
2019/12/15 21:55:00,-0.65145
2019/12/15 22:00:00,-0.66468
2019/12/15 22:05:00,-0.67616
2019/12/15 22:10:00,-0.68593
2019/12/15 22:15:00,-0.69413
2019/12/15 22:20:00,-0.70108
2019/12/15 22:25:00,-0.70715
2019/12/15 22:30:00,-0.71253
2019/12/15 22:35:00,-0.71728
2019/12/15 22:40:00,-0.72152
2019/12/15 22:45:00,-0.72542
2019/12/15 22:50:00,-0.72899
2019/12/15 22:55:00,-0.73201
2019/12/15 23:00:00,-0.73428
2019/12/15 23:05:00,-0.73567
2019/12/15 23:10:00,-0.73601
2019/12/15 23:15:00,-0.73503
2019/12/15 23:20:00,-0.73252
2019/12/15 23:25:00,-0.7285
2019/12/15 23:30:00,-0.72304
2019/12/15 23:35:00,-0.71617
2019/12/15 23:40:00,-0.70792
2019/12/15 23:45:00,-0.69839
2019/12/15 23:50:00,-0.68768
2019/12/15 23:55:00,-0.67571
2019/12/16 00:00:00,-0.66239
2019/12/16 00:05:00,-0.64784
2019/12/16 00:10:00,-0.63212
2019/12/16 00:15:00,-0.61497
2019/12/16 00:20:00,-0.59631
2019/12/16 00:25:00,-0.57632
2019/12/16 00:30:00,-0.55507
2019/12/16 00:35:00,-0.53249
2019/12/16 00:40:00,-0.50872
2019/12/16 00:45:00,-0.48404
2019/12/16 00:50:00,-0.45854
2019/12/16 00:55:00,-0.43232
2019/12/16 01:00:00,-0.40572
2019/12/16 01:05:00,-0.37893
2019/12/16 01:10:00,-0.35183
2019/12/16 01:15:00,-0.32443
2019/12/16 01:20:00,-0.29698
2019/12/16 01:25:00,-0.2696
2019/12/16 01:30:00,-0.24203
2019/12/16 01:35:00,-0.21411
2019/12/16 01:40:00,-0.18592
2019/12/16 01:45:00,-0.15748
2019/12/16 01:50:00,-0.12869
2019/12/16 01:55:00,-0.099592
2019/12/16 02:00:00,-0.070238
2019/12/16 02:05:00,-0.04048
2019/12/16 02:10:00,-0.01027
2019/12/16 02:15:00,0.020209
2019/12/16 02:20:00,0.050899
2019/12/16 02:25:00,0.081917
2019/12/16 02:30:00,0.11315
2019/12/16 02:35:00,0.14431
2019/12/16 02:40:00,0.17533
2019/12/16 02:45:00,0.20617
2019/12/16 02:50:00,0.23657
2019/12/16 02:55:00,0.26628
2019/12/16 03:00:00,0.29534
2019/12/16 03:05:00,0.32383
2019/12/16 03:10:00,0.3516
2019/12/16 03:15:00,0.37853
2019/12/16 03:20:00,0.40479
2019/12/16 03:25:00,0.43059
2019/12/16 03:30:00,0.45589
2019/12/16 03:35:00,0.48051
2019/12/16 03:40:00,0.50452
2019/12/16 03:45:00,0.52808
2019/12/16 03:50:00,0.55095
2019/12/16 03:55:00,0.57277
2019/12/16 04:00:00,0.59353
2019/12/16 04:05:00,0.61326
2019/12/16 04:10:00,0.63159
2019/12/16 04:15:00,0.64819
2019/12/16 04:20:00,0.66326
2019/12/16 04:25:00,0.67697
2019/12/16 04:30:00,0.68909
2019/12/16 04:35:00,0.69976
2019/12/16 04:40:00,0.70955
2019/12/16 04:45:00,0.71855
2019/12/16 04:50:00,0.72653
2019/12/16 04:55:00,0.73377
2019/12/16 05:00:00,0.74071
2019/12/16 05:05:00,0.74718
2019/12/16 05:10:00,0.75288
2019/12/16 05:15:00,0.75789
2019/12/16 05:20:00,0.76243
2019/12/16 05:25:00,0.76625
2019/12/16 05:30:00,0.7689
2019/12/16 05:35:00,0.77027
2019/12/16 05:40:00,0.77043
2019/12/16 05:45:00,0.76919
2019/12/16 05:50:00,0.76619
2019/12/16 05:55:00,0.76142
2019/12/16 06:00:00,0.75503
2019/12/16 06:05:00,0.74711
2019/12/16 06:10:00,0.73769
2019/12/16 06:15:00,0.72692
2019/12/16 06:20:00,0.71496
2019/12/16 06:25:00,0.70186
2019/12/16 06:30:00,0.68766
2019/12/16 06:35:00,0.67239
2019/12/16 06:40:00,0.65615
2019/12/16 06:45:00,0.63902
2019/12/16 06:50:00,0.62087
2019/12/16 06:55:00,0.60164
2019/12/16 07:00:00,0.58167
2019/12/16 07:05:00,0.56129
2019/12/16 07:10:00,0.54038
2019/12/16 07:15:00,0.51878
2019/12/16 07:20:00,0.49672
2019/12/16 07:25:00,0.47446
2019/12/16 07:30:00,0.45197
2019/12/16 07:35:00,0.42923
2019/12/16 07:40:00,0.40624
2019/12/16 07:45:00,0.38284
2019/12/16 07:50:00,0.35901
2019/12/16 07:55:00,0.33506
2019/12/16 08:00:00,0.31104
2019/12/16 08:05:00,0.28663
2019/12/16 08:10:00,0.26171
2019/12/16 08:15:00,0.23652
2019/12/16 08:20:00,0.21106
2019/12/16 08:25:00,0.18513
2019/12/16 08:30:00,0.15843
2019/12/16 08:35:00,0.13077
2019/12/16 08:40:00,0.10228
2019/12/16 08:45:00,0.073324
2019/12/16 08:50:00,0.043952
2019/12/16 08:55:00,0.014163
2019/12/16 09:00:00,-0.0156
2019/12/16 09:05:00,-0.044841
2019/12/16 09:10:00,-0.073414
2019/12/16 09:15:00,-0.10125
2019/12/16 09:20:00,-0.1281
2019/12/16 09:25:00,-0.15377
2019/12/16 09:30:00,-0.17823
2019/12/16 09:35:00,-0.20156
2019/12/16 09:40:00,-0.2238
2019/12/16 09:45:00,-0.24506
2019/12/16 09:50:00,-0.26548
2019/12/16 09:55:00,-0.28516
2019/12/16 10:00:00,-0.30418
2019/12/16 10:05:00,-0.3227
2019/12/16 10:10:00,-0.34079
2019/12/16 10:15:00,-0.35838
2019/12/16 10:20:00,-0.37539
2019/12/16 10:25:00,-0.39186
2019/12/16 10:30:00,-0.40778
2019/12/16 10:35:00,-0.4231
2019/12/16 10:40:00,-0.4377
2019/12/16 10:45:00,-0.45156
2019/12/16 10:50:00,-0.46468
2019/12/16 10:55:00,-0.47698
2019/12/16 11:00:00,-0.48828
2019/12/16 11:05:00,-0.49852
2019/12/16 11:10:00,-0.50778
2019/12/16 11:15:00,-0.51597
2019/12/16 11:20:00,-0.52285
2019/12/16 11:25:00,-0.52844
2019/12/16 11:30:00,-0.53282
2019/12/16 11:35:00,-0.5359
2019/12/16 11:40:00,-0.5376
2019/12/16 11:45:00,-0.53797
2019/12/16 11:50:00,-0.53697
2019/12/16 11:55:00,-0.53455
2019/12/16 12:00:00,-0.53084
2019/12/16 12:05:00,-0.52599
2019/12/16 12:10:00,-0.51996
2019/12/16 12:15:00,-0.51267
2019/12/16 12:20:00,-0.50424
2019/12/16 12:25:00,-0.49492
2019/12/16 12:30:00,-0.48474
2019/12/16 12:35:00,-0.47355
2019/12/16 12:40:00,-0.46147
2019/12/16 12:45:00,-0.44866
2019/12/16 12:50:00,-0.43502
2019/12/16 12:55:00,-0.42046
2019/12/16 13:00:00,-0.40518
2019/12/16 13:05:00,-0.38931
2019/12/16 13:10:00,-0.3727
2019/12/16 13:15:00,-0.35532
2019/12/16 13:20:00,-0.33737
2019/12/16 13:25:00,-0.31901
2019/12/16 13:30:00,-0.30016
2019/12/16 13:35:00,-0.28066
2019/12/16 13:40:00,-0.26061
2019/12/16 13:45:00,-0.24015
2019/12/16 13:50:00,-0.21921
2019/12/16 13:55:00,-0.19765
2019/12/16 14:00:00,-0.17548
2019/12/16 14:05:00,-0.15284
2019/12/16 14:10:00,-0.12981
2019/12/16 14:15:00,-0.10632
2019/12/16 14:20:00,-0.082452
2019/12/16 14:25:00,-0.058438
2019/12/16 14:30:00,-0.03438
2019/12/16 14:35:00,-0.010186
2019/12/16 14:40:00,0.014211
2019/12/16 14:45:00,0.038786
2019/12/16 14:50:00,0.063446
2019/12/16 14:55:00,0.088101
2019/12/16 15:00:00,0.11272
2019/12/16 15:05:00,0.13724
2019/12/16 15:10:00,0.16139
2019/12/16 15:15:00,0.18488
2019/12/16 15:20:00,0.20767
2019/12/16 15:25:00,0.22982
2019/12/16 15:30:00,0.25137
2019/12/16 15:35:00,0.27216
2019/12/16 15:40:00,0.29214
2019/12/16 15:45:00,0.31133
2019/12/16 15:50:00,0.32978
2019/12/16 15:55:00,0.34739
2019/12/16 16:00:00,0.36411
2019/12/16 16:05:00,0.38004
2019/12/16 16:10:00,0.39525
2019/12/16 16:15:00,0.40957
2019/12/16 16:20:00,0.42299
2019/12/16 16:25:00,0.43569
2019/12/16 16:30:00,0.44776
2019/12/16 16:35:00,0.45905
2019/12/16 16:40:00,0.46947
2019/12/16 16:45:00,0.47916
2019/12/16 16:50:00,0.48832
2019/12/16 16:55:00,0.49697
2019/12/16 17:00:00,0.505
2019/12/16 17:05:00,0.5123
2019/12/16 17:10:00,0.51887
2019/12/16 17:15:00,0.52468
2019/12/16 17:20:00,0.52974
2019/12/16 17:25:00,0.53389
2019/12/16 17:30:00,0.53691
2019/12/16 17:35:00,0.53865
2019/12/16 17:40:00,0.53912
2019/12/16 17:45:00,0.53819
2019/12/16 17:50:00,0.5357
2019/12/16 17:55:00,0.5316
2019/12/16 18:00:00,0.52588
2019/12/16 18:05:00,0.51851
2019/12/16 18:10:00,0.50964
2019/12/16 18:15:00,0.49964
2019/12/16 18:20:00,0.4887
2019/12/16 18:25:00,0.47676
2019/12/16 18:30:00,0.46389
2019/12/16 18:35:00,0.45038
2019/12/16 18:40:00,0.43642
2019/12/16 18:45:00,0.4219
2019/12/16 18:50:00,0.40673
2019/12/16 18:55:00,0.39093
2019/12/16 19:00:00,0.37451
2019/12/16 19:05:00,0.35746
2019/12/16 19:10:00,0.33987
2019/12/16 19:15:00,0.32186
2019/12/16 19:20:00,0.30343
2019/12/16 19:25:00,0.28442
2019/12/16 19:30:00,0.26478
2019/12/16 19:35:00,0.24457
2019/12/16 19:40:00,0.22385
2019/12/16 19:45:00,0.20258
2019/12/16 19:50:00,0.18055
2019/12/16 19:55:00,0.15761
2019/12/16 20:00:00,0.13389
2019/12/16 20:05:00,0.10964
2019/12/16 20:10:00,0.084817
2019/12/16 20:15:00,0.059248
2019/12/16 20:20:00,0.032979
2019/12/16 20:25:00,0.0062135
2019/12/16 20:30:00,-0.02091
2019/12/16 20:35:00,-0.048296
2019/12/16 20:40:00,-0.075848
2019/12/16 20:45:00,-0.10356
2019/12/16 20:50:00,-0.13134
2019/12/16 20:55:00,-0.15894
2019/12/16 21:00:00,-0.18615
2019/12/16 21:05:00,-0.21284
2019/12/16 21:10:00,-0.23895
2019/12/16 21:15:00,-0.26454
2019/12/16 21:20:00,-0.2897
2019/12/16 21:25:00,-0.31442
2019/12/16 21:30:00,-0.33849
2019/12/16 21:35:00,-0.36191
2019/12/16 21:40:00,-0.38476
2019/12/16 21:45:00,-0.40701
2019/12/16 21:50:00,-0.4284
2019/12/16 21:55:00,-0.44885
2019/12/16 22:00:00,-0.46856
2019/12/16 22:05:00,-0.48776
2019/12/16 22:10:00,-0.50646
2019/12/16 22:15:00,-0.52464
2019/12/16 22:20:00,-0.54241
2019/12/16 22:25:00,-0.55998
2019/12/16 22:30:00,-0.57733
2019/12/16 22:35:00,-0.59424
2019/12/16 22:40:00,-0.61057
2019/12/16 22:45:00,-0.62631
2019/12/16 22:50:00,-0.64143
2019/12/16 22:55:00,-0.65563
2019/12/16 23:00:00,-0.66859
2019/12/16 23:05:00,-0.68022
2019/12/16 23:10:00,-0.69051
2019/12/16 23:15:00,-0.69937
2019/12/16 23:20:00,-0.70673
2019/12/16 23:25:00,-0.71259
2019/12/16 23:30:00,-0.71698
2019/12/16 23:35:00,-0.72005
2019/12/16 23:40:00,-0.72195
2019/12/16 23:45:00,-0.72276
2019/12/16 23:50:00,-0.72245
2019/12/16 23:55:00,-0.72105
2019/12/17 00:00:00,-0.71861
2019/12/17 00:05:00,-0.71515
2019/12/17 00:10:00,-0.71059
2019/12/17 00:15:00,-0.70481
2019/12/17 00:20:00,-0.69773
2019/12/17 00:25:00,-0.68935
2019/12/17 00:30:00,-0.67967
2019/12/17 00:35:00,-0.66872
2019/12/17 00:40:00,-0.65653
2019/12/17 00:45:00,-0.6432
2019/12/17 00:50:00,-0.62889
2019/12/17 00:55:00,-0.61372
2019/12/17 01:00:00,-0.59781
2019/12/17 01:05:00,-0.58122
2019/12/17 01:10:00,-0.56398
2019/12/17 01:15:00,-0.54612
2019/12/17 01:20:00,-0.52767
2019/12/17 01:25:00,-0.50868
2019/12/17 01:30:00,-0.48915
2019/12/17 01:35:00,-0.46898
2019/12/17 01:40:00,-0.44802
2019/12/17 01:45:00,-0.42621
2019/12/17 01:50:00,-0.40357
2019/12/17 01:55:00,-0.37993
2019/12/17 02:00:00,-0.35507
2019/12/17 02:05:00,-0.32897
2019/12/17 02:10:00,-0.30185
2019/12/17 02:15:00,-0.27388
2019/12/17 02:20:00,-0.24519
2019/12/17 02:25:00,-0.21596
2019/12/17 02:30:00,-0.18643
2019/12/17 02:35:00,-0.15674
2019/12/17 02:40:00,-0.12696
2019/12/17 02:45:00,-0.097287
2019/12/17 02:50:00,-0.067826
2019/12/17 02:55:00,-0.038444
2019/12/17 03:00:00,-0.0089951
2019/12/17 03:05:00,0.020397
2019/12/17 03:10:00,0.049551
2019/12/17 03:15:00,0.078532
2019/12/17 03:20:00,0.10737
2019/12/17 03:25:00,0.13586
2019/12/17 03:30:00,0.16379
2019/12/17 03:35:00,0.19121
2019/12/17 03:40:00,0.21823
2019/12/17 03:45:00,0.2447
2019/12/17 03:50:00,0.27048
2019/12/17 03:55:00,0.29562
2019/12/17 04:00:00,0.32024
2019/12/17 04:05:00,0.34427
2019/12/17 04:10:00,0.3676
2019/12/17 04:15:00,0.39034
2019/12/17 04:20:00,0.41272
2019/12/17 04:25:00,0.43483
2019/12/17 04:30:00,0.45659
2019/12/17 04:35:00,0.47798
2019/12/17 04:40:00,0.49908
2019/12/17 04:45:00,0.51979
2019/12/17 04:50:00,0.53981
2019/12/17 04:55:00,0.55892
2019/12/17 05:00:00,0.57708
2019/12/17 05:05:00,0.59428
2019/12/17 05:10:00,0.61029
2019/12/17 05:15:00,0.62502
2019/12/17 05:20:00,0.63869
2019/12/17 05:25:00,0.65148
2019/12/17 05:30:00,0.66323
2019/12/17 05:35:00,0.67379
2019/12/17 05:40:00,0.68319
2019/12/17 05:45:00,0.69134
2019/12/17 05:50:00,0.698
2019/12/17 05:55:00,0.70307
2019/12/17 06:00:00,0.70659
2019/12/17 06:05:00,0.7085
2019/12/17 06:10:00,0.7089
2019/12/17 06:15:00,0.70812
2019/12/17 06:20:00,0.70632
2019/12/17 06:25:00,0.70344
2019/12/17 06:30:00,0.69967
2019/12/17 06:35:00,0.69545
2019/12/17 06:40:00,0.6908
2019/12/17 06:45:00,0.68542
2019/12/17 06:50:00,0.67936
2019/12/17 06:55:00,0.67292
2019/12/17 07:00:00,0.66596
2019/12/17 07:05:00,0.65818
2019/12/17 07:10:00,0.64955
2019/12/17 07:15:00,0.64008
2019/12/17 07:20:00,0.62957
2019/12/17 07:25:00,0.61787
2019/12/17 07:30:00,0.60488
2019/12/17 07:35:00,0.59056
2019/12/17 07:40:00,0.57502
2019/12/17 07:45:00,0.55844
2019/12/17 07:50:00,0.54086
2019/12/17 07:55:00,0.52238
2019/12/17 08:00:00,0.50314
2019/12/17 08:05:00,0.48319
2019/12/17 08:10:00,0.46253
2019/12/17 08:15:00,0.44115
2019/12/17 08:20:00,0.41907
2019/12/17 08:25:00,0.39629
2019/12/17 08:30:00,0.37278
2019/12/17 08:35:00,0.34853
2019/12/17 08:40:00,0.32369
2019/12/17 08:45:00,0.29853
2019/12/17 08:50:00,0.27327
2019/12/17 08:55:00,0.2479
2019/12/17 09:00:00,0.22248
2019/12/17 09:05:00,0.19731
2019/12/17 09:10:00,0.17266
2019/12/17 09:15:00,0.1484
2019/12/17 09:20:00,0.12431
2019/12/17 09:25:00,0.10031
2019/12/17 09:30:00,0.076432
2019/12/17 09:35:00,0.05261
2019/12/17 09:40:00,0.028728
2019/12/17 09:45:00,0.0046924
2019/12/17 09:50:00,-0.019506
2019/12/17 09:55:00,-0.043773
2019/12/17 10:00:00,-0.067867
2019/12/17 10:05:00,-0.091633
2019/12/17 10:10:00,-0.11509
2019/12/17 10:15:00,-0.13816
2019/12/17 10:20:00,-0.16065
2019/12/17 10:25:00,-0.18254
2019/12/17 10:30:00,-0.20402
2019/12/17 10:35:00,-0.22517
2019/12/17 10:40:00,-0.246
2019/12/17 10:45:00,-0.2666
2019/12/17 10:50:00,-0.28694
2019/12/17 10:55:00,-0.30688
2019/12/17 11:00:00,-0.3263
2019/12/17 11:05:00,-0.34509
2019/12/17 11:10:00,-0.36303
2019/12/17 11:15:00,-0.37993
2019/12/17 11:20:00,-0.39568
2019/12/17 11:25:00,-0.41022
2019/12/17 11:30:00,-0.42343
2019/12/17 11:35:00,-0.43532
2019/12/17 11:40:00,-0.44587
2019/12/17 11:45:00,-0.4551
2019/12/17 11:50:00,-0.46309
2019/12/17 11:55:00,-0.47005
2019/12/17 12:00:00,-0.47603
2019/12/17 12:05:00,-0.48104
2019/12/17 12:10:00,-0.48519
2019/12/17 12:15:00,-0.48853
2019/12/17 12:20:00,-0.49107
2019/12/17 12:25:00,-0.4929
2019/12/17 12:30:00,-0.49404
2019/12/17 12:35:00,-0.49432
2019/12/17 12:40:00,-0.49354
2019/12/17 12:45:00,-0.49179
2019/12/17 12:50:00,-0.4892
2019/12/17 12:55:00,-0.48561
2019/12/17 13:00:00,-0.48079
2019/12/17 13:05:00,-0.47489
2019/12/17 13:10:00,-0.46822
2019/12/17 13:15:00,-0.46081
2019/12/17 13:20:00,-0.45256
2019/12/17 13:25:00,-0.44357
2019/12/17 13:30:00,-0.43401
2019/12/17 13:35:00,-0.42375
2019/12/17 13:40:00,-0.4126
2019/12/17 13:45:00,-0.40048
2019/12/17 13:50:00,-0.38737
2019/12/17 13:55:00,-0.37321
2019/12/17 14:00:00,-0.35793
2019/12/17 14:05:00,-0.34152
2019/12/17 14:10:00,-0.32398
