Time [yyyy/MM/dd HH:mm:ss],Grindavik_inni: water level (waterlevel) at Grindavik_inni_ FlowFM [m]
2020/02/28 09:50:00,1.2799
2020/02/28 09:55:00,1.2521
2020/02/28 10:00:00,1.2226
2020/02/28 10:05:00,1.1919
2020/02/28 10:10:00,1.1586
2020/02/28 10:15:00,1.1247
2020/02/28 10:20:00,1.0888
2020/02/28 10:25:00,1.052
2020/02/28 10:30:00,1.0134
2020/02/28 10:35:00,0.97352
2020/02/28 10:40:00,0.9327
2020/02/28 10:45:00,0.89041
2020/02/28 10:50:00,0.84765
2020/02/28 10:55:00,0.80369
2020/02/28 11:00:00,0.75904
2020/02/28 11:05:00,0.71346
2020/02/28 11:10:00,0.67006
2020/02/28 11:15:00,0.62353
2020/02/28 11:20:00,0.57594
2020/02/28 11:25:00,0.52944
2020/02/28 11:30:00,0.4826
2020/02/28 11:35:00,0.43496
2020/02/28 11:40:00,0.38623
2020/02/28 11:45:00,0.33845
2020/02/28 11:50:00,0.2912
2020/02/28 11:55:00,0.24233
2020/02/28 12:00:00,0.1949
2020/02/28 12:05:00,0.14735
2020/02/28 12:10:00,0.097327
2020/02/28 12:15:00,0.050254
2020/02/28 12:20:00,0.0034626
2020/02/28 12:25:00,-0.042647
2020/02/28 12:30:00,-0.089408
2020/02/28 12:35:00,-0.13353
2020/02/28 12:40:00,-0.17743
2020/02/28 12:45:00,-0.22087
2020/02/28 12:50:00,-0.26337
2020/02/28 12:55:00,-0.30393
2020/02/28 13:00:00,-0.34379
2020/02/28 13:05:00,-0.38294
2020/02/28 13:10:00,-0.41685
2020/02/28 13:15:00,-0.45293
2020/02/28 13:20:00,-0.48772
2020/02/28 13:25:00,-0.51903
2020/02/28 13:30:00,-0.54897
2020/02/28 13:35:00,-0.57888
2020/02/28 13:40:00,-0.60673
2020/02/28 13:45:00,-0.63165
2020/02/28 13:50:00,-0.6557
2020/02/28 13:55:00,-0.67854
2020/02/28 14:00:00,-0.6992
2020/02/28 14:05:00,-0.71681
2020/02/28 14:10:00,-0.73739
2020/02/28 14:15:00,-0.75259
2020/02/28 14:20:00,-0.76496
2020/02/28 14:25:00,-0.7773
2020/02/28 14:30:00,-0.78807
2020/02/28 14:35:00,-0.79495
2020/02/28 14:40:00,-0.79947
2020/02/28 14:45:00,-0.80371
2020/02/28 14:50:00,-0.80544
2020/02/28 14:55:00,-0.80443
2020/02/28 15:00:00,-0.80108
2020/02/28 15:05:00,-0.79781
2020/02/28 15:10:00,-0.79059
2020/02/28 15:15:00,-0.78173
2020/02/28 15:20:00,-0.7709
2020/02/28 15:25:00,-0.75875
2020/02/28 15:30:00,-0.74404
2020/02/28 15:35:00,-0.72707
2020/02/28 15:40:00,-0.70891
2020/02/28 15:45:00,-0.68886
2020/02/28 15:50:00,-0.66661
2020/02/28 15:55:00,-0.64255
2020/02/28 16:00:00,-0.61728
2020/02/28 16:05:00,-0.58987
2020/02/28 16:10:00,-0.56114
2020/02/28 16:15:00,-0.53059
2020/02/28 16:20:00,-0.49878
2020/02/28 16:25:00,-0.4651
2020/02/28 16:30:00,-0.43075
2020/02/28 16:35:00,-0.39461
2020/02/28 16:40:00,-0.3569
2020/02/28 16:45:00,-0.31836
2020/02/28 16:50:00,-0.27914
2020/02/28 16:55:00,-0.23818
2020/02/28 17:00:00,-0.19601
2020/02/28 17:05:00,-0.15358
2020/02/28 17:10:00,-0.11078
2020/02/28 17:15:00,-0.066898
2020/02/28 17:20:00,-0.021834
2020/02/28 17:25:00,0.022977
2020/02/28 17:30:00,0.067783
2020/02/28 17:35:00,0.11511
2020/02/28 17:40:00,0.16282
2020/02/28 17:45:00,0.20856
2020/02/28 17:50:00,0.25489
2020/02/28 17:55:00,0.30246
2020/02/28 18:00:00,0.35008
2020/02/28 18:05:00,0.39682
2020/02/28 18:10:00,0.44242
2020/02/28 18:15:00,0.48919
2020/02/28 18:20:00,0.53716
2020/02/28 18:25:00,0.58218
2020/02/28 18:30:00,0.62465
2020/02/28 18:35:00,0.67083
2020/02/28 18:40:00,0.7159
2020/02/28 18:45:00,0.75765
2020/02/28 18:50:00,0.79877
2020/02/28 18:55:00,0.84079
2020/02/28 19:00:00,0.88196
2020/02/28 19:05:00,0.91852
2020/02/28 19:10:00,0.95324
2020/02/28 19:15:00,0.99112
2020/02/28 19:20:00,1.0269
2020/02/28 19:25:00,1.06
2020/02/28 19:30:00,1.0927
2020/02/28 19:35:00,1.1238
2020/02/28 19:40:00,1.1512
2020/02/28 19:45:00,1.1779
2020/02/28 19:50:00,1.2051
2020/02/28 19:55:00,1.2297
2020/02/28 20:00:00,1.2511
2020/02/28 20:05:00,1.2715
2020/02/28 20:10:00,1.294
2020/02/28 20:15:00,1.3119
2020/02/28 20:20:00,1.3265
2020/02/28 20:25:00,1.3406
2020/02/28 20:30:00,1.3538
2020/02/28 20:35:00,1.3649
2020/02/28 20:40:00,1.3721
2020/02/28 20:45:00,1.3784
2020/02/28 20:50:00,1.3838
2020/02/28 20:55:00,1.3868
2020/02/28 21:00:00,1.3868
2020/02/28 21:05:00,1.3849
2020/02/28 21:10:00,1.3826
2020/02/28 21:15:00,1.3773
2020/02/28 21:20:00,1.3699
2020/02/28 21:25:00,1.3604
2020/02/28 21:30:00,1.3501
2020/02/28 21:35:00,1.3373
2020/02/28 21:40:00,1.3222
2020/02/28 21:45:00,1.3056
2020/02/28 21:50:00,1.2875
2020/02/28 21:55:00,1.2677
2020/02/28 22:00:00,1.2455
2020/02/28 22:05:00,1.2221
2020/02/28 22:10:00,1.1971
2020/02/28 22:15:00,1.1705
2020/02/28 22:20:00,1.1422
2020/02/28 22:25:00,1.1124
2020/02/28 22:30:00,1.0815
2020/02/28 22:35:00,1.0489
2020/02/28 22:40:00,1.0152
2020/02/28 22:45:00,0.97986
2020/02/28 22:50:00,0.94359
2020/02/28 22:55:00,0.90618
2020/02/28 23:00:00,0.8677
2020/02/28 23:05:00,0.82844
2020/02/28 23:10:00,0.78519
2020/02/28 23:15:00,0.74421
2020/02/28 23:20:00,0.70217
2020/02/28 23:25:00,0.65859
2020/02/28 23:30:00,0.61414
2020/02/28 23:35:00,0.56981
2020/02/28 23:40:00,0.52601
2020/02/28 23:45:00,0.48048
2020/02/28 23:50:00,0.43435
2020/02/28 23:55:00,0.38944
2020/02/29 00:00:00,0.34368
2020/02/29 00:05:00,0.2979
2020/02/29 00:10:00,0.25446
2020/02/29 00:15:00,0.20968
2020/02/29 00:20:00,0.16478
2020/02/29 00:25:00,0.12024
2020/02/29 00:30:00,0.077241
2020/02/29 00:35:00,0.033781
2020/02/29 00:40:00,-0.0093228
2020/02/29 00:45:00,-0.051471
2020/02/29 00:50:00,-0.091875
2020/02/29 00:55:00,-0.133
2020/02/29 01:00:00,-0.17289
2020/02/29 01:05:00,-0.21123
2020/02/29 01:10:00,-0.24902
2020/02/29 01:15:00,-0.28578
2020/02/29 01:20:00,-0.32168
2020/02/29 01:25:00,-0.35543
2020/02/29 01:30:00,-0.38875
2020/02/29 01:35:00,-0.42079
2020/02/29 01:40:00,-0.45101
2020/02/29 01:45:00,-0.47982
2020/02/29 01:50:00,-0.5075
2020/02/29 01:55:00,-0.53342
2020/02/29 02:00:00,-0.55778
2020/02/29 02:05:00,-0.58041
2020/02/29 02:10:00,-0.60164
2020/02/29 02:15:00,-0.62103
2020/02/29 02:20:00,-0.63849
2020/02/29 02:25:00,-0.65452
2020/02/29 02:30:00,-0.66858
2020/02/29 02:35:00,-0.68078
2020/02/29 02:40:00,-0.69118
2020/02/29 02:45:00,-0.69973
2020/02/29 02:50:00,-0.70643
2020/02/29 02:55:00,-0.71115
2020/02/29 03:00:00,-0.71399
2020/02/29 03:05:00,-0.71502
2020/02/29 03:10:00,-0.71074
2020/02/29 03:15:00,-0.70752
2020/02/29 03:20:00,-0.70327
2020/02/29 03:25:00,-0.69474
2020/02/29 03:30:00,-0.68446
2020/02/29 03:35:00,-0.67418
2020/02/29 03:40:00,-0.66182
2020/02/29 03:45:00,-0.64618
2020/02/29 03:50:00,-0.6296
2020/02/29 03:55:00,-0.61175
2020/02/29 04:00:00,-0.59223
2020/02/29 04:05:00,-0.56929
2020/02/29 04:10:00,-0.54998
2020/02/29 04:15:00,-0.52533
2020/02/29 04:20:00,-0.49821
2020/02/29 04:25:00,-0.47199
2020/02/29 04:30:00,-0.44453
2020/02/29 04:35:00,-0.41401
2020/02/29 04:40:00,-0.38147
2020/02/29 04:45:00,-0.3501
2020/02/29 04:50:00,-0.3164
2020/02/29 04:55:00,-0.28089
2020/02/29 05:00:00,-0.24411
2020/02/29 05:05:00,-0.20813
2020/02/29 05:10:00,-0.169
2020/02/29 05:15:00,-0.13052
2020/02/29 05:20:00,-0.090746
2020/02/29 05:25:00,-0.050791
2020/02/29 05:30:00,-0.0092073
2020/02/29 05:35:00,0.032292
2020/02/29 05:40:00,0.07351
2020/02/29 05:45:00,0.1178
2020/02/29 05:50:00,0.16154
2020/02/29 05:55:00,0.20365
2020/02/29 06:00:00,0.24719
2020/02/29 06:05:00,0.2915
2020/02/29 06:10:00,0.33572
2020/02/29 06:15:00,0.37901
2020/02/29 06:20:00,0.42209
2020/02/29 06:25:00,0.4657
2020/02/29 06:30:00,0.50968
2020/02/29 06:35:00,0.55325
2020/02/29 06:40:00,0.59327
2020/02/29 06:45:00,0.63516
2020/02/29 06:50:00,0.67844
2020/02/29 06:55:00,0.71819
2020/02/29 07:00:00,0.757
2020/02/29 07:05:00,0.79629
2020/02/29 07:10:00,0.8351
2020/02/29 07:15:00,0.87199
2020/02/29 07:20:00,0.90662
2020/02/29 07:25:00,0.94164
2020/02/29 07:30:00,0.97626
2020/02/29 07:35:00,1.0088
2020/02/29 07:40:00,1.0403
2020/02/29 07:45:00,1.0721
2020/02/29 07:50:00,1.1015
2020/02/29 07:55:00,1.1272
2020/02/29 08:00:00,1.1516
2020/02/29 08:05:00,1.1775
2020/02/29 08:10:00,1.204
2020/02/29 08:15:00,1.2244
2020/02/29 08:20:00,1.2431
2020/02/29 08:25:00,1.2626
2020/02/29 08:30:00,1.2807
2020/02/29 08:35:00,1.2958
2020/02/29 08:40:00,1.3076
2020/02/29 08:45:00,1.3196
2020/02/29 08:50:00,1.3305
2020/02/29 08:55:00,1.3383
2020/02/29 09:00:00,1.3435
2020/02/29 09:05:00,1.3476
2020/02/29 09:10:00,1.3483
2020/02/29 09:15:00,1.3481
2020/02/29 09:20:00,1.3464
2020/02/29 09:25:00,1.3422
2020/02/29 09:30:00,1.3366
2020/02/29 09:35:00,1.3285
2020/02/29 09:40:00,1.3194
2020/02/29 09:45:00,1.3083
2020/02/29 09:50:00,1.2952
2020/02/29 09:55:00,1.2803
2020/02/29 10:00:00,1.2638
2020/02/29 10:05:00,1.2462
2020/02/29 10:10:00,1.2259
2020/02/29 10:15:00,1.2046
2020/02/29 10:20:00,1.1815
2020/02/29 10:25:00,1.1573
2020/02/29 10:30:00,1.1311
2020/02/29 10:35:00,1.1035
2020/02/29 10:40:00,1.0748
2020/02/29 10:45:00,1.0445
2020/02/29 10:50:00,1.0131
2020/02/29 10:55:00,0.98004
2020/02/29 11:00:00,0.94615
2020/02/29 11:05:00,0.9111
2020/02/29 11:10:00,0.87795
2020/02/29 11:15:00,0.84097
2020/02/29 11:20:00,0.80319
2020/02/29 11:25:00,0.76574
2020/02/29 11:30:00,0.72735
2020/02/29 11:35:00,0.688
2020/02/29 11:40:00,0.64709
2020/02/29 11:45:00,0.60678
2020/02/29 11:50:00,0.56639
2020/02/29 11:55:00,0.52415
2020/02/29 12:00:00,0.48262
2020/02/29 12:05:00,0.44024
2020/02/29 12:10:00,0.39569
2020/02/29 12:15:00,0.35264
2020/02/29 12:20:00,0.30996
2020/02/29 12:25:00,0.26688
2020/02/29 12:30:00,0.22295
2020/02/29 12:35:00,0.18047
2020/02/29 12:40:00,0.13835
2020/02/29 12:45:00,0.095991
2020/02/29 12:50:00,0.053456
2020/02/29 12:55:00,0.012957
2020/02/29 13:00:00,-0.027825
2020/02/29 13:05:00,-0.067678
2020/02/29 13:10:00,-0.10352
2020/02/29 13:15:00,-0.14226
2020/02/29 13:20:00,-0.17938
2020/02/29 13:25:00,-0.21455
2020/02/29 13:30:00,-0.24846
2020/02/29 13:35:00,-0.28298
2020/02/29 13:40:00,-0.31544
2020/02/29 13:45:00,-0.34597
2020/02/29 13:50:00,-0.37582
2020/02/29 13:55:00,-0.40528
2020/02/29 14:00:00,-0.43232
2020/02/29 14:05:00,-0.45751
2020/02/29 14:10:00,-0.48614
2020/02/29 14:15:00,-0.50903
2020/02/29 14:20:00,-0.53009
2020/02/29 14:25:00,-0.55193
2020/02/29 14:30:00,-0.5722
2020/02/29 14:35:00,-0.58893
2020/02/29 14:40:00,-0.60404
2020/02/29 14:45:00,-0.61931
2020/02/29 14:50:00,-0.6318
2020/02/29 14:55:00,-0.64165
2020/02/29 15:00:00,-0.65019
2020/02/29 15:05:00,-0.65846
2020/02/29 15:10:00,-0.66315
2020/02/29 15:15:00,-0.66625
2020/02/29 15:20:00,-0.66827
2020/02/29 15:25:00,-0.66858
2020/02/29 15:30:00,-0.66633
2020/02/29 15:35:00,-0.66226
2020/02/29 15:40:00,-0.65722
2020/02/29 15:45:00,-0.65015
2020/02/29 15:50:00,-0.64053
2020/02/29 15:55:00,-0.62988
2020/02/29 16:00:00,-0.61768
2020/02/29 16:05:00,-0.60331
2020/02/29 16:10:00,-0.58724
2020/02/29 16:15:00,-0.56981
2020/02/29 16:20:00,-0.55098
2020/02/29 16:25:00,-0.52999
2020/02/29 16:30:00,-0.50761
2020/02/29 16:35:00,-0.48403
2020/02/29 16:40:00,-0.459
2020/02/29 16:45:00,-0.43236
2020/02/29 16:50:00,-0.40427
2020/02/29 16:55:00,-0.37493
2020/02/29 17:00:00,-0.34481
2020/02/29 17:05:00,-0.3128
2020/02/29 17:10:00,-0.28001
2020/02/29 17:15:00,-0.24639
2020/02/29 17:20:00,-0.21103
2020/02/29 17:25:00,-0.17505
2020/02/29 17:30:00,-0.13871
2020/02/29 17:35:00,-0.10135
2020/02/29 17:40:00,-0.063088
2020/02/29 17:45:00,-0.024027
2020/02/29 17:50:00,0.01512
2020/02/29 17:55:00,0.054451
2020/02/29 18:00:00,0.095637
2020/02/29 18:05:00,0.13802
2020/02/29 18:10:00,0.18136
2020/02/29 18:15:00,0.22193
2020/02/29 18:20:00,0.26496
2020/02/29 18:25:00,0.30792
2020/02/29 18:30:00,0.35086
2020/02/29 18:35:00,0.39328
2020/02/29 18:40:00,0.43499
2020/02/29 18:45:00,0.47765
2020/02/29 18:50:00,0.52145
2020/02/29 18:55:00,0.56211
2020/02/29 19:00:00,0.60181
2020/02/29 19:05:00,0.64302
2020/02/29 19:10:00,0.6821
2020/02/29 19:15:00,0.72004
2020/02/29 19:20:00,0.7579
2020/02/29 19:25:00,0.79598
2020/02/29 19:30:00,0.8315
2020/02/29 19:35:00,0.86688
2020/02/29 19:40:00,0.90099
2020/02/29 19:45:00,0.9342
2020/02/29 19:50:00,0.9664
2020/02/29 19:55:00,0.99784
2020/02/29 20:00:00,1.028
2020/02/29 20:05:00,1.0585
2020/02/29 20:10:00,1.0863
2020/02/29 20:15:00,1.1118
2020/02/29 20:20:00,1.1349
2020/02/29 20:25:00,1.1593
2020/02/29 20:30:00,1.1822
2020/02/29 20:35:00,1.2021
2020/02/29 20:40:00,1.22
2020/02/29 20:45:00,1.2376
2020/02/29 20:50:00,1.2542
2020/02/29 20:55:00,1.2679
2020/02/29 21:00:00,1.2797
2020/02/29 21:05:00,1.2907
2020/02/29 21:10:00,1.3003
2020/02/29 21:15:00,1.3076
2020/02/29 21:20:00,1.3128
2020/02/29 21:25:00,1.3169
2020/02/29 21:30:00,1.3195
2020/02/29 21:35:00,1.32
2020/02/29 21:40:00,1.3185
2020/02/29 21:45:00,1.3158
2020/02/29 21:50:00,1.3114
2020/02/29 21:55:00,1.3052
2020/02/29 22:00:00,1.297
2020/02/29 22:05:00,1.2875
2020/02/29 22:10:00,1.2765
2020/02/29 22:15:00,1.2636
2020/02/29 22:20:00,1.2491
2020/02/29 22:25:00,1.2332
2020/02/29 22:30:00,1.2158
2020/02/29 22:35:00,1.1969
2020/02/29 22:40:00,1.1764
2020/02/29 22:45:00,1.1546
2020/02/29 22:50:00,1.1314
2020/02/29 22:55:00,1.1069
2020/02/29 23:00:00,1.081
2020/02/29 23:05:00,1.054
2020/02/29 23:10:00,1.0258
2020/02/29 23:15:00,0.99644
2020/02/29 23:20:00,0.96591
2020/02/29 23:25:00,0.93435
2020/02/29 23:30:00,0.90193
2020/02/29 23:35:00,0.86859
2020/02/29 23:40:00,0.83449
2020/02/29 23:45:00,0.79968
2020/02/29 23:50:00,0.76406
2020/02/29 23:55:00,0.72779
2020/03/01 00:00:00,0.69101
2020/03/01 00:05:00,0.65378
2020/03/01 00:10:00,0.61595
2020/03/01 00:15:00,0.57784
2020/03/01 00:20:00,0.53952
2020/03/01 00:25:00,0.50094
2020/03/01 00:30:00,0.46211
2020/03/01 00:35:00,0.42323
2020/03/01 00:40:00,0.38442
2020/03/01 00:45:00,0.34556
2020/03/01 00:50:00,0.30671
2020/03/01 00:55:00,0.26813
2020/03/01 01:00:00,0.22999
2020/03/01 01:05:00,0.19222
2020/03/01 01:10:00,0.15462
2020/03/01 01:15:00,0.11746
2020/03/01 01:20:00,0.081047
2020/03/01 01:25:00,0.045279
2020/03/01 01:30:00,0.0099583
2020/03/01 01:35:00,-0.024542
2020/03/01 01:40:00,-0.057939
2020/03/01 01:45:00,-0.090659
2020/03/01 01:50:00,-0.12267
2020/03/01 01:55:00,-0.15357
2020/03/01 02:00:00,-0.18314
2020/03/01 02:05:00,-0.21196
2020/03/01 02:10:00,-0.23976
2020/03/01 02:15:00,-0.26607
2020/03/01 02:20:00,-0.29117
2020/03/01 02:25:00,-0.31524
2020/03/01 02:30:00,-0.3379
2020/03/01 02:35:00,-0.35904
2020/03/01 02:40:00,-0.37895
2020/03/01 02:45:00,-0.39748
2020/03/01 02:50:00,-0.41447
2020/03/01 02:55:00,-0.42988
2020/03/01 03:00:00,-0.44397
2020/03/01 03:05:00,-0.45641
2020/03/01 03:10:00,-0.46396
2020/03/01 03:15:00,-0.47322
2020/03/01 03:20:00,-0.48149
2020/03/01 03:25:00,-0.48529
2020/03/01 03:30:00,-0.48845
2020/03/01 03:35:00,-0.49121
2020/03/01 03:40:00,-0.49223
2020/03/01 03:45:00,-0.48973
2020/03/01 03:50:00,-0.48731
2020/03/01 03:55:00,-0.48342
2020/03/01 04:00:00,-0.47766
2020/03/01 04:05:00,-0.46895
2020/03/01 04:10:00,-0.46403
2020/03/01 04:15:00,-0.45365
2020/03/01 04:20:00,-0.4404
2020/03/01 04:25:00,-0.42877
2020/03/01 04:30:00,-0.41518
2020/03/01 04:35:00,-0.39883
2020/03/01 04:40:00,-0.38054
2020/03/01 04:45:00,-0.36307
2020/03/01 04:50:00,-0.34303
2020/03/01 04:55:00,-0.32115
2020/03/01 05:00:00,-0.29806
2020/03/01 05:05:00,-0.27567
2020/03/01 05:10:00,-0.24949
2020/03/01 05:15:00,-0.22311
2020/03/01 05:20:00,-0.19585
2020/03/01 05:25:00,-0.16826
2020/03/01 05:30:00,-0.1384
2020/03/01 05:35:00,-0.10772
2020/03/01 05:40:00,-0.077645
2020/03/01 05:45:00,-0.045366
2020/03/01 05:50:00,-0.012292
2020/03/01 05:55:00,0.020421
2020/03/01 06:00:00,0.053852
2020/03/01 06:05:00,0.089344
2020/03/01 06:10:00,0.1256
2020/03/01 06:15:00,0.15986
2020/03/01 06:20:00,0.19519
2020/03/01 06:25:00,0.23263
2020/03/01 06:30:00,0.26918
2020/03/01 06:35:00,0.30526
2020/03/01 06:40:00,0.34181
2020/03/01 06:45:00,0.37941
2020/03/01 06:50:00,0.41591
2020/03/01 06:55:00,0.4519
2020/03/01 07:00:00,0.48946
2020/03/01 07:05:00,0.52642
2020/03/01 07:10:00,0.55805
2020/03/01 07:15:00,0.59303
2020/03/01 07:20:00,0.62922
2020/03/01 07:25:00,0.66364
2020/03/01 07:30:00,0.69458
2020/03/01 07:35:00,0.72754
2020/03/01 07:40:00,0.76147
2020/03/01 07:45:00,0.79221
2020/03/01 07:50:00,0.82066
2020/03/01 07:55:00,0.85166
2020/03/01 08:00:00,0.88094
2020/03/01 08:05:00,0.9074
2020/03/01 08:10:00,0.93678
2020/03/01 08:15:00,0.96291
2020/03/01 08:20:00,0.98787
2020/03/01 08:25:00,1.0127
2020/03/01 08:30:00,1.0366
2020/03/01 08:35:00,1.0596
2020/03/01 08:40:00,1.0788
2020/03/01 08:45:00,1.0969
2020/03/01 08:50:00,1.1154
2020/03/01 08:55:00,1.1327
2020/03/01 09:00:00,1.1477
2020/03/01 09:05:00,1.1601
2020/03/01 09:10:00,1.1728
2020/03/01 09:15:00,1.1839
2020/03/01 09:20:00,1.1932
2020/03/01 09:25:00,1.2001
2020/03/01 09:30:00,1.2063
2020/03/01 09:35:00,1.2115
2020/03/01 09:40:00,1.2143
2020/03/01 09:45:00,1.2155
2020/03/01 09:50:00,1.2152
2020/03/01 09:55:00,1.2141
2020/03/01 10:00:00,1.2108
2020/03/01 10:05:00,1.2058
2020/03/01 10:10:00,1.1995
2020/03/01 10:15:00,1.1919
2020/03/01 10:20:00,1.1828
2020/03/01 10:25:00,1.1716
2020/03/01 10:30:00,1.1594
2020/03/01 10:35:00,1.1457
2020/03/01 10:40:00,1.1307
2020/03/01 10:45:00,1.114
2020/03/01 10:50:00,1.096
2020/03/01 10:55:00,1.0769
2020/03/01 11:00:00,1.0563
2020/03/01 11:05:00,1.0346
2020/03/01 11:10:00,1.0113
2020/03/01 11:15:00,0.98724
2020/03/01 11:20:00,0.96185
2020/03/01 11:25:00,0.93524
2020/03/01 11:30:00,0.90774
2020/03/01 11:35:00,0.87918
2020/03/01 11:40:00,0.84988
2020/03/01 11:45:00,0.81949
2020/03/01 11:50:00,0.78841
2020/03/01 11:55:00,0.75646
2020/03/01 12:00:00,0.72381
2020/03/01 12:05:00,0.69059
2020/03/01 12:10:00,0.65662
2020/03/01 12:15:00,0.62219
2020/03/01 12:20:00,0.58724
2020/03/01 12:25:00,0.55196
2020/03/01 12:30:00,0.51629
2020/03/01 12:35:00,0.48026
2020/03/01 12:40:00,0.44408
2020/03/01 12:45:00,0.40769
2020/03/01 12:50:00,0.37125
2020/03/01 12:55:00,0.33463
2020/03/01 13:00:00,0.29807
2020/03/01 13:05:00,0.26165
2020/03/01 13:10:00,0.22547
2020/03/01 13:15:00,0.18956
2020/03/01 13:20:00,0.15373
2020/03/01 13:25:00,0.11827
2020/03/01 13:30:00,0.083352
2020/03/01 13:35:00,0.048941
2020/03/01 13:40:00,0.014913
2020/03/01 13:45:00,-0.018482
2020/03/01 13:50:00,-0.050959
2020/03/01 13:55:00,-0.082855
2020/03/01 14:00:00,-0.11412
2020/03/01 14:05:00,-0.14435
2020/03/01 14:10:00,-0.17039
2020/03/01 14:15:00,-0.19918
2020/03/01 14:20:00,-0.22689
2020/03/01 14:25:00,-0.25145
2020/03/01 14:30:00,-0.2754
2020/03/01 14:35:00,-0.29983
2020/03/01 14:40:00,-0.3221
2020/03/01 14:45:00,-0.34224
2020/03/01 14:50:00,-0.36207
2020/03/01 14:55:00,-0.38125
2020/03/01 15:00:00,-0.3984
2020/03/01 15:05:00,-0.41319
2020/03/01 15:10:00,-0.43213
2020/03/01 15:15:00,-0.44512
2020/03/01 15:20:00,-0.45621
2020/03/01 15:25:00,-0.46852
2020/03/01 15:30:00,-0.47911
2020/03/01 15:35:00,-0.48672
2020/03/01 15:40:00,-0.49238
2020/03/01 15:45:00,-0.49906
2020/03/01 15:50:00,-0.50271
2020/03/01 15:55:00,-0.50416
2020/03/01 16:00:00,-0.50436
2020/03/01 16:05:00,-0.50501
2020/03/01 16:10:00,-0.50164
2020/03/01 16:15:00,-0.49746
2020/03/01 16:20:00,-0.49248
2020/03/01 16:25:00,-0.48593
2020/03/01 16:30:00,-0.47725
2020/03/01 16:35:00,-0.46695
2020/03/01 16:40:00,-0.45661
2020/03/01 16:45:00,-0.44382
2020/03/01 16:50:00,-0.42917
2020/03/01 16:55:00,-0.41397
2020/03/01 17:00:00,-0.39761
2020/03/01 17:05:00,-0.37939
2020/03/01 17:10:00,-0.363
2020/03/01 17:15:00,-0.34251
2020/03/01 17:20:00,-0.32072
2020/03/01 17:25:00,-0.29958
2020/03/01 17:30:00,-0.27665
2020/03/01 17:35:00,-0.25189
2020/03/01 17:40:00,-0.22594
2020/03/01 17:45:00,-0.20027
2020/03/01 17:50:00,-0.17321
2020/03/01 17:55:00,-0.14445
2020/03/01 18:00:00,-0.11533
2020/03/01 18:05:00,-0.086684
2020/03/01 18:10:00,-0.055331
2020/03/01 18:15:00,-0.024111
2020/03/01 18:20:00,0.0077489
2020/03/01 18:25:00,0.038907
2020/03/01 18:30:00,0.072651
2020/03/01 18:35:00,0.10712
2020/03/01 18:40:00,0.13998
2020/03/01 18:45:00,0.17299
2020/03/01 18:50:00,0.20783
2020/03/01 18:55:00,0.24303
2020/03/01 19:00:00,0.27689
2020/03/01 19:05:00,0.31127
2020/03/01 19:10:00,0.34645
2020/03/01 19:15:00,0.38124
2020/03/01 19:20:00,0.41506
2020/03/01 19:25:00,0.44925
2020/03/01 19:30:00,0.48445
2020/03/01 19:35:00,0.5187
2020/03/01 19:40:00,0.55051
2020/03/01 19:45:00,0.5836
2020/03/01 19:50:00,0.61706
2020/03/01 19:55:00,0.64952
2020/03/01 20:00:00,0.67977
2020/03/01 20:05:00,0.71053
2020/03/01 20:10:00,0.74484
2020/03/01 20:15:00,0.77406
2020/03/01 20:20:00,0.80159
2020/03/01 20:25:00,0.83082
2020/03/01 20:30:00,0.86004
2020/03/01 20:35:00,0.88589
2020/03/01 20:40:00,0.90987
2020/03/01 20:45:00,0.93571
2020/03/01 20:50:00,0.96004
2020/03/01 20:55:00,0.98139
2020/03/01 21:00:00,1.0033
2020/03/01 21:05:00,1.0245
2020/03/01 21:10:00,1.0445
2020/03/01 21:15:00,1.061
2020/03/01 21:20:00,1.0769
2020/03/01 21:25:00,1.0921
2020/03/01 21:30:00,1.1072
2020/03/01 21:35:00,1.1195
2020/03/01 21:40:00,1.1299
2020/03/01 21:45:00,1.1399
2020/03/01 21:50:00,1.1488
2020/03/01 21:55:00,1.156
2020/03/01 22:00:00,1.161
2020/03/01 22:05:00,1.1652
2020/03/01 22:10:00,1.1685
2020/03/01 22:15:00,1.1698
2020/03/01 22:20:00,1.1695
2020/03/01 22:25:00,1.1679
2020/03/01 22:30:00,1.1655
2020/03/01 22:35:00,1.1612
2020/03/01 22:40:00,1.1554
2020/03/01 22:45:00,1.1483
2020/03/01 22:50:00,1.1401
2020/03/01 22:55:00,1.1305
2020/03/01 23:00:00,1.1193
2020/03/01 23:05:00,1.1068
2020/03/01 23:10:00,1.0875
2020/03/01 23:15:00,1.0726
2020/03/01 23:20:00,1.0552
2020/03/01 23:25:00,1.0369
2020/03/01 23:30:00,1.016
2020/03/01 23:35:00,0.99348
2020/03/01 23:40:00,0.97324
2020/03/01 23:45:00,0.94961
2020/03/01 23:50:00,0.92435
2020/03/01 23:55:00,0.89953
2020/03/02 00:00:00,0.87319
2020/03/02 00:05:00,0.84728
2020/03/02 00:10:00,0.82099
2020/03/02 00:15:00,0.7935
2020/03/02 00:20:00,0.764
2020/03/02 00:25:00,0.73548
2020/03/02 00:30:00,0.70615
2020/03/02 00:35:00,0.67572
2020/03/02 00:40:00,0.64453
2020/03/02 00:45:00,0.61315
2020/03/02 00:50:00,0.58255
2020/03/02 00:55:00,0.54971
2020/03/02 01:00:00,0.51768
