02:00 11.02.2020 ;0.21;0.89;0.90;11;18;341;977;1.5;  
01:50 11.02.2020 ;0.15;0.91;0.93;10;16;340;977;1.6;  
01:40 11.02.2020 ;0.11;0.82;0.83;10;15;336;977;1.5;  
01:30 11.02.2020 ;0.08;0.80;0.81;9;15;338;977;1.6;  
01:20 11.02.2020 ;0.06;0.85;0.87;9;14;336;977;1.6;  
01:10 11.02.2020 ;0.06;0.80;0.81;7;11;341;977;1.5;  
01:00 11.02.2020 ;0.07;0.86;0.88;7;12;342;977;1.6;  
00:50 11.02.2020 ;0.10;0.81;0.83;6;11;348;977;1.6;  
00:40 11.02.2020 ;0.14;0.85;0.87;7;11;347;977;1.6;  
00:30 11.02.2020 ;0.18;0.89;0.91;7;11;347;977;1.5;  
00:20 11.02.2020 ;0.25;1.04;1.05;8;14;338;977;1.5;  
00:10 11.02.2020 ;0.32;1.02;1.03;10;14;335;976;1.5;  
00:00 11.02.2020 ;0.40;1.14;1.15;10;15;341;976;1.5;  
23:50 10.02.2020 ;0.50;1.28;1.30;8;14;350;976;1.6;  
23:40 10.02.2020 ;0.60;1.29;1.31;9;15;349;976;1.6;  
23:30 10.02.2020 ;0.71;1.53;1.54;9;15;346;976;1.8;  
23:20 10.02.2020 ;0.83;1.52;1.54;9;15;341;976;1.9;  
23:10 10.02.2020 ;0.96;1.73;1.75;8;12;340;976;1.8;  
23:00 10.02.2020 ;1.09;1.91;1.93;8;14;337;975;1.9;  
22:50 10.02.2020 ;1.22;2.01;2.03;7;13;341;975;2.0;  
22:40 10.02.2020 ;1.36;2.15;2.17;8;16;346;975;2.0;  
22:30 10.02.2020 ;1.50;2.33;2.35;9;14;344;975;2.0;  
22:20 10.02.2020 ;1.64;2.42;2.44;9;15;341;975;1.9;  
22:10 10.02.2020 ;1.78;2.60;2.63;9;14;341;974;2.0;  
22:00 10.02.2020 ;1.92;2.73;2.76;9;14;340;974;2.0;  
21:50 10.02.2020 ;2.06;2.85;2.87;8;14;338;974;2.0;  
21:40 10.02.2020 ;2.19;2.98;3.00;8;13;338;974;1.9;  
21:30 10.02.2020 ;2.32;3.12;3.15;7;13;338;974;1.9;  
21:20 10.02.2020 ;2.44;3.23;3.26;9;16;337;974;1.8;  
21:10 10.02.2020 ;2.56;3.40;3.43;10;17;336;973;1.7;  
21:00 10.02.2020 ;2.67;3.43;3.46;9;16;335;973;1.6;  
20:50 10.02.2020 ;2.78;3.54;3.56;9;15;337;973;1.8;  
20:40 10.02.2020 ;2.87;3.65;3.68;9;15;334;973;1.9;  
20:30 10.02.2020 ;2.96;3.80;3.83;9;17;334;973;1.9;  
20:20 10.02.2020 ;3.04;3.85;3.87;9;13;337;973;2.1;  
20:10 10.02.2020 ;3.11;3.90;3.92;8;17;337;972;2.1;  
20:00 10.02.2020 ;3.17;3.94;3.97;8;14;337;972;2.3;  
19:50 10.02.2020 ;3.22;3.97;3.99;9;15;338;972;2.1;  
19:40 10.02.2020 ;3.26;4.09;4.11;8;15;342;972;2.0;  
19:30 10.02.2020 ;3.30;4.11;4.14;8;15;335;972;1.9;  
19:20 10.02.2020 ;3.31;4.11;4.14;9;15;333;972;1.7;  
19:10 10.02.2020 ;3.32;4.12;4.15;9;16;334;971;1.6;  
19:00 10.02.2020 ;3.32;4.13;4.16;9;15;332;971;1.6;  
18:50 10.02.2020 ;3.31;4.06;4.09;8;15;336;971;1.7;  
18:40 10.02.2020 ;3.29;3.90;3.93;11;18;332;971;1.7;  
18:30 10.02.2020 ;3.25;4.14;4.16;9;15;330;971;1.6;  
18:20 10.02.2020 ;3.21;3.98;4.00;8;15;327;970;1.4;  
18:10 10.02.2020 ;3.15;3.91;3.94;7;14;327;970;1.3;  
18:00 10.02.2020 ;3.09;3.80;3.82;8;13;327;970;1.1;  
17:50 10.02.2020 ;3.01;3.73;3.75;9;16;325;969;0.9;  
17:40 10.02.2020 ;2.93;3.68;3.71;9;16;325;969;0.9;  
17:30 10.02.2020 ;2.83;3.57;3.59;10;17;328;968;0.8;  
17:20 10.02.2020 ;2.74;3.47;3.50;10;18;326;968;0.9;  
17:10 10.02.2020 ;2.62;3.40;3.43;10;16;328;968;0.9;  
17:00 10.02.2020 ;2.50;3.16;3.19;9;16;323;968;0.8;  
16:50 10.02.2020 ;2.38;3.10;3.13;8;14;323;968;0.7;  
16:40 10.02.2020 ;2.26;3.00;3.02;9;15;327;968;0.5;  
16:30 10.02.2020 ;2.13;2.83;2.86;9;20;328;968;0.4;  
16:20 10.02.2020 ;1.99;2.80;2.82;8;14;322;968;1.1;  
16:10 10.02.2020 ;1.86;2.61;2.63;8;13;319;968;1.2;  
16:00 10.02.2020 ;1.72;2.45;2.48;8;15;321;968;1.2;  
15:50 10.02.2020 ;1.58;2.30;2.33;9;16;320;968;1.3;  
15:40 10.02.2020 ;1.44;2.18;2.20;9;15;323;967;1.2;  
15:30 10.02.2020 ;1.30;2.06;2.08;7;14;320;967;1.1;  
15:20 10.02.2020 ;1.17;1.93;1.95;7;12;322;967;1.0;  
15:10 10.02.2020 ;1.04;1.83;1.85;7;12;319;967;1.2;  
15:00 10.02.2020 ;0.91;1.73;1.75;6;10;319;967;1.2;  
14:50 10.02.2020 ;0.79;1.63;1.64;8;13;325;968;1.4;  
14:40 10.02.2020 ;0.68;1.53;1.55;9;13;319;968;1.4;  
14:30 10.02.2020 ;0.58;1.39;1.41;8;13;321;967;1.3;  
14:20 10.02.2020 ;0.48;1.29;1.30;7;11;322;967;1.4;  
14:10 10.02.2020 ;0.39;1.30;1.32;6;10;318;967;1.4;  
14:00 10.02.2020 ;0.31;1.12;1.13;6;10;312;967;1.4;  
13:50 10.02.2020 ;0.24;1.12;1.14;6;10;322;967;1.1;  
13:40 10.02.2020 ;0.18;1.08;1.09;8;13;333;967;1.4;  
13:30 10.02.2020 ;0.14;0.99;1.01;7;12;336;967;0.9;  
13:20 10.02.2020 ;0.11;1.03;1.04;7;11;324;967;1.1;  
13:10 10.02.2020 ;0.10;1.03;1.05;7;11;322;967;1.3;  
13:00 10.02.2020 ;0.09;1.00;1.02;8;13;333;967;0.9;  
12:50 10.02.2020 ;0.10;1.01;1.03;8;11;332;967;1.1;  
12:40 10.02.2020 ;0.11;1.09;1.11;9;15;333;966;0.9;  
12:30 10.02.2020 ;0.15;1.08;1.09;10;15;335;966;1.0;  
12:20 10.02.2020 ;0.19;1.08;1.10;10;16;337;966;0.9;  
12:10 10.02.2020 ;0.26;1.18;1.20;11;18;337;966;0.8;  
12:00 10.02.2020 ;0.32;1.27;1.28;11;18;337;966;0.8;  
11:50 10.02.2020 ;0.41;1.32;1.33;10;18;334;966;0.7;  
11:40 10.02.2020 ;0.50;1.43;1.45;9;14;336;966;0.8;  
11:30 10.02.2020 ;0.60;1.48;1.50;10;15;341;966;0.7;  
11:20 10.02.2020 ;0.71;1.72;1.74;8;15;336;966;0.6;  
11:10 10.02.2020 ;0.83;1.72;1.74;9;12;328;966;0.6;  
11:00 10.02.2020 ;0.96;1.92;1.94;8;14;338;965;0.4;  
10:50 10.02.2020 ;1.09;2.03;2.05;9;14;334;965;0.6;  
10:40 10.02.2020 ;1.22;2.12;2.15;7;14;327;965;0.3;  
10:30 10.02.2020 ;1.37;2.37;2.40;8;14;332;965;0.5;  
10:20 10.02.2020 ;1.51;2.44;2.46;7;14;329;965;0.4;  
10:10 10.02.2020 ;1.66;2.55;2.58;6;10;319;965;-0.1;  
10:00 10.02.2020 ;1.80;2.76;2.79;7;11;318;965;-0.3;  
09:50 10.02.2020 ;1.94;2.86;2.89;8;15;326;964;-0.3;  
09:40 10.02.2020 ;2.09;3.04;3.07;7;12;330;964;0.2;  
09:30 10.02.2020 ;2.23;3.18;3.20;7;12;329;964;0.3;  
09:20 10.02.2020 ;2.37;3.30;3.33;8;13;334;964;0.2;  
09:10 10.02.2020 ;2.50;3.45;3.48;9;16;339;964;0.4;  
09:00 10.02.2020 ;2.63;3.64;3.67;8;12;332;964;0.1;  
08:50 10.02.2020 ;2.76;3.69;3.72;6;12;322;964;0.1;  
08:40 10.02.2020 ;2.87;3.86;3.89;7;13;331;964;0.0;  
08:30 10.02.2020 ;2.98;3.95;3.98;7;14;329;964;-0.2;  
08:20 10.02.2020 ;3.09;4.03;4.06;7;14;326;963;0.2;  
08:10 10.02.2020 ;3.18;4.13;4.16;5;11;322;963;-0.3;  
08:00 10.02.2020 ;3.26;4.24;4.27;4;8;329;963;0.0;  
07:50 10.02.2020 ;3.34;4.29;4.32;8;14;339;963;0.2;  
07:40 10.02.2020 ;3.41;4.36;4.39;9;17;344;963;0.4;  
07:30 10.02.2020 ;3.46;4.44;4.47;9;15;338;963;0.1;  
07:20 10.02.2020 ;3.51;4.48;4.51;8;14;337;963;0.0;  
07:10 10.02.2020 ;3.54;4.47;4.50;10;17;335;963;0.1;  
07:00 10.02.2020 ;3.57;4.51;4.54;8;15;337;963;0.2;  
06:50 10.02.2020 ;3.58;4.52;4.55;10;17;340;963;0.2;  
06:40 10.02.2020 ;3.58;4.50;4.53;9;17;344;962;0.1;  
06:30 10.02.2020 ;3.58;4.54;4.56;9;17;337;962;0.0;  
06:20 10.02.2020 ;3.55;4.48;4.51;8;16;343;962;0.0;  
06:10 10.02.2020 ;3.52;4.43;4.46;9;15;341;962;0.0;  
06:00 10.02.2020 ;3.48;4.38;4.41;8;14;338;962;-0.1;  
05:50 10.02.2020 ;3.42;4.35;4.38;9;13;339;962;-0.1;  
05:40 10.02.2020 ;3.36;4.28;4.31;9;14;334;962;-0.1;  
05:30 10.02.2020 ;3.29;4.18;4.21;8;12;338;962;-0.1;  
05:20 10.02.2020 ;3.20;4.11;4.14;9;15;338;962;0.0;  
05:10 10.02.2020 ;3.10;4.01;4.04;10;15;344;961;0.0;  
05:00 10.02.2020 ;3.01;3.87;3.90;10;17;345;961;-0.1;  
04:50 10.02.2020 ;2.90;3.78;3.81;10;17;346;961;-0.1;  
04:40 10.02.2020 ;2.78;3.69;3.72;10;15;342;961;-0.2;  
04:30 10.02.2020 ;2.66;3.51;3.54;10;15;342;961;-0.2;  
04:20 10.02.2020 ;2.52;3.37;3.40;10;18;341;961;-0.1;  
04:10 10.02.2020 ;2.38;3.26;3.29;9;13;341;961;0.0;  
04:00 10.02.2020 ;2.25;3.08;3.10;11;17;347;961;0.0;  
03:50 10.02.2020 ;2.10;3.01;3.04;10;18;345;961;-0.1;  
03:40 10.02.2020 ;1.96;2.80;2.83;9;14;344;960;0.1;  
03:30 10.02.2020 ;1.82;2.65;2.68;10;14;341;960;0.0;  
03:20 10.02.2020 ;1.67;2.54;2.57;8;13;348;960;0.1;  
03:10 10.02.2020 ;1.53;2.43;2.46;8;12;346;960;0.1;  
03:00 10.02.2020 ;1.38;2.28;2.31;9;14;345;960;0.1;  
02:50 10.02.2020 ;1.25;2.13;2.15;9;14;352;960;0.1;  
02:40 10.02.2020 ;1.11;1.99;2.01;8;14;355;960;-0.2;  
02:30 10.02.2020 ;0.98;1.89;1.91;8;14;350;960;-0.2;  
02:20 10.02.2020 ;0.86;1.76;1.78;7;11;353;960;-0.5;  
02:10 10.02.2020 ;0.75;1.70;1.72;6;10;349;960;-0.6;  
02:00 10.02.2020 ;0.64;1.54;1.56;8;12;355;960;-0.8;  
01:50 10.02.2020 ;0.54;1.52;1.54;7;11;355;960;-0.9;  
01:40 10.02.2020 ;0.46;1.41;1.43;6;11;354;960;-1.0;  
01:30 10.02.2020 ;0.38;1.35;1.37;7;10;357;960;-1.0;  
01:20 10.02.2020 ;0.31;1.28;1.30;8;11;351;959;-0.9;  
01:10 10.02.2020 ;0.26;1.24;1.26;7;12;351;959;-1.1;  
01:00 10.02.2020 ;0.22;1.25;1.26;7;12;359;959;-1.4;  
00:50 10.02.2020 ;0.18;1.20;1.22;6;10;355;959;-1.5;  
00:40 10.02.2020 ;0.17;1.14;1.16;6;10;356;959;-1.7;  
00:30 10.02.2020 ;0.16;1.21;1.23;5;8;0;959;-1.8;  
00:20 10.02.2020 ;0.17;1.15;1.17;5;8;3;959;-1.7;  
00:10 10.02.2020 ;0.19;1.17;1.18;6;9;7;959;-1.7;  
00:00 10.02.2020 ;0.22;1.21;1.23;5;8;4;959;-1.7;  
23:50 09.02.2020 ;0.26;1.26;1.28;5;7;2;959;-2.3;  
23:40 09.02.2020 ;0.33;1.29;1.31;6;8;360;959;-2.4;  
23:30 09.02.2020 ;0.39;1.36;1.38;6;9;5;959;-1.8;  
23:20 09.02.2020 ;0.47;1.48;1.50;7;9;8;959;-2.0;  
23:10 09.02.2020 ;0.56;1.50;1.52;6;9;9;959;-2.7;  
23:00 09.02.2020 ;0.66;1.64;1.66;6;9;359;959;-2.5;  
22:50 09.02.2020 ;0.76;1.78;1.80;5;8;356;958;-2.0;  
22:40 09.02.2020 ;0.87;1.85;1.87;6;9;7;958;-1.8;  
22:30 09.02.2020 ;0.99;1.96;1.99;5;8;14;958;-2.8;  
22:20 09.02.2020 ;1.11;2.12;2.14;7;11;8;958;-2.4;  
22:10 09.02.2020 ;1.24;2.23;2.25;7;11;360;958;-1.8;  
22:00 09.02.2020 ;1.37;2.35;2.38;6;9;359;958;-1.9;  
21:50 09.02.2020 ;1.50;2.50;2.52;7;10;1;958;-2.1;  
21:40 09.02.2020 ;1.62;2.59;2.62;6;9;1;958;-2.2;  
21:30 09.02.2020 ;1.76;2.73;2.76;6;8;1;958;-2.1;  
21:20 09.02.2020 ;1.89;2.88;2.91;5;7;357;958;-2.6;  
21:10 09.02.2020 ;2.02;3.03;3.06;6;8;357;958;-2.4;  
21:00 09.02.2020 ;2.14;3.15;3.17;5;8;355;958;-1.9;  
20:50 09.02.2020 ;2.26;3.27;3.30;6;8;354;958;-1.4;  
20:40 09.02.2020 ;2.38;3.39;3.42;5;8;352;958;-1.3;  
20:30 09.02.2020 ;2.49;3.50;3.52;5;8;350;958;-1.4;  
20:20 09.02.2020 ;2.59;3.58;3.61;6;9;356;958;-1.4;  
20:10 09.02.2020 ;2.69;3.68;3.71;6;8;360;958;-1.7;  
20:00 09.02.2020 ;2.78;3.77;3.80;5;8;356;958;-1.3;  
19:50 09.02.2020 ;2.86;3.92;3.95;6;8;359;958;-1.6;  
19:40 09.02.2020 ;2.94;3.94;3.97;6;8;1;958;-1.4;  
19:30 09.02.2020 ;3.01;4.04;4.07;5;7;3;958;-1.6;  
19:20 09.02.2020 ;3.06;4.08;4.11;5;7;359;958;-1.6;  
19:10 09.02.2020 ;3.11;4.10;4.13;5;7;353;958;-1.7;  
19:00 09.02.2020 ;3.15;4.19;4.22;4;5;353;958;-1.9;  
18:50 09.02.2020 ;3.18;4.20;4.23;3;5;355;958;-1.6;  
18:40 09.02.2020 ;3.20;4.21;4.24;4;6;2;957;-1.4;  
18:30 09.02.2020 ;3.22;4.24;4.27;4;5;2;957;-1.3;  
18:20 09.02.2020 ;3.22;4.20;4.23;3;4;341;957;-1.5;  
18:10 09.02.2020 ;3.20;4.22;4.25;3;4;343;957;-1.2;  
18:00 09.02.2020 ;3.18;4.18;4.21;4;5;335;957;-1.1;  
17:50 09.02.2020 ;3.15;4.11;4.14;3;5;343;957;-1.4;  
17:40 09.02.2020 ;3.11;4.13;4.16;3;4;348;957;-1.5;  
17:30 09.02.2020 ;3.06;4.11;4.14;4;5;0;957;-1.1;  
17:20 09.02.2020 ;3.00;3.99;4.02;4;6;6;957;-1.1;  
17:10 09.02.2020 ;2.94;3.99;4.02;4;6;13;957;-0.9;  
17:00 09.02.2020 ;2.86;3.83;3.86;4;6;11;957;-0.9;  
16:50 09.02.2020 ;2.78;3.79;3.82;4;6;13;957;-1.1;  
16:40 09.02.2020 ;2.68;3.65;3.68;5;7;8;957;-0.8;  
16:30 09.02.2020 ;2.58;3.59;3.62;5;7;21;957;-0.3;  
16:20 09.02.2020 ;2.47;3.48;3.51;4;6;13;957;-0.1;  
16:10 09.02.2020 ;2.36;3.35;3.37;4;6;19;957;-0.2;  
16:00 09.02.2020 ;2.25;3.22;3.24;4;6;21;957;-0.2;  
15:50 09.02.2020 ;2.13;3.10;3.13;3;5;19;957;-0.2;  
15:40 09.02.2020 ;2.00;3.04;3.06;3;5;26;957;-0.3;  
15:30 09.02.2020 ;1.88;2.84;2.87;3;5;29;957;-0.2;  
15:20 09.02.2020 ;1.75;2.77;2.79;4;5;17;957;-0.1;  
15:10 09.02.2020 ;1.62;2.60;2.62;4;5;15;957;-0.3;  
15:00 09.02.2020 ;1.50;2.49;2.52;4;7;13;957;-0.1;  
14:50 09.02.2020 ;1.37;2.36;2.38;4;6;15;957;0.0;  
14:40 09.02.2020 ;1.24;2.24;2.26;4;7;19;957;-0.2;  
14:30 09.02.2020 ;1.12;2.14;2.17;5;8;11;957;0.0;  
14:20 09.02.2020 ;1.01;1.97;1.99;4;6;15;957;-0.3;  
14:10 09.02.2020 ;0.90;1.89;1.91;4;6;14;957;-0.5;  
14:00 09.02.2020 ;0.78;1.84;1.86;5;6;9;957;-0.5;  
13:50 09.02.2020 ;0.69;1.71;1.73;3;6;2;957;-0.6;  
13:40 09.02.2020 ;0.60;1.67;1.69;3;5;3;957;-0.7;  
13:30 09.02.2020 ;0.52;1.56;1.57;4;6;8;957;-0.6;  
13:20 09.02.2020 ;0.45;1.51;1.53;4;6;8;957;-0.8;  
13:10 09.02.2020 ;0.38;1.46;1.48;4;6;12;957;-0.9;  
13:00 09.02.2020 ;0.33;1.37;1.39;4;7;13;957;-0.9;  
12:50 09.02.2020 ;0.29;1.46;1.48;4;7;16;957;-0.7;  
12:40 09.02.2020 ;0.26;1.26;1.27;4;6;26;957;-0.8;  
12:30 09.02.2020 ;0.24;1.31;1.32;4;5;2;957;-1.0;  
12:20 09.02.2020 ;0.23;1.34;1.35;3;4;9;957;-0.9;  
12:10 09.02.2020 ;0.24;1.34;1.36;2;4;21;957;-0.4;  
12:00 09.02.2020 ;0.26;1.37;1.39;3;4;25;957;-0.5;  
11:50 09.02.2020 ;0.29;1.42;1.44;3;5;63;957;0.9;  
11:40 09.02.2020 ;0.34;1.43;1.45;3;4;59;957;0.9;  
11:30 09.02.2020 ;0.38;1.52;1.53;3;4;60;957;0.9;  
11:20 09.02.2020 ;0.46;1.50;1.52;3;4;46;957;0.8;  
11:10 09.02.2020 ;0.53;1.65;1.67;2;3;40;957;0.5;  
11:00 09.02.2020 ;0.61;1.66;1.68;2;3;26;957;0.2;  
10:50 09.02.2020 ;0.70;1.78;1.80;2;4;12;957;0.1;  
10:40 09.02.2020 ;0.81;1.86;1.88;2;3;31;957;0.5;  
10:30 09.02.2020 ;0.91;1.96;1.99;2;3;41;957;0.4;  
10:20 09.02.2020 ;1.03;2.08;2.10;2;3;50;958;0.6;  
10:10 09.02.2020 ;1.15;2.18;2.20;2;4;34;958;0.5;  
10:00 09.02.2020 ;1.28;2.28;2.30;3;4;48;958;0.7;  
09:50 09.02.2020 ;1.41;2.48;2.50;3;5;71;958;0.7;  
09:40 09.02.2020 ;1.54;2.54;2.56;5;7;65;958;0.6;  
09:30 09.02.2020 ;1.67;2.69;2.71;6;8;70;958;0.6;  
09:20 09.02.2020 ;1.80;2.87;2.89;6;7;69;958;0.5;  
09:10 09.02.2020 ;1.94;3.00;3.03;6;7;73;958;0.4;  
09:00 09.02.2020 ;2.06;3.11;3.14;6;7;79;958;0.4;  
08:50 09.02.2020 ;2.19;3.24;3.27;6;8;77;958;0.5;  
08:40 09.02.2020 ;2.32;3.31;3.33;6;8;66;958;0.6;  
08:30 09.02.2020 ;2.44;3.53;3.56;5;7;67;958;0.5;  
08:20 09.02.2020 ;2.56;3.60;3.62;6;8;76;958;0.7;  
08:10 09.02.2020 ;2.67;3.73;3.76;7;9;80;958;0.8;  
08:00 09.02.2020 ;2.78;3.81;3.84;6;8;78;958;0.9;  
07:50 09.02.2020 ;2.89;3.87;3.90;6;8;74;958;1.0;  
07:40 09.02.2020 ;2.98;3.98;4.00;7;9;82;958;1.0;  
07:30 09.02.2020 ;3.06;4.07;4.10;7;8;85;959;1.0;  
07:20 09.02.2020 ;3.14;4.16;4.19;6;8;81;959;1.0;  
07:10 09.02.2020 ;3.22;4.21;4.24;5;8;78;959;0.9;  
07:00 09.02.2020 ;3.27;4.34;4.37;6;8;78;959;0.9;  
06:50 09.02.2020 ;3.33;4.31;4.34;5;6;70;959;0.5;  
06:40 09.02.2020 ;3.37;4.41;4.44;6;8;77;959;0.6;  
06:30 09.02.2020 ;3.41;4.41;4.44;5;7;75;959;0.7;  
06:20 09.02.2020 ;3.43;4.39;4.41;7;9;92;959;0.6;  
06:10 09.02.2020 ;3.44;4.44;4.47;6;9;92;959;0.6;  
06:00 09.02.2020 ;3.45;4.46;4.49;7;9;90;959;0.5;  
05:50 09.02.2020 ;3.44;4.44;4.46;7;9;92;959;0.5;  
05:40 09.02.2020 ;3.42;4.32;4.35;6;8;85;959;0.2;  
05:30 09.02.2020 ;3.39;4.37;4.39;7;9;83;960;0.5;  
05:20 09.02.2020 ;3.35;4.34;4.37;5;7;78;960;0.5;  
05:10 09.02.2020 ;3.30;4.26;4.28;5;7;75;960;0.3;  
05:00 09.02.2020 ;3.25;4.18;4.21;7;9;77;960;0.1;  
04:50 09.02.2020 ;3.18;4.05;4.07;8;10;75;960;0.3;  
04:40 09.02.2020 ;3.11;4.05;4.07;8;11;74;960;0.4;  
04:30 09.02.2020 ;3.02;3.93;3.95;7;9;73;960;0.3;  
04:20 09.02.2020 ;2.94;3.92;3.94;7;9;72;960;0.5;  
04:10 09.02.2020 ;2.83;3.73;3.76;8;10;71;960;0.4;  
04:00 09.02.2020 ;2.73;3.55;3.58;8;11;73;961;0.4;  
03:50 09.02.2020 ;2.62;3.52;3.55;9;12;78;961;0.3;  
03:40 09.02.2020 ;2.50;3.47;3.49;9;12;77;961;0.4;  
03:30 09.02.2020 ;2.38;3.20;3.23;9;12;81;961;0.4;  
03:20 09.02.2020 ;2.25;3.19;3.22;9;12;83;961;0.7;  
03:10 09.02.2020 ;2.12;3.06;3.09;9;11;83;961;0.9;  
03:00 09.02.2020 ;1.99;2.85;2.88;8;11;73;961;0.9;  
02:50 09.02.2020 ;1.86;2.72;2.74;9;12;78;961;0.8;  
02:40 09.02.2020 ;1.73;2.65;2.67;9;12;84;961;0.9;  
02:30 09.02.2020 ;1.60;2.49;2.52;9;12;83;962;0.9;  
02:20 09.02.2020 ;1.47;2.32;2.34;8;12;78;962;0.9;  
02:10 09.02.2020 ;1.34;2.23;2.26;8;11;76;962;0.8;  
02:00 09.02.2020 ;1.22;2.15;2.17;8;12;77;962;1.0;  
01:50 09.02.2020 ;1.10;1.97;1.99;8;11;74;962;1.1;  
01:40 09.02.2020 ;0.99;1.89;1.91;9;12;74;962;1.0;  
01:30 09.02.2020 ;0.88;1.86;1.88;8;12;74;962;1.3;  
01:20 09.02.2020 ;0.78;1.71;1.73;8;10;68;962;1.3;  
01:10 09.02.2020 ;0.70;1.66;1.68;6;9;68;962;1.4;  
01:00 09.02.2020 ;0.62;1.56;1.58;6;8;78;962;1.5;  
00:50 09.02.2020 ;0.54;1.45;1.47;6;8;79;962;1.6;  
00:40 09.02.2020 ;0.48;1.42;1.44;5;7;71;962;1.3;  
00:30 09.02.2020 ;0.43;1.43;1.45;5;7;75;962;1.3;  
00:20 09.02.2020 ;0.39;1.27;1.28;5;7;69;962;1.1;  
00:10 09.02.2020 ;0.36;1.31;1.33;4;6;75;963;1.3;  
00:00 09.02.2020 ;0.34;1.32;1.33;5;8;91;963;1.2;  
23:50 08.02.2020 ;0.34;1.28;1.30;6;8;97;963;1.5;  
23:40 08.02.2020 ;0.34;1.29;1.30;6;8;75;963;1.6;  
23:30 08.02.2020 ;0.36;1.34;1.36;4;6;78;963;1.9;  
23:20 08.02.2020 ;0.38;1.28;1.29;3;6;86;963;1.8;  
23:10 08.02.2020 ;0.42;1.36;1.38;2;4;79;964;1.6;  
23:00 08.02.2020 ;0.47;1.33;1.35;2;3;38;964;1.5;  
22:50 08.02.2020 ;0.54;1.40;1.41;1;3;6;964;0.9;  
22:40 08.02.2020 ;0.60;1.49;1.51;1;2;190;964;2.6;  
22:30 08.02.2020 ;0.68;1.52;1.54;2;4;202;964;2.5;  
22:20 08.02.2020 ;0.76;1.72;1.74;3;4;204;964;2.5;  
22:10 08.02.2020 ;0.86;1.80;1.82;3;4;211;964;2.5;  
22:00 08.02.2020 ;0.95;1.82;1.84;3;5;214;964;2.3;  
21:50 08.02.2020 ;1.06;1.97;1.99;5;7;217;964;2.5;  
21:40 08.02.2020 ;1.16;2.04;2.06;7;9;190;964;2.7;  
21:30 08.02.2020 ;1.27;2.15;2.17;6;7;170;964;3.8;  
21:20 08.02.2020 ;1.38;2.33;2.36;7;8;175;964;3.8;  
21:10 08.02.2020 ;1.50;2.39;2.42;7;8;183;965;3.8;  
21:00 08.02.2020 ;1.62;2.51;2.54;3;8;150;965;3.6;  
20:50 08.02.2020 ;1.74;2.57;2.60;1;2;155;965;3.0;  
20:40 08.02.2020 ;1.85;2.73;2.76;2;4;193;965;2.7;  
20:30 08.02.2020 ;1.96;2.89;2.91;4;6;215;965;2.3;  
20:20 08.02.2020 ;2.07;2.98;3.01;7;10;208;965;2.3;  
20:10 08.02.2020 ;2.18;3.24;3.27;6;7;167;965;3.6;  
20:00 08.02.2020 ;2.28;3.12;3.15;5;6;162;965;3.5;  
19:50 08.02.2020 ;2.38;3.25;3.28;5;6;160;965;3.2;  
19:40 08.02.2020 ;2.47;3.49;3.52;5;7;157;965;3.1;  
19:30 08.02.2020 ;2.56;3.55;3.57;4;7;142;965;2.9;  
19:20 08.02.2020 ;2.64;3.53;3.56;8;12;172;965;3.1;  
19:10 08.02.2020 ;2.72;3.74;3.77;5;10;163;965;3.3;  
19:00 08.02.2020 ;2.78;3.72;3.75;3;4;159;965;2.6;  
18:50 08.02.2020 ;2.85;3.79;3.82;4;5;176;965;2.6;  
18:40 08.02.2020 ;2.90;3.93;3.96;5;7;186;965;2.6;  
18:30 08.02.2020 ;2.94;3.84;3.86;7;10;193;965;2.6;  
18:20 08.02.2020 ;2.98;3.94;3.96;8;11;198;965;2.7;  
18:10 08.02.2020 ;3.01;3.88;3.91;8;10;177;965;2.7;  
18:00 08.02.2020 ;3.03;3.99;4.02;5;7;137;965;3.2;  
17:50 08.02.2020 ;3.04;4.06;4.08;7;12;141;965;2.8;  
17:40 08.02.2020 ;3.04;3.90;3.93;9;14;148;965;2.9;  
17:30 08.02.2020 ;3.04;3.96;3.98;8;9;148;965;3.3;  
17:20 08.02.2020 ;3.02;3.89;3.92;8;9;150;965;3.5;  
17:10 08.02.2020 ;2.99;3.92;3.95;9;11;157;965;3.2;  
17:00 08.02.2020 ;2.96;3.98;4.01;12;15;182;965;3.2;  
16:50 08.02.2020 ;2.92;3.77;3.80;13;16;182;966;2.7;  
16:40 08.02.2020 ;2.87;3.85;3.87;7;14;161;965;4.1;  
16:30 08.02.2020 ;2.81;3.78;3.80;5;7;118;965;3.1;  
16:20 08.02.2020 ;2.74;3.60;3.63;7;10;127;965;3.1;  
16:10 08.02.2020 ;2.67;3.65;3.67;8;11;126;966;3.4;  
16:00 08.02.2020 ;2.59;3.53;3.56;8;10;140;965;3.5;  
15:50 08.02.2020 ;2.50;3.32;3.35;7;13;141;965;3.4;  
15:40 08.02.2020 ;2.42;3.48;3.50;7;11;150;965;3.3;  
15:30 08.02.2020 ;2.32;3.30;3.32;10;15;155;966;2.9;  
15:20 08.02.2020 ;2.22;3.16;3.18;10;14;157;966;3.0;  
15:10 08.02.2020 ;2.11;3.04;3.06;11;15;173;966;3.0;  
15:00 08.02.2020 ;2.00;2.94;2.96;9;14;162;966;3.5;  
14:50 08.02.2020 ;1.90;2.89;2.91;6;8;155;966;3.4;  
