 Timabil 	 Flodatafla (m)	Sjavarhaed (m)	Vindur (m/s)	Hvida (m/s)	Vindatt (deg)	Loftthrystingur (hpa)	Lofthiti (degC)	
01:20 17.01.2019 	 0,56 	 0,25 	 2 	 3 	 63 	 1015 	 -4,1 	  
01:10 17.01.2019 	 0,54 	 0,22 	 1 	 1 	 82 	 1015 	 -3,3 	  
01:00 17.01.2019 	 0,53 	 0,21 	 0 	 1 	 136 	 1016 	 -2,7 	  
00:50 17.01.2019 	 0,52 	 0,17 	 2 	 3 	 179 	 1016 	 -2,8 	  
00:40 17.01.2019 	 0,52 	 0,16 	 1 	 2 	 158 	 1016 	 -2,9 	  
00:30 17.01.2019 	 0,52 	 0,15 	 1 	 2 	 158 	 1016 	 -3,5 	  
00:20 17.01.2019 	 0,52 	 0,15 	 1 	 3 	 142 	 1016 	 -3,2 	  
00:10 17.01.2019 	 0,52 	 0,14 	 1 	 2 	 100 	 1016 	 -3,7 	  
00:00 17.01.2019 	 0,52 	 0,15 	 1 	 1 	 75 	 1016 	 -4,2 	  
23:50 16.01.2019 	 0,53 	 0,15 	 1 	 1 	 90 	 1016 	 -4,6 	  
23:40 16.01.2019 	 0,54 	 0,18 	 1 	 2 	 56 	 1016 	 -5,4 	  
23:30 16.01.2019 	 0,56 	 0,2 	 1 	 2 	 40 	 1016 	 -5,8 	  
23:20 16.01.2019 	 0,57 	 0,21 	 1 	 2 	 54 	 1016 	 -4,8 	  
23:10 16.01.2019 	 0,59 	 0,23 	 1 	 3 	 95 	 1017 	 -3,9 	  
23:00 16.01.2019 	 0,6 	 0,25 	 3 	 5 	 146 	 1017 	 -4,4 	  
22:50 16.01.2019 	 0,63 	 0,27 	 3 	 4 	 140 	 1017 	 -3,7 	  
22:40 16.01.2019 	 0,65 	 0,29 	 2 	 4 	 149 	 1017 	 -3,5 	  
22:30 16.01.2019 	 0,67 	 0,32 	 2 	 3 	 142 	 1017 	 -3 	  
22:20 16.01.2019 	 0,7 	 0,35 	 2 	 3 	 136 	 1017 	 -2,9 	  
22:10 16.01.2019 	 0,72 	 0,38 	 3 	 4 	 129 	 1017 	 -2,9 	  
22:00 16.01.2019 	 0,75 	 0,4 	 3 	 4 	 133 	 1017 	 -2,5 	  
21:50 16.01.2019 	 0,78 	 0,43 	 3 	 4 	 126 	 1016 	 -3 	  
21:40 16.01.2019 	 0,81 	 0,46 	 4 	 7 	 152 	 1016 	 -2,5 	  
21:30 16.01.2019 	 0,84 	 0,47 	 4 	 7 	 147 	 1017 	 -2,9 	  
21:20 16.01.2019 	 0,86 	 0,5 	 4 	 6 	 165 	 1017 	 -3,2 	  
21:10 16.01.2019 	 0,9 	 0,53 	 5 	 7 	 160 	 1017 	 -2,8 	  
21:00 16.01.2019 	 0,92 	 0,53 	 5 	 7 	 169 	 1017 	 -3,1 	  
20:50 16.01.2019 	 0,95 	 0,56 	 5 	 7 	 127 	 1017 	 -2,8 	  
20:40 16.01.2019 	 0,98 	 0,59 	 5 	 6 	 88 	 1017 	 -2,3 	  
20:30 16.01.2019 	 1 	 0,61 	 5 	 7 	 83 	 1016 	 -2,5 	  
20:20 16.01.2019 	 1,03 	 0,61 	 6 	 8 	 83 	 1017 	 -2,6 	  
20:10 16.01.2019 	 1,06 	 0,65 	 6 	 8 	 81 	 1017 	 -2,3 	  
20:00 16.01.2019 	 1,08 	 0,69 	 7 	 8 	 84 	 1017 	 -2,5 	  
19:50 16.01.2019 	 1,1 	 0,73 	 7 	 9 	 80 	 1017 	 -2,6 	  
19:40 16.01.2019 	 1,12 	 0,75 	 8 	 10 	 82 	 1017 	 -2,6 	  
19:30 16.01.2019 	 1,14 	 0,77 	 7 	 10 	 85 	 1017 	 -2,6 	  
19:20 16.01.2019 	 1,16 	 0,79 	 7 	 11 	 80 	 1017 	 -1,9 	  
19:10 16.01.2019 	 1,18 	 0,83 	 6 	 10 	 78 	 1017 	 -2 	  
19:00 16.01.2019 	 1,19 	 0,84 	 6 	 10 	 85 	 1017 	 -2 	  
18:50 16.01.2019 	 1,2 	 0,87 	 7 	 11 	 85 	 1017 	 -2,1 	  
18:40 16.01.2019 	 1,21 	 0,89 	 7 	 11 	 78 	 1017 	 -1,9 	  
18:30 16.01.2019 	 1,22 	 0,93 	 8 	 11 	 74 	 1017 	 -1,5 	  
18:20 16.01.2019 	 1,22 	 0,95 	 8 	 11 	 67 	 1016 	 -1,5 	  
18:10 16.01.2019 	 1,23 	 0,99 	 9 	 12 	 65 	 1017 	 -1,6 	  
18:00 16.01.2019 	 1,23 	 0,96 	 8 	 12 	 66 	 1016 	 -1,5 	  
17:50 16.01.2019 	 1,22 	 0,95 	 8 	 12 	 68 	 1016 	 -1,4 	  
17:40 16.01.2019 	 1,22 	 0,93 	 8 	 12 	 66 	 1016 	 -1,5 	  
17:30 16.01.2019 	 1,22 	 0,93 	 8 	 11 	 69 	 1016 	 -1,4 	  
17:20 16.01.2019 	 1,21 	 0,92 	 7 	 9 	 64 	 1017 	 -1,4 	  
17:10 16.01.2019 	 1,2 	 0,88 	 8 	 9 	 66 	 1017 	 -1,4 	  
17:00 16.01.2019 	 1,18 	 0,85 	 7 	 11 	 65 	 1017 	 -1,4 	  
16:50 16.01.2019 	 1,17 	 0,85 	 8 	 11 	 66 	 1017 	 -1,4 	  
16:40 16.01.2019 	 1,15 	 0,81 	 8 	 11 	 69 	 1017 	 -1,3 	  
16:30 16.01.2019 	 1,13 	 0,79 	 8 	 11 	 64 	 1016 	 -1,4 	  
16:20 16.01.2019 	 1,11 	 0,75 	 7 	 10 	 69 	 1017 	 -1,4 	  
16:10 16.01.2019 	 1,09 	 0,73 	 7 	 10 	 71 	 1016 	 -1,4 	  
16:00 16.01.2019 	 1,07 	 0,69 	 6 	 11 	 77 	 1016 	 -1,9 	  
15:50 16.01.2019 	 1,04 	 0,67 	 8 	 11 	 73 	 1017 	 -1,4 	  
15:40 16.01.2019 	 1,02 	 0,7 	 6 	 12 	 66 	 1017 	 -1,3 	  
15:30 16.01.2019 	 0,99 	 0,67 	 7 	 10 	 69 	 1017 	 -1,3 	  
15:20 16.01.2019 	 0,97 	 0,64 	 7 	 10 	 57 	 1017 	 -1,6 	  
15:10 16.01.2019 	 0,94 	 0,63 	 7 	 9 	 68 	 1016 	 -1,3 	  
15:00 16.01.2019 	 0,92 	 0,59 	 7 	 9 	 67 	 1016 	 -1,3 	  
14:50 16.01.2019 	 0,89 	 0,61 	 8 	 11 	 62 	 1016 	 -1,4 	  
14:40 16.01.2019 	 0,86 	 0,6 	 8 	 11 	 59 	 1016 	 -1,5 	  
14:30 16.01.2019 	 0,84 	 0,58 	 7 	 11 	 53 	 1016 	 -1,7 	  
14:20 16.01.2019 	 0,81 	 0,59 	 8 	 12 	 52 	 1016 	 -1,6 	  
14:10 16.01.2019 	 0,79 	 0,55 	 8 	 10 	 54 	 1016 	 -1,7 	  
14:00 16.01.2019 	 0,76 	 0,53 	 8 	 11 	 55 	 1016 	 -1,6 	  
13:50 16.01.2019 	 0,74 	 0,49 	 7 	 12 	 53 	 1016 	 -1,4 	  
13:40 16.01.2019 	 0,72 	 0,45 	 8 	 12 	 47 	 1016 	 -1,5 	  
13:30 16.01.2019 	 0,7 	 0,42 	 7 	 11 	 47 	 1016 	 -1,5 	  
13:20 16.01.2019 	 0,68 	 0,38 	 8 	 12 	 45 	 1016 	 -1,3 	  
13:10 16.01.2019 	 0,66 	 0,34 	 8 	 12 	 51 	 1015 	 -1,3 	  
13:00 16.01.2019 	 0,65 	 0,31 	 8 	 12 	 46 	 1015 	 -1,4 	  
12:50 16.01.2019 	 0,64 	 0,29 	 8 	 12 	 42 	 1015 	 -1,4 	  
12:40 16.01.2019 	 0,62 	 0,27 	 7 	 10 	 39 	 1015 	 -1,5 	  
12:30 16.01.2019 	 0,62 	 0,26 	 8 	 11 	 33 	 1015 	 -1,6 	  
12:20 16.01.2019 	 0,61 	 0,25 	 6 	 10 	 32 	 1015 	 -1,6 	  
12:10 16.01.2019 	 0,6 	 0,25 	 6 	 10 	 31 	 1015 	 -1,7 	  
12:00 16.01.2019 	 0,6 	 0,25 	 6 	 9 	 26 	 1015 	 -1,7 	  
11:50 16.01.2019 	 0,6 	 0,25 	 8 	 11 	 34 	 1015 	 -1,8 	  
11:40 16.01.2019 	 0,6 	 0,26 	 8 	 11 	 29 	 1015 	 -2 	  
11:30 16.01.2019 	 0,61 	 0,26 	 8 	 11 	 21 	 1015 	 -2,1 	  
11:20 16.01.2019 	 0,61 	 0,29 	 8 	 12 	 20 	 1015 	 -2,2 	  
11:10 16.01.2019 	 0,62 	 0,29 	 8 	 11 	 17 	 1015 	 -2,2 	  
11:00 16.01.2019 	 0,63 	 0,33 	 6 	 9 	 16 	 1015 	 -2,2 	  
10:50 16.01.2019 	 0,64 	 0,36 	 5 	 8 	 13 	 1015 	 -2,2 	  
10:40 16.01.2019 	 0,66 	 0,38 	 6 	 8 	 9 	 1015 	 -2,2 	  
10:30 16.01.2019 	 0,68 	 0,4 	 6 	 9 	 3 	 1015 	 -2,3 	  
10:20 16.01.2019 	 0,69 	 0,43 	 8 	 11 	 353 	 1015 	 -2,3 	  
10:10 16.01.2019 	 0,71 	 0,46 	 7 	 10 	 354 	 1014 	 -2,3 	  
10:00 16.01.2019 	 0,74 	 0,47 	 7 	 10 	 355 	 1014 	 -2,3 	  
09:50 16.01.2019 	 0,76 	 0,48 	 7 	 10 	 355 	 1014 	 -2,5 	  
09:40 16.01.2019 	 0,78 	 0,53 	 6 	 9 	 357 	 1014 	 -2,5 	  
09:30 16.01.2019 	 0,8 	 0,55 	 7 	 10 	 2 	 1014 	 -2,6 	  
09:20 16.01.2019 	 0,83 	 0,57 	 6 	 9 	 359 	 1014 	 -2,4 	  
09:10 16.01.2019 	 0,85 	 0,6 	 7 	 10 	 353 	 1013 	 -2,4 	  
09:00 16.01.2019 	 0,88 	 0,64 	 8 	 11 	 351 	 1013 	 -2 	  
08:50 16.01.2019 	 0,91 	 0,66 	 7 	 11 	 355 	 1013 	 -1,9 	  
08:40 16.01.2019 	 0,93 	 0,67 	 7 	 10 	 6 	 1013 	 -2,2 	  
08:30 16.01.2019 	 0,96 	 0,69 	 6 	 9 	 359 	 1013 	 -2,4 	  
08:20 16.01.2019 	 0,98 	 0,73 	 7 	 10 	 2 	 1013 	 -2,1 	  
08:10 16.01.2019 	 1,01 	 0,78 	 8 	 11 	 1 	 1013 	 -2,3 	  
08:00 16.01.2019 	 1,04 	 0,78 	 8 	 11 	 1 	 1012 	 -2,4 	  
07:50 16.01.2019 	 1,06 	 0,83 	 8 	 12 	 2 	 1012 	 -2,4 	  
07:40 16.01.2019 	 1,08 	 0,84 	 7 	 10 	 2 	 1012 	 -2,4 	  
07:30 16.01.2019 	 1,11 	 0,86 	 7 	 10 	 1 	 1012 	 -2,4 	  
07:20 16.01.2019 	 1,13 	 0,89 	 6 	 8 	 3 	 1012 	 -2,5 	  
07:10 16.01.2019 	 1,15 	 0,91 	 7 	 10 	 2 	 1012 	 -2,5 	  
07:00 16.01.2019 	 1,17 	 0,94 	 7 	 10 	 4 	 1012 	 -2,4 	  
06:50 16.01.2019 	 1,18 	 0,95 	 6 	 8 	 356 	 1012 	 -2,4 	  
06:40 16.01.2019 	 1,2 	 0,98 	 6 	 8 	 357 	 1012 	 -2,5 	  
06:30 16.01.2019 	 1,21 	 1,01 	 6 	 10 	 356 	 1012 	 -2,6 	  
06:20 16.01.2019 	 1,22 	 1,02 	 6 	 8 	 356 	 1011 	 -2,7 	  
06:10 16.01.2019 	 1,23 	 1,02 	 6 	 8 	 359 	 1011 	 -2,8 	  
06:00 16.01.2019 	 1,24 	 1,06 	 6 	 8 	 1 	 1011 	 -2,8 	  
05:50 16.01.2019 	 1,24 	 1,05 	 6 	 8 	 1 	 1011 	 -2,8 	  
05:40 16.01.2019 	 1,24 	 1,02 	 7 	 9 	 3 	 1011 	 -2,6 	  
05:30 16.01.2019 	 1,24 	 1,04 	 6 	 8 	 12 	 1011 	 -2,7 	  
05:20 16.01.2019 	 1,24 	 1,03 	 6 	 10 	 354 	 1010 	 -2,8 	  
05:10 16.01.2019 	 1,24 	 0,99 	 6 	 9 	 359 	 1010 	 -2,8 	  
05:00 16.01.2019 	 1,23 	 0,98 	 7 	 9 	 1 	 1010 	 -2,9 	  
04:50 16.01.2019 	 1,22 	 0,98 	 6 	 11 	 1 	 1010 	 -2,8 	  
04:40 16.01.2019 	 1,21 	 0,96 	 6 	 8 	 3 	 1010 	 -2,8 	  
04:30 16.01.2019 	 1,2 	 0,95 	 7 	 10 	 8 	 1010 	 -2,8 	  
04:20 16.01.2019 	 1,18 	 0,94 	 8 	 12 	 11 	 1010 	 -2,6 	  
04:10 16.01.2019 	 1,16 	 0,95 	 8 	 11 	 17 	 1010 	 -2,4 	  
04:00 16.01.2019 	 1,14 	 0,94 	 7 	 10 	 11 	 1010 	 -2,5 	  
03:50 16.01.2019 	 1,12 	 0,92 	 7 	 11 	 9 	 1010 	 -2,6 	  
03:40 16.01.2019 	 1,1 	 0,9 	 6 	 9 	 6 	 1010 	 -2,9 	  
03:30 16.01.2019 	 1,08 	 0,85 	 6 	 10 	 10 	 1009 	 -3 	  
03:20 16.01.2019 	 1,05 	 0,84 	 7 	 10 	 7 	 1009 	 -3,1 	  
03:10 16.01.2019 	 1,02 	 0,85 	 8 	 12 	 11 	 1009 	 -3,1 	  
03:00 16.01.2019 	 1 	 0,79 	 8 	 12 	 15 	 1009 	 -3,2 	  
02:50 16.01.2019 	 0,97 	 0,78 	 9 	 12 	 21 	 1009 	 -3 	  
02:40 16.01.2019 	 0,94 	 0,76 	 10 	 13 	 18 	 1009 	 -3,2 	  
02:30 16.01.2019 	 0,91 	 0,74 	 9 	 13 	 18 	 1008 	 -3,2 	  
02:20 16.01.2019 	 0,88 	 0,7 	 9 	 12 	 14 	 1008 	 -3,2 	  
02:10 16.01.2019 	 0,86 	 0,68 	 8 	 11 	 11 	 1008 	 -3,4 	  
02:00 16.01.2019 	 0,83 	 0,64 	 7 	 10 	 15 	 1008 	 -3,1 	  
01:50 16.01.2019 	 0,8 	 0,62 	 8 	 11 	 17 	 1008 	 -3,2 	  
01:40 16.01.2019 	 0,77 	 0,62 	 7 	 10 	 21 	 1008 	 -3 	  
01:30 16.01.2019 	 0,75 	 0,6 	 6 	 11 	 21 	 1008 	 -3,2 	  
01:20 16.01.2019 	 0,72 	 0,57 	 7 	 11 	 18 	 1008 	 -3,3 	  
01:10 16.01.2019 	 0,7 	 0,53 	 7 	 10 	 14 	 1008 	 -3,2 	  
01:00 16.01.2019 	 0,68 	 0,51 	 7 	 10 	 21 	 1007 	 -3 	  
00:50 16.01.2019 	 0,66 	 0,51 	 7 	 11 	 26 	 1007 	 -3 	  
00:40 16.01.2019 	 0,64 	 0,49 	 7 	 11 	 23 	 1007 	 -3,2 	  
00:30 16.01.2019 	 0,62 	 0,47 	 9 	 13 	 31 	 1007 	 -3,2 	  
00:20 16.01.2019 	 0,6 	 0,44 	 11 	 16 	 30 	 1006 	 -3,3 	  
00:10 16.01.2019 	 0,59 	 0,45 	 11 	 16 	 35 	 1006 	 -3,8 	  
00:00 16.01.2019 	 0,58 	 0,44 	 8 	 14 	 34 	 1006 	 -3,6 	  
23:50 15.01.2019 	 0,56 	 0,43 	 7 	 13 	 27 	 1006 	 -3,7 	  
23:40 15.01.2019 	 0,56 	 0,4 	 5 	 20 	 15 	 1006 	 -3,5 	  
23:30 15.01.2019 	 0,55 	 0,41 	 6 	 11 	 40 	 1006 	 -3,3 	  
23:20 15.01.2019 	 0,55 	 0,39 	 7 	 14 	 36 	 1006 	 -3,4 	  
23:10 15.01.2019 	 0,55 	 0,38 	 6 	 12 	 27 	 1006 	 -3,3 	  
23:00 15.01.2019 	 0,55 	 0,38 	 4 	 9 	 20 	 1006 	 -3,6 	  
22:50 15.01.2019 	 0,56 	 0,38 	 6 	 11 	 10 	 1006 	 -3,6 	  
22:40 15.01.2019 	 0,56 	 0,38 	 5 	 8 	 345 	 1006 	 -4,2 	  
22:30 15.01.2019 	 0,57 	 0,38 	 6 	 12 	 346 	 1006 	 -4 	  
22:20 15.01.2019 	 0,58 	 0,38 	 5 	 10 	 8 	 1006 	 -3,6 	  
22:10 15.01.2019 	 0,6 	 0,4 	 5 	 11 	 359 	 1005 	 -3,7 	  
22:00 15.01.2019 	 0,61 	 0,4 	 5 	 15 	 10 	 1005 	 -3,7 	  
21:50 15.01.2019 	 0,63 	 0,42 	 5 	 11 	 360 	 1005 	 -3,8 	  
21:40 15.01.2019 	 0,65 	 0,42 	 6 	 13 	 17 	 1005 	 -3,7 	  
21:30 15.01.2019 	 0,67 	 0,44 	 7 	 13 	 15 	 1005 	 -3,6 	  
21:20 15.01.2019 	 0,69 	 0,47 	 7 	 13 	 22 	 1005 	 -3,6 	  
21:10 15.01.2019 	 0,71 	 0,47 	 7 	 13 	 19 	 1005 	 -3,6 	  
21:00 15.01.2019 	 0,74 	 0,51 	 9 	 17 	 20 	 1005 	 -3,7 	  
20:50 15.01.2019 	 0,76 	 0,53 	 9 	 15 	 26 	 1005 	 -3,7 	  
20:40 15.01.2019 	 0,78 	 0,57 	 9 	 16 	 22 	 1004 	 -3,6 	  
20:30 15.01.2019 	 0,81 	 0,6 	 10 	 16 	 28 	 1004 	 -3,6 	  
20:20 15.01.2019 	 0,84 	 0,63 	 9 	 16 	 22 	 1004 	 -3,7 	  
20:10 15.01.2019 	 0,86 	 0,66 	 10 	 18 	 30 	 1004 	 -3,6 	  
20:00 15.01.2019 	 0,89 	 0,67 	 8 	 17 	 39 	 1003 	 -3,4 	  
19:50 15.01.2019 	 0,92 	 0,69 	 8 	 21 	 30 	 1004 	 -3,2 	  
19:40 15.01.2019 	 0,94 	 0,74 	 8 	 16 	 28 	 1003 	 -3,3 	  
19:30 15.01.2019 	 0,97 	 0,76 	 10 	 17 	 35 	 1003 	 -3,3 	  
19:20 15.01.2019 	 1 	 0,78 	 8 	 15 	 23 	 1003 	 -3,5 	  
19:10 15.01.2019 	 1,02 	 0,82 	 9 	 18 	 26 	 1003 	 -3,6 	  
19:00 15.01.2019 	 1,05 	 0,85 	 10 	 17 	 28 	 1003 	 -3,7 	  
18:50 15.01.2019 	 1,07 	 0,86 	 12 	 18 	 33 	 1003 	 -3,8 	  
18:40 15.01.2019 	 1,09 	 0,88 	 11 	 17 	 32 	 1002 	 -4 	  
18:30 15.01.2019 	 1,11 	 0,91 	 13 	 21 	 37 	 1002 	 -4 	  
18:20 15.01.2019 	 1,13 	 0,93 	 12 	 20 	 37 	 1002 	 -4,2 	  
18:10 15.01.2019 	 1,15 	 0,96 	 12 	 22 	 42 	 1002 	 -4,1 	  
18:00 15.01.2019 	 1,16 	 0,99 	 13 	 22 	 42 	 1001 	 -4,2 	  
17:50 15.01.2019 	 1,18 	 1 	 13 	 22 	 43 	 1002 	 -4,3 	  
17:40 15.01.2019 	 1,19 	 1,01 	 12 	 20 	 39 	 1002 	 -4,5 	  
17:30 15.01.2019 	 1,2 	 1,03 	 13 	 21 	 43 	 1001 	 -4,4 	  
17:20 15.01.2019 	 1,21 	 1,02 	 14 	 21 	 47 	 1001 	 -4,4 	  
17:10 15.01.2019 	 1,21 	 1,02 	 14 	 22 	 50 	 1001 	 -4,4 	  
17:00 15.01.2019 	 1,22 	 1,06 	 14 	 23 	 50 	 1001 	 -4,6 	  
16:50 15.01.2019 	 1,22 	 1,05 	 15 	 24 	 49 	 1000 	 -4,4 	  
16:40 15.01.2019 	 1,22 	 1,05 	 16 	 23 	 52 	 1000 	 -4,6 	  
16:30 15.01.2019 	 1,21 	 1,04 	 16 	 23 	 51 	 1000 	 -4,6 	  
16:20 15.01.2019 	 1,21 	 1,06 	 15 	 27 	 50 	 1000 	 -4,6 	  
16:10 15.01.2019 	 1,2 	 1,04 	 16 	 24 	 50 	 1000 	 -4,5 	  
16:00 15.01.2019 	 1,19 	 1,02 	 15 	 25 	 50 	 1000 	 -4,5 	  
15:50 15.01.2019 	 1,18 	 1,01 	 15 	 24 	 49 	 1000 	 -4,5 	  
15:40 15.01.2019 	 1,17 	 0,96 	 16 	 22 	 49 	 999 	 -4,4 	  
15:30 15.01.2019 	 1,15 	 0,94 	 16 	 26 	 52 	 999 	 -4,4 	  
15:20 15.01.2019 	 1,14 	 0,93 	 16 	 24 	 53 	 999 	 -4,2 	  
15:10 15.01.2019 	 1,12 	 0,91 	 17 	 24 	 52 	 999 	 -4,3 	  
15:00 15.01.2019 	 1,1 	 0,87 	 18 	 24 	 54 	 999 	 -4,4 	  
14:50 15.01.2019 	 1,08 	 0,86 	 17 	 25 	 53 	 999 	 -4,2 	  
14:40 15.01.2019 	 1,06 	 0,84 	 18 	 26 	 55 	 998 	 -4,1 	  
14:30 15.01.2019 	 1,04 	 0,79 	 17 	 24 	 53 	 998 	 -4,2 	  
14:20 15.01.2019 	 1,01 	 0,8 	 18 	 25 	 54 	 998 	 -4,2 	  
14:10 15.01.2019 	 0,99 	 0,78 	 18 	 25 	 55 	 998 	 -4,1 	  
14:00 15.01.2019 	 0,96 	 0,74 	 18 	 25 	 55 	 998 	 -4,1 	  
13:50 15.01.2019 	 0,94 	 0,7 	 18 	 25 	 55 	 998 	 -4,1 	  
13:40 15.01.2019 	 0,92 	 0,69 	 18 	 26 	 54 	 998 	 -4 	  
13:30 15.01.2019 	 0,89 	 0,66 	 18 	 26 	 53 	 998 	 -4 	  
13:20 15.01.2019 	 0,86 	 0,63 	 17 	 25 	 53 	 998 	 -4 	  
13:10 15.01.2019 	 0,84 	 0,61 	 16 	 24 	 52 	 997 	 -4 	  
13:00 15.01.2019 	 0,82 	 0,59 	 18 	 26 	 54 	 997 	 -4 	  
12:50 15.01.2019 	 0,79 	 0,56 	 18 	 28 	 54 	 997 	 -4,1 	  
12:40 15.01.2019 	 0,77 	 0,53 	 19 	 26 	 54 	 997 	 -4,1 	  
12:30 15.01.2019 	 0,75 	 0,49 	 19 	 26 	 55 	 997 	 -4,3 	  
12:20 15.01.2019 	 0,73 	 0,48 	 19 	 28 	 56 	 997 	 -4,1 	  
12:10 15.01.2019 	 0,71 	 0,47 	 18 	 26 	 53 	 997 	 -4,2 	  
12:00 15.01.2019 	 0,69 	 0,45 	 19 	 27 	 53 	 997 	 -4,2 	  
11:50 15.01.2019 	 0,68 	 0,44 	 18 	 27 	 52 	 997 	 -4,2 	  
11:40 15.01.2019 	 0,66 	 0,42 	 18 	 28 	 50 	 996 	 -4,1 	  
11:30 15.01.2019 	 0,65 	 0,37 	 18 	 26 	 51 	 996 	 -4,2 	  
11:20 15.01.2019 	 0,64 	 0,37 	 18 	 28 	 52 	 996 	 -4,2 	  
11:10 15.01.2019 	 0,63 	 0,36 	 19 	 29 	 50 	 996 	 -4,2 	  
11:00 15.01.2019 	 0,62 	 0,36 	 19 	 26 	 52 	 996 	 -4,1 	  
10:50 15.01.2019 	 0,62 	 0,38 	 20 	 30 	 55 	 996 	 -4 	  
10:40 15.01.2019 	 0,61 	 0,36 	 18 	 28 	 53 	 996 	 -4 	  
10:30 15.01.2019 	 0,61 	 0,35 	 19 	 30 	 50 	 995 	 -4 	  
10:20 15.01.2019 	 0,62 	 0,36 	 18 	 26 	 49 	 995 	 -3,9 	  
10:10 15.01.2019 	 0,62 	 0,37 	 19 	 28 	 49 	 995 	 -3,9 	  
10:00 15.01.2019 	 0,62 	 0,37 	 18 	 29 	 47 	 995 	 -3,9 	  
09:50 15.01.2019 	 0,63 	 0,37 	 19 	 28 	 50 	 995 	 -3,8 	  
09:40 15.01.2019 	 0,64 	 0,41 	 19 	 28 	 53 	 995 	 -3,6 	  
09:30 15.01.2019 	 0,65 	 0,42 	 18 	 28 	 52 	 995 	 -3,6 	  
09:20 15.01.2019 	 0,67 	 0,43 	 19 	 31 	 52 	 995 	 -3,8 	  
09:10 15.01.2019 	 0,68 	 0,44 	 18 	 27 	 52 	 994 	 -3,6 	  
09:00 15.01.2019 	 0,7 	 0,43 	 19 	 26 	 52 	 994 	 -3,6 	  
08:50 15.01.2019 	 0,72 	 0,5 	 18 	 27 	 52 	 994 	 -3,6 	  
08:40 15.01.2019 	 0,74 	 0,56 	 18 	 27 	 50 	 994 	 -3,7 	  
08:30 15.01.2019 	 0,76 	 0,58 	 18 	 27 	 47 	 993 	 -3,5 	  
08:20 15.01.2019 	 0,78 	 0,61 	 18 	 29 	 47 	 993 	 -3,5 	  
08:10 15.01.2019 	 0,81 	 0,6 	 18 	 28 	 49 	 993 	 -3,4 	  
08:00 15.01.2019 	 0,83 	 0,61 	 19 	 30 	 46 	 993 	 -3,4 	  
07:50 15.01.2019 	 0,86 	 0,67 	 19 	 28 	 53 	 993 	 -3,2 	  
07:40 15.01.2019 	 0,88 	 0,68 	 17 	 28 	 47 	 993 	 -2,9 	  
07:30 15.01.2019 	 0,91 	 0,71 	 19 	 31 	 47 	 993 	 -2,9 	  
07:20 15.01.2019 	 0,94 	 0,72 	 18 	 30 	 48 	 993 	 -2,7 	  
07:10 15.01.2019 	 0,96 	 0,72 	 19 	 29 	 47 	 992 	 -2,5 	  
07:00 15.01.2019 	 0,99 	 0,82 	 18 	 28 	 47 	 992 	 -2,6 	  
06:50 15.01.2019 	 1,01 	 0,77 	 18 	 28 	 45 	 992 	 -2,7 	  
06:40 15.01.2019 	 1,04 	 0,81 	 18 	 28 	 46 	 992 	 -2,5 	  
06:30 15.01.2019 	 1,06 	 0,78 	 17 	 25 	 43 	 992 	 -2,2 	  
06:20 15.01.2019 	 1,08 	 0,85 	 17 	 23 	 46 	 992 	 -1,9 	  
06:10 15.01.2019 	 1,1 	 0,88 	 16 	 24 	 45 	 992 	 -1,6 	  
06:00 15.01.2019 	 1,12 	 0,91 	 14 	 25 	 44 	 991 	 -1 	  
05:50 15.01.2019 	 1,14 	 0,93 	 13 	 22 	 40 	 991 	 -1,2 	  
05:40 15.01.2019 	 1,16 	 0,92 	 11 	 18 	 48 	 991 	 -0,5 	  
05:30 15.01.2019 	 1,17 	 0,9 	 10 	 15 	 48 	 991 	 -0,4 	  
05:20 15.01.2019 	 1,18 	 0,93 	 9 	 14 	 52 	 991 	 -0,2 	  
05:10 15.01.2019 	 1,2 	 0,96 	 8 	 13 	 53 	 991 	 -0,2 	  
05:00 15.01.2019 	 1,2 	 0,98 	 7 	 12 	 54 	 991 	 -0,1 	  
04:50 15.01.2019 	 1,21 	 1,01 	 6 	 11 	 56 	 991 	 -0,1 	  
04:40 15.01.2019 	 1,22 	 1,02 	 5 	 12 	 56 	 991 	 -0,2 	  
04:30 15.01.2019 	 1,22 	 1,04 	 4 	 6 	 46 	 991 	 0 	  
04:20 15.01.2019 	 1,22 	 1,05 	 4 	 6 	 48 	 991 	 0,1 	  
04:10 15.01.2019 	 1,22 	 1,05 	 4 	 7 	 41 	 991 	 0,1 	  
04:00 15.01.2019 	 1,22 	 1,04 	 4 	 7 	 42 	 991 	 -0 	  
03:50 15.01.2019 	 1,21 	 1,04 	 4 	 7 	 30 	 991 	 -0,1 	  
03:40 15.01.2019 	 1,2 	 1,05 	 4 	 7 	 29 	 991 	 0 	  
03:30 15.01.2019 	 1,19 	 1,03 	 4 	 7 	 35 	 991 	 -0,3 	  
03:20 15.01.2019 	 1,18 	 0,99 	 4 	 7 	 24 	 990 	 -0,2 	  
03:10 15.01.2019 	 1,16 	 1 	 5 	 8 	 41 	 990 	 -0,2 	  
03:00 15.01.2019 	 1,14 	 0,98 	 3 	 7 	 66 	 990 	 -0,1 	  
02:50 15.01.2019 	 1,12 	 0,98 	 4 	 7 	 34 	 990 	 -0,2 	  
02:40 15.01.2019 	 1,1 	 0,96 	 3 	 5 	 77 	 990 	 -0,4 	  
