 Timabil 	 Flodatafla (m)	Sjavarhaed (m)	Vindur (m/s)	Hvida (m/s)	Vindatt (deg)	Loftthrystingur (hpa)	Lofthiti (degC)	
10:40 15.01.2019 	 1,96 	 1,71 	 4 	 6 	 210 	 991 	 3,9 	  
10:30 15.01.2019 	 1,93 	 1,72 	 4 	 6 	 208 	 991 	 4 	  
10:20 15.01.2019 	 1,89 	 1,55 	 5 	 7 	 212 	 991 	 3,9 	  
10:10 15.01.2019 	 1,86 	 1,53 	 5 	 7 	 217 	 991 	 3,8 	  
10:00 15.01.2019 	 1,81 	 1,72 	 5 	 8 	 246 	 991 	 3,5 	  
09:50 15.01.2019 	 1,77 	 1,59 	 3 	 6 	 233 	 991 	 3,5 	  
09:40 15.01.2019 	 1,73 	 1,49 	 5 	 8 	 203 	 991 	 3,3 	  
09:30 15.01.2019 	 1,69 	 1,49 	 5 	 7 	 177 	 990 	 4,3 	  
09:20 15.01.2019 	 1,65 	 1,4 	 4 	 5 	 187 	 990 	 4,2 	  
09:10 15.01.2019 	 1,6 	 1,3 	 5 	 6 	 194 	 991 	 4 	  
09:00 15.01.2019 	 1,56 	 1,36 	 4 	 6 	 211 	 991 	 4 	  
08:50 15.01.2019 	 1,51 	 1,39 	 5 	 7 	 215 	 991 	 4 	  
08:40 15.01.2019 	 1,47 	 1,35 	 6 	 7 	 209 	 991 	 4 	  
08:30 15.01.2019 	 1,43 	 1,31 	 6 	 8 	 207 	 991 	 4 	  
08:20 15.01.2019 	 1,39 	 1,32 	 6 	 8 	 204 	 990 	 4,1 	  
08:10 15.01.2019 	 1,35 	 1,16 	 5 	 8 	 201 	 990 	 4,1 	  
08:00 15.01.2019 	 1,31 	 1,14 	 4 	 5 	 207 	 991 	 4,3 	  
07:50 15.01.2019 	 1,27 	 1,03 	 4 	 6 	 201 	 991 	 4,2 	  
07:40 15.01.2019 	 1,24 	 1 	 4 	 5 	 196 	 991 	 4,2 	  
07:30 15.01.2019 	 1,21 	 1,08 	 4 	 6 	 190 	 991 	 4,2 	  
07:20 15.01.2019 	 1,18 	 0,83 	 3 	 4 	 174 	 991 	 4 	  
07:10 15.01.2019 	 1,16 	 0,88 	 6 	 9 	 198 	 991 	 3,7 	  
07:00 15.01.2019 	 1,13 	 0,97 	 7 	 10 	 198 	 991 	 4 	  
06:50 15.01.2019 	 1,11 	 0,88 	 5 	 9 	 200 	 991 	 4,6 	  
06:40 15.01.2019 	 1,1 	 0,94 	 4 	 6 	 202 	 991 	 4,7 	  
06:30 15.01.2019 	 1,09 	 0,75 	 5 	 7 	 213 	 991 	 4,8 	  
06:20 15.01.2019 	 1,08 	 0,87 	 5 	 8 	 217 	 991 	 4,8 	  
06:10 15.01.2019 	 1,07 	 1,01 	 6 	 8 	 224 	 991 	 4,8 	  
06:00 15.01.2019 	 1,07 	 0,89 	 6 	 9 	 221 	 991 	 4,8 	  
05:50 15.01.2019 	 1,08 	 1,01 	 7 	 10 	 220 	 991 	 4,8 	  
05:40 15.01.2019 	 1,08 	 0,94 	 8 	 11 	 217 	 991 	 4,8 	  
05:30 15.01.2019 	 1,09 	 0,79 	 7 	 10 	 211 	 991 	 4,8 	  
05:20 15.01.2019 	 1,11 	 0,68 	 7 	 10 	 216 	 991 	 5 	  
05:10 15.01.2019 	 1,12 	 0,84 	 7 	 11 	 225 	 991 	 5 	  
05:00 15.01.2019 	 1,14 	 0,95 	 8 	 11 	 226 	 991 	 5,1 	  
04:50 15.01.2019 	 1,17 	 0,97 	 7 	 10 	 235 	 991 	 4,8 	  
04:40 15.01.2019 	 1,2 	 0,89 	 6 	 8 	 256 	 991 	 4,2 	  
04:30 15.01.2019 	 1,23 	 0,9 	 7 	 10 	 253 	 991 	 4,2 	  
04:20 15.01.2019 	 1,26 	 0,83 	 9 	 12 	 236 	 991 	 4,9 	  
04:10 15.01.2019 	 1,3 	 1,02 	 9 	 12 	 224 	 991 	 4,9 	  
04:00 15.01.2019 	 1,33 	 1,03 	 10 	 13 	 224 	 991 	 4,9 	  
03:50 15.01.2019 	 1,37 	 1,11 	 10 	 14 	 222 	 991 	 4,9 	  
03:40 15.01.2019 	 1,41 	 1,22 	 9 	 14 	 230 	 991 	 4,8 	  
03:30 15.01.2019 	 1,46 	 1,3 	 8 	 11 	 244 	 991 	 4,2 	  
03:20 15.01.2019 	 1,5 	 1,2 	 9 	 12 	 239 	 991 	 4,9 	  
03:10 15.01.2019 	 1,55 	 1,25 	 10 	 14 	 236 	 991 	 5 	  
03:00 15.01.2019 	 1,59 	 1,41 	 10 	 14 	 235 	 991 	 5,1 	  
02:50 15.01.2019 	 1,64 	 1,43 	 10 	 13 	 241 	 991 	 5,1 	  
02:40 15.01.2019 	 1,68 	 1,28 	 10 	 14 	 237 	 991 	 5,1 	  
02:30 15.01.2019 	 1,73 	 1,33 	 10 	 14 	 237 	 991 	 4,9 	  
02:20 15.01.2019 	 1,77 	 1,42 	 11 	 16 	 241 	 991 	 5 	  
02:10 15.01.2019 	 1,81 	 1,33 	 12 	 15 	 238 	 991 	 4,9 	  
02:00 15.01.2019 	 1,86 	 1,47 	 12 	 17 	 231 	 991 	 4,9 	  
01:50 15.01.2019 	 1,89 	 1,4 	 12 	 16 	 238 	 991 	 5 	  
01:40 15.01.2019 	 1,93 	 1,65 	 12 	 16 	 250 	 991 	 5 	  
01:30 15.01.2019 	 1,97 	 1,74 	 11 	 16 	 247 	 991 	 4,8 	  
01:20 15.01.2019 	 2 	 1,69 	 11 	 14 	 251 	 991 	 4,7 	  
01:10 15.01.2019 	 2,02 	 1,66 	 11 	 14 	 254 	 991 	 4,7 	  
01:00 15.01.2019 	 2,05 	 1,65 	 11 	 15 	 245 	 991 	 5,1 	  
00:50 15.01.2019 	 2,07 	 1,58 	 12 	 17 	 243 	 991 	 5,1 	  
00:40 15.01.2019 	 2,09 	 1,8 	 12 	 16 	 241 	 991 	 4,9 	  
00:30 15.01.2019 	 2,11 	 1,66 	 11 	 15 	 239 	 991 	 4,8 	  
00:20 15.01.2019 	 2,12 	 1,75 	 13 	 17 	 240 	 991 	 4,6 	  
00:10 15.01.2019 	 2,13 	 1,84 	 13 	 17 	 241 	 991 	 4,5 	  
00:00 15.01.2019 	 2,14 	 1,87 	 12 	 16 	 246 	 991 	 4,2 	  
23:50 14.01.2019 	 2,14 	 1,8 	 13 	 18 	 242 	 990 	 4,1 	  
23:40 14.01.2019 	 2,14 	 1,73 	 16 	 22 	 237 	 990 	 3,9 	  
23:30 14.01.2019 	 2,13 	 1,8 	 13 	 20 	 236 	 990 	 4,8 	  
23:20 14.01.2019 	 2,11 	 1,89 	 11 	 16 	 241 	 990 	 4,6 	  
23:10 14.01.2019 	 2,1 	 1,76 	 13 	 18 	 243 	 991 	 4,4 	  
23:00 14.01.2019 	 2,08 	 1,8 	 12 	 18 	 258 	 990 	 3,8 	  
22:50 14.01.2019 	 2,06 	 1,75 	 14 	 19 	 263 	 991 	 2,7 	  
22:40 14.01.2019 	 2,03 	 1,62 	 17 	 24 	 256 	 990 	 2,8 	  
22:30 14.01.2019 	 2 	 1,69 	 16 	 25 	 250 	 990 	 3,4 	  
22:20 14.01.2019 	 1,97 	 1,74 	 13 	 18 	 249 	 990 	 4,7 	  
22:10 14.01.2019 	 1,93 	 1,75 	 14 	 18 	 249 	 990 	 4,6 	  
22:00 14.01.2019 	 1,9 	 1,74 	 14 	 19 	 249 	 990 	 4,4 	  
21:50 14.01.2019 	 1,86 	 1,69 	 10 	 14 	 244 	 990 	 4,2 	  
21:40 14.01.2019 	 1,81 	 1,61 	 12 	 15 	 253 	 990 	 3,5 	  
21:30 14.01.2019 	 1,77 	 1,57 	 15 	 20 	 241 	 990 	 3,5 	  
21:20 14.01.2019 	 1,72 	 1,63 	 14 	 18 	 246 	 990 	 4,2 	  
21:10 14.01.2019 	 1,68 	 1,53 	 14 	 19 	 243 	 990 	 3,7 	  
21:00 14.01.2019 	 1,63 	 1,47 	 11 	 18 	 249 	 990 	 3,5 	  
20:50 14.01.2019 	 1,58 	 1,43 	 7 	 10 	 276 	 990 	 2,7 	  
20:40 14.01.2019 	 1,53 	 1,31 	 11 	 14 	 264 	 990 	 2,7 	  
20:30 14.01.2019 	 1,48 	 1,2 	 16 	 24 	 255 	 990 	 1,7 	  
20:20 14.01.2019 	 1,44 	 1,3 	 15 	 24 	 241 	 990 	 3,6 	  
20:10 14.01.2019 	 1,39 	 1,26 	 11 	 16 	 230 	 990 	 4,3 	  
20:00 14.01.2019 	 1,34 	 1,24 	 11 	 16 	 230 	 990 	 4,2 	  
19:50 14.01.2019 	 1,3 	 1,2 	 13 	 19 	 234 	 989 	 4,3 	  
19:40 14.01.2019 	 1,25 	 1,18 	 12 	 16 	 238 	 990 	 4,6 	  
19:30 14.01.2019 	 1,21 	 1,09 	 11 	 16 	 238 	 990 	 4,3 	  
19:20 14.01.2019 	 1,17 	 1,06 	 11 	 16 	 248 	 990 	 3,5 	  
19:10 14.01.2019 	 1,13 	 1,03 	 12 	 16 	 255 	 990 	 3 	  
19:00 14.01.2019 	 1,1 	 0,96 	 17 	 24 	 242 	 990 	 2,1 	  
18:50 14.01.2019 	 1,06 	 0,95 	 11 	 16 	 243 	 990 	 5,1 	  
18:40 14.01.2019 	 1,04 	 0,93 	 10 	 14 	 245 	 990 	 4,7 	  
18:30 14.01.2019 	 1,01 	 1 	 11 	 14 	 242 	 990 	 4,6 	  
18:20 14.01.2019 	 0,99 	 0,95 	 13 	 19 	 239 	 990 	 4,4 	  
18:10 14.01.2019 	 0,97 	 0,88 	 15 	 20 	 243 	 989 	 4,7 	  
18:00 14.01.2019 	 0,96 	 0,85 	 11 	 17 	 241 	 989 	 5,1 	  
17:50 14.01.2019 	 0,95 	 0,87 	 12 	 19 	 233 	 989 	 4,8 	  
17:40 14.01.2019 	 0,95 	 0,83 	 9 	 12 	 229 	 989 	 5,3 	  
17:30 14.01.2019 	 0,95 	 0,88 	 11 	 19 	 237 	 989 	 4,9 	  
17:20 14.01.2019 	 0,95 	 0,91 	 8 	 11 	 240 	 989 	 5,4 	  
17:10 14.01.2019 	 0,96 	 0,84 	 9 	 13 	 241 	 989 	 4,9 	  
17:00 14.01.2019 	 0,97 	 0,82 	 14 	 21 	 242 	 989 	 4,4 	  
16:50 14.01.2019 	 0,99 	 0,86 	 12 	 19 	 236 	 989 	 5,3 	  
16:40 14.01.2019 	 1,01 	 0,92 	 6 	 11 	 230 	 989 	 5,4 	  
16:30 14.01.2019 	 1,03 	 0,88 	 5 	 8 	 222 	 989 	 5,1 	  
16:20 14.01.2019 	 1,06 	 0,96 	 5 	 7 	 225 	 990 	 4,7 	  
16:10 14.01.2019 	 1,09 	 0,97 	 6 	 11 	 229 	 990 	 4,3 	  
16:00 14.01.2019 	 1,13 	 1 	 8 	 12 	 212 	 990 	 3,8 	  
15:50 14.01.2019 	 1,16 	 1 	 12 	 18 	 156 	 990 	 2,8 	  
15:40 14.01.2019 	 1,2 	 1,13 	 14 	 22 	 130 	 990 	 2,5 	  
15:30 14.01.2019 	 1,25 	 1,14 	 16 	 23 	 115 	 989 	 2,7 	  
15:20 14.01.2019 	 1,3 	 1,23 	 17 	 24 	 105 	 988 	 2,7 	  
15:10 14.01.2019 	 1,34 	 1,28 	 15 	 22 	 111 	 988 	 2,6 	  
15:00 14.01.2019 	 1,39 	 1,25 	 15 	 22 	 117 	 988 	 2,3 	  
14:50 14.01.2019 	 1,44 	 1,37 	 14 	 21 	 131 	 989 	 2,4 	  
14:40 14.01.2019 	 1,49 	 1,39 	 17 	 28 	 114 	 988 	 2,2 	  
14:30 14.01.2019 	 1,54 	 1,45 	 17 	 24 	 111 	 989 	 2 	  
14:20 14.01.2019 	 1,6 	 1,5 	 22 	 28 	 99 	 987 	 2 	  
14:10 14.01.2019 	 1,65 	 1,62 	 21 	 28 	 99 	 987 	 2 	  
14:00 14.01.2019 	 1,69 	 1,64 	 18 	 25 	 105 	 989 	 2,1 	  
13:50 14.01.2019 	 1,74 	 1,72 	 20 	 25 	 100 	 989 	 2,3 	  
13:40 14.01.2019 	 1,79 	 1,73 	 19 	 25 	 99 	 989 	 2,4 	  
13:30 14.01.2019 	 1,83 	 1,76 	 18 	 23 	 99 	 990 	 2,2 	  
13:20 14.01.2019 	 1,88 	 1,78 	 18 	 24 	 97 	 990 	 2,1 	  
13:10 14.01.2019 	 1,93 	 1,83 	 18 	 23 	 96 	 991 	 2 	  
13:00 14.01.2019 	 1,97 	 1,87 	 18 	 22 	 95 	 991 	 2 	  
12:50 14.01.2019 	 2 	 1,89 	 18 	 22 	 96 	 992 	 2,3 	  
12:40 14.01.2019 	 2,04 	 1,97 	 17 	 22 	 97 	 993 	 2,3 	  
12:30 14.01.2019 	 2,07 	 1,98 	 16 	 21 	 96 	 994 	 2,4 	  
12:20 14.01.2019 	 2,1 	 1,99 	 17 	 20 	 94 	 994 	 2,4 	  
12:10 14.01.2019 	 2,12 	 1,97 	 15 	 20 	 93 	 995 	 2,4 	  
12:00 14.01.2019 	 2,14 	 2 	 16 	 20 	 92 	 995 	 2,2 	  
11:50 14.01.2019 	 2,16 	 2,02 	 16 	 20 	 94 	 996 	 2,3 	  
11:40 14.01.2019 	 2,18 	 2,1 	 16 	 20 	 94 	 996 	 2,3 	  
11:30 14.01.2019 	 2,18 	 2,11 	 15 	 20 	 92 	 997 	 2,5 	  
11:20 14.01.2019 	 2,19 	 2,12 	 15 	 19 	 95 	 997 	 2,2 	  
11:10 14.01.2019 	 2,19 	 2,11 	 15 	 21 	 92 	 997 	 2 	  
11:00 14.01.2019 	 2,19 	 2,05 	 15 	 19 	 91 	 998 	 1,8 	  
10:50 14.01.2019 	 2,18 	 2,07 	 16 	 20 	 93 	 998 	 1,9 	  
10:40 14.01.2019 	 2,17 	 2,05 	 15 	 19 	 94 	 999 	 2,1 	  
10:30 14.01.2019 	 2,16 	 1,97 	 15 	 19 	 92 	 999 	 1,7 	  
10:20 14.01.2019 	 2,14 	 1,98 	 16 	 19 	 93 	 1000 	 1,6 	  
10:10 14.01.2019 	 2,12 	 2,01 	 16 	 20 	 97 	 1000 	 1,8 	  
10:00 14.01.2019 	 2,09 	 1,9 	 15 	 20 	 97 	 1000 	 1,6 	  
09:50 14.01.2019 	 2,07 	 1,89 	 15 	 19 	 98 	 1001 	 1 	  
09:40 14.01.2019 	 2,04 	 1,91 	 15 	 20 	 98 	 1002 	 1,6 	  
09:30 14.01.2019 	 2 	 1,81 	 15 	 19 	 104 	 1002 	 1,5 	  
09:20 14.01.2019 	 1,97 	 1,78 	 14 	 19 	 102 	 1002 	 1,7 	  
09:10 14.01.2019 	 1,93 	 1,73 	 15 	 18 	 104 	 1003 	 1,8 	  
09:00 14.01.2019 	 1,88 	 1,7 	 14 	 19 	 100 	 1003 	 1,6 	  
08:50 14.01.2019 	 1,84 	 1,68 	 15 	 19 	 99 	 1003 	 1,6 	  
08:40 14.01.2019 	 1,79 	 1,63 	 15 	 19 	 97 	 1003 	 1,5 	  
08:30 14.01.2019 	 1,75 	 1,51 	 15 	 19 	 98 	 1003 	 1,3 	  
08:20 14.01.2019 	 1,7 	 1,47 	 15 	 19 	 97 	 1003 	 1,2 	  
08:10 14.01.2019 	 1,65 	 1,41 	 14 	 18 	 99 	 1004 	 1,2 	  
08:00 14.01.2019 	 1,6 	 1,44 	 15 	 18 	 98 	 1004 	 1,1 	  
07:50 14.01.2019 	 1,55 	 1,34 	 14 	 18 	 102 	 1005 	 1,1 	  
07:40 14.01.2019 	 1,51 	 1,24 	 13 	 18 	 102 	 1005 	 1,2 	  
07:30 14.01.2019 	 1,46 	 1,33 	 13 	 17 	 103 	 1005 	 1,1 	  
07:20 14.01.2019 	 1,41 	 1,3 	 13 	 17 	 101 	 1005 	 1,2 	  
07:10 14.01.2019 	 1,37 	 1,17 	 13 	 16 	 100 	 1006 	 1,1 	  
07:00 14.01.2019 	 1,32 	 1,17 	 13 	 17 	 103 	 1006 	 1,1 	  
06:50 14.01.2019 	 1,28 	 1,15 	 13 	 16 	 107 	 1006 	 1 	  
06:40 14.01.2019 	 1,24 	 1,01 	 12 	 16 	 106 	 1006 	 1,1 	  
06:30 14.01.2019 	 1,2 	 0,97 	 12 	 16 	 104 	 1006 	 1,1 	  
06:20 14.01.2019 	 1,16 	 0,92 	 12 	 16 	 104 	 1007 	 1 	  
06:10 14.01.2019 	 1,13 	 0,96 	 12 	 16 	 102 	 1007 	 0,8 	  
06:00 14.01.2019 	 1,1 	 0,98 	 12 	 15 	 107 	 1007 	 0,7 	  
05:50 14.01.2019 	 1,08 	 0,84 	 12 	 17 	 109 	 1007 	 0,8 	  
05:40 14.01.2019 	 1,06 	 0,83 	 12 	 15 	 115 	 1008 	 0,8 	  
05:30 14.01.2019 	 1,04 	 0,83 	 12 	 16 	 114 	 1008 	 1,2 	  
05:20 14.01.2019 	 1,02 	 0,8 	 11 	 15 	 112 	 1008 	 1,4 	  
05:10 14.01.2019 	 1,01 	 0,81 	 11 	 14 	 106 	 1008 	 1,4 	  
05:00 14.01.2019 	 1 	 0,82 	 11 	 14 	 108 	 1008 	 1,5 	  
04:50 14.01.2019 	 1 	 0,71 	 11 	 14 	 106 	 1008 	 1,5 	  
04:40 14.01.2019 	 1,01 	 0,77 	 11 	 13 	 107 	 1008 	 1,6 	  
04:30 14.01.2019 	 1,02 	 0,8 	 11 	 13 	 104 	 1008 	 1,6 	  
04:20 14.01.2019 	 1,02 	 0,83 	 10 	 13 	 104 	 1008 	 1,7 	  
04:10 14.01.2019 	 1,04 	 0,82 	 10 	 13 	 106 	 1009 	 1,6 	  
04:00 14.01.2019 	 1,06 	 0,79 	 9 	 12 	 110 	 1009 	 1,6 	  
03:50 14.01.2019 	 1,09 	 0,71 	 9 	 12 	 102 	 1009 	 1,6 	  
03:40 14.01.2019 	 1,11 	 0,81 	 9 	 12 	 108 	 1009 	 1,5 	  
03:30 14.01.2019 	 1,15 	 0,82 	 9 	 11 	 107 	 1010 	 1,5 	  
03:20 14.01.2019 	 1,18 	 0,83 	 9 	 11 	 105 	 1010 	 1,4 	  
03:10 14.01.2019 	 1,22 	 0,91 	 8 	 10 	 99 	 1010 	 1,5 	  
03:00 14.01.2019 	 1,26 	 0,96 	 8 	 10 	 98 	 1010 	 1,5 	  
02:50 14.01.2019 	 1,31 	 0,98 	 8 	 9 	 98 	 1010 	 1,5 	  
02:40 14.01.2019 	 1,35 	 1,12 	 8 	 10 	 97 	 1010 	 1,5 	  
02:30 14.01.2019 	 1,4 	 1,18 	 8 	 10 	 97 	 1010 	 1,5 	  
02:20 14.01.2019 	 1,45 	 1,23 	 7 	 9 	 96 	 1011 	 1,6 	  
02:10 14.01.2019 	 1,5 	 1,22 	 6 	 8 	 97 	 1011 	 1,2 	  
02:00 14.01.2019 	 1,55 	 1,26 	 3 	 4 	 63 	 1011 	 -1,1 	  
01:50 14.01.2019 	 1,6 	 1,24 	 3 	 4 	 60 	 1011 	 -1,6 	  
01:40 14.01.2019 	 1,65 	 1,33 	 3 	 4 	 52 	 1012 	 -2,5 	  
01:30 14.01.2019 	 1,69 	 1,34 	 1 	 4 	 36 	 1012 	 -2,6 	  
01:20 14.01.2019 	 1,74 	 1,45 	 1 	 1 	 28 	 1012 	 -2,8 	  
01:10 14.01.2019 	 1,79 	 1,48 	 1 	 2 	 21 	 1012 	 -2,7 	  
01:00 14.01.2019 	 1,84 	 1,48 	 1 	 2 	 359 	 1012 	 -2,8 	  
00:50 14.01.2019 	 1,88 	 1,58 	 1 	 2 	 302 	 1012 	 -3 	  
00:40 14.01.2019 	 1,93 	 1,59 	 2 	 3 	 311 	 1012 	 -3,6 	  
00:30 14.01.2019 	 1,97 	 1,68 	 2 	 2 	 291 	 1012 	 -3,4 	  
00:20 14.01.2019 	 2 	 1,64 	 1 	 3 	 274 	 1013 	 -2,6 	  
00:10 14.01.2019 	 2,04 	 1,73 	 2 	 3 	 275 	 1013 	 -2,4 	  
00:00 14.01.2019 	 2,07 	 1,66 	 2 	 3 	 293 	 1013 	 -3,4 	  
23:50 13.01.2019 	 2,09 	 1,69 	 2 	 3 	 291 	 1013 	 -3,2 	  
23:40 13.01.2019 	 2,11 	 1,8 	 2 	 3 	 295 	 1013 	 -2,9 	  
23:30 13.01.2019 	 2,14 	 1,81 	 2 	 3 	 287 	 1013 	 -2,5 	  
23:20 13.01.2019 	 2,15 	 1,84 	 2 	 3 	 299 	 1013 	 -3,2 	  
23:10 13.01.2019 	 2,16 	 1,79 	 2 	 3 	 317 	 1013 	 -3,6 	  
23:00 13.01.2019 	 2,16 	 1,83 	 2 	 3 	 319 	 1013 	 -3,8 	  
22:50 13.01.2019 	 2,17 	 1,93 	 1 	 3 	 342 	 1013 	 -4 	  
22:40 13.01.2019 	 2,16 	 1,99 	 3 	 4 	 7 	 1013 	 -3,8 	  
22:30 13.01.2019 	 2,16 	 1,96 	 2 	 4 	 14 	 1013 	 -3,9 	  
22:20 13.01.2019 	 2,15 	 1,8 	 3 	 4 	 16 	 1013 	 -3,9 	  
22:10 13.01.2019 	 2,14 	 1,86 	 3 	 4 	 10 	 1013 	 -4,1 	  
22:00 13.01.2019 	 2,11 	 1,83 	 4 	 5 	 12 	 1013 	 -4,7 	  
21:50 13.01.2019 	 2,09 	 1,68 	 4 	 5 	 11 	 1013 	 -4,7 	  
21:40 13.01.2019 	 2,07 	 1,73 	 3 	 4 	 357 	 1014 	 -5 	  
21:30 13.01.2019 	 2,03 	 1,76 	 3 	 3 	 343 	 1014 	 -5,4 	  
21:20 13.01.2019 	 2 	 1,73 	 3 	 4 	 348 	 1014 	 -5,2 	  
21:10 13.01.2019 	 1,96 	 1,63 	 3 	 4 	 339 	 1014 	 -5,3 	  
21:00 13.01.2019 	 1,92 	 1,64 	 3 	 4 	 334 	 1014 	 -5,3 	  
20:50 13.01.2019 	 1,88 	 1,67 	 3 	 4 	 327 	 1014 	 -5,3 	  
20:40 13.01.2019 	 1,83 	 1,62 	 3 	 4 	 330 	 1014 	 -5,4 	  
20:30 13.01.2019 	 1,79 	 1,67 	 3 	 4 	 335 	 1014 	 -5,3 	  
20:20 13.01.2019 	 1,73 	 1,46 	 4 	 5 	 345 	 1014 	 -5,1 	  
20:10 13.01.2019 	 1,68 	 1,5 	 3 	 5 	 336 	 1014 	 -5 	  
20:00 13.01.2019 	 1,63 	 1,48 	 3 	 4 	 330 	 1014 	 -5 	  
19:50 13.01.2019 	 1,58 	 1,45 	 4 	 5 	 323 	 1014 	 -4,9 	  
19:40 13.01.2019 	 1,52 	 1,31 	 4 	 5 	 316 	 1014 	 -4,8 	  
19:30 13.01.2019 	 1,47 	 1,27 	 4 	 5 	 318 	 1014 	 -4,8 	  
19:20 13.01.2019 	 1,41 	 1,24 	 5 	 5 	 317 	 1014 	 -4,7 	  
19:10 13.01.2019 	 1,37 	 1,14 	 5 	 6 	 317 	 1014 	 -4,6 	  
19:00 13.01.2019 	 1,31 	 1,07 	 4 	 5 	 320 	 1014 	 -4,7 	  
18:50 13.01.2019 	 1,26 	 1,05 	 4 	 5 	 316 	 1014 	 -4,6 	  
18:40 13.01.2019 	 1,21 	 1,07 	 5 	 6 	 314 	 1014 	 -4,6 	  
18:30 13.01.2019 	 1,16 	 1,04 	 5 	 6 	 316 	 1014 	 -4,6 	  
18:20 13.01.2019 	 1,12 	 0,81 	 5 	 6 	 313 	 1014 	 -4,4 	  
18:10 13.01.2019 	 1,08 	 0,68 	 4 	 6 	 311 	 1014 	 -4,4 	  
18:00 13.01.2019 	 1,04 	 0,77 	 4 	 5 	 310 	 1014 	 -4,3 	  
17:50 13.01.2019 	 1 	 0,63 	 4 	 5 	 309 	 1013 	 -4,3 	  
17:40 13.01.2019 	 0,97 	 0,83 	 4 	 5 	 319 	 1013 	 -4,6 	  
17:30 13.01.2019 	 0,95 	 0,68 	 4 	 5 	 323 	 1013 	 -4,6 	  
17:20 13.01.2019 	 0,92 	 0,74 	 4 	 5 	 319 	 1013 	 -4,6 	  
17:10 13.01.2019 	 0,9 	 0,65 	 4 	 5 	 317 	 1013 	 -4,6 	  
17:00 13.01.2019 	 0,88 	 0,56 	 4 	 5 	 321 	 1013 	 -4,4 	  
16:50 13.01.2019 	 0,88 	 0,68 	 4 	 5 	 329 	 1013 	 -4 	  
16:40 13.01.2019 	 0,87 	 0,65 	 4 	 6 	 322 	 1013 	 -3,9 	  
16:30 13.01.2019 	 0,88 	 0,73 	 4 	 6 	 327 	 1012 	 -3,8 	  
16:20 13.01.2019 	 0,88 	 0,65 	 4 	 7 	 332 	 1012 	 -3,7 	  
16:10 13.01.2019 	 0,89 	 0,72 	 5 	 6 	 327 	 1012 	 -3,7 	  
16:00 13.01.2019 	 0,9 	 0,82 	 5 	 7 	 323 	 1012 	 -3,8 	  
15:50 13.01.2019 	 0,92 	 0,85 	 4 	 6 	 330 	 1012 	 -3,6 	  
15:40 13.01.2019 	 0,95 	 0,74 	 4 	 6 	 334 	 1012 	 -3,4 	  
15:30 13.01.2019 	 0,98 	 0,61 	 5 	 7 	 331 	 1012 	 -3,3 	  
15:20 13.01.2019 	 1,02 	 0,69 	 6 	 8 	 327 	 1012 	 -3,2 	  
15:10 13.01.2019 	 1,06 	 0,75 	 6 	 7 	 325 	 1012 	 -3,2 	  
15:00 13.01.2019 	 1,1 	 0,96 	 5 	 7 	 326 	 1012 	 -3,1 	  
14:50 13.01.2019 	 1,14 	 0,84 	 5 	 7 	 324 	 1012 	 -2,8 	  
14:40 13.01.2019 	 1,19 	 1,04 	 5 	 7 	 322 	 1012 	 -2,7 	  
14:30 13.01.2019 	 1,25 	 0,98 	 5 	 6 	 328 	 1011 	 -2,5 	  
14:20 13.01.2019 	 1,3 	 0,97 	 5 	 8 	 323 	 1011 	 -2,7 	  
14:10 13.01.2019 	 1,35 	 1,05 	 5 	 7 	 318 	 1011 	 -2,8 	  
14:00 13.01.2019 	 1,41 	 1,05 	 5 	 7 	 320 	 1011 	 -2,8 	  
13:50 13.01.2019 	 1,47 	 1,05 	 5 	 7 	 315 	 1011 	 -2,7 	  
13:40 13.01.2019 	 1,53 	 1,35 	 6 	 7 	 315 	 1011 	 -2,9 	  
13:30 13.01.2019 	 1,58 	 1,31 	 5 	 8 	 310 	 1011 	 -3 	  
13:20 13.01.2019 	 1,65 	 1,45 	 5 	 7 	 319 	 1011 	 -3,1 	  
13:10 13.01.2019 	 1,7 	 1,44 	 5 	 6 	 323 	 1011 	 -3 	  
13:00 13.01.2019 	 1,76 	 1,52 	 4 	 6 	 319 	 1011 	 -3,2 	  
12:50 13.01.2019 	 1,81 	 1,49 	 4 	 6 	 319 	 1011 	 -3,4 	  
12:40 13.01.2019 	 1,87 	 1,68 	 2 	 4 	 340 	 1010 	 -3,3 	  
12:30 13.01.2019 	 1,92 	 1,57 	 2 	 3 	 341 	 1010 	 -3,2 	  
12:20 13.01.2019 	 1,97 	 1,66 	 3 	 5 	 299 	 1010 	 -3,2 	  
12:10 13.01.2019 	 2,02 	 1,87 	 2 	 4 	 311 	 1009 	 -3 	  
12:00 13.01.2019 	 2,07 	 1,93 	 0 	 1 	 302 	 1009 	 -2,6 	  
11:50 13.01.2019 	 2,11 	 1,85 	 2 	 3 	 312 	 1009 	 -2,8 	  
11:40 13.01.2019 	 2,14 	 1,83 	 3 	 4 	 312 	 1009 	 -3,2 	  
11:30 13.01.2019 	 2,18 	 1,91 	 3 	 4 	 281 	 1009 	 -2,2 	  
11:20 13.01.2019 	 2,21 	 1,94 	 3 	 4 	 298 	 1008 	 -3 	  
11:10 13.01.2019 	 2,23 	 1,97 	 3 	 4 	 307 	 1008 	 -2,9 	  
11:00 13.01.2019 	 2,26 	 2,15 	 4 	 5 	 293 	 1008 	 -2,3 	  
