 Timabil 	 Flodatafla (m)	Sjavarhaed (m)	Vindur (m/s)	Hvida (m/s)	Vindatt (°)	Loftthrystingur (hpa)	Lofthiti (°C)	
09:20 06.01.2019 	 0,3 	 0,53 	 10 	 15 	 231 	 1019 	 6 	  
09:10 06.01.2019 	 0,29 	 0,52 	 9 	 14 	 235 	 1019 	 6,2 	  
09:00 06.01.2019 	 0,28 	 0,52 	 9 	 14 	 230 	 1019 	 6 	  
08:50 06.01.2019 	 0,28 	 0,56 	 9 	 12 	 231 	 1019 	 5,9 	  
08:40 06.01.2019 	 0,29 	 0,58 	 11 	 18 	 229 	 1019 	 6,2 	  
08:30 06.01.2019 	 0,3 	 0,61 	 11 	 17 	 241 	 1019 	 6,1 	  
08:20 06.01.2019 	 0,31 	 0,6 	 11 	 18 	 249 	 1019 	 6,1 	  
08:10 06.01.2019 	 0,34 	 0,58 	 10 	 17 	 246 	 1019 	 5,9 	  
08:00 06.01.2019 	 0,36 	 0,6 	 9 	 14 	 238 	 1019 	 6 	  
07:50 06.01.2019 	 0,39 	 0,66 	 10 	 16 	 234 	 1019 	 5,8 	  
07:40 06.01.2019 	 0,42 	 0,72 	 10 	 16 	 236 	 1019 	 5,8 	  
07:30 06.01.2019 	 0,46 	 0,79 	 10 	 17 	 232 	 1019 	 5,8 	  
07:20 06.01.2019 	 0,5 	 0,82 	 10 	 14 	 232 	 1019 	 5,7 	  
07:10 06.01.2019 	 0,54 	 0,82 	 10 	 15 	 230 	 1019 	 5,7 	  
07:00 06.01.2019 	 0,59 	 0,89 	 12 	 19 	 223 	 1019 	 5,7 	  
06:50 06.01.2019 	 0,64 	 0,92 	 10 	 15 	 233 	 1019 	 5,7 	  
06:40 06.01.2019 	 0,69 	 0,97 	 12 	 18 	 230 	 1019 	 5,7 	  
06:30 06.01.2019 	 0,74 	 1,04 	 12 	 18 	 225 	 1019 	 5,5 	  
06:20 06.01.2019 	 0,8 	 1,11 	 12 	 20 	 227 	 1019 	 5,3 	  
06:10 06.01.2019 	 0,85 	 1,19 	 11 	 16 	 233 	 1019 	 5,4 	  
06:00 06.01.2019 	 0,91 	 1,23 	 11 	 19 	 230 	 1019 	 5,4 	  
05:50 06.01.2019 	 0,96 	 1,24 	 10 	 16 	 234 	 1019 	 5,3 	  
05:40 06.01.2019 	 1,02 	 1,3 	 10 	 15 	 231 	 1019 	 5,4 	  
05:30 06.01.2019 	 1,07 	 1,34 	 9 	 16 	 237 	 1019 	 5,4 	  
05:20 06.01.2019 	 1,12 	 1,43 	 7 	 12 	 263 	 1020 	 4,4 	  
05:10 06.01.2019 	 1,17 	 1,5 	 6 	 10 	 261 	 1020 	 5,1 	  
05:00 06.01.2019 	 1,22 	 1,55 	 5 	 8 	 256 	 1020 	 4,2 	  
04:50 06.01.2019 	 1,27 	 1,6 	 7 	 10 	 268 	 1020 	 4,3 	  
04:40 06.01.2019 	 1,31 	 1,63 	 7 	 10 	 271 	 1020 	 4,3 	  
04:30 06.01.2019 	 1,36 	 1,68 	 7 	 9 	 275 	 1019 	 4 	  
04:20 06.01.2019 	 1,39 	 1,71 	 7 	 9 	 281 	 1019 	 3,8 	  
04:10 06.01.2019 	 1,43 	 1,77 	 7 	 9 	 285 	 1020 	 4,1 	  
04:00 06.01.2019 	 1,46 	 1,82 	 7 	 13 	 249 	 1020 	 4,2 	  
03:50 06.01.2019 	 1,49 	 1,83 	 10 	 16 	 231 	 1020 	 5,2 	  
03:40 06.01.2019 	 1,52 	 1,83 	 10 	 14 	 236 	 1020 	 5,1 	  
03:30 06.01.2019 	 1,54 	 1,84 	 10 	 14 	 240 	 1020 	 5,1 	  
03:20 06.01.2019 	 1,56 	 1,84 	 9 	 15 	 243 	 1020 	 4,8 	  
03:10 06.01.2019 	 1,57 	 1,85 	 9 	 15 	 238 	 1020 	 4,6 	  
03:00 06.01.2019 	 1,58 	 1,84 	 10 	 14 	 234 	 1020 	 4,5 	  
02:50 06.01.2019 	 1,58 	 1,85 	 9 	 13 	 245 	 1020 	 4,5 	  
02:40 06.01.2019 	 1,58 	 1,85 	 9 	 14 	 269 	 1020 	 3,8 	  
02:30 06.01.2019 	 1,58 	 1,87 	 10 	 14 	 275 	 1019 	 3,9 	  
02:20 06.01.2019 	 1,58 	 1,88 	 10 	 14 	 274 	 1019 	 3,8 	  
02:10 06.01.2019 	 1,56 	 1,86 	 10 	 13 	 280 	 1020 	 3,7 	  
02:00 06.01.2019 	 1,55 	 1,83 	 9 	 14 	 286 	 1019 	 3,6 	  
01:50 06.01.2019 	 1,53 	 1,79 	 9 	 14 	 288 	 1020 	 3,6 	  
01:40 06.01.2019 	 1,51 	 1,74 	 8 	 12 	 281 	 1020 	 3,5 	  
01:30 06.01.2019 	 1,48 	 1,7 	 9 	 12 	 268 	 1020 	 3,5 	  
01:20 06.01.2019 	 1,45 	 1,66 	 9 	 14 	 265 	 1020 	 3,4 	  
01:10 06.01.2019 	 1,42 	 1,63 	 9 	 13 	 263 	 1019 	 3,4 	  
01:00 06.01.2019 	 1,38 	 1,6 	 7 	 10 	 266 	 1019 	 3,3 	  
00:50 06.01.2019 	 1,34 	 1,56 	 7 	 12 	 254 	 1020 	 3,1 	  
00:40 06.01.2019 	 1,3 	 1,51 	 7 	 11 	 246 	 1019 	 3,8 	  
00:30 06.01.2019 	 1,25 	 1,46 	 9 	 13 	 258 	 1019 	 3,4 	  
00:20 06.01.2019 	 1,2 	 1,37 	 9 	 12 	 264 	 1019 	 3,4 	  
00:10 06.01.2019 	 1,15 	 1,31 	 8 	 12 	 251 	 1019 	 3,7 	  
00:00 06.01.2019 	 1,1 	 1,24 	 10 	 14 	 254 	 1019 	 3,8 	  
23:50 05.01.2019 	 1,05 	 1,21 	 10 	 15 	 246 	 1019 	 3,9 	  
23:40 05.01.2019 	 1 	 1,18 	 11 	 16 	 255 	 1019 	 3,9 	  
23:30 05.01.2019 	 0,94 	 1,1 	 11 	 15 	 260 	 1019 	 3,7 	  
23:20 05.01.2019 	 0,89 	 1,03 	 11 	 15 	 262 	 1019 	 3,7 	  
23:10 05.01.2019 	 0,83 	 0,94 	 10 	 13 	 265 	 1018 	 3,8 	  
23:00 05.01.2019 	 0,78 	 0,87 	 9 	 13 	 264 	 1018 	 3,6 	  
22:50 05.01.2019 	 0,73 	 0,84 	 9 	 13 	 263 	 1018 	 4 	  
22:40 05.01.2019 	 0,68 	 0,82 	 9 	 11 	 261 	 1018 	 3,9 	  
22:30 05.01.2019 	 0,63 	 0,8 	 10 	 14 	 260 	 1018 	 4 	  
22:20 05.01.2019 	 0,58 	 0,77 	 11 	 15 	 254 	 1018 	 4,5 	  
22:10 05.01.2019 	 0,54 	 0,69 	 9 	 14 	 254 	 1017 	 4,7 	  
22:00 05.01.2019 	 0,5 	 0,61 	 9 	 13 	 265 	 1017 	 4,8 	  
21:50 05.01.2019 	 0,46 	 0,57 	 10 	 16 	 266 	 1017 	 4,7 	  
21:40 05.01.2019 	 0,42 	 0,5 	 9 	 12 	 261 	 1016 	 4,8 	  
21:30 05.01.2019 	 0,39 	 0,53 	 9 	 12 	 262 	 1016 	 4,7 	  
21:20 05.01.2019 	 0,36 	 0,53 	 9 	 14 	 253 	 1016 	 5,1 	  
21:10 05.01.2019 	 0,34 	 0,55 	 11 	 15 	 251 	 1016 	 5,2 	  
21:00 05.01.2019 	 0,32 	 0,49 	 10 	 14 	 254 	 1015 	 5,3 	  
20:50 05.01.2019 	 0,3 	 0,45 	 9 	 13 	 264 	 1015 	 5 	  
20:40 05.01.2019 	 0,3 	 0,4 	 10 	 14 	 255 	 1015 	 4,8 	  
20:30 05.01.2019 	 0,29 	 0,41 	 9 	 13 	 255 	 1015 	 5 	  
20:20 05.01.2019 	 0,29 	 0,45 	 10 	 14 	 262 	 1014 	 4,8 	  
20:10 05.01.2019 	 0,3 	 0,49 	 9 	 14 	 257 	 1014 	 5,2 	  
20:00 05.01.2019 	 0,3 	 0,56 	 8 	 11 	 262 	 1014 	 4,7 	  
19:50 05.01.2019 	 0,32 	 0,56 	 8 	 12 	 264 	 1014 	 5 	  
19:40 05.01.2019 	 0,34 	 0,56 	 8 	 11 	 265 	 1014 	 4,9 	  
19:30 05.01.2019 	 0,36 	 0,54 	 9 	 13 	 262 	 1013 	 5,1 	  
19:20 05.01.2019 	 0,39 	 0,5 	 8 	 12 	 267 	 1013 	 5,2 	  
19:10 05.01.2019 	 0,42 	 0,55 	 9 	 13 	 266 	 1013 	 5,3 	  
19:00 05.01.2019 	 0,45 	 0,6 	 10 	 15 	 263 	 1012 	 5,5 	  
18:50 05.01.2019 	 0,49 	 0,7 	 8 	 13 	 267 	 1012 	 5,2 	  
18:40 05.01.2019 	 0,53 	 0,78 	 9 	 14 	 265 	 1012 	 5,6 	  
18:30 05.01.2019 	 0,57 	 0,81 	 10 	 15 	 268 	 1012 	 6,2 	  
18:20 05.01.2019 	 0,62 	 0,83 	 10 	 14 	 268 	 1012 	 6,1 	  
18:10 05.01.2019 	 0,66 	 0,84 	 9 	 15 	 268 	 1011 	 6,1 	  
18:00 05.01.2019 	 0,71 	 0,89 	 10 	 15 	 274 	 1011 	 6,4 	  
17:50 05.01.2019 	 0,76 	 0,93 	 12 	 16 	 264 	 1011 	 6,9 	  
17:40 05.01.2019 	 0,8 	 0,96 	 9 	 15 	 263 	 1011 	 6,7 	  
17:30 05.01.2019 	 0,85 	 1,05 	 11 	 15 	 264 	 1010 	 6,8 	  
17:20 05.01.2019 	 0,9 	 1,12 	 8 	 13 	 266 	 1010 	 6,8 	  
17:10 05.01.2019 	 0,95 	 1,2 	 9 	 13 	 268 	 1010 	 6,9 	  
17:00 05.01.2019 	 1 	 1,22 	 9 	 12 	 277 	 1009 	 7,3 	  
16:50 05.01.2019 	 1,04 	 1,26 	 10 	 13 	 277 	 1009 	 7,8 	  
16:40 05.01.2019 	 1,09 	 1,31 	 9 	 12 	 267 	 1009 	 7,6 	  
16:30 05.01.2019 	 1,13 	 1,33 	 9 	 13 	 261 	 1009 	 7,3 	  
16:20 05.01.2019 	 1,17 	 1,4 	 9 	 13 	 258 	 1009 	 7,5 	  
16:10 05.01.2019 	 1,21 	 1,45 	 9 	 12 	 258 	 1009 	 7,3 	  
16:00 05.01.2019 	 1,25 	 1,53 	 10 	 14 	 263 	 1008 	 7,3 	  
15:50 05.01.2019 	 1,28 	 1,59 	 11 	 15 	 266 	 1008 	 6,8 	  
15:40 05.01.2019 	 1,31 	 1,58 	 14 	 18 	 266 	 1008 	 6,6 	  
15:30 05.01.2019 	 1,34 	 1,61 	 9 	 19 	 246 	 1008 	 7,8 	  
15:20 05.01.2019 	 1,36 	 1,61 	 2 	 3 	 43 	 1006 	 10,3 	  
15:10 05.01.2019 	 1,38 	 1,66 	 3 	 5 	 5 	 1006 	 10,4 	  
15:00 05.01.2019 	 1,4 	 1,68 	 2 	 3 	 6 	 1006 	 9,4 	  
14:50 05.01.2019 	 1,41 	 1,7 	 2 	 4 	 148 	 1006 	 8,8 	  
14:40 05.01.2019 	 1,42 	 1,71 	 2 	 4 	 73 	 1006 	 9,5 	  
14:30 05.01.2019 	 1,43 	 1,71 	 2 	 4 	 61 	 1006 	 9,1 	  
14:20 05.01.2019 	 1,43 	 1,66 	 2 	 5 	 92 	 1006 	 10 	  
14:10 05.01.2019 	 1,43 	 1,66 	 2 	 4 	 51 	 1006 	 9,9 	  
14:00 05.01.2019 	 1,42 	 1,67 	 3 	 5 	 84 	 1006 	 10,2 	  
13:50 05.01.2019 	 1,42 	 1,66 	 3 	 6 	 73 	 1007 	 10,2 	  
13:40 05.01.2019 	 1,4 	 1,67 	 4 	 6 	 69 	 1007 	 9,8 	  
13:30 05.01.2019 	 1,38 	 1,63 	 3 	 7 	 98 	 1007 	 10,6 	  
13:20 05.01.2019 	 1,36 	 1,61 	 4 	 7 	 92 	 1007 	 10,4 	  
13:10 05.01.2019 	 1,34 	 1,57 	 4 	 7 	 78 	 1007 	 9,6 	  
13:00 05.01.2019 	 1,31 	 1,57 	 3 	 5 	 79 	 1007 	 9,9 	  
12:50 05.01.2019 	 1,28 	 1,55 	 4 	 7 	 76 	 1007 	 9,4 	  
12:40 05.01.2019 	 1,25 	 1,48 	 4 	 13 	 63 	 1008 	 9,7 	  
12:30 05.01.2019 	 1,21 	 1,41 	 4 	 9 	 66 	 1008 	 9,8 	  
12:20 05.01.2019 	 1,17 	 1,34 	 4 	 9 	 103 	 1008 	 10,6 	  
12:10 05.01.2019 	 1,13 	 1,31 	 4 	 8 	 120 	 1008 	 10,5 	  
12:00 05.01.2019 	 1,09 	 1,28 	 5 	 11 	 120 	 1008 	 11 	  
11:50 05.01.2019 	 1,04 	 1,25 	 4 	 7 	 88 	 1008 	 10,1 	  
11:40 05.01.2019 	 1 	 1,23 	 3 	 10 	 130 	 1009 	 10,4 	  
11:30 05.01.2019 	 0,94 	 1,15 	 4 	 8 	 62 	 1009 	 10 	  
11:20 05.01.2019 	 0,9 	 1,09 	 4 	 11 	 150 	 1009 	 10,6 	  
11:10 05.01.2019 	 0,85 	 1,02 	 4 	 10 	 136 	 1009 	 9,8 	  
11:00 05.01.2019 	 0,8 	 0,96 	 3 	 9 	 125 	 1009 	 10,6 	  
10:50 05.01.2019 	 0,75 	 0,93 	 5 	 11 	 126 	 1009 	 10,9 	  
10:40 05.01.2019 	 0,7 	 0,88 	 5 	 13 	 156 	 1009 	 11,3 	  
10:30 05.01.2019 	 0,65 	 0,83 	 6 	 11 	 173 	 1010 	 10,2 	  
10:20 05.01.2019 	 0,6 	 0,76 	 6 	 13 	 180 	 1010 	 10,3 	  
10:10 05.01.2019 	 0,56 	 0,72 	 9 	 16 	 171 	 1010 	 10,9 	  
10:00 05.01.2019 	 0,52 	 0,65 	 10 	 18 	 184 	 1010 	 11 	  
09:50 05.01.2019 	 0,48 	 0,64 	 11 	 18 	 177 	 1010 	 11 	  
09:40 05.01.2019 	 0,44 	 0,62 	 5 	 12 	 163 	 1010 	 10,3 	  
09:30 05.01.2019 	 0,41 	 0,6 	 8 	 17 	 167 	 1010 	 11,2 	  
09:20 05.01.2019 	 0,38 	 0,55 	 4 	 11 	 128 	 1011 	 11 	  
09:10 05.01.2019 	 0,36 	 0,55 	 4 	 10 	 36 	 1011 	 9,3 	  
09:00 05.01.2019 	 0,34 	 0,54 	 6 	 10 	 51 	 1010 	 10,4 	  
08:50 05.01.2019 	 0,32 	 0,53 	 4 	 7 	 51 	 1011 	 7,9 	  
08:40 05.01.2019 	 0,31 	 0,54 	 6 	 9 	 44 	 1011 	 8,6 	  
08:30 05.01.2019 	 0,3 	 0,48 	 4 	 7 	 48 	 1011 	 8,3 	  
08:20 05.01.2019 	 0,3 	 0,5 	 2 	 3 	 92 	 1012 	 6,1 	  
08:10 05.01.2019 	 0,3 	 0,5 	 2 	 4 	 32 	 1012 	 4,7 	  
08:00 05.01.2019 	 0,31 	 0,5 	 2 	 4 	 137 	 1012 	 3,5 	  
07:50 05.01.2019 	 0,32 	 0,51 	 2 	 5 	 327 	 1012 	 4,2 	  
07:40 05.01.2019 	 0,34 	 0,54 	 2 	 3 	 236 	 1012 	 3,6 	  
07:30 05.01.2019 	 0,36 	 0,53 	 1 	 3 	 251 	 1012 	 4,7 	  
07:20 05.01.2019 	 0,39 	 0,56 	 1 	 2 	 128 	 1012 	 3,5 	  
07:10 05.01.2019 	 0,42 	 0,62 	 1 	 2 	 237 	 1013 	 2,8 	  
07:00 05.01.2019 	 0,45 	 0,64 	 1 	 2 	 250 	 1013 	 3,2 	  
06:50 05.01.2019 	 0,49 	 0,69 	 2 	 6 	 221 	 1013 	 3,8 	  
06:40 05.01.2019 	 0,53 	 0,75 	 2 	 5 	 287 	 1013 	 4,3 	  
06:30 05.01.2019 	 0,57 	 0,76 	 2 	 3 	 268 	 1013 	 3,4 	  
06:20 05.01.2019 	 0,62 	 0,82 	 1 	 3 	 229 	 1014 	 3,6 	  
06:10 05.01.2019 	 0,66 	 0,88 	 1 	 1 	 243 	 1014 	 4 	  
06:00 05.01.2019 	 0,72 	 0,93 	 1 	 2 	 313 	 1014 	 4 	  
05:50 05.01.2019 	 0,77 	 0,99 	 1 	 2 	 143 	 1014 	 3,5 	  
05:40 05.01.2019 	 0,82 	 1,06 	 2 	 4 	 104 	 1014 	 4,1 	  
05:30 05.01.2019 	 0,87 	 1,1 	 2 	 3 	 51 	 1014 	 4,4 	  
05:20 05.01.2019 	 0,92 	 1,17 	 1 	 2 	 302 	 1015 	 3,7 	  
05:10 05.01.2019 	 0,98 	 1,19 	 2 	 3 	 245 	 1015 	 3,7 	  
05:00 05.01.2019 	 1,03 	 1,2 	 2 	 6 	 233 	 1015 	 3,3 	  
04:50 05.01.2019 	 1,08 	 1,23 	 3 	 6 	 273 	 1015 	 4,4 	  
04:40 05.01.2019 	 1,13 	 1,28 	 3 	 5 	 237 	 1015 	 2,4 	  
04:30 05.01.2019 	 1,18 	 1,41 	 2 	 3 	 244 	 1015 	 3,5 	  
04:20 05.01.2019 	 1,22 	 1,46 	 1 	 3 	 303 	 1015 	 3,5 	  
04:10 05.01.2019 	 1,27 	 1,5 	 1 	 2 	 260 	 1015 	 3,5 	  
04:00 05.01.2019 	 1,31 	 1,51 	 2 	 5 	 215 	 1015 	 4 	  
03:50 05.01.2019 	 1,35 	 1,53 	 2 	 3 	 295 	 1015 	 3,8 	  
03:40 05.01.2019 	 1,38 	 1,57 	 3 	 3 	 246 	 1016 	 2,3 	  
03:30 05.01.2019 	 1,42 	 1,62 	 2 	 4 	 249 	 1016 	 2,4 	  
03:20 05.01.2019 	 1,45 	 1,66 	 1 	 2 	 291 	 1016 	 2,5 	  
03:10 05.01.2019 	 1,48 	 1,7 	 2 	 5 	 232 	 1016 	 2,3 	  
03:00 05.01.2019 	 1,5 	 1,71 	 1 	 2 	 316 	 1016 	 3,4 	  
02:50 05.01.2019 	 1,52 	 1,73 	 2 	 3 	 262 	 1016 	 2,1 	  
02:40 05.01.2019 	 1,53 	 1,74 	 3 	 4 	 235 	 1016 	 1,8 	  
02:30 05.01.2019 	 1,54 	 1,69 	 2 	 3 	 245 	 1016 	 2 	  
02:20 05.01.2019 	 1,55 	 1,69 	 2 	 3 	 246 	 1016 	 2,1 	  
02:10 05.01.2019 	 1,56 	 1,71 	 2 	 3 	 260 	 1017 	 1,6 	  
02:00 05.01.2019 	 1,56 	 1,72 	 2 	 3 	 246 	 1017 	 1,9 	  
01:50 05.01.2019 	 1,55 	 1,73 	 2 	 3 	 249 	 1017 	 1,7 	  
01:40 05.01.2019 	 1,54 	 1,71 	 3 	 4 	 250 	 1017 	 1,5 	  
01:30 05.01.2019 	 1,53 	 1,7 	 2 	 2 	 239 	 1017 	 1,5 	  
01:20 05.01.2019 	 1,51 	 1,63 	 1 	 2 	 257 	 1017 	 1,3 	  
01:10 05.01.2019 	 1,5 	 1,6 	 1 	 1 	 290 	 1017 	 1,9 	  
01:00 05.01.2019 	 1,47 	 1,61 	 1 	 1 	 271 	 1017 	 1,8 	  
00:50 05.01.2019 	 1,44 	 1,61 	 0 	 1 	 31 	 1017 	 2,6 	  
00:40 05.01.2019 	 1,41 	 1,59 	 1 	 1 	 105 	 1017 	 2,6 	  
00:30 05.01.2019 	 1,38 	 1,55 	 1 	 2 	 183 	 1017 	 2,5 	  
00:20 05.01.2019 	 1,34 	 1,46 	 1 	 3 	 126 	 1017 	 3,2 	  
00:10 05.01.2019 	 1,3 	 1,39 	 2 	 2 	 39 	 1017 	 3,4 	  
00:00 05.01.2019 	 1,26 	 1,33 	 1 	 2 	 65 	 1017 	 3 	  
23:50 04.01.2019 	 1,22 	 1,31 	 2 	 3 	 80 	 1017 	 3,1 	  
23:40 04.01.2019 	 1,17 	 1,3 	 2 	 4 	 83 	 1017 	 3,2 	  
23:30 04.01.2019 	 1,12 	 1,23 	 1 	 1 	 328 	 1017 	 3,4 	  
23:20 04.01.2019 	 1,07 	 1,16 	 1 	 3 	 253 	 1017 	 2,8 	  
23:10 04.01.2019 	 1,02 	 1,07 	 1 	 2 	 268 	 1017 	 2,5 	  
23:00 04.01.2019 	 0,97 	 1,02 	 1 	 3 	 243 	 1017 	 2,7 	  
22:50 04.01.2019 	 0,92 	 0,96 	 1 	 2 	 245 	 1017 	 2,6 	  
22:40 04.01.2019 	 0,87 	 0,94 	 2 	 2 	 269 	 1017 	 3,7 	  
22:30 04.01.2019 	 0,82 	 0,89 	 2 	 3 	 268 	 1017 	 3,2 	  
22:20 04.01.2019 	 0,76 	 0,81 	 2 	 3 	 241 	 1017 	 2,8 	  
22:10 04.01.2019 	 0,72 	 0,78 	 2 	 4 	 234 	 1018 	 3,1 	  
22:00 04.01.2019 	 0,67 	 0,72 	 2 	 3 	 279 	 1018 	 3,8 	  
21:50 04.01.2019 	 0,62 	 0,68 	 2 	 3 	 245 	 1018 	 3,3 	  
21:40 04.01.2019 	 0,58 	 0,62 	 2 	 3 	 228 	 1018 	 4,4 	  
21:30 04.01.2019 	 0,54 	 0,56 	 2 	 4 	 258 	 1018 	 3,1 	  
21:20 04.01.2019 	 0,5 	 0,51 	 1 	 2 	 244 	 1018 	 4 	  
21:10 04.01.2019 	 0,46 	 0,48 	 2 	 2 	 252 	 1018 	 4,2 	  
21:00 04.01.2019 	 0,43 	 0,45 	 2 	 3 	 251 	 1018 	 3,5 	  
20:50 04.01.2019 	 0,4 	 0,45 	 2 	 3 	 246 	 1018 	 3,7 	  
20:40 04.01.2019 	 0,38 	 0,41 	 2 	 2 	 243 	 1018 	 3,7 	  
20:30 04.01.2019 	 0,36 	 0,4 	 2 	 2 	 239 	 1018 	 4,7 	  
20:20 04.01.2019 	 0,34 	 0,38 	 1 	 2 	 245 	 1018 	 4 	  
20:10 04.01.2019 	 0,33 	 0,4 	 2 	 3 	 259 	 1018 	 4,3 	  
20:00 04.01.2019 	 0,32 	 0,42 	 2 	 3 	 264 	 1018 	 3,4 	  
19:50 04.01.2019 	 0,32 	 0,42 	 2 	 3 	 235 	 1018 	 3,3 	  
19:40 04.01.2019 	 0,32 	 0,4 	 2 	 3 	 233 	 1018 	 3 	  
19:30 04.01.2019 	 0,32 	 0,37 	 2 	 3 	 245 	 1018 	 3,5 	  
19:20 04.01.2019 	 0,34 	 0,38 	 2 	 3 	 258 	 1018 	 3,5 	  
19:10 04.01.2019 	 0,35 	 0,42 	 3 	 3 	 248 	 1018 	 3,8 	  
19:00 04.01.2019 	 0,37 	 0,48 	 3 	 3 	 244 	 1018 	 2,9 	  
18:50 04.01.2019 	 0,39 	 0,53 	 2 	 4 	 235 	 1018 	 2,9 	  
18:40 04.01.2019 	 0,42 	 0,55 	 2 	 2 	 245 	 1018 	 3,2 	  
18:30 04.01.2019 	 0,45 	 0,53 	 2 	 3 	 245 	 1018 	 3,2 	  
18:20 04.01.2019 	 0,48 	 0,51 	 2 	 3 	 252 	 1018 	 3 	  
18:10 04.01.2019 	 0,52 	 0,54 	 2 	 4 	 235 	 1018 	 2,9 	  
18:00 04.01.2019 	 0,56 	 0,63 	 2 	 2 	 276 	 1018 	 4,7 	  
17:50 04.01.2019 	 0,6 	 0,73 	 1 	 2 	 259 	 1018 	 4,3 	  
17:40 04.01.2019 	 0,64 	 0,84 	 1 	 2 	 331 	 1017 	 4,1 	  
17:30 04.01.2019 	 0,68 	 0,84 	 2 	 4 	 142 	 1018 	 4,4 	  
17:20 04.01.2019 	 0,73 	 0,83 	 2 	 4 	 41 	 1017 	 4,4 	  
17:10 04.01.2019 	 0,77 	 0,82 	 1 	 2 	 58 	 1017 	 4 	  
17:00 04.01.2019 	 0,82 	 0,88 	 2 	 3 	 81 	 1017 	 5,9 	  
16:50 04.01.2019 	 0,86 	 0,96 	 2 	 3 	 30 	 1017 	 5,8 	  
16:40 04.01.2019 	 0,91 	 1,06 	 1 	 2 	 196 	 1017 	 4,2 	  
16:30 04.01.2019 	 0,96 	 1,17 	 1 	 2 	 254 	 1017 	 4,7 	  
16:20 04.01.2019 	 1 	 1,15 	 2 	 4 	 253 	 1017 	 4,2 	  
16:10 04.01.2019 	 1,04 	 1,21 	 2 	 3 	 256 	 1017 	 4,3 	  
16:00 04.01.2019 	 1,09 	 1,18 	 1 	 2 	 243 	 1017 	 4 	  
15:50 04.01.2019 	 1,13 	 1,2 	 1 	 1 	 252 	 1017 	 4,3 	  
15:40 04.01.2019 	 1,16 	 1,3 	 2 	 3 	 276 	 1017 	 4,4 	  
15:30 04.01.2019 	 1,2 	 1,34 	 2 	 4 	 227 	 1017 	 4,3 	  
15:20 04.01.2019 	 1,24 	 1,43 	 1 	 2 	 297 	 1017 	 5,1 	  
15:10 04.01.2019 	 1,27 	 1,47 	 2 	 3 	 251 	 1017 	 4,4 	  
15:00 04.01.2019 	 1,3 	 1,45 	 1 	 2 	 187 	 1017 	 4,5 	  
14:50 04.01.2019 	 1,32 	 1,48 	 2 	 3 	 63 	 1017 	 5,8 	  
14:40 04.01.2019 	 1,34 	 1,48 	 1 	 3 	 65 	 1017 	 5,5 	  
14:30 04.01.2019 	 1,36 	 1,54 	 1 	 2 	 44 	 1017 	 6 	  
14:20 04.01.2019 	 1,38 	 1,54 	 1 	 1 	 283 	 1017 	 5,4 	  
14:10 04.01.2019 	 1,39 	 1,57 	 2 	 2 	 232 	 1017 	 5 	  
14:00 04.01.2019 	 1,4 	 1,59 	 1 	 2 	 207 	 1017 	 5,3 	  
13:50 04.01.2019 	 1,4 	 1,54 	 1 	 2 	 57 	 1017 	 6,3 	  
13:40 04.01.2019 	 1,4 	 1,55 	 1 	 1 	 309 	 1017 	 5,8 	  
13:30 04.01.2019 	 1,4 	 1,53 	 1 	 3 	 220 	 1017 	 5,7 	  
13:20 04.01.2019 	 1,4 	 1,56 	 1 	 3 	 334 	 1017 	 6,6 	  
13:10 04.01.2019 	 1,38 	 1,59 	 2 	 3 	 278 	 1017 	 6,4 	  
13:00 04.01.2019 	 1,37 	 1,57 	 2 	 3 	 246 	 1017 	 6,5 	  
12:50 04.01.2019 	 1,36 	 1,51 	 2 	 2 	 224 	 1017 	 5,3 	  
12:40 04.01.2019 	 1,34 	 1,51 	 3 	 4 	 243 	 1017 	 4,7 	  
12:30 04.01.2019 	 1,31 	 1,46 	 2 	 5 	 235 	 1017 	 5,7 	  
12:20 04.01.2019 	 1,29 	 1,43 	 2 	 5 	 248 	 1017 	 5,5 	  
12:10 04.01.2019 	 1,26 	 1,42 	 2 	 3 	 275 	 1017 	 5,8 	  
12:00 04.01.2019 	 1,22 	 1,4 	 2 	 4 	 242 	 1017 	 5,4 	  
11:50 04.01.2019 	 1,19 	 1,39 	 2 	 4 	 235 	 1017 	 6,2 	  
11:40 04.01.2019 	 1,15 	 1,34 	 2 	 3 	 304 	 1016 	 6,1 	  
11:30 04.01.2019 	 1,11 	 1,29 	 1 	 1 	 281 	 1017 	 6,4 	  
11:20 04.01.2019 	 1,07 	 1,22 	 1 	 3 	 332 	 1016 	 6,1 	  
11:10 04.01.2019 	 1,02 	 1,16 	 1 	 2 	 232 	 1017 	 5,2 	  
11:00 04.01.2019 	 0,98 	 1,15 	 1 	 2 	 260 	 1016 	 4,8 	  
10:50 04.01.2019 	 0,94 	 1,11 	 1 	 2 	 161 	 1016 	 4,9 	  
10:40 04.01.2019 	 0,89 	 1,1 	 1 	 2 	 329 	 1016 	 5,5 	  
10:30 04.01.2019 	 0,84 	 1,04 	 2 	 2 	 301 	 1016 	 5,6 	  
10:20 04.01.2019 	 0,79 	 0,95 	 2 	 5 	 265 	 1016 	 4,5 	  
10:10 04.01.2019 	 0,75 	 0,89 	 2 	 5 	 240 	 1016 	 4,8 	  
10:00 04.01.2019 	 0,7 	 0,85 	 2 	 4 	 273 	 1016 	 4,8 	  
