 Timabil 	 Flodatafla (m)	Sjavarhaed (m)	Vindur (m/s)	Hvida (m/s)	Vindatt (deg)	Loftthrystingur (hpa)	Lofthiti (degC)	
23:00 06.01.2019 	 1,35 	 1,34 	 2 	 3 	 129 	 1007 	 3,6 	  
22:50 06.01.2019 	 1,47 	 1,44 	 2 	 3 	 132 	 1007 	 3,7 	  
22:40 06.01.2019 	 1,58 	 1,51 	 2 	 3 	 132 	 1007 	 3,7 	  
22:30 06.01.2019 	 1,7 	 1,71 	 2 	 3 	 133 	 1007 	 3,7 	  
22:20 06.01.2019 	 1,83 	 1,8 	 3 	 4 	 140 	 1008 	 3,7 	  
22:10 06.01.2019 	 1,95 	 1,89 	 4 	 5 	 145 	 1008 	 3,8 	  
22:00 06.01.2019 	 2,08 	 2,02 	 4 	 6 	 149 	 1008 	 3,9 	  
21:50 06.01.2019 	 2,2 	 2,16 	 4 	 6 	 147 	 1008 	 4 	  
21:40 06.01.2019 	 2,33 	 2,28 	 5 	 6 	 145 	 1009 	 4,1 	  
21:30 06.01.2019 	 2,45 	 2,42 	 5 	 7 	 144 	 1009 	 4,2 	  
21:20 06.01.2019 	 2,57 	 2,5 	 4 	 6 	 140 	 1009 	 4,2 	  
21:10 06.01.2019 	 2,69 	 2,63 	 4 	 7 	 146 	 1009 	 4,4 	  
21:00 06.01.2019 	 2,8 	 2,76 	 4 	 5 	 148 	 1009 	 4,4 	  
20:50 06.01.2019 	 2,91 	 2,8 	 4 	 5 	 145 	 1009 	 4,3 	  
20:40 06.01.2019 	 3,01 	 2,91 	 5 	 6 	 149 	 1010 	 4,4 	  
20:30 06.01.2019 	 3,11 	 3,04 	 5 	 6 	 152 	 1010 	 4,4 	  
20:20 06.01.2019 	 3,2 	 3,12 	 5 	 7 	 154 	 1010 	 4,5 	  
20:10 06.01.2019 	 3,28 	 3,17 	 5 	 6 	 153 	 1010 	 4,4 	  
20:00 06.01.2019 	 3,35 	 3,26 	 5 	 6 	 161 	 1010 	 4,7 	  
19:50 06.01.2019 	 3,42 	 3,37 	 5 	 8 	 159 	 1010 	 4,6 	  
19:40 06.01.2019 	 3,48 	 3,36 	 6 	 9 	 157 	 1010 	 4,6 	  
19:30 06.01.2019 	 3,53 	 3,45 	 6 	 8 	 156 	 1011 	 4,6 	  
19:20 06.01.2019 	 3,57 	 3,42 	 6 	 7 	 159 	 1011 	 4,7 	  
19:10 06.01.2019 	 3,6 	 3,47 	 7 	 9 	 149 	 1011 	 4,4 	  
19:00 06.01.2019 	 3,62 	 3,49 	 7 	 8 	 155 	 1011 	 4,5 	  
18:50 06.01.2019 	 3,63 	 3,46 	 8 	 10 	 167 	 1011 	 4,9 	  
18:40 06.01.2019 	 3,63 	 3,48 	 9 	 11 	 167 	 1012 	 4,9 	  
18:30 06.01.2019 	 3,62 	 3,48 	 8 	 11 	 162 	 1012 	 4,6 	  
18:20 06.01.2019 	 3,6 	 3,45 	 9 	 11 	 149 	 1012 	 5,2 	  
18:10 06.01.2019 	 3,57 	 3,39 	 9 	 11 	 149 	 1012 	 5,2 	  
18:00 06.01.2019 	 3,53 	 3,33 	 9 	 11 	 150 	 1012 	 5,3 	  
17:50 06.01.2019 	 3,48 	 3,33 	 8 	 11 	 152 	 1012 	 5,4 	  
17:40 06.01.2019 	 3,42 	 3,23 	 8 	 11 	 151 	 1013 	 5,4 	  
17:30 06.01.2019 	 3,35 	 3,13 	 8 	 11 	 152 	 1013 	 5,5 	  
17:20 06.01.2019 	 3,28 	 3,12 	 8 	 11 	 152 	 1013 	 5,4 	  
17:10 06.01.2019 	 3,19 	 3 	 8 	 12 	 152 	 1013 	 5,1 	  
17:00 06.01.2019 	 3,1 	 2,9 	 8 	 11 	 151 	 1013 	 5,2 	  
16:50 06.01.2019 	 3 	 2,86 	 8 	 11 	 149 	 1014 	 5,1 	  
16:40 06.01.2019 	 2,89 	 2,74 	 8 	 11 	 151 	 1014 	 5,1 	  
16:30 06.01.2019 	 2,78 	 2,63 	 9 	 11 	 154 	 1014 	 5,2 	  
16:20 06.01.2019 	 2,67 	 2,51 	 9 	 13 	 161 	 1014 	 5,5 	  
16:10 06.01.2019 	 2,55 	 2,38 	 8 	 11 	 158 	 1014 	 5,4 	  
16:00 06.01.2019 	 2,42 	 2,27 	 8 	 12 	 161 	 1015 	 5,6 	  
15:50 06.01.2019 	 2,29 	 2,15 	 8 	 11 	 159 	 1015 	 5,4 	  
15:40 06.01.2019 	 2,17 	 2,03 	 8 	 11 	 160 	 1015 	 5,5 	  
15:30 06.01.2019 	 2,04 	 1,9 	 9 	 12 	 162 	 1015 	 5,5 	  
15:20 06.01.2019 	 1,91 	 1,86 	 8 	 11 	 163 	 1015 	 5,4 	  
15:10 06.01.2019 	 1,78 	 1,72 	 8 	 11 	 161 	 1016 	 5,1 	  
15:00 06.01.2019 	 1,66 	 1,56 	 9 	 11 	 162 	 1016 	 5,2 	  
14:50 06.01.2019 	 1,54 	 1,47 	 10 	 13 	 164 	 1016 	 5,3 	  
14:40 06.01.2019 	 1,43 	 1,37 	 11 	 14 	 167 	 1016 	 5,4 	  
14:30 06.01.2019 	 1,32 	 1,27 	 10 	 14 	 165 	 1016 	 5,6 	  
14:20 06.01.2019 	 1,21 	 1,17 	 9 	 11 	 163 	 1016 	 5,4 	  
14:10 06.01.2019 	 1,12 	 1,12 	 9 	 11 	 163 	 1017 	 5,3 	  
14:00 06.01.2019 	 1,03 	 1,02 	 9 	 12 	 162 	 1017 	 5,2 	  
13:50 06.01.2019 	 0,95 	 0,94 	 8 	 12 	 163 	 1017 	 5,2 	  
13:40 06.01.2019 	 0,88 	 0,89 	 10 	 14 	 170 	 1017 	 5,6 	  
13:30 06.01.2019 	 0,82 	 0,86 	 11 	 14 	 174 	 1017 	 5,5 	  
13:20 06.01.2019 	 0,78 	 0,85 	 10 	 14 	 170 	 1018 	 5,4 	  
13:10 06.01.2019 	 0,74 	 0,7 	 8 	 13 	 160 	 1018 	 4,7 	  
13:00 06.01.2019 	 0,72 	 0,78 	 7 	 10 	 161 	 1018 	 4,3 	  
12:50 06.01.2019 	 0,71 	 0,71 	 7 	 11 	 160 	 1019 	 4,2 	  
12:40 06.01.2019 	 0,71 	 0,78 	 8 	 13 	 163 	 1019 	 4,4 	  
12:30 06.01.2019 	 0,72 	 0,8 	 8 	 12 	 167 	 1019 	 4,7 	  
12:20 06.01.2019 	 0,75 	 0,77 	 9 	 12 	 174 	 1019 	 5,1 	  
12:10 06.01.2019 	 0,78 	 0,85 	 9 	 12 	 175 	 1019 	 5,2 	  
12:00 06.01.2019 	 0,84 	 0,87 	 9 	 12 	 176 	 1019 	 5 	  
11:50 06.01.2019 	 0,9 	 0,94 	 9 	 13 	 177 	 1020 	 5 	  
11:40 06.01.2019 	 0,97 	 0,99 	 9 	 14 	 187 	 1020 	 5,3 	  
11:30 06.01.2019 	 1,05 	 1,08 	 10 	 14 	 191 	 1020 	 5,3 	  
11:20 06.01.2019 	 1,15 	 1,16 	 10 	 13 	 197 	 1020 	 5,3 	  
11:10 06.01.2019 	 1,25 	 1,28 	 10 	 14 	 196 	 1020 	 5 	  
11:00 06.01.2019 	 1,36 	 1,34 	 9 	 13 	 196 	 1020 	 5,1 	  
10:50 06.01.2019 	 1,48 	 1,5 	 9 	 11 	 203 	 1020 	 4,7 	  
10:40 06.01.2019 	 1,6 	 1,53 	 7 	 10 	 211 	 1020 	 4,2 	  
10:30 06.01.2019 	 1,73 	 1,73 	 9 	 14 	 218 	 1021 	 3,6 	  
10:20 06.01.2019 	 1,86 	 1,84 	 11 	 15 	 198 	 1021 	 4,4 	  
10:10 06.01.2019 	 1,99 	 1,98 	 12 	 16 	 197 	 1021 	 3,7 	  
10:00 06.01.2019 	 2,13 	 2,05 	 11 	 14 	 211 	 1021 	 4,9 	  
09:50 06.01.2019 	 2,27 	 2,16 	 10 	 14 	 209 	 1021 	 4,9 	  
09:40 06.01.2019 	 2,4 	 2,31 	 12 	 15 	 206 	 1021 	 4,9 	  
09:30 06.01.2019 	 2,54 	 2,5 	 12 	 16 	 208 	 1021 	 4,7 	  
09:20 06.01.2019 	 2,67 	 2,58 	 11 	 15 	 210 	 1021 	 4,6 	  
09:10 06.01.2019 	 2,81 	 2,72 	 12 	 15 	 209 	 1020 	 4,6 	  
09:00 06.01.2019 	 2,93 	 2,78 	 11 	 14 	 208 	 1021 	 4,3 	  
08:50 06.01.2019 	 3,05 	 2,95 	 10 	 13 	 216 	 1021 	 4,2 	  
08:40 06.01.2019 	 3,17 	 3,05 	 11 	 16 	 223 	 1021 	 3,5 	  
08:30 06.01.2019 	 3,28 	 3,22 	 11 	 15 	 205 	 1021 	 4,4 	  
08:20 06.01.2019 	 3,39 	 3,27 	 11 	 14 	 207 	 1021 	 4,2 	  
08:10 06.01.2019 	 3,48 	 3,32 	 11 	 13 	 208 	 1021 	 4 	  
08:00 06.01.2019 	 3,57 	 3,45 	 11 	 13 	 203 	 1021 	 3,7 	  
07:50 06.01.2019 	 3,65 	 3,52 	 10 	 15 	 190 	 1021 	 2,8 	  
07:40 06.01.2019 	 3,73 	 3,65 	 16 	 20 	 200 	 1021 	 2,8 	  
07:30 06.01.2019 	 3,79 	 3,66 	 12 	 18 	 213 	 1021 	 4,3 	  
07:20 06.01.2019 	 3,84 	 3,66 	 11 	 16 	 215 	 1021 	 4,4 	  
07:10 06.01.2019 	 3,89 	 3,8 	 12 	 16 	 214 	 1021 	 4,5 	  
07:00 06.01.2019 	 3,92 	 3,8 	 12 	 16 	 212 	 1021 	 4,3 	  
06:50 06.01.2019 	 3,94 	 3,78 	 12 	 15 	 220 	 1021 	 4,3 	  
06:40 06.01.2019 	 3,96 	 3,85 	 14 	 17 	 214 	 1021 	 4,3 	  
06:30 06.01.2019 	 3,96 	 3,84 	 12 	 16 	 213 	 1021 	 4,1 	  
06:20 06.01.2019 	 3,96 	 3,83 	 12 	 16 	 212 	 1021 	 4 	  
06:10 06.01.2019 	 3,94 	 3,87 	 12 	 15 	 214 	 1021 	 3,6 	  
06:00 06.01.2019 	 3,91 	 3,76 	 12 	 15 	 220 	 1021 	 3,6 	  
05:50 06.01.2019 	 3,87 	 3,69 	 12 	 16 	 217 	 1021 	 3,6 	  
05:40 06.01.2019 	 3,83 	 3,68 	 13 	 17 	 212 	 1021 	 3,6 	  
05:30 06.01.2019 	 3,77 	 3,59 	 14 	 18 	 218 	 1021 	 3,6 	  
05:20 06.01.2019 	 3,7 	 3,51 	 13 	 19 	 212 	 1021 	 3,9 	  
05:10 06.01.2019 	 3,63 	 3,52 	 12 	 16 	 217 	 1021 	 3,9 	  
05:00 06.01.2019 	 3,54 	 3,45 	 14 	 18 	 236 	 1022 	 3,1 	  
04:50 06.01.2019 	 3,45 	 3,34 	 12 	 16 	 216 	 1021 	 4,1 	  
04:40 06.01.2019 	 3,35 	 3,2 	 13 	 17 	 214 	 1021 	 4 	  
04:30 06.01.2019 	 3,24 	 3,09 	 14 	 19 	 204 	 1021 	 3,5 	  
04:20 06.01.2019 	 3,13 	 2,99 	 14 	 22 	 206 	 1022 	 2,6 	  
04:10 06.01.2019 	 3,01 	 2,81 	 13 	 18 	 214 	 1021 	 4,3 	  
04:00 06.01.2019 	 2,88 	 2,78 	 12 	 16 	 213 	 1021 	 4,1 	  
03:50 06.01.2019 	 2,76 	 2,59 	 12 	 15 	 206 	 1021 	 3,8 	  
03:40 06.01.2019 	 2,62 	 2,57 	 13 	 17 	 206 	 1021 	 3,5 	  
03:30 06.01.2019 	 2,49 	 2,35 	 12 	 18 	 211 	 1021 	 3,3 	  
03:20 06.01.2019 	 2,36 	 2,27 	 12 	 18 	 219 	 1022 	 2,5 	  
03:10 06.01.2019 	 2,22 	 2,11 	 13 	 17 	 210 	 1021 	 2,6 	  
03:00 06.01.2019 	 2,08 	 1,94 	 12 	 17 	 210 	 1021 	 4,1 	  
02:50 06.01.2019 	 1,95 	 1,83 	 12 	 16 	 212 	 1021 	 4,1 	  
02:40 06.01.2019 	 1,82 	 1,74 	 12 	 15 	 212 	 1021 	 3,9 	  
02:30 06.01.2019 	 1,69 	 1,6 	 12 	 16 	 211 	 1021 	 3,8 	  
02:20 06.01.2019 	 1,57 	 1,48 	 12 	 16 	 217 	 1021 	 3,6 	  
02:10 06.01.2019 	 1,45 	 1,4 	 13 	 18 	 218 	 1021 	 3,6 	  
02:00 06.01.2019 	 1,34 	 1,26 	 13 	 16 	 235 	 1021 	 3,6 	  
01:50 06.01.2019 	 1,24 	 1,18 	 12 	 17 	 228 	 1022 	 2,9 	  
01:40 06.01.2019 	 1,14 	 1,15 	 12 	 16 	 225 	 1021 	 4 	  
01:30 06.01.2019 	 1,05 	 1,08 	 12 	 15 	 225 	 1021 	 3,9 	  
01:20 06.01.2019 	 0,97 	 0,96 	 13 	 17 	 218 	 1021 	 3,4 	  
01:10 06.01.2019 	 0,9 	 0,93 	 14 	 18 	 210 	 1021 	 4,3 	  
01:00 06.01.2019 	 0,85 	 0,86 	 12 	 17 	 214 	 1021 	 4,5 	  
00:50 06.01.2019 	 0,8 	 0,88 	 13 	 19 	 222 	 1021 	 4,5 	  
00:40 06.01.2019 	 0,76 	 0,84 	 13 	 18 	 223 	 1021 	 4,7 	  
00:30 06.01.2019 	 0,74 	 0,84 	 13 	 18 	 222 	 1021 	 4,6 	  
00:20 06.01.2019 	 0,73 	 0,78 	 14 	 20 	 225 	 1021 	 4,6 	  
00:10 06.01.2019 	 0,73 	 0,81 	 13 	 18 	 223 	 1021 	 4,2 	  
00:00 06.01.2019 	 0,74 	 0,79 	 13 	 20 	 219 	 1021 	 3,9 	  
23:50 05.01.2019 	 0,76 	 0,82 	 13 	 20 	 221 	 1021 	 3,9 	  
23:40 05.01.2019 	 0,8 	 0,87 	 14 	 19 	 211 	 1021 	 4,2 	  
23:30 05.01.2019 	 0,85 	 0,9 	 15 	 20 	 201 	 1021 	 3,9 	  
23:20 05.01.2019 	 0,9 	 0,93 	 13 	 19 	 211 	 1020 	 4,1 	  
23:10 05.01.2019 	 0,97 	 1,04 	 12 	 19 	 214 	 1021 	 4,7 	  
23:00 05.01.2019 	 1,04 	 1,08 	 12 	 17 	 218 	 1020 	 4,6 	  
22:50 05.01.2019 	 1,13 	 1,18 	 14 	 20 	 222 	 1020 	 4,5 	  
22:40 05.01.2019 	 1,22 	 1,25 	 12 	 19 	 222 	 1020 	 4,3 	  
22:30 05.01.2019 	 1,32 	 1,35 	 16 	 22 	 230 	 1020 	 2,7 	  
22:20 05.01.2019 	 1,43 	 1,44 	 14 	 18 	 212 	 1020 	 4,1 	  
22:10 05.01.2019 	 1,54 	 1,55 	 14 	 19 	 211 	 1020 	 4 	  
22:00 05.01.2019 	 1,65 	 1,7 	 14 	 19 	 210 	 1020 	 3,8 	  
21:50 05.01.2019 	 1,77 	 1,74 	 14 	 20 	 212 	 1020 	 3,7 	  
21:40 05.01.2019 	 1,89 	 1,91 	 13 	 19 	 220 	 1020 	 4,2 	  
21:30 05.01.2019 	 2,01 	 1,99 	 13 	 17 	 224 	 1020 	 4,1 	  
21:20 05.01.2019 	 2,13 	 2,14 	 14 	 18 	 227 	 1020 	 3,8 	  
21:10 05.01.2019 	 2,26 	 2,22 	 14 	 18 	 233 	 1020 	 3,2 	  
21:00 05.01.2019 	 2,38 	 2,32 	 14 	 19 	 219 	 1020 	 3,9 	  
20:50 05.01.2019 	 2,49 	 2,45 	 13 	 18 	 210 	 1020 	 3,5 	  
20:40 05.01.2019 	 2,61 	 2,54 	 14 	 20 	 208 	 1020 	 2,7 	  
20:30 05.01.2019 	 2,72 	 2,69 	 14 	 21 	 207 	 1020 	 3 	  
20:20 05.01.2019 	 2,83 	 2,75 	 13 	 19 	 209 	 1020 	 3,8 	  
20:10 05.01.2019 	 2,93 	 2,87 	 11 	 15 	 212 	 1020 	 3,4 	  
20:00 05.01.2019 	 3,03 	 3,01 	 11 	 15 	 213 	 1020 	 2,7 	  
19:50 05.01.2019 	 3,12 	 2,99 	 11 	 18 	 209 	 1020 	 1,8 	  
19:40 05.01.2019 	 3,2 	 3,13 	 15 	 24 	 221 	 1020 	 2,2 	  
19:30 05.01.2019 	 3,28 	 3,2 	 13 	 17 	 220 	 1019 	 4 	  
19:20 05.01.2019 	 3,34 	 3,21 	 10 	 18 	 217 	 1019 	 3,8 	  
19:10 05.01.2019 	 3,4 	 3,28 	 9 	 12 	 224 	 1019 	 3,1 	  
19:00 05.01.2019 	 3,46 	 3,35 	 10 	 13 	 237 	 1019 	 2,6 	  
18:50 05.01.2019 	 3,5 	 3,37 	 12 	 16 	 237 	 1019 	 2,2 	  
18:40 05.01.2019 	 3,53 	 3,4 	 11 	 17 	 228 	 1019 	 2,4 	  
18:30 05.01.2019 	 3,56 	 3,4 	 10 	 13 	 227 	 1019 	 3,1 	  
18:20 05.01.2019 	 3,57 	 3,4 	 11 	 14 	 231 	 1019 	 2,9 	  
18:10 05.01.2019 	 3,58 	 3,36 	 12 	 20 	 229 	 1019 	 2,1 	  
18:00 05.01.2019 	 3,58 	 3,42 	 11 	 18 	 249 	 1019 	 2,3 	  
17:50 05.01.2019 	 3,56 	 3,36 	 9 	 14 	 245 	 1019 	 2,4 	  
17:40 05.01.2019 	 3,54 	 3,28 	 10 	 14 	 251 	 1019 	 2,8 	  
17:30 05.01.2019 	 3,51 	 3,4 	 9 	 12 	 247 	 1018 	 3,3 	  
17:20 05.01.2019 	 3,46 	 3,24 	 10 	 13 	 248 	 1018 	 3,2 	  
17:10 05.01.2019 	 3,41 	 3,21 	 12 	 14 	 247 	 1018 	 3,1 	  
17:00 05.01.2019 	 3,35 	 3,09 	 13 	 15 	 244 	 1018 	 3,4 	  
16:50 05.01.2019 	 3,28 	 3,1 	 15 	 18 	 246 	 1018 	 3 	  
16:40 05.01.2019 	 3,21 	 3,02 	 14 	 17 	 241 	 1018 	 3,7 	  
16:30 05.01.2019 	 3,12 	 2,92 	 14 	 17 	 239 	 1018 	 3,8 	  
16:20 05.01.2019 	 3,03 	 2,86 	 14 	 17 	 238 	 1018 	 3,8 	  
16:10 05.01.2019 	 2,93 	 2,72 	 15 	 18 	 234 	 1017 	 3,8 	  
16:00 05.01.2019 	 2,83 	 2,64 	 14 	 18 	 241 	 1017 	 3,7 	  
15:50 05.01.2019 	 2,72 	 2,61 	 14 	 20 	 242 	 1017 	 3,5 	  
15:40 05.01.2019 	 2,6 	 2,41 	 11 	 16 	 228 	 1017 	 3,4 	  
15:30 05.01.2019 	 2,49 	 2,36 	 10 	 14 	 229 	 1016 	 4,2 	  
15:20 05.01.2019 	 2,36 	 2,2 	 10 	 14 	 246 	 1016 	 3,7 	  
15:10 05.01.2019 	 2,24 	 2,08 	 11 	 16 	 246 	 1017 	 3,2 	  
15:00 05.01.2019 	 2,12 	 1,97 	 10 	 14 	 246 	 1016 	 3,6 	  
14:50 05.01.2019 	 1,99 	 1,87 	 11 	 16 	 248 	 1016 	 3,3 	  
14:40 05.01.2019 	 1,87 	 1,76 	 13 	 17 	 245 	 1016 	 2,6 	  
14:30 05.01.2019 	 1,75 	 1,61 	 10 	 13 	 244 	 1016 	 4 	  
14:20 05.01.2019 	 1,63 	 1,5 	 11 	 17 	 238 	 1016 	 3,4 	  
14:10 05.01.2019 	 1,51 	 1,38 	 9 	 17 	 223 	 1015 	 3,4 	  
14:00 05.01.2019 	 1,4 	 1,38 	 7 	 11 	 219 	 1015 	 4,2 	  
13:50 05.01.2019 	 1,3 	 1,15 	 9 	 12 	 219 	 1015 	 4,1 	  
13:40 05.01.2019 	 1,2 	 1,17 	 11 	 13 	 232 	 1015 	 4,3 	  
13:30 05.01.2019 	 1,11 	 1,02 	 9 	 13 	 239 	 1015 	 4,1 	  
13:20 05.01.2019 	 1,03 	 1 	 13 	 16 	 239 	 1015 	 3,9 	  
13:10 05.01.2019 	 0,96 	 0,95 	 12 	 17 	 238 	 1015 	 4,6 	  
13:00 05.01.2019 	 0,9 	 0,87 	 11 	 14 	 238 	 1014 	 5,1 	  
12:50 05.01.2019 	 0,85 	 0,84 	 12 	 15 	 234 	 1014 	 5 	  
12:40 05.01.2019 	 0,81 	 0,76 	 12 	 15 	 233 	 1014 	 5,1 	  
12:30 05.01.2019 	 0,78 	 0,83 	 13 	 16 	 238 	 1014 	 5,3 	  
12:20 05.01.2019 	 0,76 	 0,73 	 12 	 16 	 238 	 1014 	 5,2 	  
12:10 05.01.2019 	 0,76 	 0,76 	 11 	 15 	 244 	 1013 	 5,3 	  
12:00 05.01.2019 	 0,76 	 0,78 	 12 	 16 	 244 	 1013 	 5,3 	  
11:50 05.01.2019 	 0,78 	 0,81 	 12 	 15 	 247 	 1013 	 5,4 	  
11:40 05.01.2019 	 0,81 	 0,84 	 13 	 16 	 241 	 1013 	 5,5 	  
11:30 05.01.2019 	 0,85 	 0,89 	 13 	 17 	 245 	 1012 	 5,6 	  
11:20 05.01.2019 	 0,91 	 0,9 	 13 	 17 	 243 	 1012 	 5,6 	  
11:10 05.01.2019 	 0,97 	 0,96 	 13 	 17 	 244 	 1012 	 5,8 	  
11:00 05.01.2019 	 1,04 	 1,04 	 12 	 15 	 245 	 1011 	 5,8 	  
10:50 05.01.2019 	 1,13 	 1,07 	 11 	 15 	 243 	 1011 	 5,9 	  
10:40 05.01.2019 	 1,22 	 1,2 	 11 	 14 	 240 	 1011 	 5,9 	  
10:30 05.01.2019 	 1,32 	 1,26 	 11 	 14 	 238 	 1011 	 5,7 	  
10:20 05.01.2019 	 1,43 	 1,37 	 9 	 12 	 231 	 1010 	 5,7 	  
10:10 05.01.2019 	 1,54 	 1,48 	 11 	 17 	 235 	 1010 	 5 	  
10:00 05.01.2019 	 1,66 	 1,58 	 8 	 10 	 225 	 1010 	 6,2 	  
09:50 05.01.2019 	 1,79 	 1,69 	 8 	 11 	 232 	 1010 	 6,2 	  
09:40 05.01.2019 	 1,92 	 1,8 	 8 	 11 	 231 	 1009 	 6,1 	  
09:30 05.01.2019 	 2,05 	 1,96 	 8 	 10 	 234 	 1009 	 5,9 	  
09:20 05.01.2019 	 2,18 	 2,02 	 9 	 11 	 245 	 1009 	 5,8 	  
09:10 05.01.2019 	 2,31 	 2,25 	 9 	 12 	 249 	 1009 	 5,5 	  
09:00 05.01.2019 	 2,44 	 2,29 	 11 	 14 	 251 	 1009 	 5,3 	  
08:50 05.01.2019 	 2,57 	 2,48 	 12 	 14 	 247 	 1009 	 5 	  
08:40 05.01.2019 	 2,7 	 2,55 	 12 	 14 	 243 	 1009 	 5,1 	  
08:30 05.01.2019 	 2,82 	 2,68 	 11 	 13 	 241 	 1008 	 4,9 	  
08:20 05.01.2019 	 2,94 	 2,86 	 11 	 13 	 242 	 1008 	 4,8 	  
08:10 05.01.2019 	 3,06 	 2,92 	 11 	 13 	 246 	 1008 	 4,8 	  
08:00 05.01.2019 	 3,17 	 3,06 	 12 	 14 	 249 	 1008 	 4,7 	  
07:50 05.01.2019 	 3,28 	 3,13 	 12 	 14 	 251 	 1008 	 4,6 	  
07:40 05.01.2019 	 3,37 	 3,24 	 11 	 13 	 256 	 1008 	 4,6 	  
07:30 05.01.2019 	 3,46 	 3,33 	 11 	 14 	 254 	 1007 	 4,7 	  
07:20 05.01.2019 	 3,55 	 3,44 	 11 	 14 	 252 	 1007 	 4,7 	  
07:10 05.01.2019 	 3,62 	 3,44 	 12 	 15 	 254 	 1007 	 4,4 	  
07:00 05.01.2019 	 3,69 	 3,61 	 12 	 15 	 252 	 1007 	 4,6 	  
06:50 05.01.2019 	 3,74 	 3,58 	 12 	 15 	 254 	 1007 	 4,8 	  
06:40 05.01.2019 	 3,79 	 3,72 	 12 	 15 	 261 	 1007 	 4,9 	  
06:30 05.01.2019 	 3,83 	 3,63 	 13 	 16 	 262 	 1006 	 5,2 	  
06:20 05.01.2019 	 3,86 	 3,77 	 10 	 17 	 227 	 1006 	 5,4 	  
06:10 05.01.2019 	 3,88 	 3,76 	 12 	 16 	 143 	 1005 	 7,9 	  
06:00 05.01.2019 	 3,89 	 3,74 	 13 	 17 	 144 	 1005 	 8 	  
05:50 05.01.2019 	 3,89 	 3,75 	 13 	 16 	 143 	 1005 	 8 	  
05:40 05.01.2019 	 3,88 	 3,7 	 13 	 17 	 143 	 1005 	 8,1 	  
05:30 05.01.2019 	 3,85 	 3,71 	 13 	 17 	 144 	 1005 	 8 	  
05:20 05.01.2019 	 3,82 	 3,65 	 13 	 17 	 145 	 1006 	 7,9 	  
05:10 05.01.2019 	 3,78 	 3,6 	 13 	 17 	 144 	 1006 	 8 	  
05:00 05.01.2019 	 3,74 	 3,58 	 13 	 16 	 145 	 1006 	 7,9 	  
04:50 05.01.2019 	 3,68 	 3,46 	 13 	 17 	 148 	 1006 	 8 	  
04:40 05.01.2019 	 3,61 	 3,5 	 13 	 18 	 147 	 1007 	 8 	  
04:30 05.01.2019 	 3,53 	 3,35 	 14 	 18 	 146 	 1007 	 8 	  
04:20 05.01.2019 	 3,45 	 3,25 	 13 	 18 	 146 	 1007 	 7,9 	  
04:10 05.01.2019 	 3,36 	 3,14 	 13 	 17 	 146 	 1007 	 8 	  
04:00 05.01.2019 	 3,26 	 3,07 	 13 	 18 	 144 	 1007 	 7,9 	  
03:50 05.01.2019 	 3,16 	 3 	 13 	 17 	 144 	 1007 	 7,9 	  
03:40 05.01.2019 	 3,05 	 2,86 	 12 	 15 	 143 	 1008 	 7,9 	  
03:30 05.01.2019 	 2,93 	 2,75 	 13 	 16 	 143 	 1008 	 7,9 	  
03:20 05.01.2019 	 2,81 	 2,6 	 13 	 17 	 142 	 1008 	 8 	  
03:10 05.01.2019 	 2,68 	 2,51 	 13 	 17 	 141 	 1008 	 8 	  
03:00 05.01.2019 	 2,56 	 2,39 	 13 	 16 	 141 	 1008 	 8 	  
02:50 05.01.2019 	 2,43 	 2,26 	 12 	 16 	 142 	 1009 	 7,8 	  
02:40 05.01.2019 	 2,3 	 2,13 	 13 	 17 	 142 	 1009 	 7,8 	  
02:30 05.01.2019 	 2,17 	 2,03 	 13 	 18 	 142 	 1009 	 7,9 	  
02:20 05.01.2019 	 2,04 	 1,9 	 12 	 16 	 142 	 1009 	 7,9 	  
02:10 05.01.2019 	 1,91 	 1,78 	 12 	 16 	 142 	 1010 	 7,9 	  
02:00 05.01.2019 	 1,79 	 1,68 	 12 	 16 	 142 	 1010 	 7,9 	  
01:50 05.01.2019 	 1,67 	 1,51 	 12 	 15 	 141 	 1010 	 7,9 	  
01:40 05.01.2019 	 1,55 	 1,49 	 12 	 17 	 140 	 1010 	 7,9 	  
01:30 05.01.2019 	 1,44 	 1,31 	 12 	 16 	 139 	 1010 	 7,9 	  
01:20 05.01.2019 	 1,34 	 1,28 	 12 	 15 	 138 	 1010 	 8 	  
01:10 05.01.2019 	 1,24 	 1,2 	 11 	 15 	 140 	 1011 	 7,9 	  
01:00 05.01.2019 	 1,15 	 1,07 	 12 	 15 	 143 	 1011 	 7,8 	  
00:50 05.01.2019 	 1,07 	 1,03 	 10 	 15 	 140 	 1011 	 7,8 	  
00:40 05.01.2019 	 1 	 0,99 	 11 	 14 	 139 	 1011 	 7,7 	  
00:30 05.01.2019 	 0,94 	 0,9 	 11 	 15 	 141 	 1011 	 7,7 	  
00:20 05.01.2019 	 0,89 	 0,89 	 11 	 14 	 142 	 1011 	 7,7 	  
00:10 05.01.2019 	 0,85 	 0,82 	 11 	 15 	 144 	 1012 	 7,9 	  
00:00 05.01.2019 	 0,82 	 0,81 	 11 	 14 	 146 	 1012 	 8 	  
23:50 04.01.2019 	 0,8 	 0,85 	 11 	 15 	 147 	 1012 	 8 	  
23:40 04.01.2019 	 0,79 	 0,82 	 11 	 15 	 149 	 1012 	 8,1 	  
