 Timabil 	 Flodatafla (m)	Sjavarhaed (m)	Vindur (m/s)	Hvida (m/s)	Vindatt (deg)	Loftthrystingur (hpa)	Lofthiti (degC)	
10:10 09.01.2019 	 0,81 	 1,26 	 12 	 15 	 177 	 1004 	 10,2 	  
10:00 09.01.2019 	 0,77 	 1,23 	 12 	 15 	 178 	 1004 	 10,7 	  
09:50 09.01.2019 	 0,73 	 1,2 	 12 	 16 	 164 	 1004 	 11,6 	  
09:40 09.01.2019 	 0,69 	 1,16 	 12 	 18 	 164 	 1004 	 12,5 	  
09:30 09.01.2019 	 0,65 	 1,12 	 10 	 14 	 142 	 1004 	 10,7 	  
09:20 09.01.2019 	 0,62 	 1,11 	 9 	 13 	 140 	 1004 	 11,1 	  
09:10 09.01.2019 	 0,58 	 1,03 	 10 	 13 	 128 	 1005 	 11,9 	  
09:00 09.01.2019 	 0,54 	 0,97 	 9 	 14 	 137 	 1005 	 11,1 	  
08:50 09.01.2019 	 0,5 	 0,98 	 8 	 10 	 141 	 1005 	 10,9 	  
08:40 09.01.2019 	 0,47 	 0,93 	 10 	 14 	 146 	 1005 	 11,6 	  
08:30 09.01.2019 	 0,43 	 0,89 	 10 	 14 	 137 	 1006 	 11,9 	  
08:20 09.01.2019 	 0,4 	 0,85 	 9 	 12 	 145 	 1006 	 11,8 	  
08:10 09.01.2019 	 0,37 	 0,8 	 9 	 12 	 135 	 1006 	 11,5 	  
08:00 09.01.2019 	 0,34 	 0,75 	 8 	 12 	 139 	 1006 	 11,1 	  
07:50 09.01.2019 	 0,31 	 0,79 	 9 	 12 	 142 	 1006 	 11,3 	  
07:40 09.01.2019 	 0,29 	 0,77 	 11 	 15 	 139 	 1006 	 12 	  
07:30 09.01.2019 	 0,27 	 0,7 	 13 	 16 	 144 	 1006 	 11,5 	  
07:20 09.01.2019 	 0,25 	 0,66 	 14 	 18 	 151 	 1006 	 12,1 	  
07:10 09.01.2019 	 0,24 	 0,63 	 13 	 18 	 154 	 1006 	 11,5 	  
07:00 09.01.2019 	 0,23 	 0,67 	 13 	 17 	 151 	 1006 	 11,4 	  
06:50 09.01.2019 	 0,22 	 0,66 	 13 	 17 	 148 	 1006 	 11,6 	  
06:40 09.01.2019 	 0,22 	 0,62 	 13 	 17 	 147 	 1007 	 11,5 	  
06:30 09.01.2019 	 0,22 	 0,61 	 12 	 15 	 146 	 1007 	 11,9 	  
06:20 09.01.2019 	 0,23 	 0,62 	 14 	 18 	 144 	 1007 	 12,2 	  
06:10 09.01.2019 	 0,23 	 0,62 	 13 	 17 	 148 	 1007 	 12,1 	  
06:00 09.01.2019 	 0,24 	 0,63 	 12 	 17 	 156 	 1007 	 11,7 	  
05:50 09.01.2019 	 0,26 	 0,64 	 15 	 18 	 159 	 1007 	 11,4 	  
05:40 09.01.2019 	 0,28 	 0,68 	 14 	 18 	 163 	 1007 	 11,8 	  
05:30 09.01.2019 	 0,3 	 0,67 	 15 	 21 	 162 	 1008 	 11,7 	  
05:20 09.01.2019 	 0,32 	 0,7 	 14 	 19 	 163 	 1008 	 12,2 	  
05:10 09.01.2019 	 0,35 	 0,75 	 14 	 19 	 165 	 1008 	 12,7 	  
05:00 09.01.2019 	 0,38 	 0,77 	 13 	 18 	 165 	 1008 	 12 	  
04:50 09.01.2019 	 0,41 	 0,82 	 12 	 17 	 158 	 1008 	 11,2 	  
04:40 09.01.2019 	 0,44 	 0,83 	 12 	 21 	 157 	 1009 	 12 	  
04:30 09.01.2019 	 0,47 	 0,88 	 13 	 16 	 164 	 1009 	 11,3 	  
04:20 09.01.2019 	 0,51 	 0,9 	 11 	 15 	 163 	 1009 	 10,6 	  
04:10 09.01.2019 	 0,55 	 0,97 	 10 	 18 	 162 	 1009 	 10,7 	  
04:00 09.01.2019 	 0,58 	 1,02 	 10 	 14 	 143 	 1010 	 10,3 	  
03:50 09.01.2019 	 0,62 	 1 	 10 	 13 	 141 	 1010 	 10,2 	  
03:40 09.01.2019 	 0,66 	 1,07 	 9 	 13 	 137 	 1010 	 9,9 	  
03:30 09.01.2019 	 0,7 	 1,14 	 10 	 13 	 149 	 1010 	 10 	  
03:20 09.01.2019 	 0,73 	 1,18 	 11 	 14 	 159 	 1010 	 9,8 	  
03:10 09.01.2019 	 0,77 	 1,17 	 13 	 17 	 169 	 1010 	 9,7 	  
03:00 09.01.2019 	 0,8 	 1,19 	 15 	 19 	 178 	 1010 	 11,6 	  
02:50 09.01.2019 	 0,84 	 1,26 	 12 	 18 	 144 	 1011 	 12,2 	  
02:40 09.01.2019 	 0,87 	 1,29 	 10 	 18 	 139 	 1011 	 11,9 	  
02:30 09.01.2019 	 0,9 	 1,33 	 12 	 18 	 137 	 1011 	 10,9 	  
02:20 09.01.2019 	 0,93 	 1,3 	 13 	 18 	 166 	 1011 	 11,1 	  
02:10 09.01.2019 	 0,96 	 1,31 	 8 	 12 	 158 	 1011 	 9,5 	  
02:00 09.01.2019 	 0,98 	 1,35 	 8 	 13 	 148 	 1011 	 9,6 	  
01:50 09.01.2019 	 1 	 1,37 	 11 	 17 	 156 	 1011 	 10,7 	  
01:40 09.01.2019 	 1,02 	 1,43 	 13 	 21 	 151 	 1011 	 10,7 	  
01:30 09.01.2019 	 1,04 	 1,44 	 10 	 15 	 143 	 1012 	 10,1 	  
01:20 09.01.2019 	 1,05 	 1,46 	 10 	 16 	 145 	 1012 	 9,9 	  
01:10 09.01.2019 	 1,07 	 1,48 	 9 	 13 	 129 	 1012 	 9,1 	  
01:00 09.01.2019 	 1,07 	 1,47 	 10 	 13 	 133 	 1012 	 8,6 	  
00:50 09.01.2019 	 1,08 	 1,45 	 10 	 16 	 129 	 1012 	 8,8 	  
00:40 09.01.2019 	 1,09 	 1,38 	 11 	 16 	 125 	 1012 	 9,2 	  
00:30 09.01.2019 	 1,09 	 1,36 	 11 	 14 	 125 	 1012 	 9,1 	  
00:20 09.01.2019 	 1,08 	 1,35 	 10 	 13 	 126 	 1013 	 9,6 	  
00:10 09.01.2019 	 1,08 	 1,37 	 10 	 13 	 135 	 1013 	 10 	  
00:00 09.01.2019 	 1,07 	 1,39 	 10 	 14 	 142 	 1013 	 9,3 	  
23:50 08.01.2019 	 1,06 	 1,33 	 11 	 13 	 142 	 1013 	 9,3 	  
23:40 08.01.2019 	 1,04 	 1,33 	 11 	 14 	 144 	 1013 	 8,2 	  
23:30 08.01.2019 	 1,03 	 1,3 	 9 	 13 	 139 	 1013 	 9 	  
23:20 08.01.2019 	 1,01 	 1,26 	 10 	 13 	 137 	 1013 	 8,4 	  
23:10 08.01.2019 	 0,98 	 1,28 	 10 	 13 	 136 	 1013 	 8,2 	  
23:00 08.01.2019 	 0,96 	 1,22 	 11 	 13 	 140 	 1013 	 8,3 	  
22:50 08.01.2019 	 0,93 	 1,19 	 10 	 13 	 142 	 1013 	 7,8 	  
22:40 08.01.2019 	 0,9 	 1,12 	 9 	 12 	 135 	 1013 	 7,9 	  
22:30 08.01.2019 	 0,87 	 1,08 	 10 	 12 	 122 	 1013 	 7,5 	  
22:20 08.01.2019 	 0,83 	 1 	 10 	 13 	 124 	 1013 	 7,1 	  
22:10 08.01.2019 	 0,8 	 1,03 	 10 	 13 	 129 	 1014 	 7,1 	  
22:00 08.01.2019 	 0,77 	 1,02 	 10 	 13 	 134 	 1014 	 7,5 	  
21:50 08.01.2019 	 0,73 	 0,94 	 8 	 10 	 119 	 1014 	 6,4 	  
21:40 08.01.2019 	 0,69 	 0,88 	 7 	 9 	 115 	 1015 	 5,8 	  
21:30 08.01.2019 	 0,65 	 0,79 	 7 	 9 	 111 	 1015 	 5,7 	  
21:20 08.01.2019 	 0,61 	 0,72 	 7 	 9 	 102 	 1015 	 4,9 	  
21:10 08.01.2019 	 0,58 	 0,72 	 7 	 9 	 106 	 1016 	 5,1 	  
21:00 08.01.2019 	 0,54 	 0,73 	 7 	 10 	 114 	 1016 	 5,5 	  
20:50 08.01.2019 	 0,5 	 0,68 	 8 	 10 	 117 	 1016 	 5,3 	  
20:40 08.01.2019 	 0,47 	 0,55 	 7 	 9 	 113 	 1017 	 5,5 	  
20:30 08.01.2019 	 0,43 	 0,52 	 7 	 9 	 113 	 1017 	 5,2 	  
20:20 08.01.2019 	 0,4 	 0,48 	 7 	 10 	 119 	 1017 	 4,9 	  
20:10 08.01.2019 	 0,37 	 0,44 	 7 	 9 	 131 	 1018 	 5 	  
20:00 08.01.2019 	 0,34 	 0,43 	 8 	 10 	 134 	 1018 	 5,1 	  
19:50 08.01.2019 	 0,31 	 0,38 	 9 	 11 	 137 	 1018 	 5,1 	  
19:40 08.01.2019 	 0,29 	 0,34 	 8 	 11 	 140 	 1018 	 4,9 	  
19:30 08.01.2019 	 0,27 	 0,3 	 8 	 10 	 136 	 1018 	 4,4 	  
19:20 08.01.2019 	 0,25 	 0,29 	 8 	 10 	 137 	 1019 	 4,1 	  
19:10 08.01.2019 	 0,23 	 0,28 	 8 	 11 	 140 	 1019 	 3,8 	  
19:00 08.01.2019 	 0,22 	 0,3 	 7 	 10 	 126 	 1019 	 3,8 	  
18:50 08.01.2019 	 0,22 	 0,34 	 7 	 9 	 118 	 1019 	 3,6 	  
18:40 08.01.2019 	 0,21 	 0,26 	 6 	 8 	 118 	 1020 	 3,5 	  
18:30 08.01.2019 	 0,21 	 0,25 	 6 	 9 	 115 	 1020 	 3,4 	  
18:20 08.01.2019 	 0,22 	 0,24 	 6 	 8 	 118 	 1020 	 3,2 	  
18:10 08.01.2019 	 0,22 	 0,28 	 6 	 8 	 113 	 1020 	 3,1 	  
18:00 08.01.2019 	 0,23 	 0,26 	 6 	 8 	 109 	 1020 	 2,7 	  
17:50 08.01.2019 	 0,25 	 0,22 	 6 	 8 	 120 	 1021 	 3,2 	  
17:40 08.01.2019 	 0,26 	 0,31 	 6 	 9 	 109 	 1021 	 3,4 	  
17:30 08.01.2019 	 0,29 	 0,31 	 6 	 9 	 104 	 1021 	 3,5 	  
17:20 08.01.2019 	 0,31 	 0,34 	 6 	 8 	 99 	 1021 	 2,6 	  
17:10 08.01.2019 	 0,34 	 0,3 	 6 	 8 	 114 	 1021 	 3,2 	  
17:00 08.01.2019 	 0,37 	 0,42 	 7 	 9 	 122 	 1021 	 3,4 	  
16:50 08.01.2019 	 0,4 	 0,45 	 7 	 9 	 116 	 1022 	 2,7 	  
16:40 08.01.2019 	 0,44 	 0,49 	 8 	 11 	 134 	 1022 	 2,8 	  
16:30 08.01.2019 	 0,47 	 0,61 	 7 	 9 	 140 	 1022 	 2,4 	  
16:20 08.01.2019 	 0,51 	 0,56 	 8 	 10 	 141 	 1022 	 2,4 	  
16:10 08.01.2019 	 0,55 	 0,67 	 8 	 10 	 142 	 1023 	 2,5 	  
16:00 08.01.2019 	 0,59 	 0,7 	 8 	 10 	 140 	 1023 	 2,2 	  
15:50 08.01.2019 	 0,63 	 0,7 	 8 	 11 	 131 	 1022 	 2,3 	  
15:40 08.01.2019 	 0,68 	 0,76 	 8 	 11 	 136 	 1023 	 2,2 	  
15:30 08.01.2019 	 0,72 	 0,84 	 6 	 9 	 137 	 1023 	 1,9 	  
15:20 08.01.2019 	 0,76 	 0,91 	 5 	 7 	 136 	 1023 	 1,9 	  
15:10 08.01.2019 	 0,8 	 0,89 	 5 	 7 	 134 	 1023 	 2 	  
15:00 08.01.2019 	 0,84 	 0,93 	 3 	 6 	 132 	 1024 	 2,2 	  
14:50 08.01.2019 	 0,88 	 0,96 	 2 	 4 	 113 	 1024 	 1,6 	  
14:40 08.01.2019 	 0,91 	 0,99 	 2 	 3 	 76 	 1024 	 1,1 	  
14:30 08.01.2019 	 0,95 	 1,1 	 1 	 2 	 74 	 1024 	 1,4 	  
14:20 08.01.2019 	 0,98 	 1,15 	 3 	 5 	 78 	 1024 	 1,7 	  
14:10 08.01.2019 	 1,01 	 1,2 	 3 	 6 	 79 	 1024 	 1,7 	  
14:00 08.01.2019 	 1,04 	 1,2 	 3 	 5 	 99 	 1025 	 1,3 	  
13:50 08.01.2019 	 1,07 	 1,23 	 3 	 5 	 111 	 1025 	 0,8 	  
13:40 08.01.2019 	 1,1 	 1,23 	 2 	 5 	 111 	 1025 	 1 	  
13:30 08.01.2019 	 1,12 	 1,3 	 3 	 4 	 133 	 1025 	 1,1 	  
13:20 08.01.2019 	 1,14 	 1,37 	 3 	 4 	 140 	 1025 	 1,1 	  
13:10 08.01.2019 	 1,16 	 1,3 	 3 	 4 	 140 	 1025 	 0,9 	  
13:00 08.01.2019 	 1,17 	 1,34 	 3 	 5 	 108 	 1026 	 1,1 	  
12:50 08.01.2019 	 1,18 	 1,3 	 2 	 4 	 129 	 1026 	 1,5 	  
12:40 08.01.2019 	 1,19 	 1,25 	 4 	 6 	 113 	 1026 	 1,6 	  
12:30 08.01.2019 	 1,19 	 1,32 	 4 	 6 	 106 	 1026 	 1,7 	  
12:20 08.01.2019 	 1,19 	 1,35 	 5 	 6 	 98 	 1026 	 0,8 	  
12:10 08.01.2019 	 1,19 	 1,38 	 6 	 6 	 101 	 1026 	 0,9 	  
12:00 08.01.2019 	 1,19 	 1,34 	 6 	 6 	 103 	 1026 	 0,8 	  
11:50 08.01.2019 	 1,18 	 1,33 	 5 	 7 	 100 	 1026 	 0,3 	  
11:40 08.01.2019 	 1,17 	 1,24 	 5 	 7 	 94 	 1026 	 0,7 	  
11:30 08.01.2019 	 1,16 	 1,25 	 5 	 6 	 98 	 1027 	 -0 	  
11:20 08.01.2019 	 1,14 	 1,27 	 4 	 6 	 96 	 1026 	 0,2 	  
11:10 08.01.2019 	 1,12 	 1,26 	 4 	 5 	 95 	 1026 	 0 	  
11:00 08.01.2019 	 1,1 	 1,25 	 5 	 6 	 90 	 1026 	 -0 	  
10:50 08.01.2019 	 1,07 	 1,18 	 5 	 7 	 90 	 1026 	 -0,1 	  
10:40 08.01.2019 	 1,04 	 1,14 	 5 	 6 	 89 	 1026 	 0,1 	  
10:30 08.01.2019 	 1,01 	 1,2 	 5 	 7 	 88 	 1026 	 0,7 	  
10:20 08.01.2019 	 0,98 	 1,13 	 4 	 6 	 80 	 1026 	 0,7 	  
10:10 08.01.2019 	 0,95 	 1,09 	 5 	 7 	 86 	 1026 	 0,9 	  
10:00 08.01.2019 	 0,91 	 1,08 	 6 	 7 	 87 	 1026 	 0,4 	  
09:50 08.01.2019 	 0,87 	 1,04 	 5 	 7 	 86 	 1026 	 0,3 	  
09:40 08.01.2019 	 0,83 	 0,99 	 4 	 6 	 85 	 1026 	 0,1 	  
09:30 08.01.2019 	 0,79 	 0,98 	 5 	 7 	 89 	 1026 	 0,1 	  
09:20 08.01.2019 	 0,75 	 0,94 	 5 	 6 	 95 	 1026 	 0,2 	  
09:10 08.01.2019 	 0,71 	 0,89 	 4 	 6 	 90 	 1027 	 0,5 	  
09:00 08.01.2019 	 0,67 	 0,85 	 5 	 6 	 86 	 1027 	 0,3 	  
08:50 08.01.2019 	 0,63 	 0,77 	 5 	 6 	 94 	 1026 	 0,1 	  
08:40 08.01.2019 	 0,59 	 0,74 	 4 	 5 	 100 	 1026 	 -0,3 	  
08:30 08.01.2019 	 0,55 	 0,74 	 4 	 5 	 107 	 1027 	 -0,6 	  
08:20 08.01.2019 	 0,51 	 0,67 	 3 	 5 	 110 	 1027 	 -0,8 	  
08:10 08.01.2019 	 0,47 	 0,61 	 3 	 5 	 111 	 1027 	 -0,9 	  
08:00 08.01.2019 	 0,44 	 0,63 	 3 	 5 	 103 	 1026 	 -0,8 	  
07:50 08.01.2019 	 0,4 	 0,58 	 4 	 5 	 105 	 1026 	 -0,9 	  
07:40 08.01.2019 	 0,37 	 0,48 	 3 	 5 	 107 	 1026 	 -1,2 	  
07:30 08.01.2019 	 0,34 	 0,47 	 1 	 3 	 138 	 1027 	 -1,5 	  
07:20 08.01.2019 	 0,31 	 0,49 	 2 	 3 	 150 	 1027 	 -1,4 	  
07:10 08.01.2019 	 0,29 	 0,47 	 2 	 3 	 193 	 1026 	 -1,4 	  
07:00 08.01.2019 	 0,27 	 0,43 	 4 	 6 	 102 	 1026 	 -1,3 	  
06:50 08.01.2019 	 0,25 	 0,38 	 4 	 5 	 94 	 1026 	 -1,6 	  
06:40 08.01.2019 	 0,23 	 0,41 	 3 	 5 	 92 	 1026 	 -1,7 	  
06:30 08.01.2019 	 0,22 	 0,35 	 5 	 6 	 99 	 1026 	 -1,9 	  
06:20 08.01.2019 	 0,21 	 0,34 	 4 	 6 	 93 	 1027 	 -2,4 	  
06:10 08.01.2019 	 0,21 	 0,33 	 3 	 5 	 96 	 1027 	 -2,3 	  
06:00 08.01.2019 	 0,21 	 0,33 	 4 	 5 	 96 	 1027 	 -2 	  
05:50 08.01.2019 	 0,21 	 0,34 	 4 	 5 	 94 	 1027 	 -2,4 	  
05:40 08.01.2019 	 0,22 	 0,34 	 3 	 5 	 92 	 1027 	 -2,4 	  
05:30 08.01.2019 	 0,23 	 0,38 	 3 	 3 	 95 	 1027 	 -2 	  
05:20 08.01.2019 	 0,24 	 0,42 	 3 	 4 	 91 	 1026 	 -2 	  
05:10 08.01.2019 	 0,26 	 0,43 	 4 	 5 	 94 	 1026 	 -1,9 	  
05:00 08.01.2019 	 0,28 	 0,42 	 4 	 6 	 92 	 1026 	 -1,9 	  
04:50 08.01.2019 	 0,3 	 0,43 	 4 	 6 	 91 	 1026 	 -1,8 	  
04:40 08.01.2019 	 0,33 	 0,46 	 4 	 6 	 92 	 1026 	 -1,8 	  
04:30 08.01.2019 	 0,36 	 0,49 	 4 	 6 	 94 	 1026 	 -1,9 	  
04:20 08.01.2019 	 0,39 	 0,59 	 5 	 5 	 94 	 1026 	 -1,7 	  
04:10 08.01.2019 	 0,42 	 0,6 	 5 	 6 	 93 	 1026 	 -1,7 	  
04:00 08.01.2019 	 0,45 	 0,63 	 3 	 5 	 87 	 1026 	 -1,7 	  
03:50 08.01.2019 	 0,49 	 0,69 	 2 	 3 	 70 	 1026 	 -2 	  
03:40 08.01.2019 	 0,53 	 0,72 	 2 	 3 	 76 	 1026 	 -1,9 	  
03:30 08.01.2019 	 0,56 	 0,78 	 2 	 3 	 56 	 1026 	 -2 	  
03:20 08.01.2019 	 0,6 	 0,8 	 2 	 3 	 54 	 1026 	 -1,8 	  
03:10 08.01.2019 	 0,64 	 0,83 	 2 	 3 	 74 	 1026 	 -1,6 	  
03:00 08.01.2019 	 0,68 	 0,89 	 2 	 2 	 69 	 1026 	 -1,7 	  
02:50 08.01.2019 	 0,72 	 0,92 	 2 	 3 	 64 	 1026 	 -1,8 	  
02:40 08.01.2019 	 0,75 	 0,95 	 2 	 3 	 61 	 1025 	 -1,6 	  
02:30 08.01.2019 	 0,79 	 0,99 	 2 	 3 	 77 	 1025 	 -0,9 	  
02:20 08.01.2019 	 0,83 	 1,01 	 3 	 4 	 86 	 1025 	 -1,3 	  
02:10 08.01.2019 	 0,86 	 1,04 	 2 	 3 	 63 	 1025 	 -1,3 	  
02:00 08.01.2019 	 0,89 	 1,12 	 2 	 3 	 66 	 1025 	 -1,3 	  
01:50 08.01.2019 	 0,92 	 1,12 	 3 	 4 	 87 	 1025 	 -1,1 	  
01:40 08.01.2019 	 0,95 	 1,15 	 3 	 4 	 87 	 1025 	 -1,2 	  
01:30 08.01.2019 	 0,98 	 1,17 	 3 	 4 	 96 	 1025 	 -0,7 	  
01:20 08.01.2019 	 1 	 1,21 	 3 	 4 	 92 	 1025 	 -0,8 	  
01:10 08.01.2019 	 1,02 	 1,23 	 2 	 3 	 78 	 1025 	 -0,8 	  
01:00 08.01.2019 	 1,04 	 1,25 	 2 	 2 	 61 	 1025 	 -1,2 	  
00:50 08.01.2019 	 1,05 	 1,26 	 2 	 3 	 48 	 1025 	 -0,8 	  
00:40 08.01.2019 	 1,07 	 1,27 	 2 	 3 	 8 	 1025 	 -0,8 	  
00:30 08.01.2019 	 1,08 	 1,27 	 2 	 3 	 336 	 1025 	 0,1 	  
00:20 08.01.2019 	 1,09 	 1,27 	 1 	 2 	 328 	 1025 	 0,1 	  
00:10 08.01.2019 	 1,09 	 1,29 	 1 	 2 	 324 	 1025 	 0,1 	  
00:00 08.01.2019 	 1,09 	 1,28 	 2 	 4 	 315 	 1025 	 0,5 	  
23:50 07.01.2019 	 1,09 	 1,23 	 3 	 5 	 308 	 1024 	 1 	  
23:40 07.01.2019 	 1,09 	 1,26 	 3 	 4 	 296 	 1024 	 0,8 	  
23:30 07.01.2019 	 1,08 	 1,24 	 2 	 4 	 292 	 1024 	 0,9 	  
23:20 07.01.2019 	 1,07 	 1,22 	 3 	 4 	 304 	 1024 	 1 	  
23:10 07.01.2019 	 1,06 	 1,24 	 3 	 5 	 294 	 1024 	 1,2 	  
23:00 07.01.2019 	 1,04 	 1,17 	 4 	 6 	 291 	 1024 	 1,3 	  
22:50 07.01.2019 	 1,02 	 1,18 	 5 	 7 	 303 	 1024 	 1,4 	  
22:40 07.01.2019 	 1 	 1,18 	 3 	 6 	 266 	 1023 	 1,3 	  
22:30 07.01.2019 	 0,98 	 1,14 	 5 	 6 	 287 	 1023 	 1,5 	  
22:20 07.01.2019 	 0,95 	 1,09 	 5 	 7 	 291 	 1023 	 1,5 	  
22:10 07.01.2019 	 0,92 	 1,04 	 5 	 7 	 291 	 1023 	 1,6 	  
22:00 07.01.2019 	 0,89 	 1,03 	 5 	 7 	 296 	 1023 	 1,5 	  
21:50 07.01.2019 	 0,86 	 0,97 	 6 	 9 	 285 	 1023 	 1,6 	  
21:40 07.01.2019 	 0,82 	 0,91 	 5 	 8 	 286 	 1023 	 1,6 	  
21:30 07.01.2019 	 0,78 	 0,88 	 5 	 7 	 288 	 1022 	 1,6 	  
21:20 07.01.2019 	 0,75 	 0,83 	 5 	 7 	 289 	 1022 	 1,7 	  
21:10 07.01.2019 	 0,71 	 0,77 	 5 	 7 	 290 	 1022 	 1,7 	  
21:00 07.01.2019 	 0,67 	 0,7 	 4 	 6 	 278 	 1022 	 1,7 	  
20:50 07.01.2019 	 0,63 	 0,65 	 4 	 6 	 264 	 1022 	 1,8 	  
20:40 07.01.2019 	 0,59 	 0,62 	 5 	 7 	 254 	 1022 	 1,8 	  
20:30 07.01.2019 	 0,56 	 0,6 	 6 	 9 	 242 	 1022 	 1,8 	  
20:20 07.01.2019 	 0,52 	 0,53 	 7 	 9 	 237 	 1022 	 1,8 	  
20:10 07.01.2019 	 0,48 	 0,5 	 6 	 8 	 242 	 1022 	 1,9 	  
20:00 07.01.2019 	 0,44 	 0,47 	 6 	 9 	 240 	 1022 	 2 	  
19:50 07.01.2019 	 0,41 	 0,41 	 6 	 10 	 241 	 1022 	 2 	  
19:40 07.01.2019 	 0,38 	 0,38 	 6 	 9 	 234 	 1022 	 2 	  
19:30 07.01.2019 	 0,35 	 0,36 	 7 	 10 	 236 	 1022 	 2,1 	  
19:20 07.01.2019 	 0,32 	 0,34 	 6 	 9 	 243 	 1022 	 2 	  
19:10 07.01.2019 	 0,29 	 0,32 	 6 	 9 	 242 	 1021 	 2,1 	  
19:00 07.01.2019 	 0,27 	 0,3 	 7 	 11 	 249 	 1021 	 2 	  
18:50 07.01.2019 	 0,25 	 0,28 	 6 	 9 	 237 	 1021 	 2,2 	  
18:40 07.01.2019 	 0,23 	 0,24 	 6 	 8 	 237 	 1021 	 2,1 	  
18:30 07.01.2019 	 0,22 	 0,24 	 7 	 9 	 235 	 1021 	 2,1 	  
18:20 07.01.2019 	 0,21 	 0,23 	 7 	 10 	 233 	 1021 	 2,1 	  
18:10 07.01.2019 	 0,21 	 0,21 	 8 	 10 	 234 	 1020 	 2 	  
18:00 07.01.2019 	 0,21 	 0,21 	 8 	 10 	 228 	 1020 	 2,2 	  
17:50 07.01.2019 	 0,21 	 0,21 	 9 	 11 	 228 	 1020 	 2,2 	  
17:40 07.01.2019 	 0,21 	 0,25 	 8 	 10 	 230 	 1020 	 2,1 	  
17:30 07.01.2019 	 0,22 	 0,26 	 8 	 10 	 231 	 1020 	 2,2 	  
17:20 07.01.2019 	 0,24 	 0,29 	 8 	 11 	 233 	 1019 	 2,3 	  
17:10 07.01.2019 	 0,25 	 0,3 	 7 	 10 	 237 	 1019 	 2,3 	  
17:00 07.01.2019 	 0,27 	 0,35 	 8 	 11 	 232 	 1019 	 2,3 	  
16:50 07.01.2019 	 0,3 	 0,4 	 7 	 10 	 234 	 1019 	 2,3 	  
16:40 07.01.2019 	 0,32 	 0,42 	 6 	 8 	 238 	 1019 	 2,2 	  
16:30 07.01.2019 	 0,35 	 0,46 	 5 	 7 	 236 	 1019 	 2,2 	  
16:20 07.01.2019 	 0,39 	 0,53 	 5 	 8 	 243 	 1019 	 2,1 	  
16:10 07.01.2019 	 0,42 	 0,59 	 6 	 8 	 246 	 1018 	 2 	  
16:00 07.01.2019 	 0,46 	 0,63 	 5 	 7 	 246 	 1018 	 2 	  
15:50 07.01.2019 	 0,5 	 0,69 	 5 	 7 	 246 	 1019 	 2 	  
15:40 07.01.2019 	 0,53 	 0,72 	 5 	 7 	 246 	 1018 	 1,9 	  
15:30 07.01.2019 	 0,58 	 0,76 	 5 	 7 	 246 	 1018 	 1,9 	  
15:20 07.01.2019 	 0,62 	 0,82 	 4 	 6 	 244 	 1018 	 1,8 	  
15:10 07.01.2019 	 0,66 	 0,88 	 5 	 7 	 243 	 1018 	 1,8 	  
15:00 07.01.2019 	 0,7 	 0,91 	 6 	 9 	 245 	 1018 	 1,8 	  
14:50 07.01.2019 	 0,74 	 0,96 	 7 	 9 	 246 	 1018 	 1,7 	  
14:40 07.01.2019 	 0,78 	 1,04 	 7 	 9 	 242 	 1018 	 1,8 	  
14:30 07.01.2019 	 0,83 	 1,09 	 6 	 8 	 239 	 1018 	 1,8 	  
14:20 07.01.2019 	 0,86 	 1,13 	 8 	 10 	 235 	 1017 	 1,8 	  
14:10 07.01.2019 	 0,9 	 1,18 	 8 	 11 	 237 	 1017 	 1,9 	  
14:00 07.01.2019 	 0,94 	 1,23 	 7 	 10 	 247 	 1017 	 1,9 	  
13:50 07.01.2019 	 0,97 	 1,27 	 8 	 11 	 248 	 1016 	 1,9 	  
13:40 07.01.2019 	 1,01 	 1,34 	 8 	 12 	 249 	 1016 	 2,1 	  
13:30 07.01.2019 	 1,04 	 1,39 	 6 	 10 	 264 	 1016 	 2,2 	  
13:20 07.01.2019 	 1,07 	 1,42 	 7 	 10 	 283 	 1016 	 2,1 	  
13:10 07.01.2019 	 1,09 	 1,42 	 8 	 13 	 289 	 1016 	 2 	  
13:00 07.01.2019 	 1,11 	 1,45 	 9 	 13 	 294 	 1016 	 1,8 	  
12:50 07.01.2019 	 1,13 	 1,47 	 11 	 15 	 284 	 1016 	 2 	  
12:40 07.01.2019 	 1,15 	 1,48 	 12 	 16 	 285 	 1015 	 2 	  
12:30 07.01.2019 	 1,17 	 1,5 	 10 	 15 	 284 	 1015 	 2 	  
12:20 07.01.2019 	 1,18 	 1,52 	 11 	 15 	 284 	 1015 	 2,1 	  
12:10 07.01.2019 	 1,19 	 1,53 	 12 	 16 	 283 	 1015 	 1,8 	  
12:00 07.01.2019 	 1,19 	 1,54 	 14 	 17 	 277 	 1014 	 2,2 	  
11:50 07.01.2019 	 1,2 	 1,53 	 12 	 17 	 280 	 1014 	 2,3 	  
11:40 07.01.2019 	 1,2 	 1,56 	 11 	 15 	 283 	 1014 	 2,4 	  
11:30 07.01.2019 	 1,19 	 1,57 	 10 	 16 	 290 	 1014 	 2,4 	  
11:20 07.01.2019 	 1,19 	 1,56 	 9 	 15 	 294 	 1014 	 1,9 	  
11:10 07.01.2019 	 1,18 	 1,55 	 9 	 15 	 293 	 1014 	 1,9 	  
11:00 07.01.2019 	 1,16 	 1,56 	 11 	 16 	 284 	 1013 	 1,5 	  
