 Timabil 	 Flodatafla (m)	Sjavarhaed (m)	Vindur (m/s)	Hvida (m/s)	Vindatt (deg)	Loftthrystingur (hpa)	Lofthiti (degC)	
17:10 08.01.2019 	 2 	 1,9 	 7 	 10 	 57 	 1024 	 2,5 	  
17:00 08.01.2019 	 1,91 	 1,75 	 6 	 10 	 73 	 1024 	 2,5 	  
16:50 08.01.2019 	 1,82 	 1,74 	 9 	 13 	 107 	 1024 	 3,3 	  
16:40 08.01.2019 	 1,73 	 1,66 	 6 	 10 	 91 	 1024 	 4 	  
16:30 08.01.2019 	 1,63 	 1,49 	 5 	 8 	 95 	 1024 	 3,3 	  
16:20 08.01.2019 	 1,53 	 1,5 	 5 	 9 	 94 	 1024 	 3,3 	  
16:10 08.01.2019 	 1,44 	 1,31 	 6 	 9 	 89 	 1024 	 3,2 	  
16:00 08.01.2019 	 1,34 	 1,18 	 6 	 9 	 86 	 1024 	 3 	  
15:50 08.01.2019 	 1,25 	 1,13 	 7 	 9 	 79 	 1024 	 2,2 	  
15:40 08.01.2019 	 1,16 	 0,96 	 7 	 9 	 75 	 1024 	 2,2 	  
15:30 08.01.2019 	 1,08 	 0,93 	 6 	 8 	 79 	 1024 	 2,7 	  
15:20 08.01.2019 	 1 	 0,79 	 6 	 8 	 80 	 1025 	 2,9 	  
15:10 08.01.2019 	 0,92 	 0,72 	 5 	 8 	 83 	 1025 	 2,9 	  
15:00 08.01.2019 	 0,85 	 0,68 	 5 	 9 	 102 	 1025 	 4 	  
14:50 08.01.2019 	 0,78 	 0,64 	 5 	 8 	 88 	 1025 	 2,9 	  
14:40 08.01.2019 	 0,72 	 0,6 	 6 	 8 	 87 	 1025 	 3 	  
14:30 08.01.2019 	 0,67 	 0,48 	 6 	 9 	 90 	 1025 	 2,8 	  
14:20 08.01.2019 	 0,62 	 0,48 	 6 	 8 	 90 	 1025 	 2,8 	  
14:10 08.01.2019 	 0,59 	 0,38 	 6 	 9 	 87 	 1026 	 3 	  
14:00 08.01.2019 	 0,56 	 0,41 	 6 	 9 	 82 	 1026 	 2,6 	  
13:50 08.01.2019 	 0,54 	 0,28 	 7 	 10 	 82 	 1026 	 2,4 	  
13:40 08.01.2019 	 0,53 	 0,36 	 7 	 9 	 80 	 1026 	 2,6 	  
13:30 08.01.2019 	 0,53 	 0,34 	 7 	 9 	 83 	 1026 	 2,9 	  
13:20 08.01.2019 	 0,54 	 0,34 	 7 	 9 	 83 	 1026 	 2,9 	  
13:10 08.01.2019 	 0,56 	 0,3 	 7 	 10 	 78 	 1026 	 2,9 	  
13:00 08.01.2019 	 0,58 	 0,35 	 8 	 10 	 78 	 1026 	 2,7 	  
12:50 08.01.2019 	 0,62 	 0,44 	 7 	 10 	 83 	 1026 	 2,5 	  
12:40 08.01.2019 	 0,66 	 0,44 	 7 	 10 	 82 	 1026 	 2,3 	  
12:30 08.01.2019 	 0,71 	 0,51 	 7 	 10 	 84 	 1026 	 2,2 	  
12:20 08.01.2019 	 0,78 	 0,58 	 7 	 10 	 86 	 1026 	 2,2 	  
12:10 08.01.2019 	 0,85 	 0,6 	 7 	 10 	 86 	 1027 	 2,2 	  
12:00 08.01.2019 	 0,92 	 0,71 	 7 	 9 	 88 	 1027 	 2,1 	  
11:50 08.01.2019 	 1,01 	 0,85 	 7 	 10 	 88 	 1026 	 2,1 	  
11:40 08.01.2019 	 1,09 	 0,82 	 7 	 10 	 89 	 1026 	 1,5 	  
11:30 08.01.2019 	 1,19 	 0,89 	 7 	 10 	 89 	 1027 	 1,4 	  
11:20 08.01.2019 	 1,28 	 1,05 	 7 	 10 	 85 	 1027 	 1,4 	  
11:10 08.01.2019 	 1,38 	 1,13 	 7 	 10 	 88 	 1027 	 1,5 	  
11:00 08.01.2019 	 1,48 	 1,3 	 7 	 10 	 89 	 1027 	 1,3 	  
10:50 08.01.2019 	 1,58 	 1,42 	 7 	 10 	 88 	 1027 	 1,3 	  
10:40 08.01.2019 	 1,69 	 1,51 	 7 	 10 	 86 	 1027 	 1,3 	  
10:30 08.01.2019 	 1,79 	 1,63 	 7 	 10 	 87 	 1027 	 1,3 	  
10:20 08.01.2019 	 1,89 	 1,69 	 7 	 10 	 84 	 1027 	 1,3 	  
10:10 08.01.2019 	 2 	 1,82 	 7 	 10 	 83 	 1027 	 1,2 	  
10:00 08.01.2019 	 2,09 	 1,93 	 7 	 10 	 86 	 1027 	 1,3 	  
09:50 08.01.2019 	 2,19 	 1,97 	 7 	 10 	 82 	 1027 	 1,3 	  
09:40 08.01.2019 	 2,28 	 2,06 	 7 	 10 	 85 	 1027 	 1,4 	  
09:30 08.01.2019 	 2,37 	 2,2 	 7 	 10 	 85 	 1027 	 1,4 	  
09:20 08.01.2019 	 2,45 	 2,31 	 7 	 9 	 85 	 1027 	 1,5 	  
09:10 08.01.2019 	 2,54 	 2,33 	 7 	 10 	 87 	 1028 	 1,3 	  
09:00 08.01.2019 	 2,61 	 2,48 	 6 	 9 	 89 	 1028 	 1,5 	  
08:50 08.01.2019 	 2,68 	 2,57 	 7 	 9 	 90 	 1028 	 1,5 	  
08:40 08.01.2019 	 2,74 	 2,63 	 7 	 9 	 90 	 1028 	 1,5 	  
08:30 08.01.2019 	 2,8 	 2,68 	 6 	 8 	 89 	 1028 	 1,4 	  
08:20 08.01.2019 	 2,84 	 2,69 	 7 	 9 	 80 	 1028 	 1,3 	  
08:10 08.01.2019 	 2,89 	 2,79 	 6 	 9 	 73 	 1028 	 1,3 	  
08:00 08.01.2019 	 2,92 	 2,82 	 6 	 7 	 69 	 1028 	 0,9 	  
07:50 08.01.2019 	 2,95 	 2,81 	 5 	 6 	 60 	 1028 	 0,4 	  
07:40 08.01.2019 	 2,96 	 2,86 	 5 	 6 	 60 	 1028 	 0,5 	  
07:30 08.01.2019 	 2,98 	 2,93 	 5 	 6 	 61 	 1028 	 0,5 	  
07:20 08.01.2019 	 2,99 	 2,81 	 5 	 6 	 63 	 1028 	 0,5 	  
07:10 08.01.2019 	 2,98 	 2,85 	 5 	 6 	 62 	 1028 	 0,8 	  
07:00 08.01.2019 	 2,96 	 2,88 	 5 	 5 	 60 	 1029 	 0,7 	  
06:50 08.01.2019 	 2,95 	 2,84 	 4 	 6 	 59 	 1029 	 0,9 	  
06:40 08.01.2019 	 2,92 	 2,83 	 4 	 6 	 56 	 1029 	 1 	  
06:30 08.01.2019 	 2,89 	 2,76 	 3 	 4 	 50 	 1029 	 0,8 	  
06:20 08.01.2019 	 2,84 	 2,73 	 3 	 4 	 47 	 1028 	 0,5 	  
06:10 08.01.2019 	 2,79 	 2,64 	 3 	 4 	 40 	 1028 	 -0,1 	  
06:00 08.01.2019 	 2,74 	 2,6 	 4 	 5 	 53 	 1029 	 0,4 	  
05:50 08.01.2019 	 2,67 	 2,57 	 4 	 5 	 55 	 1029 	 0,5 	  
05:40 08.01.2019 	 2,6 	 2,42 	 4 	 5 	 54 	 1029 	 0,2 	  
05:30 08.01.2019 	 2,53 	 2,42 	 4 	 5 	 56 	 1029 	 0,1 	  
05:20 08.01.2019 	 2,45 	 2,28 	 4 	 5 	 52 	 1029 	 0,2 	  
05:10 08.01.2019 	 2,36 	 2,19 	 4 	 5 	 53 	 1029 	 0,3 	  
05:00 08.01.2019 	 2,27 	 2,06 	 4 	 5 	 53 	 1029 	 0,3 	  
04:50 08.01.2019 	 2,18 	 1,95 	 3 	 5 	 43 	 1029 	 -0,3 	  
04:40 08.01.2019 	 2,08 	 1,89 	 3 	 5 	 36 	 1029 	 -0,3 	  
04:30 08.01.2019 	 1,98 	 1,72 	 3 	 4 	 34 	 1029 	 -0,3 	  
04:20 08.01.2019 	 1,88 	 1,66 	 4 	 5 	 60 	 1029 	 0,3 	  
04:10 08.01.2019 	 1,78 	 1,54 	 4 	 5 	 69 	 1029 	 0,5 	  
04:00 08.01.2019 	 1,67 	 1,39 	 4 	 4 	 62 	 1029 	 0,2 	  
03:50 08.01.2019 	 1,58 	 1,24 	 3 	 4 	 48 	 1029 	 -0,3 	  
03:40 08.01.2019 	 1,47 	 1,2 	 3 	 4 	 36 	 1029 	 -0,3 	  
03:30 08.01.2019 	 1,37 	 1,06 	 2 	 4 	 14 	 1029 	 0,1 	  
03:20 08.01.2019 	 1,28 	 0,92 	 2 	 2 	 1 	 1029 	 -1,7 	  
03:10 08.01.2019 	 1,18 	 0,86 	 1 	 1 	 37 	 1029 	 -0,2 	  
03:00 08.01.2019 	 1,09 	 0,76 	 1 	 1 	 25 	 1029 	 -0,1 	  
02:50 08.01.2019 	 1,01 	 0,67 	 1 	 2 	 3 	 1029 	 -0,5 	  
02:40 08.01.2019 	 0,92 	 0,57 	 1 	 1 	 359 	 1029 	 -0,3 	  
02:30 08.01.2019 	 0,85 	 0,44 	 1 	 1 	 2 	 1029 	 -0,1 	  
02:20 08.01.2019 	 0,78 	 0,44 	 1 	 1 	 1 	 1029 	 0,2 	  
02:10 08.01.2019 	 0,72 	 0,34 	 1 	 2 	 16 	 1029 	 1 	  
02:00 08.01.2019 	 0,67 	 0,33 	 1 	 2 	 27 	 1028 	 1 	  
01:50 08.01.2019 	 0,62 	 0,29 	 2 	 3 	 309 	 1028 	 0,8 	  
01:40 08.01.2019 	 0,58 	 0,18 	 2 	 3 	 309 	 1028 	 1,5 	  
01:30 08.01.2019 	 0,56 	 0,15 	 2 	 3 	 303 	 1028 	 1,3 	  
01:20 08.01.2019 	 0,53 	 0,14 	 2 	 3 	 301 	 1028 	 1,4 	  
01:10 08.01.2019 	 0,52 	 0,11 	 2 	 3 	 306 	 1029 	 1,5 	  
01:00 08.01.2019 	 0,52 	 0,11 	 3 	 3 	 305 	 1028 	 1,3 	  
00:50 08.01.2019 	 0,53 	 0,13 	 2 	 3 	 306 	 1028 	 1 	  
00:40 08.01.2019 	 0,54 	 0,16 	 2 	 3 	 304 	 1028 	 1 	  
00:30 08.01.2019 	 0,57 	 0,13 	 3 	 4 	 297 	 1028 	 0,4 	  
00:20 08.01.2019 	 0,6 	 0,2 	 3 	 4 	 301 	 1028 	 0,8 	  
00:10 08.01.2019 	 0,65 	 0,24 	 2 	 3 	 296 	 1028 	 0,8 	  
00:00 08.01.2019 	 0,7 	 0,22 	 2 	 2 	 290 	 1028 	 0,7 	  
23:50 07.01.2019 	 0,75 	 0,35 	 1 	 2 	 287 	 1028 	 0,8 	  
23:40 07.01.2019 	 0,82 	 0,4 	 2 	 2 	 302 	 1028 	 0,5 	  
23:30 07.01.2019 	 0,89 	 0,42 	 1 	 2 	 325 	 1028 	 1,1 	  
23:20 07.01.2019 	 0,97 	 0,62 	 2 	 2 	 315 	 1028 	 1,2 	  
23:10 07.01.2019 	 1,05 	 0,69 	 1 	 2 	 293 	 1028 	 1,1 	  
23:00 07.01.2019 	 1,13 	 0,72 	 1 	 1 	 295 	 1028 	 0,9 	  
22:50 07.01.2019 	 1,22 	 0,84 	 1 	 2 	 286 	 1028 	 0,9 	  
22:40 07.01.2019 	 1,32 	 1,02 	 2 	 3 	 288 	 1028 	 1,2 	  
22:30 07.01.2019 	 1,41 	 1,07 	 2 	 3 	 281 	 1028 	 0,3 	  
22:20 07.01.2019 	 1,51 	 1,15 	 2 	 3 	 282 	 1028 	 -0,2 	  
22:10 07.01.2019 	 1,61 	 1,26 	 2 	 2 	 299 	 1028 	 -0,8 	  
22:00 07.01.2019 	 1,7 	 1,42 	 2 	 3 	 285 	 1028 	 -0,4 	  
21:50 07.01.2019 	 1,79 	 1,53 	 2 	 3 	 293 	 1028 	 -0,2 	  
21:40 07.01.2019 	 1,88 	 1,63 	 3 	 4 	 309 	 1027 	 -0,4 	  
21:30 07.01.2019 	 1,97 	 1,71 	 3 	 4 	 318 	 1027 	 -0,3 	  
21:20 07.01.2019 	 2,06 	 1,73 	 3 	 3 	 312 	 1027 	 0,1 	  
21:10 07.01.2019 	 2,15 	 1,88 	 2 	 3 	 317 	 1027 	 0,5 	  
21:00 07.01.2019 	 2,23 	 2,02 	 3 	 3 	 321 	 1027 	 0,6 	  
20:50 07.01.2019 	 2,3 	 2,11 	 2 	 3 	 327 	 1027 	 0,7 	  
20:40 07.01.2019 	 2,37 	 2,16 	 2 	 3 	 318 	 1027 	 1,2 	  
20:30 07.01.2019 	 2,44 	 2,25 	 2 	 3 	 294 	 1027 	 1,9 	  
20:20 07.01.2019 	 2,5 	 2,38 	 2 	 4 	 295 	 1027 	 2,2 	  
20:10 07.01.2019 	 2,55 	 2,41 	 2 	 4 	 297 	 1027 	 2,6 	  
20:00 07.01.2019 	 2,6 	 2,5 	 2 	 3 	 294 	 1027 	 2,1 	  
19:50 07.01.2019 	 2,63 	 2,49 	 1 	 3 	 326 	 1027 	 1,7 	  
19:40 07.01.2019 	 2,67 	 2,5 	 1 	 2 	 296 	 1027 	 1,2 	  
19:30 07.01.2019 	 2,7 	 2,53 	 2 	 3 	 292 	 1027 	 0,9 	  
19:20 07.01.2019 	 2,72 	 2,58 	 2 	 3 	 293 	 1027 	 1,1 	  
19:10 07.01.2019 	 2,73 	 2,64 	 2 	 3 	 289 	 1027 	 1,5 	  
19:00 07.01.2019 	 2,73 	 2,65 	 2 	 4 	 298 	 1026 	 1,3 	  
18:50 07.01.2019 	 2,73 	 2,62 	 3 	 4 	 301 	 1026 	 1,3 	  
18:40 07.01.2019 	 2,72 	 2,59 	 3 	 4 	 299 	 1026 	 1,2 	  
18:30 07.01.2019 	 2,7 	 2,57 	 2 	 3 	 281 	 1026 	 2 	  
18:20 07.01.2019 	 2,68 	 2,59 	 1 	 2 	 269 	 1026 	 2,1 	  
18:10 07.01.2019 	 2,64 	 2,49 	 2 	 2 	 264 	 1026 	 2,2 	  
18:00 07.01.2019 	 2,6 	 2,49 	 1 	 3 	 241 	 1026 	 2,3 	  
17:50 07.01.2019 	 2,55 	 2,42 	 1 	 2 	 229 	 1026 	 2,2 	  
17:40 07.01.2019 	 2,5 	 2,34 	 1 	 2 	 240 	 1026 	 2,1 	  
17:30 07.01.2019 	 2,44 	 2,25 	 2 	 3 	 231 	 1026 	 2 	  
17:20 07.01.2019 	 2,37 	 2,23 	 2 	 3 	 214 	 1025 	 2 	  
17:10 07.01.2019 	 2,3 	 2,17 	 2 	 3 	 209 	 1025 	 2,1 	  
17:00 07.01.2019 	 2,22 	 2,03 	 2 	 2 	 201 	 1025 	 2 	  
16:50 07.01.2019 	 2,14 	 1,96 	 1 	 2 	 217 	 1025 	 2 	  
16:40 07.01.2019 	 2,05 	 1,88 	 2 	 3 	 255 	 1025 	 2,1 	  
16:30 07.01.2019 	 1,96 	 1,82 	 2 	 4 	 268 	 1025 	 2,1 	  
16:20 07.01.2019 	 1,87 	 1,72 	 2 	 4 	 262 	 1025 	 2,1 	  
16:10 07.01.2019 	 1,77 	 1,56 	 4 	 5 	 276 	 1024 	 2,5 	  
16:00 07.01.2019 	 1,67 	 1,47 	 4 	 6 	 276 	 1024 	 2,3 	  
15:50 07.01.2019 	 1,58 	 1,35 	 4 	 6 	 275 	 1024 	 2,3 	  
15:40 07.01.2019 	 1,48 	 1,3 	 5 	 8 	 275 	 1024 	 2,9 	  
15:30 07.01.2019 	 1,39 	 1,16 	 5 	 7 	 283 	 1024 	 2,9 	  
15:20 07.01.2019 	 1,29 	 1,07 	 5 	 7 	 287 	 1024 	 2,4 	  
15:10 07.01.2019 	 1,2 	 0,96 	 4 	 6 	 284 	 1024 	 2,2 	  
15:00 07.01.2019 	 1,11 	 0,85 	 4 	 5 	 284 	 1023 	 2,2 	  
14:50 07.01.2019 	 1,02 	 0,78 	 4 	 6 	 282 	 1023 	 2,8 	  
14:40 07.01.2019 	 0,95 	 0,7 	 4 	 6 	 281 	 1023 	 2,4 	  
14:30 07.01.2019 	 0,87 	 0,62 	 5 	 7 	 285 	 1023 	 2,3 	  
14:20 07.01.2019 	 0,8 	 0,61 	 5 	 7 	 285 	 1023 	 2,6 	  
14:10 07.01.2019 	 0,74 	 0,48 	 5 	 6 	 290 	 1023 	 2,4 	  
14:00 07.01.2019 	 0,68 	 0,48 	 4 	 6 	 287 	 1023 	 2,5 	  
13:50 07.01.2019 	 0,63 	 0,41 	 4 	 6 	 281 	 1023 	 2,4 	  
13:40 07.01.2019 	 0,59 	 0,33 	 3 	 5 	 278 	 1023 	 2,2 	  
13:30 07.01.2019 	 0,56 	 0,29 	 4 	 5 	 283 	 1022 	 2,3 	  
13:20 07.01.2019 	 0,53 	 0,31 	 4 	 6 	 281 	 1022 	 2,3 	  
13:10 07.01.2019 	 0,52 	 0,25 	 5 	 6 	 276 	 1022 	 2,1 	  
13:00 07.01.2019 	 0,52 	 0,28 	 4 	 6 	 269 	 1022 	 2,1 	  
12:50 07.01.2019 	 0,52 	 0,3 	 4 	 6 	 267 	 1022 	 2,1 	  
12:40 07.01.2019 	 0,53 	 0,25 	 3 	 5 	 261 	 1022 	 2 	  
12:30 07.01.2019 	 0,56 	 0,33 	 3 	 5 	 262 	 1022 	 1,9 	  
12:20 07.01.2019 	 0,59 	 0,36 	 4 	 5 	 277 	 1022 	 1,5 	  
12:10 07.01.2019 	 0,63 	 0,37 	 4 	 6 	 282 	 1021 	 2,1 	  
12:00 07.01.2019 	 0,68 	 0,43 	 4 	 6 	 293 	 1021 	 1,5 	  
11:50 07.01.2019 	 0,74 	 0,48 	 5 	 7 	 302 	 1021 	 2,1 	  
11:40 07.01.2019 	 0,81 	 0,54 	 5 	 8 	 300 	 1021 	 2,2 	  
11:30 07.01.2019 	 0,89 	 0,6 	 5 	 9 	 293 	 1020 	 2,6 	  
11:20 07.01.2019 	 0,97 	 0,68 	 5 	 7 	 294 	 1020 	 2,3 	  
11:10 07.01.2019 	 1,05 	 0,79 	 4 	 7 	 296 	 1020 	 2,2 	  
11:00 07.01.2019 	 1,14 	 0,9 	 4 	 7 	 297 	 1020 	 2,1 	  
10:50 07.01.2019 	 1,24 	 1,01 	 6 	 9 	 307 	 1019 	 2,7 	  
10:40 07.01.2019 	 1,34 	 1,1 	 7 	 9 	 309 	 1019 	 2,2 	  
10:30 07.01.2019 	 1,44 	 1,25 	 8 	 12 	 317 	 1019 	 2,6 	  
10:20 07.01.2019 	 1,55 	 1,34 	 9 	 16 	 316 	 1019 	 2,9 	  
10:10 07.01.2019 	 1,65 	 1,39 	 9 	 14 	 317 	 1018 	 2,9 	  
10:00 07.01.2019 	 1,76 	 1,56 	 8 	 13 	 315 	 1018 	 3 	  
09:50 07.01.2019 	 1,85 	 1,64 	 8 	 12 	 321 	 1018 	 2,4 	  
09:40 07.01.2019 	 1,96 	 1,7 	 9 	 13 	 319 	 1018 	 2,6 	  
09:30 07.01.2019 	 2,06 	 1,85 	 9 	 13 	 313 	 1018 	 2,9 	  
09:20 07.01.2019 	 2,16 	 1,94 	 9 	 14 	 309 	 1018 	 2,9 	  
09:10 07.01.2019 	 2,25 	 2,08 	 9 	 13 	 306 	 1018 	 2,8 	  
09:00 07.01.2019 	 2,35 	 2,16 	 6 	 11 	 299 	 1018 	 2,8 	  
08:50 07.01.2019 	 2,43 	 2,26 	 6 	 10 	 299 	 1017 	 2,9 	  
08:40 07.01.2019 	 2,51 	 2,4 	 7 	 10 	 302 	 1017 	 2,8 	  
08:30 07.01.2019 	 2,59 	 2,45 	 6 	 9 	 308 	 1016 	 2,9 	  
08:20 07.01.2019 	 2,66 	 2,54 	 8 	 12 	 319 	 1016 	 3,1 	  
08:10 07.01.2019 	 2,72 	 2,62 	 6 	 11 	 319 	 1015 	 3 	  
08:00 07.01.2019 	 2,78 	 2,69 	 3 	 5 	 274 	 1015 	 2,9 	  
07:50 07.01.2019 	 2,84 	 2,72 	 5 	 10 	 305 	 1015 	 3 	  
07:40 07.01.2019 	 2,88 	 2,82 	 8 	 13 	 322 	 1015 	 3,2 	  
07:30 07.01.2019 	 2,92 	 2,85 	 8 	 13 	 329 	 1014 	 3,3 	  
07:20 07.01.2019 	 2,95 	 2,87 	 8 	 12 	 324 	 1014 	 3,5 	  
07:10 07.01.2019 	 2,97 	 2,93 	 8 	 14 	 321 	 1013 	 3,2 	  
07:00 07.01.2019 	 2,99 	 2,94 	 9 	 14 	 318 	 1013 	 3,6 	  
06:50 07.01.2019 	 2,99 	 2,98 	 9 	 13 	 318 	 1013 	 3,5 	  
06:40 07.01.2019 	 2,99 	 2,98 	 8 	 14 	 316 	 1012 	 3,3 	  
06:30 07.01.2019 	 2,99 	 2,98 	 7 	 10 	 309 	 1012 	 3,2 	  
06:20 07.01.2019 	 2,97 	 2,91 	 6 	 10 	 292 	 1012 	 3,4 	  
06:10 07.01.2019 	 2,94 	 2,93 	 6 	 11 	 282 	 1011 	 3,2 	  
06:00 07.01.2019 	 2,91 	 2,89 	 7 	 10 	 295 	 1011 	 3,5 	  
05:50 07.01.2019 	 2,87 	 2,79 	 6 	 12 	 302 	 1011 	 3,6 	  
05:40 07.01.2019 	 2,83 	 2,77 	 8 	 14 	 331 	 1010 	 3,5 	  
05:30 07.01.2019 	 2,77 	 2,74 	 10 	 17 	 333 	 1010 	 3,6 	  
05:20 07.01.2019 	 2,71 	 2,7 	 8 	 13 	 325 	 1009 	 3,5 	  
05:10 07.01.2019 	 2,64 	 2,63 	 8 	 12 	 321 	 1009 	 3,5 	  
05:00 07.01.2019 	 2,57 	 2,56 	 5 	 13 	 267 	 1009 	 3,5 	  
04:50 07.01.2019 	 2,49 	 2,46 	 4 	 6 	 253 	 1009 	 3 	  
04:40 07.01.2019 	 2,4 	 2,36 	 3 	 5 	 262 	 1009 	 2,9 	  
04:30 07.01.2019 	 2,32 	 2,25 	 2 	 4 	 267 	 1008 	 2,6 	  
04:20 07.01.2019 	 2,22 	 2,16 	 2 	 3 	 288 	 1008 	 2,1 	  
04:10 07.01.2019 	 2,12 	 2,07 	 2 	 3 	 295 	 1008 	 2,3 	  
04:00 07.01.2019 	 2,03 	 1,92 	 2 	 3 	 295 	 1008 	 2,3 	  
03:50 07.01.2019 	 1,93 	 1,78 	 2 	 3 	 297 	 1008 	 2,3 	  
03:40 07.01.2019 	 1,82 	 1,74 	 2 	 3 	 296 	 1008 	 2,2 	  
03:30 07.01.2019 	 1,72 	 1,6 	 2 	 2 	 298 	 1008 	 2,1 	  
03:20 07.01.2019 	 1,61 	 1,5 	 2 	 2 	 305 	 1007 	 2,1 	  
03:10 07.01.2019 	 1,52 	 1,39 	 1 	 2 	 302 	 1007 	 2,1 	  
03:00 07.01.2019 	 1,41 	 1,26 	 1 	 2 	 315 	 1007 	 1,9 	  
02:50 07.01.2019 	 1,31 	 1,21 	 1 	 2 	 332 	 1007 	 2,1 	  
02:40 07.01.2019 	 1,22 	 1,04 	 1 	 2 	 326 	 1007 	 2 	  
02:30 07.01.2019 	 1,13 	 1,01 	 2 	 2 	 345 	 1007 	 2,3 	  
02:20 07.01.2019 	 1,04 	 0,86 	 2 	 2 	 353 	 1007 	 2,2 	  
02:10 07.01.2019 	 0,95 	 0,79 	 2 	 2 	 353 	 1007 	 2,4 	  
02:00 07.01.2019 	 0,88 	 0,67 	 2 	 2 	 345 	 1006 	 2,2 	  
01:50 07.01.2019 	 0,8 	 0,54 	 2 	 2 	 357 	 1006 	 2,5 	  
01:40 07.01.2019 	 0,74 	 0,54 	 2 	 3 	 352 	 1006 	 2,2 	  
01:30 07.01.2019 	 0,68 	 0,51 	 2 	 3 	 358 	 1006 	 2,4 	  
01:20 07.01.2019 	 0,64 	 0,44 	 2 	 3 	 7 	 1006 	 2,6 	  
01:10 07.01.2019 	 0,59 	 0,47 	 2 	 4 	 29 	 1006 	 2,9 	  
01:00 07.01.2019 	 0,56 	 0,38 	 3 	 4 	 49 	 1006 	 3 	  
00:50 07.01.2019 	 0,54 	 0,38 	 4 	 5 	 52 	 1006 	 3 	  
00:40 07.01.2019 	 0,53 	 0,35 	 5 	 6 	 56 	 1006 	 2,9 	  
00:30 07.01.2019 	 0,52 	 0,26 	 6 	 7 	 59 	 1006 	 3 	  
00:20 07.01.2019 	 0,53 	 0,37 	 6 	 7 	 59 	 1006 	 2,9 	  
00:10 07.01.2019 	 0,53 	 0,32 	 6 	 7 	 57 	 1006 	 2,9 	  
00:00 07.01.2019 	 0,56 	 0,32 	 6 	 7 	 56 	 1006 	 3 	  
23:50 06.01.2019 	 0,59 	 0,34 	 6 	 7 	 64 	 1006 	 3,1 	  
23:40 06.01.2019 	 0,63 	 0,46 	 6 	 7 	 66 	 1006 	 3,3 	  
23:30 06.01.2019 	 0,68 	 0,46 	 6 	 7 	 76 	 1007 	 3,5 	  
23:20 06.01.2019 	 0,73 	 0,57 	 6 	 9 	 89 	 1007 	 3,7 	  
23:10 06.01.2019 	 0,8 	 0,57 	 7 	 9 	 108 	 1007 	 3,9 	  
23:00 06.01.2019 	 0,86 	 0,69 	 7 	 10 	 112 	 1007 	 4,1 	  
22:50 06.01.2019 	 0,94 	 0,75 	 8 	 10 	 111 	 1007 	 4,2 	  
22:40 06.01.2019 	 1,01 	 0,87 	 8 	 10 	 114 	 1007 	 4,3 	  
22:30 06.01.2019 	 1,1 	 0,95 	 8 	 10 	 112 	 1007 	 4,4 	  
22:20 06.01.2019 	 1,19 	 1,03 	 7 	 10 	 119 	 1007 	 4,5 	  
22:10 06.01.2019 	 1,28 	 1,12 	 6 	 8 	 129 	 1007 	 4,7 	  
22:00 06.01.2019 	 1,37 	 1,17 	 6 	 9 	 103 	 1008 	 4,4 	  
21:50 06.01.2019 	 1,46 	 1,3 	 6 	 8 	 110 	 1008 	 4,4 	  
21:40 06.01.2019 	 1,56 	 1,46 	 5 	 6 	 124 	 1008 	 4,9 	  
21:30 06.01.2019 	 1,65 	 1,54 	 4 	 6 	 132 	 1008 	 5 	  
21:20 06.01.2019 	 1,75 	 1,64 	 4 	 6 	 140 	 1009 	 5,1 	  
21:10 06.01.2019 	 1,84 	 1,69 	 5 	 6 	 147 	 1009 	 5,3 	  
21:00 06.01.2019 	 1,93 	 1,9 	 5 	 7 	 153 	 1009 	 5,3 	  
20:50 06.01.2019 	 2,02 	 1,93 	 6 	 9 	 153 	 1009 	 5,3 	  
20:40 06.01.2019 	 2,1 	 2 	 6 	 8 	 151 	 1010 	 5,3 	  
20:30 06.01.2019 	 2,18 	 2,06 	 6 	 8 	 150 	 1010 	 5,3 	  
20:20 06.01.2019 	 2,26 	 2,21 	 7 	 9 	 153 	 1010 	 5,4 	  
20:10 06.01.2019 	 2,33 	 2,26 	 8 	 10 	 156 	 1010 	 5,4 	  
20:00 06.01.2019 	 2,4 	 2,33 	 8 	 10 	 159 	 1010 	 5,4 	  
19:50 06.01.2019 	 2,46 	 2,45 	 9 	 11 	 162 	 1011 	 5,4 	  
19:40 06.01.2019 	 2,51 	 2,51 	 8 	 11 	 163 	 1011 	 5,5 	  
19:30 06.01.2019 	 2,57 	 2,55 	 9 	 13 	 158 	 1011 	 5,6 	  
19:20 06.01.2019 	 2,61 	 2,54 	 9 	 12 	 165 	 1011 	 5,7 	  
19:10 06.01.2019 	 2,65 	 2,64 	 8 	 12 	 158 	 1012 	 6,1 	  
19:00 06.01.2019 	 2,68 	 2,7 	 7 	 9 	 158 	 1012 	 6,4 	  
18:50 06.01.2019 	 2,7 	 2,69 	 6 	 9 	 160 	 1012 	 6,4 	  
18:40 06.01.2019 	 2,72 	 2,7 	 8 	 10 	 164 	 1012 	 6,5 	  
18:30 06.01.2019 	 2,72 	 2,71 	 7 	 10 	 161 	 1013 	 6,4 	  
18:20 06.01.2019 	 2,72 	 2,73 	 7 	 9 	 155 	 1013 	 6,4 	  
18:10 06.01.2019 	 2,72 	 2,71 	 7 	 9 	 155 	 1013 	 6,3 	  
18:00 06.01.2019 	 2,7 	 2,63 	 7 	 10 	 157 	 1013 	 6,2 	  
