 Timabil 	 Flodatafla (m)	Vindur (m/s)	Hvida (m/s)	Vindatt (deg)	Lofthiti (degC)	
07:00 18.01.2019 	 2,43 	 6 	 8 	 78 	 2,6 	  
06:50 18.01.2019 	 2,53 	 7 	 8 	 78 	 2,6 	  
06:40 18.01.2019 	 2,62 	 6 	 8 	 77 	 2,6 	  
06:30 18.01.2019 	 2,72 	 7 	 8 	 75 	 2,7 	  
06:20 18.01.2019 	 2,81 	 6 	 8 	 70 	 2,7 	  
06:10 18.01.2019 	 2,9 	 6 	 8 	 71 	 2,6 	  
06:00 18.01.2019 	 2,99 	 7 	 8 	 71 	 2,6 	  
05:50 18.01.2019 	 3,07 	 6 	 8 	 69 	 2,6 	  
05:40 18.01.2019 	 3,14 	 7 	 9 	 65 	 2,7 	  
05:30 18.01.2019 	 3,21 	 7 	 8 	 67 	 2,7 	  
05:20 18.01.2019 	 3,28 	 6 	 7 	 73 	 2,6 	  
05:10 18.01.2019 	 3,34 	 6 	 7 	 72 	 2,5 	  
05:00 18.01.2019 	 3,39 	 6 	 7 	 71 	 2,5 	  
04:50 18.01.2019 	 3,44 	 6 	 7 	 74 	 2,5 	  
04:40 18.01.2019 	 3,48 	 6 	 8 	 73 	 2,5 	  
04:30 18.01.2019 	 3,51 	 7 	 9 	 76 	 2,5 	  
04:20 18.01.2019 	 3,53 	 7 	 9 	 75 	 2,5 	  
04:10 18.01.2019 	 3,55 	 6 	 7 	 73 	 2,6 	  
04:00 18.01.2019 	 3,56 	 6 	 8 	 71 	 2,5 	  
03:50 18.01.2019 	 3,56 	 6 	 8 	 74 	 2,6 	  
03:40 18.01.2019 	 3,55 	 6 	 8 	 70 	 2,6 	  
03:30 18.01.2019 	 3,53 	 6 	 8 	 75 	 2,5 	  
03:20 18.01.2019 	 3,51 	 6 	 8 	 71 	 2,5 	  
03:10 18.01.2019 	 3,48 	 6 	 8 	 75 	 2,5 	  
03:00 18.01.2019 	 3,44 	 7 	 8 	 74 	 2,4 	  
02:50 18.01.2019 	 3,39 	 6 	 8 	 72 	 2,4 	  
02:40 18.01.2019 	 3,33 	 6 	 7 	 72 	 2,4 	  
02:30 18.01.2019 	 3,27 	 6 	 8 	 70 	 2,4 	  
02:20 18.01.2019 	 3,2 	 6 	 9 	 69 	 2,4 	  
02:10 18.01.2019 	 3,12 	 8 	 10 	 68 	 2,4 	  
02:00 18.01.2019 	 3,04 	 8 	 10 	 69 	 2,3 	  
01:50 18.01.2019 	 2,95 	 8 	 10 	 67 	 2,3 	  
01:40 18.01.2019 	 2,86 	 8 	 10 	 70 	 2,3 	  
01:30 18.01.2019 	 2,76 	 7 	 9 	 73 	 2,2 	  
01:20 18.01.2019 	 2,66 	 7 	 9 	 73 	 2 	  
01:10 18.01.2019 	 2,56 	 7 	 9 	 66 	 2,2 	  
01:00 18.01.2019 	 2,46 	 9 	 11 	 66 	 2,2 	  
00:50 18.01.2019 	 2,35 	 9 	 11 	 69 	 2,3 	  
00:40 18.01.2019 	 2,25 	 10 	 12 	 71 	 2,1 	  
00:30 18.01.2019 	 2,15 	 10 	 12 	 73 	 2,2 	  
00:20 18.01.2019 	 2,04 	 10 	 11 	 75 	 2,1 	  
00:10 18.01.2019 	 1,95 	 9 	 11 	 75 	 1,9 	  
00:00 18.01.2019 	 1,85 	 8 	 10 	 65 	 2 	  
23:50 17.01.2019 	 1,75 	 8 	 10 	 65 	 1,9 	  
23:40 17.01.2019 	 1,67 	 7 	 9 	 66 	 1,8 	  
23:30 17.01.2019 	 1,58 	 8 	 10 	 65 	 1,8 	  
23:20 17.01.2019 	 1,5 	 7 	 10 	 68 	 1,9 	  
23:10 17.01.2019 	 1,43 	 6 	 8 	 76 	 1,8 	  
23:00 17.01.2019 	 1,36 	 7 	 9 	 78 	 1,8 	  
