Time [yyyy/MM/dd HH:mm:ss],ObservationPoint03: water level (waterlevel) at ObservationPoint03_ FlowFM [m]
2020/01/15 16:55:00,-1.0617
2020/01/15 17:00:00,-1.0245
2020/01/15 17:05:00,-0.98529
2020/01/15 17:10:00,-0.94481
2020/01/15 17:15:00,-0.9027
2020/01/15 17:20:00,-0.85903
2020/01/15 17:25:00,-0.81446
2020/01/15 17:30:00,-0.76495
2020/01/15 17:35:00,-0.72256
2020/01/15 17:40:00,-0.67121
2020/01/15 17:45:00,-0.62197
2020/01/15 17:50:00,-0.5734
2020/01/15 17:55:00,-0.51997
2020/01/15 18:00:00,-0.46803
2020/01/15 18:05:00,-0.41707
2020/01/15 18:10:00,-0.3619
2020/01/15 18:15:00,-0.30825
2020/01/15 18:20:00,-0.25282
2020/01/15 18:25:00,-0.20084
2020/01/15 18:30:00,-0.14501
2020/01/15 18:35:00,-0.090652
2020/01/15 18:40:00,-0.036353
2020/01/15 18:45:00,0.017299
2020/01/15 18:50:00,0.072135
2020/01/15 18:55:00,0.12521
2020/01/15 19:00:00,0.17855
2020/01/15 19:05:00,0.23399
2020/01/15 19:10:00,0.28136
2020/01/15 19:15:00,0.33312
2020/01/15 19:20:00,0.38771
2020/01/15 19:25:00,0.4386
2020/01/15 19:30:00,0.4797
2020/01/15 19:35:00,0.52931
2020/01/15 19:40:00,0.58105
2020/01/15 19:45:00,0.62088
2020/01/15 19:50:00,0.66341
2020/01/15 19:55:00,0.71035
2020/01/15 20:00:00,0.74884
2020/01/15 20:05:00,0.78687
2020/01/15 20:10:00,0.82534
2020/01/15 20:15:00,0.8641
2020/01/15 20:20:00,0.89448
2020/01/15 20:25:00,0.92461
2020/01/15 20:30:00,0.95917
2020/01/15 20:35:00,0.98741
2020/01/15 20:40:00,1.0117
2020/01/15 20:45:00,1.0369
2020/01/15 20:50:00,1.0591
2020/01/15 20:55:00,1.0791
2020/01/15 21:00:00,1.0969
2020/01/15 21:05:00,1.1131
2020/01/15 21:10:00,1.127
2020/01/15 21:15:00,1.1372
2020/01/15 21:20:00,1.1466
2020/01/15 21:25:00,1.1545
2020/01/15 21:30:00,1.158
2020/01/15 21:35:00,1.1599
2020/01/15 21:40:00,1.1608
2020/01/15 21:45:00,1.1581
2020/01/15 21:50:00,1.153
2020/01/15 21:55:00,1.1466
2020/01/15 22:00:00,1.1376
2020/01/15 22:05:00,1.1256
2020/01/15 22:10:00,1.1123
2020/01/15 22:15:00,1.0966
2020/01/15 22:20:00,1.0785
2020/01/15 22:25:00,1.0582
2020/01/15 22:30:00,1.0362
2020/01/15 22:35:00,1.0119
2020/01/15 22:40:00,0.98565
2020/01/15 22:45:00,0.95698
2020/01/15 22:50:00,0.92762
2020/01/15 22:55:00,0.89565
2020/01/15 23:00:00,0.86134
2020/01/15 23:05:00,0.82627
2020/01/15 23:10:00,0.78908
2020/01/15 23:15:00,0.75018
2020/01/15 23:20:00,0.70959
2020/01/15 23:25:00,0.66823
2020/01/15 23:30:00,0.62627
2020/01/15 23:35:00,0.58068
2020/01/15 23:40:00,0.53541
2020/01/15 23:45:00,0.4886
2020/01/15 23:50:00,0.44107
2020/01/15 23:55:00,0.39179
2020/01/16 00:00:00,0.34293
2020/01/16 00:05:00,0.2923
2020/01/16 00:10:00,0.24112
2020/01/16 00:15:00,0.19034
2020/01/16 00:20:00,0.13776
2020/01/16 00:25:00,0.084338
2020/01/16 00:30:00,0.032851
2020/01/16 00:35:00,-0.020254
2020/01/16 00:40:00,-0.073855
2020/01/16 00:45:00,-0.12684
2020/01/16 00:50:00,-0.17932
2020/01/16 00:55:00,-0.23253
2020/01/16 01:00:00,-0.28479
2020/01/16 01:05:00,-0.33776
2020/01/16 01:10:00,-0.38826
2020/01/16 01:15:00,-0.44005
2020/01/16 01:20:00,-0.49025
2020/01/16 01:25:00,-0.54021
2020/01/16 01:30:00,-0.5888
2020/01/16 01:35:00,-0.63684
2020/01/16 01:40:00,-0.68375
2020/01/16 01:45:00,-0.72963
2020/01/16 01:50:00,-0.77407
2020/01/16 01:55:00,-0.81767
2020/01/16 02:00:00,-0.86092
2020/01/16 02:05:00,-0.90008
2020/01/16 02:10:00,-0.93895
2020/01/16 02:15:00,-0.97787
2020/01/16 02:20:00,-1.0119
2020/01/16 02:25:00,-1.0465
2020/01/16 02:30:00,-1.0803
2020/01/16 02:35:00,-1.11
2020/01/16 02:40:00,-1.1376
2020/01/16 02:45:00,-1.1656
2020/01/16 02:50:00,-1.1901
2020/01/16 02:55:00,-1.2111
2020/01/16 03:00:00,-1.2326
2020/01/16 03:05:00,-1.2515
2020/01/16 03:10:00,-1.268
2020/01/16 03:15:00,-1.2812
2020/01/16 03:20:00,-1.2936
2020/01/16 03:25:00,-1.3035
2020/01/16 03:30:00,-1.3105
2020/01/16 03:35:00,-1.3156
2020/01/16 03:40:00,-1.3184
2020/01/16 03:45:00,-1.3191
2020/01/16 03:50:00,-1.3171
2020/01/16 03:55:00,-1.3132
2020/01/16 04:00:00,-1.307
2020/01/16 04:05:00,-1.2983
2020/01/16 04:10:00,-1.2875
2020/01/16 04:15:00,-1.2745
2020/01/16 04:20:00,-1.2592
2020/01/16 04:25:00,-1.2415
2020/01/16 04:30:00,-1.2219
2020/01/16 04:35:00,-1.2001
2020/01/16 04:40:00,-1.1762
2020/01/16 04:45:00,-1.1501
2020/01/16 04:50:00,-1.1221
2020/01/16 04:55:00,-1.0922
2020/01/16 05:00:00,-1.0602
2020/01/16 05:05:00,-1.0265
2020/01/16 05:10:00,-0.9909
2020/01/16 05:15:00,-0.95355
2020/01/16 05:20:00,-0.91457
2020/01/16 05:25:00,-0.87381
2020/01/16 05:30:00,-0.83196
2020/01/16 05:35:00,-0.78532
2020/01/16 05:40:00,-0.74437
2020/01/16 05:45:00,-0.69603
2020/01/16 05:50:00,-0.64829
2020/01/16 05:55:00,-0.60091
2020/01/16 06:00:00,-0.55036
2020/01/16 06:05:00,-0.49907
2020/01/16 06:10:00,-0.4472
2020/01/16 06:15:00,-0.39759
2020/01/16 06:20:00,-0.34018
2020/01/16 06:25:00,-0.28762
2020/01/16 06:30:00,-0.23463
2020/01/16 06:35:00,-0.17817
2020/01/16 06:40:00,-0.12372
2020/01/16 06:45:00,-0.068261
2020/01/16 06:50:00,-0.013376
2020/01/16 06:55:00,0.043197
2020/01/16 07:00:00,0.098064
2020/01/16 07:05:00,0.15343
2020/01/16 07:10:00,0.2085
2020/01/16 07:15:00,0.26311
2020/01/16 07:20:00,0.31954
2020/01/16 07:25:00,0.37006
2020/01/16 07:30:00,0.42759
2020/01/16 07:35:00,0.47994
2020/01/16 07:40:00,0.52803
2020/01/16 07:45:00,0.58297
2020/01/16 07:50:00,0.63072
2020/01/16 07:55:00,0.68027
2020/01/16 08:00:00,0.72593
2020/01/16 08:05:00,0.77558
2020/01/16 08:10:00,0.8198
2020/01/16 08:15:00,0.86379
2020/01/16 08:20:00,0.90242
2020/01/16 08:25:00,0.94837
2020/01/16 08:30:00,0.98536
2020/01/16 08:35:00,1.0231
2020/01/16 08:40:00,1.0583
2020/01/16 08:45:00,1.0953
2020/01/16 08:50:00,1.1233
2020/01/16 08:55:00,1.1565
2020/01/16 09:00:00,1.184
2020/01/16 09:05:00,1.2095
2020/01/16 09:10:00,1.2349
2020/01/16 09:15:00,1.2571
2020/01/16 09:20:00,1.2762
2020/01/16 09:25:00,1.295
2020/01/16 09:30:00,1.3104
2020/01/16 09:35:00,1.3237
2020/01/16 09:40:00,1.3352
2020/01/16 09:45:00,1.3442
2020/01/16 09:50:00,1.3509
2020/01/16 09:55:00,1.3553
2020/01/16 10:00:00,1.3575
2020/01/16 10:05:00,1.3573
2020/01/16 10:10:00,1.3552
2020/01/16 10:15:00,1.3502
2020/01/16 10:20:00,1.3434
2020/01/16 10:25:00,1.3342
2020/01/16 10:30:00,1.3227
2020/01/16 10:35:00,1.3089
2020/01/16 10:40:00,1.2933
2020/01/16 10:45:00,1.2744
2020/01/16 10:50:00,1.2555
2020/01/16 10:55:00,1.2339
2020/01/16 11:00:00,1.2071
2020/01/16 11:05:00,1.1825
2020/01/16 11:10:00,1.1543
2020/01/16 11:15:00,1.1233
2020/01/16 11:20:00,1.0918
2020/01/16 11:25:00,1.0579
2020/01/16 11:30:00,1.0215
2020/01/16 11:35:00,0.98528
2020/01/16 11:40:00,0.94602
2020/01/16 11:45:00,0.90541
2020/01/16 11:50:00,0.86176
2020/01/16 11:55:00,0.82224
2020/01/16 12:00:00,0.77498
2020/01/16 12:05:00,0.72839
2020/01/16 12:10:00,0.68316
2020/01/16 12:15:00,0.63515
2020/01/16 12:20:00,0.58431
2020/01/16 12:25:00,0.53525
2020/01/16 12:30:00,0.48453
2020/01/16 12:35:00,0.43249
2020/01/16 12:40:00,0.3798
2020/01/16 12:45:00,0.3271
2020/01/16 12:50:00,0.27463
2020/01/16 12:55:00,0.22056
2020/01/16 13:00:00,0.16547
2020/01/16 13:05:00,0.11256
2020/01/16 13:10:00,0.057733
2020/01/16 13:15:00,0.002838
2020/01/16 13:20:00,-0.050585
2020/01/16 13:25:00,-0.10455
2020/01/16 13:30:00,-0.15846
2020/01/16 13:35:00,-0.21251
2020/01/16 13:40:00,-0.26456
2020/01/16 13:45:00,-0.31673
2020/01/16 13:50:00,-0.37053
2020/01/16 13:55:00,-0.41868
2020/01/16 14:00:00,-0.47097
2020/01/16 14:05:00,-0.51851
2020/01/16 14:10:00,-0.56936
2020/01/16 14:15:00,-0.61527
2020/01/16 14:20:00,-0.6609
2020/01/16 14:25:00,-0.71027
2020/01/16 14:30:00,-0.75238
2020/01/16 14:35:00,-0.79248
2020/01/16 14:40:00,-0.83531
2020/01/16 14:45:00,-0.87344
2020/01/16 14:50:00,-0.90843
2020/01/16 14:55:00,-0.94648
2020/01/16 15:00:00,-0.98161
2020/01/16 15:05:00,-1.0144
2020/01/16 15:10:00,-1.0438
2020/01/16 15:15:00,-1.0755
2020/01/16 15:20:00,-1.1014
2020/01/16 15:25:00,-1.1255
2020/01/16 15:30:00,-1.1497
2020/01/16 15:35:00,-1.17
2020/01/16 15:40:00,-1.1888
2020/01/16 15:45:00,-1.2061
2020/01/16 15:50:00,-1.222
2020/01/16 15:55:00,-1.234
2020/01/16 16:00:00,-1.2442
2020/01/16 16:05:00,-1.2535
2020/01/16 16:10:00,-1.2597
2020/01/16 16:15:00,-1.2636
2020/01/16 16:20:00,-1.2654
2020/01/16 16:25:00,-1.2657
2020/01/16 16:30:00,-1.2631
2020/01/16 16:35:00,-1.2584
2020/01/16 16:40:00,-1.252
2020/01/16 16:45:00,-1.2433
2020/01/16 16:50:00,-1.2322
2020/01/16 16:55:00,-1.2193
2020/01/16 17:00:00,-1.2045
2020/01/16 17:05:00,-1.1873
2020/01/16 17:10:00,-1.1681
2020/01/16 17:15:00,-1.1473
2020/01/16 17:20:00,-1.1244
2020/01/16 17:25:00,-1.0995
2020/01/16 17:30:00,-1.073
2020/01/16 17:35:00,-1.0447
2020/01/16 17:40:00,-1.0146
2020/01/16 17:45:00,-0.98272
2020/01/16 17:50:00,-0.94957
2020/01/16 17:55:00,-0.91456
2020/01/16 18:00:00,-0.87813
2020/01/16 18:05:00,-0.84064
2020/01/16 18:10:00,-0.80136
2020/01/16 18:15:00,-0.76306
2020/01/16 18:20:00,-0.7193
2020/01/16 18:25:00,-0.67714
2020/01/16 18:30:00,-0.6336
2020/01/16 18:35:00,-0.58967
2020/01/16 18:40:00,-0.54095
2020/01/16 18:45:00,-0.49687
2020/01/16 18:50:00,-0.45196
2020/01/16 18:55:00,-0.40088
2020/01/16 19:00:00,-0.35351
2020/01/16 19:05:00,-0.30728
2020/01/16 19:10:00,-0.25692
2020/01/16 19:15:00,-0.20775
2020/01/16 19:20:00,-0.15936
2020/01/16 19:25:00,-0.11067
2020/01/16 19:30:00,-0.059839
2020/01/16 19:35:00,-0.011476
2020/01/16 19:40:00,0.037123
2020/01/16 19:45:00,0.086003
2020/01/16 19:50:00,0.13486
2020/01/16 19:55:00,0.18154
2020/01/16 20:00:00,0.23212
2020/01/16 20:05:00,0.27532
2020/01/16 20:10:00,0.32058
2020/01/16 20:15:00,0.36955
2020/01/16 20:20:00,0.41355
2020/01/16 20:25:00,0.45173
2020/01/16 20:30:00,0.49903
2020/01/16 20:35:00,0.53952
2020/01/16 20:40:00,0.58025
2020/01/16 20:45:00,0.61821
2020/01/16 20:50:00,0.65466
2020/01/16 20:55:00,0.69245
2020/01/16 21:00:00,0.72684
2020/01/16 21:05:00,0.75906
2020/01/16 21:10:00,0.79181
2020/01/16 21:15:00,0.82133
2020/01/16 21:20:00,0.85105
2020/01/16 21:25:00,0.87597
2020/01/16 21:30:00,0.89972
2020/01/16 21:35:00,0.92648
2020/01/16 21:40:00,0.94504
2020/01/16 21:45:00,0.96514
2020/01/16 21:50:00,0.98337
2020/01/16 21:55:00,0.99795
2020/01/16 22:00:00,1.0119
2020/01/16 22:05:00,1.0237
2020/01/16 22:10:00,1.0328
2020/01/16 22:15:00,1.041
2020/01/16 22:20:00,1.0459
2020/01/16 22:25:00,1.05
2020/01/16 22:30:00,1.0516
2020/01/16 22:35:00,1.0505
2020/01/16 22:40:00,1.0479
2020/01/16 22:45:00,1.0439
2020/01/16 22:50:00,1.0367
2020/01/16 22:55:00,1.028
2020/01/16 23:00:00,1.0175
2020/01/16 23:05:00,1.0054
2020/01/16 23:10:00,0.99015
2020/01/16 23:15:00,0.97388
2020/01/16 23:20:00,0.9558
2020/01/16 23:25:00,0.93546
2020/01/16 23:30:00,0.91329
2020/01/16 23:35:00,0.8898
2020/01/16 23:40:00,0.86419
2020/01/16 23:45:00,0.83696
2020/01/16 23:50:00,0.80778
2020/01/16 23:55:00,0.7778
2020/01/17 00:00:00,0.74694
2020/01/17 00:05:00,0.71155
2020/01/17 00:10:00,0.67828
2020/01/17 00:15:00,0.64278
2020/01/17 00:20:00,0.60368
2020/01/17 00:25:00,0.56654
2020/01/17 00:30:00,0.52629
2020/01/17 00:35:00,0.48562
2020/01/17 00:40:00,0.44357
2020/01/17 00:45:00,0.40177
2020/01/17 00:50:00,0.35798
2020/01/17 00:55:00,0.31382
2020/01/17 01:00:00,0.26881
2020/01/17 01:05:00,0.22445
2020/01/17 01:10:00,0.17715
2020/01/17 01:15:00,0.13177
2020/01/17 01:20:00,0.083867
2020/01/17 01:25:00,0.038223
2020/01/17 01:30:00,-0.0086992
2020/01/17 01:35:00,-0.056675
2020/01/17 01:40:00,-0.10548
2020/01/17 01:45:00,-0.14947
2020/01/17 01:50:00,-0.19704
2020/01/17 01:55:00,-0.24505
2020/01/17 02:00:00,-0.28943
2020/01/17 02:05:00,-0.33583
2020/01/17 02:10:00,-0.38186
2020/01/17 02:15:00,-0.42575
2020/01/17 02:20:00,-0.47018
2020/01/17 02:25:00,-0.51333
2020/01/17 02:30:00,-0.5561
2020/01/17 02:35:00,-0.59697
2020/01/17 02:40:00,-0.63772
2020/01/17 02:45:00,-0.6801
2020/01/17 02:50:00,-0.71474
2020/01/17 02:55:00,-0.75418
2020/01/17 03:00:00,-0.79243
2020/01/17 03:05:00,-0.82403
2020/01/17 03:10:00,-0.85846
2020/01/17 03:15:00,-0.89094
2020/01/17 03:20:00,-0.92023
2020/01/17 03:25:00,-0.94652
2020/01/17 03:30:00,-0.97653
2020/01/17 03:35:00,-0.99966
2020/01/17 03:40:00,-1.024
2020/01/17 03:45:00,-1.0455
2020/01/17 03:50:00,-1.067
2020/01/17 03:55:00,-1.0829
2020/01/17 04:00:00,-1.1001
2020/01/17 04:05:00,-1.1158
2020/01/17 04:10:00,-1.1275
2020/01/17 04:15:00,-1.1374
2020/01/17 04:20:00,-1.1471
2020/01/17 04:25:00,-1.1542
2020/01/17 04:30:00,-1.1579
2020/01/17 04:35:00,-1.1609
2020/01/17 04:40:00,-1.1619
2020/01/17 04:45:00,-1.1604
2020/01/17 04:50:00,-1.1567
2020/01/17 04:55:00,-1.1521
2020/01/17 05:00:00,-1.1446
2020/01/17 05:05:00,-1.1349
2020/01/17 05:10:00,-1.1239
2020/01/17 05:15:00,-1.1109
2020/01/17 05:20:00,-1.0955
2020/01/17 05:25:00,-1.0783
2020/01/17 05:30:00,-1.0597
2020/01/17 05:35:00,-1.0389
2020/01/17 05:40:00,-1.016
2020/01/17 05:45:00,-0.99198
2020/01/17 05:50:00,-0.96606
2020/01/17 05:55:00,-0.93805
2020/01/17 06:00:00,-0.90869
2020/01/17 06:05:00,-0.87798
2020/01/17 06:10:00,-0.84542
2020/01/17 06:15:00,-0.81111
2020/01/17 06:20:00,-0.77791
2020/01/17 06:25:00,-0.73946
2020/01/17 06:30:00,-0.70161
2020/01/17 06:35:00,-0.66314
2020/01/17 06:40:00,-0.62208
2020/01/17 06:45:00,-0.57962
2020/01/17 06:50:00,-0.53767
2020/01/17 06:55:00,-0.49475
2020/01/17 07:00:00,-0.45034
2020/01/17 07:05:00,-0.40368
2020/01/17 07:10:00,-0.35949
2020/01/17 07:15:00,-0.31283
2020/01/17 07:20:00,-0.2658
2020/01/17 07:25:00,-0.21781
2020/01/17 07:30:00,-0.17118
2020/01/17 07:35:00,-0.12255
2020/01/17 07:40:00,-0.073724
2020/01/17 07:45:00,-0.026027
2020/01/17 07:50:00,0.022392
2020/01/17 07:55:00,0.071756
2020/01/17 08:00:00,0.11932
2020/01/17 08:05:00,0.16708
2020/01/17 08:10:00,0.2185
2020/01/17 08:15:00,0.26088
2020/01/17 08:20:00,0.30847
2020/01/17 08:25:00,0.35893
2020/01/17 08:30:00,0.40304
2020/01/17 08:35:00,0.4465
2020/01/17 08:40:00,0.49426
2020/01/17 08:45:00,0.53427
2020/01/17 08:50:00,0.58049
2020/01/17 08:55:00,0.61966
2020/01/17 09:00:00,0.65872
2020/01/17 09:05:00,0.70126
2020/01/17 09:10:00,0.7389
2020/01/17 09:15:00,0.77491
2020/01/17 09:20:00,0.8116
2020/01/17 09:25:00,0.84526
2020/01/17 09:30:00,0.87873
2020/01/17 09:35:00,0.90988
2020/01/17 09:40:00,0.93749
2020/01/17 09:45:00,0.97
2020/01/17 09:50:00,0.99371
2020/01/17 09:55:00,1.0188
2020/01/17 10:00:00,1.042
2020/01/17 10:05:00,1.0638
2020/01/17 10:10:00,1.0818
2020/01/17 10:15:00,1.1008
2020/01/17 10:20:00,1.1165
2020/01/17 10:25:00,1.1298
2020/01/17 10:30:00,1.1415
2020/01/17 10:35:00,1.1524
2020/01/17 10:40:00,1.1599
2020/01/17 10:45:00,1.1656
2020/01/17 10:50:00,1.1699
2020/01/17 10:55:00,1.1724
2020/01/17 11:00:00,1.1718
2020/01/17 11:05:00,1.17
2020/01/17 11:10:00,1.1664
2020/01/17 11:15:00,1.1604
2020/01/17 11:20:00,1.1522
2020/01/17 11:25:00,1.1427
2020/01/17 11:30:00,1.1311
2020/01/17 11:35:00,1.1171
2020/01/17 11:40:00,1.1015
2020/01/17 11:45:00,1.0844
2020/01/17 11:50:00,1.065
2020/01/17 11:55:00,1.0438
2020/01/17 12:00:00,1.0211
2020/01/17 12:05:00,0.99676
2020/01/17 12:10:00,0.97036
2020/01/17 12:15:00,0.94241
2020/01/17 12:20:00,0.91378
2020/01/17 12:25:00,0.88165
2020/01/17 12:30:00,0.85026
2020/01/17 12:35:00,0.81589
2020/01/17 12:40:00,0.78057
2020/01/17 12:45:00,0.74412
2020/01/17 12:50:00,0.70712
2020/01/17 12:55:00,0.66753
2020/01/17 13:00:00,0.62761
2020/01/17 13:05:00,0.58732
2020/01/17 13:10:00,0.54501
2020/01/17 13:15:00,0.50198
2020/01/17 13:20:00,0.45791
2020/01/17 13:25:00,0.41438
2020/01/17 13:30:00,0.36783
2020/01/17 13:35:00,0.32326
2020/01/17 13:40:00,0.27674
2020/01/17 13:45:00,0.23065
2020/01/17 13:50:00,0.18247
2020/01/17 13:55:00,0.13619
2020/01/17 14:00:00,0.088778
2020/01/17 14:05:00,0.039839
2020/01/17 14:10:00,-0.0058691
2020/01/17 14:15:00,-0.053728
2020/01/17 14:20:00,-0.10271
2020/01/17 14:25:00,-0.14774
2020/01/17 14:30:00,-0.19613
2020/01/17 14:35:00,-0.24196
2020/01/17 14:40:00,-0.28766
2020/01/17 14:45:00,-0.33307
2020/01/17 14:50:00,-0.3787
2020/01/17 14:55:00,-0.42468
2020/01/17 15:00:00,-0.46388
2020/01/17 15:05:00,-0.51113
2020/01/17 15:10:00,-0.55242
2020/01/17 15:15:00,-0.59252
2020/01/17 15:20:00,-0.6315
2020/01/17 15:25:00,-0.67074
2020/01/17 15:30:00,-0.70511
2020/01/17 15:35:00,-0.74327
2020/01/17 15:40:00,-0.78172
2020/01/17 15:45:00,-0.81039
2020/01/17 15:50:00,-0.84326
2020/01/17 15:55:00,-0.87602
2020/01/17 16:00:00,-0.90201
2020/01/17 16:05:00,-0.92911
2020/01/17 16:10:00,-0.95798
2020/01/17 16:15:00,-0.98075
2020/01/17 16:20:00,-1.0042
2020/01/17 16:25:00,-1.0239
2020/01/17 16:30:00,-1.0456
2020/01/17 16:35:00,-1.0619
2020/01/17 16:40:00,-1.0768
2020/01/17 16:45:00,-1.0904
2020/01/17 16:50:00,-1.1034
2020/01/17 16:55:00,-1.1114
2020/01/17 17:00:00,-1.1209
2020/01/17 17:05:00,-1.1281
2020/01/17 17:10:00,-1.1311
2020/01/17 17:15:00,-1.1336
2020/01/17 17:20:00,-1.1344
2020/01/17 17:25:00,-1.1336
2020/01/17 17:30:00,-1.1292
2020/01/17 17:35:00,-1.1249
2020/01/17 17:40:00,-1.1179
2020/01/17 17:45:00,-1.1088
2020/01/17 17:50:00,-1.0979
2020/01/17 17:55:00,-1.0859
2020/01/17 18:00:00,-1.0714
2020/01/17 18:05:00,-1.0551
2020/01/17 18:10:00,-1.0376
2020/01/17 18:15:00,-1.0181
2020/01/17 18:20:00,-0.99673
2020/01/17 18:25:00,-0.97402
2020/01/17 18:30:00,-0.94993
2020/01/17 18:35:00,-0.92374
2020/01/17 18:40:00,-0.8964
2020/01/17 18:45:00,-0.86784
2020/01/17 18:50:00,-0.8377
2020/01/17 18:55:00,-0.80403
2020/01/17 19:00:00,-0.7741
2020/01/17 19:05:00,-0.73916
2020/01/17 19:10:00,-0.70267
2020/01/17 19:15:00,-0.6692
2020/01/17 19:20:00,-0.63099
2020/01/17 19:25:00,-0.59234
2020/01/17 19:30:00,-0.55387
2020/01/17 19:35:00,-0.51435
2020/01/17 19:40:00,-0.47334
2020/01/17 19:45:00,-0.43065
2020/01/17 19:50:00,-0.39061
2020/01/17 19:55:00,-0.34744
2020/01/17 20:00:00,-0.30507
2020/01/17 20:05:00,-0.26152
2020/01/17 20:10:00,-0.21874
2020/01/17 20:15:00,-0.17489
2020/01/17 20:20:00,-0.13077
2020/01/17 20:25:00,-0.08736
2020/01/17 20:30:00,-0.043856
2020/01/17 20:35:00,0.00028339
2020/01/17 20:40:00,0.043737
2020/01/17 20:45:00,0.086276
2020/01/17 20:50:00,0.12987
2020/01/17 20:55:00,0.1721
2020/01/17 21:00:00,0.21642
2020/01/17 21:05:00,0.25491
2020/01/17 21:10:00,0.29513
2020/01/17 21:15:00,0.33864
2020/01/17 21:20:00,0.3769
2020/01/17 21:25:00,0.41439
2020/01/17 21:30:00,0.45389
2020/01/17 21:35:00,0.48789
2020/01/17 21:40:00,0.52574
2020/01/17 21:45:00,0.55964
2020/01/17 21:50:00,0.59214
2020/01/17 21:55:00,0.62587
2020/01/17 22:00:00,0.65563
2020/01/17 22:05:00,0.68545
2020/01/17 22:10:00,0.71403
2020/01/17 22:15:00,0.74059
2020/01/17 22:20:00,0.76647
2020/01/17 22:25:00,0.78992
2020/01/17 22:30:00,0.81232
2020/01/17 22:35:00,0.83367
2020/01/17 22:40:00,0.85198
2020/01/17 22:45:00,0.87043
2020/01/17 22:50:00,0.88537
2020/01/17 22:55:00,0.9016
2020/01/17 23:00:00,0.9112
2020/01/17 23:05:00,0.92354
2020/01/17 23:10:00,0.93363
2020/01/17 23:15:00,0.93857
2020/01/17 23:20:00,0.94513
2020/01/17 23:25:00,0.94907
2020/01/17 23:30:00,0.9507
2020/01/17 23:35:00,0.95075
2020/01/17 23:40:00,0.9489
2020/01/17 23:45:00,0.94577
2020/01/17 23:50:00,0.94063
2020/01/17 23:55:00,0.93324
2020/01/18 00:00:00,0.92478
2020/01/18 00:05:00,0.91445
2020/01/18 00:10:00,0.90203
2020/01/18 00:15:00,0.88828
2020/01/18 00:20:00,0.87295
2020/01/18 00:25:00,0.85568
2020/01/18 00:30:00,0.83701
2020/01/18 00:35:00,0.81678
2020/01/18 00:40:00,0.79505
2020/01/18 00:45:00,0.77164
2020/01/18 00:50:00,0.74742
2020/01/18 00:55:00,0.72042
2020/01/18 01:00:00,0.69465
2020/01/18 01:05:00,0.66359
2020/01/18 01:10:00,0.63567
2020/01/18 01:15:00,0.60404
2020/01/18 01:20:00,0.56994
2020/01/18 01:25:00,0.53938
2020/01/18 01:30:00,0.50423
2020/01/18 01:35:00,0.46779
2020/01/18 01:40:00,0.43281
2020/01/18 01:45:00,0.39567
2020/01/18 01:50:00,0.35816
2020/01/18 01:55:00,0.31899
2020/01/18 02:00:00,0.27914
2020/01/18 02:05:00,0.23974
2020/01/18 02:10:00,0.20328
2020/01/18 02:15:00,0.15976
2020/01/18 02:20:00,0.11925
2020/01/18 02:25:00,0.076568
2020/01/18 02:30:00,0.038818
2020/01/18 02:35:00,-0.0035788
2020/01/18 02:40:00,-0.046275
2020/01/18 02:45:00,-0.085994
2020/01/18 02:50:00,-0.12685
2020/01/18 02:55:00,-0.16984
2020/01/18 03:00:00,-0.20847
2020/01/18 03:05:00,-0.24975
2020/01/18 03:10:00,-0.28986
2020/01/18 03:15:00,-0.32912
2020/01/18 03:20:00,-0.36785
2020/01/18 03:25:00,-0.40665
2020/01/18 03:30:00,-0.44586
2020/01/18 03:35:00,-0.47996
2020/01/18 03:40:00,-0.51784
2020/01/18 03:45:00,-0.55405
2020/01/18 03:50:00,-0.58705
2020/01/18 03:55:00,-0.6187
2020/01/18 04:00:00,-0.65364
2020/01/18 04:05:00,-0.68292
2020/01/18 04:10:00,-0.71255
2020/01/18 04:15:00,-0.74248
2020/01/18 04:20:00,-0.7697
2020/01/18 04:25:00,-0.79594
2020/01/18 04:30:00,-0.82051
2020/01/18 04:35:00,-0.84469
2020/01/18 04:40:00,-0.86599
2020/01/18 04:45:00,-0.88569
2020/01/18 04:50:00,-0.90651
2020/01/18 04:55:00,-0.92267
2020/01/18 05:00:00,-0.93784
2020/01/18 05:05:00,-0.95107
2020/01/18 05:10:00,-0.96574
2020/01/18 05:15:00,-0.97524
2020/01/18 05:20:00,-0.98412
2020/01/18 05:25:00,-0.99182
2020/01/18 05:30:00,-0.99742
2020/01/18 05:35:00,-1.001
2020/01/18 05:40:00,-1.0035
2020/01/18 05:45:00,-1.0045
2020/01/18 05:50:00,-1.0024
2020/01/18 05:55:00,-0.9996
2020/01/18 06:00:00,-0.99528
2020/01/18 06:05:00,-0.9887
2020/01/18 06:10:00,-0.98015
2020/01/18 06:15:00,-0.97075
2020/01/18 06:20:00,-0.95923
2020/01/18 06:25:00,-0.94573
2020/01/18 06:30:00,-0.93101
2020/01/18 06:35:00,-0.91485
2020/01/18 06:40:00,-0.89659
2020/01/18 06:45:00,-0.87696
2020/01/18 06:50:00,-0.85614
2020/01/18 06:55:00,-0.83362
2020/01/18 07:00:00,-0.80883
2020/01/18 07:05:00,-0.78516
2020/01/18 07:10:00,-0.75789
2020/01/18 07:15:00,-0.72853
2020/01/18 07:20:00,-0.69988
2020/01/18 07:25:00,-0.66875
2020/01/18 07:30:00,-0.63727
2020/01/18 07:35:00,-0.60557
2020/01/18 07:40:00,-0.571
