Time [yyyy/MM/dd HH:mm:ss],Grindavik_ut: water level (waterlevel) at Grindavik_ut_ FlowFM [m]
2020/02/03 07:25:00,-0.20961
2020/02/03 07:30:00,-0.19853
2020/02/03 07:35:00,-0.18724
2020/02/03 07:40:00,-0.17491
2020/02/03 07:45:00,-0.16179
2020/02/03 07:50:00,-0.14815
2020/02/03 07:55:00,-0.13373
2020/02/03 08:00:00,-0.11863
2020/02/03 08:05:00,-0.10463
2020/02/03 08:10:00,-0.088566
2020/02/03 08:15:00,-0.073434
2020/02/03 08:20:00,-0.0561
2020/02/03 08:25:00,-0.039542
2020/02/03 08:30:00,-0.021828
2020/02/03 08:35:00,-0.003907
2020/02/03 08:40:00,0.014615
2020/02/03 08:45:00,0.03337
2020/02/03 08:50:00,0.052644
2020/02/03 08:55:00,0.071818
2020/02/03 09:00:00,0.091708
2020/02/03 09:05:00,0.11135
2020/02/03 09:10:00,0.13146
2020/02/03 09:15:00,0.15173
2020/02/03 09:20:00,0.17183
2020/02/03 09:25:00,0.1924
2020/02/03 09:30:00,0.2126
2020/02/03 09:35:00,0.23328
2020/02/03 09:40:00,0.25344
2020/02/03 09:45:00,0.27383
2020/02/03 09:50:00,0.29396
2020/02/03 09:55:00,0.31405
2020/02/03 10:00:00,0.33389
2020/02/03 10:05:00,0.35507
2020/02/03 10:10:00,0.37483
2020/02/03 10:15:00,0.39549
2020/02/03 10:20:00,0.41461
2020/02/03 10:25:00,0.43399
2020/02/03 10:30:00,0.45269
2020/02/03 10:35:00,0.47108
2020/02/03 10:40:00,0.48879
2020/02/03 10:45:00,0.50659
2020/02/03 10:50:00,0.52308
2020/02/03 10:55:00,0.53969
2020/02/03 11:00:00,0.555
2020/02/03 11:05:00,0.56881
2020/02/03 11:10:00,0.58253
2020/02/03 11:15:00,0.59475
2020/02/03 11:20:00,0.60711
2020/02/03 11:25:00,0.61851
2020/02/03 11:30:00,0.62906
2020/02/03 11:35:00,0.63905
2020/02/03 11:40:00,0.64832
2020/02/03 11:45:00,0.65637
2020/02/03 11:50:00,0.66395
2020/02/03 11:55:00,0.67029
2020/02/03 12:00:00,0.67626
2020/02/03 12:05:00,0.68084
2020/02/03 12:10:00,0.68503
2020/02/03 12:15:00,0.68797
2020/02/03 12:20:00,0.69022
2020/02/03 12:25:00,0.69146
2020/02/03 12:30:00,0.69172
2020/02/03 12:35:00,0.69123
2020/02/03 12:40:00,0.68968
2020/02/03 12:45:00,0.68728
2020/02/03 12:50:00,0.68391
2020/02/03 12:55:00,0.67964
2020/02/03 13:00:00,0.67452
2020/02/03 13:05:00,0.66977
2020/02/03 13:10:00,0.66337
2020/02/03 13:15:00,0.65692
2020/02/03 13:20:00,0.6489
2020/02/03 13:25:00,0.63997
2020/02/03 13:30:00,0.63057
2020/02/03 13:35:00,0.61977
2020/02/03 13:40:00,0.60833
2020/02/03 13:45:00,0.59639
2020/02/03 13:50:00,0.58333
2020/02/03 13:55:00,0.56991
2020/02/03 14:00:00,0.55519
2020/02/03 14:05:00,0.53882
2020/02/03 14:10:00,0.52227
2020/02/03 14:15:00,0.50428
2020/02/03 14:20:00,0.48653
2020/02/03 14:25:00,0.46783
2020/02/03 14:30:00,0.44862
2020/02/03 14:35:00,0.42886
2020/02/03 14:40:00,0.40871
2020/02/03 14:45:00,0.38756
2020/02/03 14:50:00,0.36651
2020/02/03 14:55:00,0.34452
2020/02/03 15:00:00,0.3227
2020/02/03 15:05:00,0.30006
2020/02/03 15:10:00,0.27737
2020/02/03 15:15:00,0.25423
2020/02/03 15:20:00,0.23092
2020/02/03 15:25:00,0.20743
2020/02/03 15:30:00,0.18367
2020/02/03 15:35:00,0.15988
2020/02/03 15:40:00,0.13592
2020/02/03 15:45:00,0.11187
2020/02/03 15:50:00,0.087928
2020/02/03 15:55:00,0.063865
2020/02/03 16:00:00,0.039972
2020/02/03 16:05:00,0.016067
2020/02/03 16:10:00,-0.0076742
2020/02/03 16:15:00,-0.031169
2020/02/03 16:20:00,-0.054591
2020/02/03 16:25:00,-0.077647
2020/02/03 16:30:00,-0.10053
2020/02/03 16:35:00,-0.123
2020/02/03 16:40:00,-0.14517
2020/02/03 16:45:00,-0.16697
2020/02/03 16:50:00,-0.18833
2020/02/03 16:55:00,-0.20927
2020/02/03 17:00:00,-0.2297
2020/02/03 17:05:00,-0.24956
2020/02/03 17:10:00,-0.26894
2020/02/03 17:15:00,-0.28764
2020/02/03 17:20:00,-0.30579
2020/02/03 17:25:00,-0.32321
2020/02/03 17:30:00,-0.33995
2020/02/03 17:35:00,-0.35598
2020/02/03 17:40:00,-0.37119
2020/02/03 17:45:00,-0.38566
2020/02/03 17:50:00,-0.39933
2020/02/03 17:55:00,-0.41219
2020/02/03 18:00:00,-0.42423
2020/02/03 18:05:00,-0.43702
2020/02/03 18:10:00,-0.44795
2020/02/03 18:15:00,-0.45873
2020/02/03 18:20:00,-0.46792
2020/02/03 18:25:00,-0.47675
2020/02/03 18:30:00,-0.48434
2020/02/03 18:35:00,-0.49101
2020/02/03 18:40:00,-0.49663
2020/02/03 18:45:00,-0.50146
2020/02/03 18:50:00,-0.50532
2020/02/03 18:55:00,-0.50797
2020/02/03 19:00:00,-0.51006
2020/02/03 19:05:00,-0.50926
2020/02/03 19:10:00,-0.50877
2020/02/03 19:15:00,-0.50642
2020/02/03 19:20:00,-0.50393
2020/02/03 19:25:00,-0.49991
2020/02/03 19:30:00,-0.49516
2020/02/03 19:35:00,-0.4895
2020/02/03 19:40:00,-0.48308
2020/02/03 19:45:00,-0.47537
2020/02/03 19:50:00,-0.46691
2020/02/03 19:55:00,-0.4577
2020/02/03 20:00:00,-0.44729
2020/02/03 20:05:00,-0.4379
2020/02/03 20:10:00,-0.42636
2020/02/03 20:15:00,-0.41497
2020/02/03 20:20:00,-0.40191
2020/02/03 20:25:00,-0.38853
2020/02/03 20:30:00,-0.37434
2020/02/03 20:35:00,-0.35913
2020/02/03 20:40:00,-0.34331
2020/02/03 20:45:00,-0.32702
2020/02/03 20:50:00,-0.30999
2020/02/03 20:55:00,-0.29217
2020/02/03 21:00:00,-0.27414
2020/02/03 21:05:00,-0.25363
2020/02/03 21:10:00,-0.2341
2020/02/03 21:15:00,-0.21262
2020/02/03 21:20:00,-0.19207
2020/02/03 21:25:00,-0.17017
2020/02/03 21:30:00,-0.14807
2020/02/03 21:35:00,-0.12577
2020/02/03 21:40:00,-0.10322
2020/02/03 21:45:00,-0.08016
2020/02/03 21:50:00,-0.056955
2020/02/03 21:55:00,-0.033437
2020/02/03 22:00:00,-0.0098995
2020/02/03 22:05:00,0.013877
2020/02/03 22:10:00,0.037864
2020/02/03 22:15:00,0.061444
2020/02/03 22:20:00,0.085628
2020/02/03 22:25:00,0.10903
2020/02/03 22:30:00,0.13291
2020/02/03 22:35:00,0.15626
2020/02/03 22:40:00,0.17977
2020/02/03 22:45:00,0.20294
2020/02/03 22:50:00,0.22588
2020/02/03 22:55:00,0.24865
2020/02/03 23:00:00,0.27108
2020/02/03 23:05:00,0.29308
2020/02/03 23:10:00,0.31488
2020/02/03 23:15:00,0.33606
2020/02/03 23:20:00,0.35715
2020/02/03 23:25:00,0.37731
2020/02/03 23:30:00,0.39729
2020/02/03 23:35:00,0.41656
2020/02/03 23:40:00,0.43538
2020/02/03 23:45:00,0.45348
2020/02/03 23:50:00,0.47086
2020/02/03 23:55:00,0.48778
2020/02/04 00:00:00,0.50389
2020/02/04 00:05:00,0.51928
2020/02/04 00:10:00,0.53394
2020/02/04 00:15:00,0.54782
2020/02/04 00:20:00,0.561
2020/02/04 00:25:00,0.57317
2020/02/04 00:30:00,0.58465
2020/02/04 00:35:00,0.59523
2020/02/04 00:40:00,0.60495
2020/02/04 00:45:00,0.61376
2020/02/04 00:50:00,0.62163
2020/02/04 00:55:00,0.6287
2020/02/04 01:00:00,0.6347
2020/02/04 01:05:00,0.64135
2020/02/04 01:10:00,0.64599
2020/02/04 01:15:00,0.65077
2020/02/04 01:20:00,0.65375
2020/02/04 01:25:00,0.65576
2020/02/04 01:30:00,0.65727
2020/02/04 01:35:00,0.6571
2020/02/04 01:40:00,0.65635
2020/02/04 01:45:00,0.65474
2020/02/04 01:50:00,0.652
2020/02/04 01:55:00,0.64866
2020/02/04 02:00:00,0.64379
2020/02/04 02:05:00,0.6372
2020/02/04 02:10:00,0.62999
2020/02/04 02:15:00,0.62131
2020/02/04 02:20:00,0.61235
2020/02/04 02:25:00,0.60248
2020/02/04 02:30:00,0.59157
2020/02/04 02:35:00,0.58006
2020/02/04 02:40:00,0.56777
2020/02/04 02:45:00,0.5542
2020/02/04 02:50:00,0.54031
2020/02/04 02:55:00,0.52521
2020/02/04 03:00:00,0.50985
2020/02/04 03:05:00,0.49494
2020/02/04 03:10:00,0.47853
2020/02/04 03:15:00,0.46246
2020/02/04 03:20:00,0.44473
2020/02/04 03:25:00,0.42681
2020/02/04 03:30:00,0.40825
2020/02/04 03:35:00,0.3891
2020/02/04 03:40:00,0.36943
2020/02/04 03:45:00,0.34966
2020/02/04 03:50:00,0.32897
2020/02/04 03:55:00,0.30834
2020/02/04 04:00:00,0.28679
2020/02/04 04:05:00,0.26545
2020/02/04 04:10:00,0.24346
2020/02/04 04:15:00,0.22145
2020/02/04 04:20:00,0.19911
2020/02/04 04:25:00,0.17658
2020/02/04 04:30:00,0.15405
2020/02/04 04:35:00,0.13124
2020/02/04 04:40:00,0.10852
2020/02/04 04:45:00,0.085729
2020/02/04 04:50:00,0.062915
2020/02/04 04:55:00,0.040259
2020/02/04 05:00:00,0.017584
2020/02/04 05:05:00,-0.0064248
2020/02/04 05:10:00,-0.029188
2020/02/04 05:15:00,-0.052667
2020/02/04 05:20:00,-0.074951
2020/02/04 05:25:00,-0.097577
2020/02/04 05:30:00,-0.11967
2020/02/04 05:35:00,-0.14147
2020/02/04 05:40:00,-0.16261
2020/02/04 05:45:00,-0.18365
2020/02/04 05:50:00,-0.20397
2020/02/04 05:55:00,-0.22409
2020/02/04 06:00:00,-0.24343
2020/02/04 06:05:00,-0.25912
2020/02/04 06:10:00,-0.27655
2020/02/04 06:15:00,-0.29147
2020/02/04 06:20:00,-0.30767
2020/02/04 06:25:00,-0.32158
2020/02/04 06:30:00,-0.33535
2020/02/04 06:35:00,-0.34856
2020/02/04 06:40:00,-0.36122
2020/02/04 06:45:00,-0.37258
2020/02/04 06:50:00,-0.38342
2020/02/04 06:55:00,-0.39391
2020/02/04 07:00:00,-0.4029
2020/02/04 07:05:00,-0.4133
2020/02/04 07:10:00,-0.42097
2020/02/04 07:15:00,-0.42947
2020/02/04 07:20:00,-0.43549
2020/02/04 07:25:00,-0.44153
2020/02/04 07:30:00,-0.44638
2020/02/04 07:35:00,-0.45015
2020/02/04 07:40:00,-0.45307
2020/02/04 07:45:00,-0.45518
2020/02/04 07:50:00,-0.45642
2020/02/04 07:55:00,-0.45646
2020/02/04 08:00:00,-0.45598
2020/02/04 08:05:00,-0.45418
2020/02/04 08:10:00,-0.45194
2020/02/04 08:15:00,-0.44818
2020/02/04 08:20:00,-0.44403
2020/02/04 08:25:00,-0.43882
2020/02/04 08:30:00,-0.43253
2020/02/04 08:35:00,-0.42568
2020/02/04 08:40:00,-0.41768
2020/02/04 08:45:00,-0.40908
2020/02/04 08:50:00,-0.39943
2020/02/04 08:55:00,-0.38908
2020/02/04 09:00:00,-0.37797
2020/02/04 09:05:00,-0.36444
2020/02/04 09:10:00,-0.35112
2020/02/04 09:15:00,-0.3366
2020/02/04 09:20:00,-0.32182
2020/02/04 09:25:00,-0.30598
2020/02/04 09:30:00,-0.28958
2020/02/04 09:35:00,-0.27268
2020/02/04 09:40:00,-0.25536
2020/02/04 09:45:00,-0.23696
2020/02/04 09:50:00,-0.21844
2020/02/04 09:55:00,-0.19947
2020/02/04 10:00:00,-0.17967
2020/02/04 10:05:00,-0.15992
2020/02/04 10:10:00,-0.13918
2020/02/04 10:15:00,-0.11876
2020/02/04 10:20:00,-0.097399
2020/02/04 10:25:00,-0.076168
2020/02/04 10:30:00,-0.054617
2020/02/04 10:35:00,-0.03279
2020/02/04 10:40:00,-0.010928
2020/02/04 10:45:00,0.011184
2020/02/04 10:50:00,0.033318
2020/02/04 10:55:00,0.055487
2020/02/04 11:00:00,0.077999
2020/02/04 11:05:00,0.10011
2020/02/04 11:10:00,0.12251
2020/02/04 11:15:00,0.14464
2020/02/04 11:20:00,0.16671
2020/02/04 11:25:00,0.18868
2020/02/04 11:30:00,0.2101
2020/02/04 11:35:00,0.2317
2020/02/04 11:40:00,0.25267
2020/02/04 11:45:00,0.27353
2020/02/04 11:50:00,0.29387
2020/02/04 11:55:00,0.31382
2020/02/04 12:00:00,0.33346
2020/02/04 12:05:00,0.35242
2020/02/04 12:10:00,0.37102
2020/02/04 12:15:00,0.38904
2020/02/04 12:20:00,0.40647
2020/02/04 12:25:00,0.4234
2020/02/04 12:30:00,0.43947
2020/02/04 12:35:00,0.45513
2020/02/04 12:40:00,0.46989
2020/02/04 12:45:00,0.48409
2020/02/04 12:50:00,0.49744
2020/02/04 12:55:00,0.51003
2020/02/04 13:00:00,0.52188
2020/02/04 13:05:00,0.53279
2020/02/04 13:10:00,0.54301
2020/02/04 13:15:00,0.55227
2020/02/04 13:20:00,0.56074
2020/02/04 13:25:00,0.5683
2020/02/04 13:30:00,0.57489
2020/02/04 13:35:00,0.58068
2020/02/04 13:40:00,0.58543
2020/02/04 13:45:00,0.58934
2020/02/04 13:50:00,0.59225
2020/02/04 13:55:00,0.59421
2020/02/04 14:00:00,0.59526
2020/02/04 14:05:00,0.59678
2020/02/04 14:10:00,0.59638
2020/02/04 14:15:00,0.59601
2020/02/04 14:20:00,0.59386
2020/02/04 14:25:00,0.59081
2020/02/04 14:30:00,0.5872
2020/02/04 14:35:00,0.58205
2020/02/04 14:40:00,0.57622
2020/02/04 14:45:00,0.56974
2020/02/04 14:50:00,0.56198
2020/02/04 14:55:00,0.55373
2020/02/04 15:00:00,0.54405
2020/02/04 15:05:00,0.53105
2020/02/04 15:10:00,0.51876
2020/02/04 15:15:00,0.5038
2020/02/04 15:20:00,0.4899
2020/02/04 15:25:00,0.47463
2020/02/04 15:30:00,0.45845
2020/02/04 15:35:00,0.44195
2020/02/04 15:40:00,0.42471
2020/02/04 15:45:00,0.40592
2020/02/04 15:50:00,0.38755
2020/02/04 15:55:00,0.36751
2020/02/04 16:00:00,0.34813
2020/02/04 16:05:00,0.32707
2020/02/04 16:10:00,0.30624
2020/02/04 16:15:00,0.28446
2020/02/04 16:20:00,0.2624
2020/02/04 16:25:00,0.24003
2020/02/04 16:30:00,0.21691
2020/02/04 16:35:00,0.19392
2020/02/04 16:40:00,0.17028
2020/02/04 16:45:00,0.14641
2020/02/04 16:50:00,0.12252
2020/02/04 16:55:00,0.09814
2020/02/04 17:00:00,0.073955
2020/02/04 17:05:00,0.049348
2020/02/04 17:10:00,0.024836
2020/02/04 17:15:00,0.00037645
2020/02/04 17:20:00,-0.024304
2020/02/04 17:25:00,-0.048603
2020/02/04 17:30:00,-0.073127
2020/02/04 17:35:00,-0.097213
2020/02/04 17:40:00,-0.12129
2020/02/04 17:45:00,-0.1451
2020/02/04 17:50:00,-0.16855
2020/02/04 17:55:00,-0.19182
2020/02/04 18:00:00,-0.21464
2020/02/04 18:05:00,-0.23707
2020/02/04 18:10:00,-0.25915
2020/02/04 18:15:00,-0.28059
2020/02/04 18:20:00,-0.30171
2020/02/04 18:25:00,-0.32212
2020/02/04 18:30:00,-0.34202
2020/02/04 18:35:00,-0.36132
2020/02/04 18:40:00,-0.37986
2020/02/04 18:45:00,-0.39783
2020/02/04 18:50:00,-0.41498
2020/02/04 18:55:00,-0.43141
2020/02/04 19:00:00,-0.44707
2020/02/04 19:05:00,-0.46183
2020/02/04 19:10:00,-0.47584
2020/02/04 19:15:00,-0.48896
2020/02/04 19:20:00,-0.50113
2020/02/04 19:25:00,-0.51246
2020/02/04 19:30:00,-0.52276
2020/02/04 19:35:00,-0.53216
2020/02/04 19:40:00,-0.54056
2020/02/04 19:45:00,-0.54793
2020/02/04 19:50:00,-0.55433
2020/02/04 19:55:00,-0.55967
2020/02/04 20:00:00,-0.56396
2020/02/04 20:05:00,-0.56562
2020/02/04 20:10:00,-0.5672
2020/02/04 20:15:00,-0.56707
2020/02/04 20:20:00,-0.56653
2020/02/04 20:25:00,-0.56436
2020/02/04 20:30:00,-0.56151
2020/02/04 20:35:00,-0.55742
2020/02/04 20:40:00,-0.55248
2020/02/04 20:45:00,-0.54617
2020/02/04 20:50:00,-0.53875
2020/02/04 20:55:00,-0.53064
2020/02/04 21:00:00,-0.5209
2020/02/04 21:05:00,-0.51221
2020/02/04 21:10:00,-0.50109
2020/02/04 21:15:00,-0.48994
2020/02/04 21:20:00,-0.47695
2020/02/04 21:25:00,-0.46351
2020/02/04 21:30:00,-0.44885
2020/02/04 21:35:00,-0.43327
2020/02/04 21:40:00,-0.41647
2020/02/04 21:45:00,-0.39922
2020/02/04 21:50:00,-0.38091
2020/02/04 21:55:00,-0.36157
2020/02/04 22:00:00,-0.34185
2020/02/04 22:05:00,-0.3193
2020/02/04 22:10:00,-0.29751
2020/02/04 22:15:00,-0.27378
2020/02/04 22:20:00,-0.25043
2020/02/04 22:25:00,-0.22582
2020/02/04 22:30:00,-0.2005
2020/02/04 22:35:00,-0.17496
2020/02/04 22:40:00,-0.14888
2020/02/04 22:45:00,-0.12197
2020/02/04 22:50:00,-0.09492
2020/02/04 22:55:00,-0.067355
2020/02/04 23:00:00,-0.039515
2020/02/04 23:05:00,-0.014535
2020/02/04 23:10:00,0.013242
2020/02/04 23:15:00,0.038918
2020/02/04 23:20:00,0.067356
2020/02/04 23:25:00,0.094291
2020/02/04 23:30:00,0.12222
2020/02/04 23:35:00,0.14953
2020/02/04 23:40:00,0.17759
2020/02/04 23:45:00,0.20481
2020/02/04 23:50:00,0.23288
2020/02/04 23:55:00,0.25965
2020/02/05 00:00:00,0.28752
2020/02/05 00:05:00,0.31727
2020/02/05 00:10:00,0.3451
2020/02/05 00:15:00,0.37466
2020/02/05 00:20:00,0.40174
2020/02/05 00:25:00,0.42938
2020/02/05 00:30:00,0.45643
2020/02/05 00:35:00,0.48317
2020/02/05 00:40:00,0.50896
2020/02/05 00:45:00,0.53517
2020/02/05 00:50:00,0.55946
2020/02/05 00:55:00,0.58444
2020/02/05 01:00:00,0.6074
2020/02/05 01:05:00,0.62918
2020/02/05 01:10:00,0.6505
2020/02/05 01:15:00,0.67054
2020/02/05 01:20:00,0.69027
2020/02/05 01:25:00,0.70909
2020/02/05 01:30:00,0.72697
2020/02/05 01:35:00,0.74407
2020/02/05 01:40:00,0.76038
2020/02/05 01:45:00,0.77537
2020/02/05 01:50:00,0.78968
2020/02/05 01:55:00,0.80258
2020/02/05 02:00:00,0.81485
2020/02/05 02:05:00,0.82714
2020/02/05 02:10:00,0.83771
2020/02/05 02:15:00,0.84804
2020/02/05 02:20:00,0.85658
2020/02/05 02:25:00,0.86416
2020/02/05 02:30:00,0.87082
2020/02/05 02:35:00,0.87578
2020/02/05 02:40:00,0.87972
2020/02/05 02:45:00,0.88267
2020/02/05 02:50:00,0.88423
2020/02/05 02:55:00,0.88491
2020/02/05 03:00:00,0.88408
2020/02/05 03:05:00,0.88122
2020/02/05 03:10:00,0.87761
2020/02/05 03:15:00,0.8722
2020/02/05 03:20:00,0.86612
2020/02/05 03:25:00,0.85899
2020/02/05 03:30:00,0.85033
2020/02/05 03:35:00,0.84116
2020/02/05 03:40:00,0.83091
2020/02/05 03:45:00,0.8193
2020/02/05 03:50:00,0.80702
2020/02/05 03:55:00,0.79324
2020/02/05 04:00:00,0.77895
2020/02/05 04:05:00,0.76448
2020/02/05 04:10:00,0.74864
2020/02/05 04:15:00,0.73258
2020/02/05 04:20:00,0.715
2020/02/05 04:25:00,0.69656
2020/02/05 04:30:00,0.67751
2020/02/05 04:35:00,0.65723
2020/02/05 04:40:00,0.63625
2020/02/05 04:45:00,0.61488
2020/02/05 04:50:00,0.59252
2020/02/05 04:55:00,0.56989
2020/02/05 05:00:00,0.54623
2020/02/05 05:05:00,0.52092
2020/02/05 05:10:00,0.4957
2020/02/05 05:15:00,0.46914
2020/02/05 05:20:00,0.44308
2020/02/05 05:25:00,0.4163
2020/02/05 05:30:00,0.38919
2020/02/05 05:35:00,0.36183
2020/02/05 05:40:00,0.33425
2020/02/05 05:45:00,0.30604
2020/02/05 05:50:00,0.27824
2020/02/05 05:55:00,0.2498
2020/02/05 06:00:00,0.22187
2020/02/05 06:05:00,0.19341
2020/02/05 06:10:00,0.16526
2020/02/05 06:15:00,0.13705
2020/02/05 06:20:00,0.10902
2020/02/05 06:25:00,0.081211
2020/02/05 06:30:00,0.053477
2020/02/05 06:35:00,0.026157
2020/02/05 06:40:00,-0.00093655
2020/02/05 06:45:00,-0.027669
2020/02/05 06:50:00,-0.053909
2020/02/05 06:55:00,-0.079834
2020/02/05 07:00:00,-0.10516
2020/02/05 07:05:00,-0.13002
2020/02/05 07:10:00,-0.15436
2020/02/05 07:15:00,-0.17784
2020/02/05 07:20:00,-0.20096
2020/02/05 07:25:00,-0.22313
2020/02/05 07:30:00,-0.24472
2020/02/05 07:35:00,-0.26544
2020/02/05 07:40:00,-0.28539
2020/02/05 07:45:00,-0.30452
2020/02/05 07:50:00,-0.32274
2020/02/05 07:55:00,-0.34003
2020/02/05 08:00:00,-0.35648
2020/02/05 08:05:00,-0.37183
2020/02/05 08:10:00,-0.38632
2020/02/05 08:15:00,-0.39969
2020/02/05 08:20:00,-0.41208
2020/02/05 08:25:00,-0.42343
2020/02/05 08:30:00,-0.43361
2020/02/05 08:35:00,-0.44281
2020/02/05 08:40:00,-0.45082
2020/02/05 08:45:00,-0.45774
2020/02/05 08:50:00,-0.46353
2020/02/05 08:55:00,-0.46814
2020/02/05 09:00:00,-0.47163
2020/02/05 09:05:00,-0.47555
2020/02/05 09:10:00,-0.47727
2020/02/05 09:15:00,-0.47855
2020/02/05 09:20:00,-0.47792
2020/02/05 09:25:00,-0.47674
2020/02/05 09:30:00,-0.47405
2020/02/05 09:35:00,-0.47024
2020/02/05 09:40:00,-0.46521
2020/02/05 09:45:00,-0.45923
2020/02/05 09:50:00,-0.45211
2020/02/05 09:55:00,-0.44369
2020/02/05 10:00:00,-0.43453
2020/02/05 10:05:00,-0.42245
2020/02/05 10:10:00,-0.41053
2020/02/05 10:15:00,-0.39678
2020/02/05 10:20:00,-0.38279
2020/02/05 10:25:00,-0.36733
2020/02/05 10:30:00,-0.351
2020/02/05 10:35:00,-0.33401
2020/02/05 10:40:00,-0.31614
2020/02/05 10:45:00,-0.29722
2020/02/05 10:50:00,-0.27753
2020/02/05 10:55:00,-0.25734
2020/02/05 11:00:00,-0.23594
2020/02/05 11:05:00,-0.21591
2020/02/05 11:10:00,-0.19358
2020/02/05 11:15:00,-0.1721
2020/02/05 11:20:00,-0.14867
2020/02/05 11:25:00,-0.12563
2020/02/05 11:30:00,-0.10185
2020/02/05 11:35:00,-0.077552
2020/02/05 11:40:00,-0.05269
2020/02/05 11:45:00,-0.027749
2020/02/05 11:50:00,-0.002235
2020/02/05 11:55:00,0.023245
2020/02/05 12:00:00,0.049282
2020/02/05 12:05:00,0.075192
2020/02/05 12:10:00,0.10113
2020/02/05 12:15:00,0.12738
2020/02/05 12:20:00,0.15305
2020/02/05 12:25:00,0.17941
2020/02/05 12:30:00,0.205
2020/02/05 12:35:00,0.23092
2020/02/05 12:40:00,0.25635
2020/02/05 12:45:00,0.28167
2020/02/05 12:50:00,0.30671
2020/02/05 12:55:00,0.3313
2020/02/05 13:00:00,0.35562
2020/02/05 13:05:00,0.38102
2020/02/05 13:10:00,0.40467
2020/02/05 13:15:00,0.42919
2020/02/05 13:20:00,0.4518
2020/02/05 13:25:00,0.47445
2020/02/05 13:30:00,0.49617
2020/02/05 13:35:00,0.51722
2020/02/05 13:40:00,0.5375
2020/02/05 13:45:00,0.55734
2020/02/05 13:50:00,0.57581
2020/02/05 13:55:00,0.59398
2020/02/05 14:00:00,0.61065
2020/02/05 14:05:00,0.62845
2020/02/05 14:10:00,0.64369
2020/02/05 14:15:00,0.65948
2020/02/05 14:20:00,0.67309
2020/02/05 14:25:00,0.68587
2020/02/05 14:30:00,0.69794
2020/02/05 14:35:00,0.70815
2020/02/05 14:40:00,0.71775
2020/02/05 14:45:00,0.72619
2020/02/05 14:50:00,0.73333
2020/02/05 14:55:00,0.73963
2020/02/05 15:00:00,0.74416
2020/02/05 15:05:00,0.74685
2020/02/05 15:10:00,0.7484
2020/02/05 15:15:00,0.74837
2020/02/05 15:20:00,0.74752
2020/02/05 15:25:00,0.74554
2020/02/05 15:30:00,0.74215
2020/02/05 15:35:00,0.73784
2020/02/05 15:40:00,0.7325
2020/02/05 15:45:00,0.72535
2020/02/05 15:50:00,0.71758
2020/02/05 15:55:00,0.70797
2020/02/05 16:00:00,0.69782
2020/02/05 16:05:00,0.6874
2020/02/05 16:10:00,0.67529
2020/02/05 16:15:00,0.66297
2020/02/05 16:20:00,0.64868
2020/02/05 16:25:00,0.63347
2020/02/05 16:30:00,0.61735
2020/02/05 16:35:00,0.59983
2020/02/05 16:40:00,0.58147
2020/02/05 16:45:00,0.56236
2020/02/05 16:50:00,0.54215
2020/02/05 16:55:00,0.52126
2020/02/05 17:00:00,0.49919
2020/02/05 17:05:00,0.47509
2020/02/05 17:10:00,0.45093
2020/02/05 17:15:00,0.4252
2020/02/05 17:20:00,0.39963
2020/02/05 17:25:00,0.37317
2020/02/05 17:30:00,0.34605
2020/02/05 17:35:00,0.3184
2020/02/05 17:40:00,0.29031
2020/02/05 17:45:00,0.26131
2020/02/05 17:50:00,0.23256
2020/02/05 17:55:00,0.20282
2020/02/05 18:00:00,0.17337
2020/02/05 18:05:00,0.1447
2020/02/05 18:10:00,0.11498
2020/02/05 18:15:00,0.085976
2020/02/05 18:20:00,0.05593
2020/02/05 18:25:00,0.02629
2020/02/05 18:30:00,-0.0034167
2020/02/05 18:35:00,-0.032938
2020/02/05 18:40:00,-0.06256
2020/02/05 18:45:00,-0.091804
2020/02/05 18:50:00,-0.12115
2020/02/05 18:55:00,-0.14981
2020/02/05 19:00:00,-0.17852
2020/02/05 19:05:00,-0.20659
2020/02/05 19:10:00,-0.23417
2020/02/05 19:15:00,-0.26151
2020/02/05 19:20:00,-0.28792
2020/02/05 19:25:00,-0.3141
2020/02/05 19:30:00,-0.33938
2020/02/05 19:35:00,-0.36414
2020/02/05 19:40:00,-0.38815
2020/02/05 19:45:00,-0.41146
2020/02/05 19:50:00,-0.43394
2020/02/05 19:55:00,-0.4556
2020/02/05 20:00:00,-0.4762
2020/02/05 20:05:00,-0.49594
2020/02/05 20:10:00,-0.51451
2020/02/05 20:15:00,-0.53208
2020/02/05 20:20:00,-0.5486
2020/02/05 20:25:00,-0.56397
2020/02/05 20:30:00,-0.5783
2020/02/05 20:35:00,-0.59136
2020/02/05 20:40:00,-0.60327
2020/02/05 20:45:00,-0.61391
2020/02/05 20:50:00,-0.62326
2020/02/05 20:55:00,-0.63135
2020/02/05 21:00:00,-0.63817
2020/02/05 21:05:00,-0.64364
2020/02/05 21:10:00,-0.6478
2020/02/05 21:15:00,-0.65059
2020/02/05 21:20:00,-0.65205
2020/02/05 21:25:00,-0.65212
2020/02/05 21:30:00,-0.65078
2020/02/05 21:35:00,-0.6481
2020/02/05 21:40:00,-0.644
2020/02/05 21:45:00,-0.63851
2020/02/05 21:50:00,-0.63165
2020/02/05 21:55:00,-0.62339
2020/02/05 22:00:00,-0.61377
2020/02/05 22:05:00,-0.60278
2020/02/05 22:10:00,-0.59043
2020/02/05 22:15:00,-0.57675
2020/02/05 22:20:00,-0.56175
