Time [yyyy/MM/dd HH:mm:ss],Kleppsbakki: water level (waterlevel) at Kleppsbakki_ FlowFM [m]
2019/12/07 03:25:00,0.81248
2019/12/07 03:30:00,0.81119
2019/12/07 03:35:00,0.80715
2019/12/07 03:40:00,0.80027
2019/12/07 03:45:00,0.79088
2019/12/07 03:50:00,0.77899
2019/12/07 03:55:00,0.76489
2019/12/07 04:00:00,0.74911
2019/12/07 04:05:00,0.73186
2019/12/07 04:10:00,0.7132
2019/12/07 04:15:00,0.69336
2019/12/07 04:20:00,0.67233
2019/12/07 04:25:00,0.65025
2019/12/07 04:30:00,0.62738
2019/12/07 04:35:00,0.60386
2019/12/07 04:40:00,0.57987
2019/12/07 04:45:00,0.55566
2019/12/07 04:50:00,0.53129
2019/12/07 04:55:00,0.50668
2019/12/07 05:00:00,0.48173
2019/12/07 05:05:00,0.45636
2019/12/07 05:10:00,0.43038
2019/12/07 05:15:00,0.40358
2019/12/07 05:20:00,0.37571
2019/12/07 05:25:00,0.34648
2019/12/07 05:30:00,0.31562
2019/12/07 05:35:00,0.28311
2019/12/07 05:40:00,0.24904
2019/12/07 05:45:00,0.2135
2019/12/07 05:50:00,0.17666
2019/12/07 05:55:00,0.13872
2019/12/07 06:00:00,0.10001
2019/12/07 06:05:00,0.060872
2019/12/07 06:10:00,0.021627
2019/12/07 06:15:00,-0.017364
2019/12/07 06:20:00,-0.055714
2019/12/07 06:25:00,-0.093171
2019/12/07 06:30:00,-0.12955
2019/12/07 06:35:00,-0.16468
2019/12/07 06:40:00,-0.19837
2019/12/07 06:45:00,-0.23053
2019/12/07 06:50:00,-0.26105
2019/12/07 06:55:00,-0.28988
2019/12/07 07:00:00,-0.31698
2019/12/07 07:05:00,-0.34252
2019/12/07 07:10:00,-0.36678
2019/12/07 07:15:00,-0.39008
2019/12/07 07:20:00,-0.41267
2019/12/07 07:25:00,-0.43478
2019/12/07 07:30:00,-0.45655
2019/12/07 07:35:00,-0.47811
2019/12/07 07:40:00,-0.4995
2019/12/07 07:45:00,-0.5208
2019/12/07 07:50:00,-0.54208
2019/12/07 07:55:00,-0.56342
2019/12/07 08:00:00,-0.58484
2019/12/07 08:05:00,-0.60623
2019/12/07 08:10:00,-0.62735
2019/12/07 08:15:00,-0.64788
2019/12/07 08:20:00,-0.66744
2019/12/07 08:25:00,-0.68566
2019/12/07 08:30:00,-0.70219
2019/12/07 08:35:00,-0.7168
2019/12/07 08:40:00,-0.72938
2019/12/07 08:45:00,-0.73988
2019/12/07 08:50:00,-0.74831
2019/12/07 08:55:00,-0.75474
2019/12/07 09:00:00,-0.75921
2019/12/07 09:05:00,-0.76183
2019/12/07 09:10:00,-0.76275
2019/12/07 09:15:00,-0.76214
2019/12/07 09:20:00,-0.76011
2019/12/07 09:25:00,-0.75687
2019/12/07 09:30:00,-0.75278
2019/12/07 09:35:00,-0.74811
2019/12/07 09:40:00,-0.74277
2019/12/07 09:45:00,-0.73676
2019/12/07 09:50:00,-0.73008
2019/12/07 09:55:00,-0.72247
2019/12/07 10:00:00,-0.71369
2019/12/07 10:05:00,-0.70371
2019/12/07 10:10:00,-0.69247
2019/12/07 10:15:00,-0.67983
2019/12/07 10:20:00,-0.6657
2019/12/07 10:25:00,-0.65002
2019/12/07 10:30:00,-0.63255
2019/12/07 10:35:00,-0.61314
2019/12/07 10:40:00,-0.59169
2019/12/07 10:45:00,-0.56799
2019/12/07 10:50:00,-0.54193
2019/12/07 10:55:00,-0.51361
2019/12/07 11:00:00,-0.48311
2019/12/07 11:05:00,-0.4506
2019/12/07 11:10:00,-0.41633
2019/12/07 11:15:00,-0.38071
2019/12/07 11:20:00,-0.34454
2019/12/07 11:25:00,-0.30862
2019/12/07 11:30:00,-0.27289
2019/12/07 11:35:00,-0.23725
2019/12/07 11:40:00,-0.20205
2019/12/07 11:45:00,-0.16701
2019/12/07 11:50:00,-0.13189
2019/12/07 11:55:00,-0.09697
2019/12/07 12:00:00,-0.063821
2019/12/07 12:05:00,-0.031853
2019/12/07 12:10:00,-0.00071341
2019/12/07 12:15:00,0.029325
2019/12/07 12:20:00,0.05895
2019/12/07 12:25:00,0.088971
2019/12/07 12:30:00,0.11956
2019/12/07 12:35:00,0.15088
2019/12/07 12:40:00,0.18233
2019/12/07 12:45:00,0.2149
2019/12/07 12:50:00,0.24885
2019/12/07 12:55:00,0.28281
2019/12/07 13:00:00,0.31614
2019/12/07 13:05:00,0.3492
2019/12/07 13:10:00,0.38192
2019/12/07 13:15:00,0.41328
2019/12/07 13:20:00,0.44371
2019/12/07 13:25:00,0.47396
2019/12/07 13:30:00,0.50386
2019/12/07 13:35:00,0.5338
2019/12/07 13:40:00,0.56324
2019/12/07 13:45:00,0.59162
2019/12/07 13:50:00,0.61816
2019/12/07 13:55:00,0.64153
2019/12/07 14:00:00,0.66164
2019/12/07 14:05:00,0.67982
2019/12/07 14:10:00,0.69686
2019/12/07 14:15:00,0.71276
2019/12/07 14:20:00,0.72808
2019/12/07 14:25:00,0.74332
2019/12/07 14:30:00,0.75817
2019/12/07 14:35:00,0.7724
2019/12/07 14:40:00,0.78597
2019/12/07 14:45:00,0.79881
2019/12/07 14:50:00,0.81091
2019/12/07 14:55:00,0.82248
2019/12/07 15:00:00,0.83335
2019/12/07 15:05:00,0.84319
2019/12/07 15:10:00,0.85206
2019/12/07 15:15:00,0.85977
2019/12/07 15:20:00,0.86581
2019/12/07 15:25:00,0.86984
2019/12/07 15:30:00,0.87179
2019/12/07 15:35:00,0.8716
2019/12/07 15:40:00,0.86895
2019/12/07 15:45:00,0.86348
2019/12/07 15:50:00,0.85517
2019/12/07 15:55:00,0.84397
2019/12/07 16:00:00,0.83003
2019/12/07 16:05:00,0.8138
2019/12/07 16:10:00,0.79559
2019/12/07 16:15:00,0.77552
2019/12/07 16:20:00,0.75385
2019/12/07 16:25:00,0.73054
2019/12/07 16:30:00,0.70558
2019/12/07 16:35:00,0.67929
2019/12/07 16:40:00,0.65198
2019/12/07 16:45:00,0.62391
2019/12/07 16:50:00,0.5955
2019/12/07 16:55:00,0.56706
2019/12/07 17:00:00,0.53855
2019/12/07 17:05:00,0.50987
2019/12/07 17:10:00,0.48104
2019/12/07 17:15:00,0.45201
2019/12/07 17:20:00,0.42249
2019/12/07 17:25:00,0.39223
2019/12/07 17:30:00,0.36103
2019/12/07 17:35:00,0.32872
2019/12/07 17:40:00,0.2951
2019/12/07 17:45:00,0.2601
2019/12/07 17:50:00,0.2237
2019/12/07 17:55:00,0.18597
2019/12/07 18:00:00,0.14704
2019/12/07 18:05:00,0.10711
2019/12/07 18:10:00,0.066563
2019/12/07 18:15:00,0.025656
2019/12/07 18:20:00,-0.015347
2019/12/07 18:25:00,-0.056079
2019/12/07 18:30:00,-0.096278
2019/12/07 18:35:00,-0.13585
2019/12/07 18:40:00,-0.17478
2019/12/07 18:45:00,-0.21307
2019/12/07 18:50:00,-0.2507
2019/12/07 18:55:00,-0.28757
2019/12/07 19:00:00,-0.32352
2019/12/07 19:05:00,-0.35842
2019/12/07 19:10:00,-0.39219
2019/12/07 19:15:00,-0.42495
2019/12/07 19:20:00,-0.45682
2019/12/07 19:25:00,-0.48802
2019/12/07 19:30:00,-0.51877
2019/12/07 19:35:00,-0.54928
2019/12/07 19:40:00,-0.57957
2019/12/07 19:45:00,-0.60963
2019/12/07 19:50:00,-0.63946
2019/12/07 19:55:00,-0.66911
2019/12/07 20:00:00,-0.69863
2019/12/07 20:05:00,-0.72812
2019/12/07 20:10:00,-0.75761
2019/12/07 20:15:00,-0.78697
2019/12/07 20:20:00,-0.8159
2019/12/07 20:25:00,-0.84399
2019/12/07 20:30:00,-0.87076
2019/12/07 20:35:00,-0.89572
2019/12/07 20:40:00,-0.91849
2019/12/07 20:45:00,-0.93884
2019/12/07 20:50:00,-0.95666
2019/12/07 20:55:00,-0.97195
2019/12/07 21:00:00,-0.9848
2019/12/07 21:05:00,-0.99531
2019/12/07 21:10:00,-1.0036
2019/12/07 21:15:00,-1.0096
2019/12/07 21:20:00,-1.0136
2019/12/07 21:25:00,-1.0158
2019/12/07 21:30:00,-1.0163
2019/12/07 21:35:00,-1.0152
2019/12/07 21:40:00,-1.0127
2019/12/07 21:45:00,-1.0087
2019/12/07 21:50:00,-1.0026
2019/12/07 21:55:00,-0.99475
2019/12/07 22:00:00,-0.98589
2019/12/07 22:05:00,-0.97614
2019/12/07 22:10:00,-0.96515
2019/12/07 22:15:00,-0.95266
2019/12/07 22:20:00,-0.93892
2019/12/07 22:25:00,-0.92388
2019/12/07 22:30:00,-0.90735
2019/12/07 22:35:00,-0.88934
2019/12/07 22:40:00,-0.86974
2019/12/07 22:45:00,-0.84818
2019/12/07 22:50:00,-0.82452
2019/12/07 22:55:00,-0.79872
2019/12/07 23:00:00,-0.77088
2019/12/07 23:05:00,-0.74098
2019/12/07 23:10:00,-0.70904
2019/12/07 23:15:00,-0.67532
2019/12/07 23:20:00,-0.64012
2019/12/07 23:25:00,-0.60378
2019/12/07 23:30:00,-0.56671
2019/12/07 23:35:00,-0.52932
2019/12/07 23:40:00,-0.49184
2019/12/07 23:45:00,-0.45459
2019/12/07 23:50:00,-0.41798
2019/12/07 23:55:00,-0.38129
2019/12/08 00:00:00,-0.34402
2019/12/08 00:05:00,-0.30735
2019/12/08 00:10:00,-0.27132
2019/12/08 00:15:00,-0.23452
2019/12/08 00:20:00,-0.19764
2019/12/08 00:25:00,-0.16079
2019/12/08 00:30:00,-0.123
2019/12/08 00:35:00,-0.083382
2019/12/08 00:40:00,-0.04425
2019/12/08 00:45:00,-0.0050453
2019/12/08 00:50:00,0.035481
2019/12/08 00:55:00,0.076325
2019/12/08 01:00:00,0.11766
2019/12/08 01:05:00,0.15996
2019/12/08 01:10:00,0.20234
2019/12/08 01:15:00,0.24453
2019/12/08 01:20:00,0.2869
2019/12/08 01:25:00,0.33053
2019/12/08 01:30:00,0.37514
2019/12/08 01:35:00,0.41924
2019/12/08 01:40:00,0.46129
2019/12/08 01:45:00,0.50144
2019/12/08 01:50:00,0.53931
2019/12/08 01:55:00,0.57618
2019/12/08 02:00:00,0.6132
2019/12/08 02:05:00,0.64904
2019/12/08 02:10:00,0.68248
2019/12/08 02:15:00,0.71341
2019/12/08 02:20:00,0.74267
2019/12/08 02:25:00,0.77048
2019/12/08 02:30:00,0.79719
2019/12/08 02:35:00,0.82295
2019/12/08 02:40:00,0.84705
2019/12/08 02:45:00,0.8701
2019/12/08 02:50:00,0.89234
2019/12/08 02:55:00,0.91335
2019/12/08 03:00:00,0.93358
2019/12/08 03:05:00,0.95306
2019/12/08 03:10:00,0.97159
2019/12/08 03:15:00,0.9886
2019/12/08 03:20:00,1.0038
2019/12/08 03:25:00,1.0175
2019/12/08 03:30:00,1.029
2019/12/08 03:35:00,1.0379
2019/12/08 03:40:00,1.0445
2019/12/08 03:45:00,1.0494
2019/12/08 03:50:00,1.052
2019/12/08 03:55:00,1.0517
2019/12/08 04:00:00,1.0488
2019/12/08 04:05:00,1.044
2019/12/08 04:10:00,1.0372
2019/12/08 04:15:00,1.0278
2019/12/08 04:20:00,1.0159
2019/12/08 04:25:00,1.0018
2019/12/08 04:30:00,0.98582
2019/12/08 04:35:00,0.96853
2019/12/08 04:40:00,0.95022
2019/12/08 04:45:00,0.93098
2019/12/08 04:50:00,0.91071
2019/12/08 04:55:00,0.88923
2019/12/08 05:00:00,0.86664
2019/12/08 05:05:00,0.84339
2019/12/08 05:10:00,0.81961
2019/12/08 05:15:00,0.79501
2019/12/08 05:20:00,0.76953
2019/12/08 05:25:00,0.74352
2019/12/08 05:30:00,0.71694
2019/12/08 05:35:00,0.68923
2019/12/08 05:40:00,0.65989
2019/12/08 05:45:00,0.62888
2019/12/08 05:50:00,0.59638
2019/12/08 05:55:00,0.56249
2019/12/08 06:00:00,0.52715
2019/12/08 06:05:00,0.49024
2019/12/08 06:10:00,0.4518
2019/12/08 06:15:00,0.41193
2019/12/08 06:20:00,0.37076
2019/12/08 06:25:00,0.32838
2019/12/08 06:30:00,0.28502
2019/12/08 06:35:00,0.24105
2019/12/08 06:40:00,0.19688
2019/12/08 06:45:00,0.15287
2019/12/08 06:50:00,0.10906
2019/12/08 06:55:00,0.065745
2019/12/08 07:00:00,0.022995
2019/12/08 07:05:00,-0.019338
2019/12/08 07:10:00,-0.061362
2019/12/08 07:15:00,-0.10305
2019/12/08 07:20:00,-0.14439
2019/12/08 07:25:00,-0.18535
2019/12/08 07:30:00,-0.22585
2019/12/08 07:35:00,-0.26576
2019/12/08 07:40:00,-0.30502
2019/12/08 07:45:00,-0.3436
2019/12/08 07:50:00,-0.38159
2019/12/08 07:55:00,-0.41899
2019/12/08 08:00:00,-0.45577
2019/12/08 08:05:00,-0.49188
2019/12/08 08:10:00,-0.52742
2019/12/08 08:15:00,-0.56251
2019/12/08 08:20:00,-0.5971
2019/12/08 08:25:00,-0.63101
2019/12/08 08:30:00,-0.66409
2019/12/08 08:35:00,-0.69612
2019/12/08 08:40:00,-0.72679
2019/12/08 08:45:00,-0.75583
2019/12/08 08:50:00,-0.78302
2019/12/08 08:55:00,-0.8082
2019/12/08 09:00:00,-0.83126
2019/12/08 09:05:00,-0.85213
2019/12/08 09:10:00,-0.87073
2019/12/08 09:15:00,-0.88701
2019/12/08 09:20:00,-0.90101
2019/12/08 09:25:00,-0.91288
2019/12/08 09:30:00,-0.92279
2019/12/08 09:35:00,-0.93102
2019/12/08 09:40:00,-0.93783
2019/12/08 09:45:00,-0.94339
2019/12/08 09:50:00,-0.94774
2019/12/08 09:55:00,-0.95086
2019/12/08 10:00:00,-0.95277
2019/12/08 10:05:00,-0.95352
2019/12/08 10:10:00,-0.95305
2019/12/08 10:15:00,-0.9512
2019/12/08 10:20:00,-0.94773
2019/12/08 10:25:00,-0.94263
2019/12/08 10:30:00,-0.936
2019/12/08 10:35:00,-0.92797
2019/12/08 10:40:00,-0.9185
2019/12/08 10:45:00,-0.90753
2019/12/08 10:50:00,-0.89497
2019/12/08 10:55:00,-0.88068
2019/12/08 11:00:00,-0.8645
2019/12/08 11:05:00,-0.84628
2019/12/08 11:10:00,-0.82587
2019/12/08 11:15:00,-0.80319
2019/12/08 11:20:00,-0.77829
2019/12/08 11:25:00,-0.7513
2019/12/08 11:30:00,-0.72231
2019/12/08 11:35:00,-0.69155
2019/12/08 11:40:00,-0.65935
2019/12/08 11:45:00,-0.6259
2019/12/08 11:50:00,-0.59125
2019/12/08 11:55:00,-0.55564
2019/12/08 12:00:00,-0.51962
2019/12/08 12:05:00,-0.48352
2019/12/08 12:10:00,-0.44761
2019/12/08 12:15:00,-0.41164
2019/12/08 12:20:00,-0.37469
2019/12/08 12:25:00,-0.33689
2019/12/08 12:30:00,-0.2992
2019/12/08 12:35:00,-0.26101
2019/12/08 12:40:00,-0.22134
2019/12/08 12:45:00,-0.1812
2019/12/08 12:50:00,-0.14038
2019/12/08 12:55:00,-0.098201
2019/12/08 13:00:00,-0.054713
2019/12/08 13:05:00,-0.012023
2019/12/08 13:10:00,0.030925
2019/12/08 13:15:00,0.074477
2019/12/08 13:20:00,0.11795
2019/12/08 13:25:00,0.16169
2019/12/08 13:30:00,0.20556
2019/12/08 13:35:00,0.24875
2019/12/08 13:40:00,0.29138
2019/12/08 13:45:00,0.33388
2019/12/08 13:50:00,0.37679
2019/12/08 13:55:00,0.4189
2019/12/08 14:00:00,0.4582
2019/12/08 14:05:00,0.49499
2019/12/08 14:10:00,0.52911
2019/12/08 14:15:00,0.56223
2019/12/08 14:20:00,0.59623
2019/12/08 14:25:00,0.62937
2019/12/08 14:30:00,0.66027
2019/12/08 14:35:00,0.68875
2019/12/08 14:40:00,0.71565
2019/12/08 14:45:00,0.74128
2019/12/08 14:50:00,0.76563
2019/12/08 14:55:00,0.78893
2019/12/08 15:00:00,0.81082
2019/12/08 15:05:00,0.83196
2019/12/08 15:10:00,0.85293
2019/12/08 15:15:00,0.87238
2019/12/08 15:20:00,0.89058
2019/12/08 15:25:00,0.90828
2019/12/08 15:30:00,0.92476
2019/12/08 15:35:00,0.93989
2019/12/08 15:40:00,0.95342
2019/12/08 15:45:00,0.96511
2019/12/08 15:50:00,0.97484
2019/12/08 15:55:00,0.9821
2019/12/08 16:00:00,0.98681
2019/12/08 16:05:00,0.98955
2019/12/08 16:10:00,0.99046
2019/12/08 16:15:00,0.9888
2019/12/08 16:20:00,0.98443
2019/12/08 16:25:00,0.97765
2019/12/08 16:30:00,0.96891
2019/12/08 16:35:00,0.95853
2019/12/08 16:40:00,0.9465
2019/12/08 16:45:00,0.93271
2019/12/08 16:50:00,0.91717
2019/12/08 16:55:00,0.89999
2019/12/08 17:00:00,0.88123
2019/12/08 17:05:00,0.86087
2019/12/08 17:10:00,0.83877
2019/12/08 17:15:00,0.81499
2019/12/08 17:20:00,0.78983
2019/12/08 17:25:00,0.76356
2019/12/08 17:30:00,0.73631
2019/12/08 17:35:00,0.70793
2019/12/08 17:40:00,0.67826
2019/12/08 17:45:00,0.64721
2019/12/08 17:50:00,0.61468
2019/12/08 17:55:00,0.5804
2019/12/08 18:00:00,0.54424
2019/12/08 18:05:00,0.50631
2019/12/08 18:10:00,0.46694
2019/12/08 18:15:00,0.42641
2019/12/08 18:20:00,0.38479
2019/12/08 18:25:00,0.3419
2019/12/08 18:30:00,0.29754
2019/12/08 18:35:00,0.25176
2019/12/08 18:40:00,0.20477
2019/12/08 18:45:00,0.15698
2019/12/08 18:50:00,0.1085
2019/12/08 18:55:00,0.059781
2019/12/08 19:00:00,0.011322
2019/12/08 19:05:00,-0.036427
2019/12/08 19:10:00,-0.083278
2019/12/08 19:15:00,-0.12923
2019/12/08 19:20:00,-0.17441
2019/12/08 19:25:00,-0.21898
2019/12/08 19:30:00,-0.26305
2019/12/08 19:35:00,-0.30668
2019/12/08 19:40:00,-0.3499
2019/12/08 19:45:00,-0.39263
2019/12/08 19:50:00,-0.43485
2019/12/08 19:55:00,-0.4765
2019/12/08 20:00:00,-0.51748
2019/12/08 20:05:00,-0.55766
2019/12/08 20:10:00,-0.59701
2019/12/08 20:15:00,-0.63548
2019/12/08 20:20:00,-0.673
2019/12/08 20:25:00,-0.70955
2019/12/08 20:30:00,-0.7451
2019/12/08 20:35:00,-0.77976
2019/12/08 20:40:00,-0.81373
2019/12/08 20:45:00,-0.84698
2019/12/08 20:50:00,-0.87933
2019/12/08 20:55:00,-0.91054
2019/12/08 21:00:00,-0.94035
2019/12/08 21:05:00,-0.96852
2019/12/08 21:10:00,-0.99486
2019/12/08 21:15:00,-1.0192
2019/12/08 21:20:00,-1.0416
2019/12/08 21:25:00,-1.0618
2019/12/08 21:30:00,-1.0799
2019/12/08 21:35:00,-1.0959
2019/12/08 21:40:00,-1.1098
2019/12/08 21:45:00,-1.1216
2019/12/08 21:50:00,-1.1314
2019/12/08 21:55:00,-1.1395
2019/12/08 22:00:00,-1.1462
2019/12/08 22:05:00,-1.1518
2019/12/08 22:10:00,-1.1561
2019/12/08 22:15:00,-1.159
2019/12/08 22:20:00,-1.1605
2019/12/08 22:25:00,-1.1602
2019/12/08 22:30:00,-1.158
2019/12/08 22:35:00,-1.1539
2019/12/08 22:40:00,-1.1477
2019/12/08 22:45:00,-1.1395
2019/12/08 22:50:00,-1.1282
2019/12/08 22:55:00,-1.1136
2019/12/08 23:00:00,-1.0969
2019/12/08 23:05:00,-1.0791
2019/12/08 23:10:00,-1.0594
2019/12/08 23:15:00,-1.0372
2019/12/08 23:20:00,-1.0124
2019/12/08 23:25:00,-0.98527
2019/12/08 23:30:00,-0.95596
2019/12/08 23:35:00,-0.92431
2019/12/08 23:40:00,-0.89055
2019/12/08 23:45:00,-0.85473
2019/12/08 23:50:00,-0.81679
2019/12/08 23:55:00,-0.77711
2019/12/09 00:00:00,-0.73634
2019/12/09 00:05:00,-0.69456
2019/12/09 00:10:00,-0.65137
2019/12/09 00:15:00,-0.60701
2019/12/09 00:20:00,-0.56212
2019/12/09 00:25:00,-0.51715
2019/12/09 00:30:00,-0.47226
2019/12/09 00:35:00,-0.42793
2019/12/09 00:40:00,-0.38407
2019/12/09 00:45:00,-0.33945
2019/12/09 00:50:00,-0.2933
2019/12/09 00:55:00,-0.24744
2019/12/09 01:00:00,-0.20052
2019/12/09 01:05:00,-0.1515
2019/12/09 01:10:00,-0.10168
2019/12/09 01:15:00,-0.051766
2019/12/09 01:20:00,-5.4599E-05
2019/12/09 01:25:00,0.051521
2019/12/09 01:30:00,0.10066
2019/12/09 01:35:00,0.15069
2019/12/09 01:40:00,0.20147
2019/12/09 01:45:00,0.25058
2019/12/09 01:50:00,0.29994
2019/12/09 01:55:00,0.35028
2019/12/09 02:00:00,0.39986
2019/12/09 02:05:00,0.4491
2019/12/09 02:10:00,0.4969
2019/12/09 02:15:00,0.54295
2019/12/09 02:20:00,0.58616
2019/12/09 02:25:00,0.6269
2019/12/09 02:30:00,0.66959
2019/12/09 02:35:00,0.71279
2019/12/09 02:40:00,0.75349
2019/12/09 02:45:00,0.79243
2019/12/09 02:50:00,0.83142
2019/12/09 02:55:00,0.87031
2019/12/09 03:00:00,0.90768
2019/12/09 03:05:00,0.94299
2019/12/09 03:10:00,0.97454
2019/12/09 03:15:00,1.0038
2019/12/09 03:20:00,1.034
2019/12/09 03:25:00,1.0634
2019/12/09 03:30:00,1.0917
2019/12/09 03:35:00,1.12
2019/12/09 03:40:00,1.1479
2019/12/09 03:45:00,1.1735
2019/12/09 03:50:00,1.1972
2019/12/09 03:55:00,1.2184
2019/12/09 04:00:00,1.2359
2019/12/09 04:05:00,1.2505
2019/12/09 04:10:00,1.263
2019/12/09 04:15:00,1.2731
2019/12/09 04:20:00,1.2804
2019/12/09 04:25:00,1.285
2019/12/09 04:30:00,1.2874
2019/12/09 04:35:00,1.2872
2019/12/09 04:40:00,1.2841
2019/12/09 04:45:00,1.278
2019/12/09 04:50:00,1.2698
2019/12/09 04:55:00,1.26
2019/12/09 05:00:00,1.2487
2019/12/09 05:05:00,1.2356
2019/12/09 05:10:00,1.2206
2019/12/09 05:15:00,1.2032
2019/12/09 05:20:00,1.1829
2019/12/09 05:25:00,1.1597
2019/12/09 05:30:00,1.1341
2019/12/09 05:35:00,1.1069
2019/12/09 05:40:00,1.0785
2019/12/09 05:45:00,1.0491
2019/12/09 05:50:00,1.0189
2019/12/09 05:55:00,0.98767
2019/12/09 06:00:00,0.955
2019/12/09 06:05:00,0.92043
2019/12/09 06:10:00,0.88375
2019/12/09 06:15:00,0.84505
2019/12/09 06:20:00,0.8047
2019/12/09 06:25:00,0.763
2019/12/09 06:30:00,0.72005
2019/12/09 06:35:00,0.67582
2019/12/09 06:40:00,0.63025
2019/12/09 06:45:00,0.58332
2019/12/09 06:50:00,0.53512
2019/12/09 06:55:00,0.48582
2019/12/09 07:00:00,0.43577
2019/12/09 07:05:00,0.38548
2019/12/09 07:10:00,0.33543
2019/12/09 07:15:00,0.2858
2019/12/09 07:20:00,0.2366
2019/12/09 07:25:00,0.18769
2019/12/09 07:30:00,0.13886
2019/12/09 07:35:00,0.089735
2019/12/09 07:40:00,0.040446
2019/12/09 07:45:00,-0.0090596
2019/12/09 07:50:00,-0.05882
2019/12/09 07:55:00,-0.10869
2019/12/09 08:00:00,-0.15844
2019/12/09 08:05:00,-0.20792
2019/12/09 08:10:00,-0.25706
2019/12/09 08:15:00,-0.30571
2019/12/09 08:20:00,-0.35371
2019/12/09 08:25:00,-0.40099
2019/12/09 08:30:00,-0.44751
2019/12/09 08:35:00,-0.4933
2019/12/09 08:40:00,-0.5383
2019/12/09 08:45:00,-0.58258
2019/12/09 08:50:00,-0.62621
2019/12/09 08:55:00,-0.66905
2019/12/09 09:00:00,-0.71091
2019/12/09 09:05:00,-0.7517
2019/12/09 09:10:00,-0.79114
2019/12/09 09:15:00,-0.8289
2019/12/09 09:20:00,-0.86474
2019/12/09 09:25:00,-0.89855
2019/12/09 09:30:00,-0.93024
2019/12/09 09:35:00,-0.95976
2019/12/09 09:40:00,-0.98707
2019/12/09 09:45:00,-1.0122
2019/12/09 09:50:00,-1.0352
2019/12/09 09:55:00,-1.0563
2019/12/09 10:00:00,-1.0756
2019/12/09 10:05:00,-1.0933
2019/12/09 10:10:00,-1.1095
2019/12/09 10:15:00,-1.1241
2019/12/09 10:20:00,-1.1371
2019/12/09 10:25:00,-1.1482
2019/12/09 10:30:00,-1.1572
2019/12/09 10:35:00,-1.1638
2019/12/09 10:40:00,-1.168
2019/12/09 10:45:00,-1.1697
2019/12/09 10:50:00,-1.1692
2019/12/09 10:55:00,-1.1665
2019/12/09 11:00:00,-1.1618
2019/12/09 11:05:00,-1.1553
2019/12/09 11:10:00,-1.1471
2019/12/09 11:15:00,-1.1371
2019/12/09 11:20:00,-1.1236
2019/12/09 11:25:00,-1.107
2019/12/09 11:30:00,-1.0887
2019/12/09 11:35:00,-1.0689
2019/12/09 11:40:00,-1.0466
2019/12/09 11:45:00,-1.0217
2019/12/09 11:50:00,-0.99446
2019/12/09 11:55:00,-0.96527
2019/12/09 12:00:00,-0.93417
2019/12/09 12:05:00,-0.90129
2019/12/09 12:10:00,-0.86706
2019/12/09 12:15:00,-0.83143
2019/12/09 12:20:00,-0.79448
2019/12/09 12:25:00,-0.75676
2019/12/09 12:30:00,-0.71853
2019/12/09 12:35:00,-0.67949
2019/12/09 12:40:00,-0.63933
2019/12/09 12:45:00,-0.59824
2019/12/09 12:50:00,-0.55646
2019/12/09 12:55:00,-0.51374
2019/12/09 13:00:00,-0.47035
2019/12/09 13:05:00,-0.42672
2019/12/09 13:10:00,-0.38242
2019/12/09 13:15:00,-0.33643
2019/12/09 13:20:00,-0.28882
2019/12/09 13:25:00,-0.2414
2019/12/09 13:30:00,-0.19279
2019/12/09 13:35:00,-0.14269
2019/12/09 13:40:00,-0.09251
2019/12/09 13:45:00,-0.042668
2019/12/09 13:50:00,0.0089464
2019/12/09 13:55:00,0.059997
2019/12/09 14:00:00,0.10884
2019/12/09 14:05:00,0.15836
2019/12/09 14:10:00,0.20821
2019/12/09 14:15:00,0.25665
2019/12/09 14:20:00,0.30575
2019/12/09 14:25:00,0.35504
2019/12/09 14:30:00,0.40298
2019/12/09 14:35:00,0.45056
2019/12/09 14:40:00,0.49633
2019/12/09 14:45:00,0.5399
2019/12/09 14:50:00,0.57984
2019/12/09 14:55:00,0.61784
2019/12/09 15:00:00,0.65805
2019/12/09 15:05:00,0.69814
2019/12/09 15:10:00,0.7353
2019/12/09 15:15:00,0.77098
2019/12/09 15:20:00,0.80673
2019/12/09 15:25:00,0.84217
2019/12/09 15:30:00,0.87645
2019/12/09 15:35:00,0.90897
2019/12/09 15:40:00,0.93821
2019/12/09 15:45:00,0.96462
2019/12/09 15:50:00,0.99025
2019/12/09 15:55:00,1.0143
2019/12/09 16:00:00,1.0362
2019/12/09 16:05:00,1.0566
2019/12/09 16:10:00,1.075
2019/12/09 16:15:00,1.0906
2019/12/09 16:20:00,1.1045
2019/12/09 16:25:00,1.1166
2019/12/09 16:30:00,1.1254
2019/12/09 16:35:00,1.1313
2019/12/09 16:40:00,1.1352
2019/12/09 16:45:00,1.1367
2019/12/09 16:50:00,1.1362
2019/12/09 16:55:00,1.1333
2019/12/09 17:00:00,1.1269
2019/12/09 17:05:00,1.1179
2019/12/09 17:10:00,1.1069
2019/12/09 17:15:00,1.0942
2019/12/09 17:20:00,1.08
2019/12/09 17:25:00,1.0639
2019/12/09 17:30:00,1.0462
2019/12/09 17:35:00,1.0271
2019/12/09 17:40:00,1.0065
2019/12/09 17:45:00,0.98364
2019/12/09 17:50:00,0.95808
2019/12/09 17:55:00,0.93009
2019/12/09 18:00:00,0.90021
2019/12/09 18:05:00,0.86855
2019/12/09 18:10:00,0.83522
