Time [yyyy/MM/dd HH:mm:ss],Patreksfjordur: water level (waterlevel) at Patreksfjordur_ FlowFM [m]
2020/02/24 07:45:00,1.5382
2020/02/24 07:50:00,1.5557
2020/02/24 07:55:00,1.5709
2020/02/24 08:00:00,1.584
2020/02/24 08:05:00,1.5949
2020/02/24 08:10:00,1.6036
2020/02/24 08:15:00,1.6101
2020/02/24 08:20:00,1.6145
2020/02/24 08:25:00,1.6168
2020/02/24 08:30:00,1.6169
2020/02/24 08:35:00,1.6147
2020/02/24 08:40:00,1.6103
2020/02/24 08:45:00,1.6035
2020/02/24 08:50:00,1.5943
2020/02/24 08:55:00,1.5826
2020/02/24 09:00:00,1.5685
2020/02/24 09:05:00,1.5519
2020/02/24 09:10:00,1.533
2020/02/24 09:15:00,1.5119
2020/02/24 09:20:00,1.4886
2020/02/24 09:25:00,1.4631
2020/02/24 09:30:00,1.4355
2020/02/24 09:35:00,1.4059
2020/02/24 09:40:00,1.374
2020/02/24 09:45:00,1.3398
2020/02/24 09:50:00,1.3034
2020/02/24 09:55:00,1.2645
2020/02/24 10:00:00,1.2233
2020/02/24 10:05:00,1.1799
2020/02/24 10:10:00,1.1342
2020/02/24 10:15:00,1.0866
2020/02/24 10:20:00,1.0371
2020/02/24 10:25:00,0.98592
2020/02/24 10:30:00,0.9333
2020/02/24 10:35:00,0.87936
2020/02/24 10:40:00,0.82426
2020/02/24 10:45:00,0.76812
2020/02/24 10:50:00,0.71106
2020/02/24 10:55:00,0.65318
2020/02/24 11:00:00,0.59461
2020/02/24 11:05:00,0.53542
2020/02/24 11:10:00,0.47571
2020/02/24 11:15:00,0.41554
2020/02/24 11:20:00,0.35496
2020/02/24 11:25:00,0.29403
2020/02/24 11:30:00,0.23281
2020/02/24 11:35:00,0.17131
2020/02/24 11:40:00,0.10961
2020/02/24 11:45:00,0.047788
2020/02/24 11:50:00,-0.014042
2020/02/24 11:55:00,-0.075716
2020/02/24 12:00:00,-0.13704
2020/02/24 12:05:00,-0.19784
2020/02/24 12:10:00,-0.25794
2020/02/24 12:15:00,-0.31718
2020/02/24 12:20:00,-0.37541
2020/02/24 12:25:00,-0.4325
2020/02/24 12:30:00,-0.48832
2020/02/24 12:35:00,-0.54274
2020/02/24 12:40:00,-0.59563
2020/02/24 12:45:00,-0.64687
2020/02/24 12:50:00,-0.69639
2020/02/24 12:55:00,-0.74416
2020/02/24 13:00:00,-0.79017
2020/02/24 13:05:00,-0.83442
2020/02/24 13:10:00,-0.87696
2020/02/24 13:15:00,-0.91781
2020/02/24 13:20:00,-0.95702
2020/02/24 13:25:00,-0.99455
2020/02/24 13:30:00,-1.0304
2020/02/24 13:35:00,-1.0644
2020/02/24 13:40:00,-1.0967
2020/02/24 13:45:00,-1.1272
2020/02/24 13:50:00,-1.1558
2020/02/24 13:55:00,-1.1827
2020/02/24 14:00:00,-1.2077
2020/02/24 14:05:00,-1.2309
2020/02/24 14:10:00,-1.2522
2020/02/24 14:15:00,-1.2715
2020/02/24 14:20:00,-1.2887
2020/02/24 14:25:00,-1.3038
2020/02/24 14:30:00,-1.3166
2020/02/24 14:35:00,-1.327
2020/02/24 14:40:00,-1.3351
2020/02/24 14:45:00,-1.3409
2020/02/24 14:50:00,-1.3443
2020/02/24 14:55:00,-1.3453
2020/02/24 15:00:00,-1.344
2020/02/24 15:05:00,-1.3405
2020/02/24 15:10:00,-1.3347
2020/02/24 15:15:00,-1.3267
2020/02/24 15:20:00,-1.3165
2020/02/24 15:25:00,-1.3042
2020/02/24 15:30:00,-1.2898
2020/02/24 15:35:00,-1.2735
2020/02/24 15:40:00,-1.2552
2020/02/24 15:45:00,-1.235
2020/02/24 15:50:00,-1.2131
2020/02/24 15:55:00,-1.1894
2020/02/24 16:00:00,-1.164
2020/02/24 16:05:00,-1.1368
2020/02/24 16:10:00,-1.1077
2020/02/24 16:15:00,-1.0768
2020/02/24 16:20:00,-1.0439
2020/02/24 16:25:00,-1.009
2020/02/24 16:30:00,-0.97208
2020/02/24 16:35:00,-0.93316
2020/02/24 16:40:00,-0.89228
2020/02/24 16:45:00,-0.84956
2020/02/24 16:50:00,-0.80516
2020/02/24 16:55:00,-0.75924
2020/02/24 17:00:00,-0.71193
2020/02/24 17:05:00,-0.6634
2020/02/24 17:10:00,-0.61383
2020/02/24 17:15:00,-0.56341
2020/02/24 17:20:00,-0.51235
2020/02/24 17:25:00,-0.46084
2020/02/24 17:30:00,-0.40903
2020/02/24 17:35:00,-0.35709
2020/02/24 17:40:00,-0.30512
2020/02/24 17:45:00,-0.2532
2020/02/24 17:50:00,-0.20139
2020/02/24 17:55:00,-0.14971
2020/02/24 18:00:00,-0.098206
2020/02/24 18:05:00,-0.046949
2020/02/24 18:10:00,0.0039753
2020/02/24 18:15:00,0.05449
2020/02/24 18:20:00,0.10455
2020/02/24 18:25:00,0.15412
2020/02/24 18:30:00,0.20317
2020/02/24 18:35:00,0.25163
2020/02/24 18:40:00,0.29943
2020/02/24 18:45:00,0.34649
2020/02/24 18:50:00,0.39266
2020/02/24 18:55:00,0.43778
2020/02/24 19:00:00,0.4816
2020/02/24 19:05:00,0.52391
2020/02/24 19:10:00,0.56453
2020/02/24 19:15:00,0.60335
2020/02/24 19:20:00,0.64032
2020/02/24 19:25:00,0.67541
2020/02/24 19:30:00,0.70861
2020/02/24 19:35:00,0.73996
2020/02/24 19:40:00,0.7695
2020/02/24 19:45:00,0.79725
2020/02/24 19:50:00,0.82318
2020/02/24 19:55:00,0.84717
2020/02/24 20:00:00,0.86915
2020/02/24 20:05:00,0.88903
2020/02/24 20:10:00,0.90678
2020/02/24 20:15:00,0.9224
2020/02/24 20:20:00,0.93589
2020/02/24 20:25:00,0.94728
2020/02/24 20:30:00,0.9566
2020/02/24 20:35:00,0.96394
2020/02/24 20:40:00,0.96936
2020/02/24 20:45:00,0.9729
2020/02/24 20:50:00,0.97457
2020/02/24 20:55:00,0.97437
2020/02/24 21:00:00,0.97234
2020/02/24 21:05:00,0.96849
2020/02/24 21:10:00,0.96281
2020/02/24 21:15:00,0.9553
2020/02/24 21:20:00,0.94596
2020/02/24 21:25:00,0.93483
2020/02/24 21:30:00,0.92191
2020/02/24 21:35:00,0.90718
2020/02/24 21:40:00,0.89059
2020/02/24 21:45:00,0.87208
2020/02/24 21:50:00,0.85161
2020/02/24 21:55:00,0.82914
2020/02/24 22:00:00,0.80468
2020/02/24 22:05:00,0.77826
2020/02/24 22:10:00,0.74996
2020/02/24 22:15:00,0.71984
2020/02/24 22:20:00,0.68799
2020/02/24 22:25:00,0.65446
2020/02/24 22:30:00,0.61929
2020/02/24 22:35:00,0.58252
2020/02/24 22:40:00,0.5442
2020/02/24 22:45:00,0.50442
2020/02/24 22:50:00,0.46327
2020/02/24 22:55:00,0.42091
2020/02/24 23:00:00,0.3775
2020/02/24 23:05:00,0.33319
2020/02/24 23:10:00,0.28814
2020/02/24 23:15:00,0.24245
2020/02/24 23:20:00,0.19618
2020/02/24 23:25:00,0.1494
2020/02/24 23:30:00,0.10216
2020/02/24 23:35:00,0.054515
2020/02/24 23:40:00,0.00653
2020/02/24 23:45:00,-0.041704
2020/02/24 23:50:00,-0.090088
2020/02/24 23:55:00,-0.1385
2020/02/25 00:00:00,-0.18683
2020/02/25 00:05:00,-0.23492
2020/02/25 00:10:00,-0.28265
2020/02/25 00:15:00,-0.32991
2020/02/25 00:20:00,-0.37658
2020/02/25 00:25:00,-0.42261
2020/02/25 00:30:00,-0.46792
2020/02/25 00:35:00,-0.51248
2020/02/25 00:40:00,-0.55621
2020/02/25 00:45:00,-0.59902
2020/02/25 00:50:00,-0.64078
2020/02/25 00:55:00,-0.68134
2020/02/25 01:00:00,-0.72053
2020/02/25 01:05:00,-0.75824
2020/02/25 01:10:00,-0.79434
2020/02/25 01:15:00,-0.82876
2020/02/25 01:20:00,-0.86145
2020/02/25 01:25:00,-0.89237
2020/02/25 01:30:00,-0.9215
2020/02/25 01:35:00,-0.94879
2020/02/25 01:40:00,-0.97421
2020/02/25 01:45:00,-0.99769
2020/02/25 01:50:00,-1.0192
2020/02/25 01:55:00,-1.0387
2020/02/25 02:00:00,-1.0563
2020/02/25 02:05:00,-1.0719
2020/02/25 02:10:00,-1.0856
2020/02/25 02:15:00,-1.0975
2020/02/25 02:20:00,-1.1076
2020/02/25 02:25:00,-1.116
2020/02/25 02:30:00,-1.1226
2020/02/25 02:35:00,-1.1274
2020/02/25 02:40:00,-1.1302
2020/02/25 02:45:00,-1.1311
2020/02/25 02:50:00,-1.13
2020/02/25 02:55:00,-1.1268
2020/02/25 03:00:00,-1.1214
2020/02/25 03:05:00,-1.1138
2020/02/25 03:10:00,-1.1039
2020/02/25 03:15:00,-1.0917
2020/02/25 03:20:00,-1.0771
2020/02/25 03:25:00,-1.0602
2020/02/25 03:30:00,-1.0408
2020/02/25 03:35:00,-1.0191
2020/02/25 03:40:00,-0.99514
2020/02/25 03:45:00,-0.96897
2020/02/25 03:50:00,-0.94073
2020/02/25 03:55:00,-0.91054
2020/02/25 04:00:00,-0.8785
2020/02/25 04:05:00,-0.84471
2020/02/25 04:10:00,-0.80925
2020/02/25 04:15:00,-0.77222
2020/02/25 04:20:00,-0.73369
2020/02/25 04:25:00,-0.69372
2020/02/25 04:30:00,-0.65239
2020/02/25 04:35:00,-0.60973
2020/02/25 04:40:00,-0.56581
2020/02/25 04:45:00,-0.52062
2020/02/25 04:50:00,-0.47416
2020/02/25 04:55:00,-0.42642
2020/02/25 05:00:00,-0.37739
2020/02/25 05:05:00,-0.32711
2020/02/25 05:10:00,-0.27564
2020/02/25 05:15:00,-0.22308
2020/02/25 05:20:00,-0.16956
2020/02/25 05:25:00,-0.11523
2020/02/25 05:30:00,-0.060255
2020/02/25 05:35:00,-0.0047931
2020/02/25 05:40:00,0.051003
2020/02/25 05:45:00,0.107
2020/02/25 05:50:00,0.16309
2020/02/25 05:55:00,0.21917
2020/02/25 06:00:00,0.27515
2020/02/25 06:05:00,0.33096
2020/02/25 06:10:00,0.38652
2020/02/25 06:15:00,0.44177
2020/02/25 06:20:00,0.49663
2020/02/25 06:25:00,0.55104
2020/02/25 06:30:00,0.60492
2020/02/25 06:35:00,0.65821
2020/02/25 06:40:00,0.71082
2020/02/25 06:45:00,0.76264
2020/02/25 06:50:00,0.81352
2020/02/25 06:55:00,0.86328
2020/02/25 07:00:00,0.91172
2020/02/25 07:05:00,0.95867
2020/02/25 07:10:00,1.0039
2020/02/25 07:15:00,1.0474
2020/02/25 07:20:00,1.0889
2020/02/25 07:25:00,1.1284
2020/02/25 07:30:00,1.1658
2020/02/25 07:35:00,1.2012
2020/02/25 07:40:00,1.2345
2020/02/25 07:45:00,1.2657
2020/02/25 07:50:00,1.2948
2020/02/25 07:55:00,1.3219
2020/02/25 08:00:00,1.3471
2020/02/25 08:05:00,1.3703
2020/02/25 08:10:00,1.3914
2020/02/25 08:15:00,1.4107
2020/02/25 08:20:00,1.4279
2020/02/25 08:25:00,1.443
2020/02/25 08:30:00,1.456
2020/02/25 08:35:00,1.4669
2020/02/25 08:40:00,1.4756
2020/02/25 08:45:00,1.4822
2020/02/25 08:50:00,1.4867
2020/02/25 08:55:00,1.489
2020/02/25 09:00:00,1.4892
2020/02/25 09:05:00,1.4873
2020/02/25 09:10:00,1.4833
2020/02/25 09:15:00,1.4771
2020/02/25 09:20:00,1.4687
2020/02/25 09:25:00,1.458
2020/02/25 09:30:00,1.4451
2020/02/25 09:35:00,1.4298
2020/02/25 09:40:00,1.4122
2020/02/25 09:45:00,1.3923
2020/02/25 09:50:00,1.3703
2020/02/25 09:55:00,1.3463
2020/02/25 10:00:00,1.3202
2020/02/25 10:05:00,1.2921
2020/02/25 10:10:00,1.2621
2020/02/25 10:15:00,1.23
2020/02/25 10:20:00,1.1959
2020/02/25 10:25:00,1.1595
2020/02/25 10:30:00,1.1209
2020/02/25 10:35:00,1.0802
2020/02/25 10:40:00,1.0372
2020/02/25 10:45:00,0.99227
2020/02/25 10:50:00,0.94541
2020/02/25 10:55:00,0.89683
2020/02/25 11:00:00,0.8467
2020/02/25 11:05:00,0.79519
2020/02/25 11:10:00,0.74246
2020/02/25 11:15:00,0.68867
2020/02/25 11:20:00,0.63395
2020/02/25 11:25:00,0.57845
2020/02/25 11:30:00,0.52228
2020/02/25 11:35:00,0.46556
2020/02/25 11:40:00,0.4084
2020/02/25 11:45:00,0.35089
2020/02/25 11:50:00,0.29308
2020/02/25 11:55:00,0.23504
2020/02/25 12:00:00,0.1768
2020/02/25 12:05:00,0.11842
2020/02/25 12:10:00,0.059931
2020/02/25 12:15:00,0.0013944
2020/02/25 12:20:00,-0.057132
2020/02/25 12:25:00,-0.11557
2020/02/25 12:30:00,-0.17384
2020/02/25 12:35:00,-0.23183
2020/02/25 12:40:00,-0.28939
2020/02/25 12:45:00,-0.34635
2020/02/25 12:50:00,-0.40251
2020/02/25 12:55:00,-0.45767
2020/02/25 13:00:00,-0.51161
2020/02/25 13:05:00,-0.56414
2020/02/25 13:10:00,-0.61506
2020/02/25 13:15:00,-0.66421
2020/02/25 13:20:00,-0.71151
2020/02/25 13:25:00,-0.75693
2020/02/25 13:30:00,-0.80047
2020/02/25 13:35:00,-0.84215
2020/02/25 13:40:00,-0.88199
2020/02/25 13:45:00,-0.92005
2020/02/25 13:50:00,-0.9564
2020/02/25 13:55:00,-0.99108
2020/02/25 14:00:00,-1.0241
2020/02/25 14:05:00,-1.0555
2020/02/25 14:10:00,-1.0853
2020/02/25 14:15:00,-1.1134
2020/02/25 14:20:00,-1.1398
2020/02/25 14:25:00,-1.1645
2020/02/25 14:30:00,-1.1873
2020/02/25 14:35:00,-1.2083
2020/02/25 14:40:00,-1.2274
2020/02/25 14:45:00,-1.2446
2020/02/25 14:50:00,-1.2597
2020/02/25 14:55:00,-1.2727
